timeindex,ghi,pv_profile,t_air,e,tp,windspeed,wind_turbine,ac-discharge,cf_aware,
2022-06-15T20:00:00Z,0.644,0.351,29.210602,-0.09224155,0.00000,1.7256526,0.246,0.0033,3.8,
2022-06-15T21:00:00Z,0.316,0.205,28.344666,-0.065908566,0.00001,1.4732232,0.27,0.0033,3.8,
2022-06-15T22:00:00Z,0.159,0.056,28.016022,-0.066850044,0.00001,1.9208845,0.305,0.0033,3.8,
2022-06-15T23:00:00Z,0.05,0,27.65567,-0.07462573,0.00000,2.2280948,0.339,0.0033,3.8,
2022-06-16T00:00:00Z,0.00111,0,27.492798,-0.081255764,0.00000,2.2242665,0.349,0.0033,3.8,
2022-06-16T01:00:00Z,3.47E-08,0,27.454498,-0.070689686,0.00000,1.9886192,0.318,0.0033,3.8,
2022-06-16T02:00:00Z,3.47E-08,0,27.534546,-0.064660825,0.00000,0.9825498,0.299,0.0033,3.8,
2022-06-16T03:00:00Z,3.47E-08,0,27.516205,-0.06420144,0.00000,0.4620832,0.238,0.0033,3.8,
2022-06-16T04:00:00Z,3.47E-08,0,27.497772,-0.052109696,0.00001,1.3970599,0.178,0.0033,3.8,
2022-06-16T05:00:00Z,3.47E-08,0,27.337769,-0.050379865,0.00001,1.7023498,0.155,0.0033,3.8,
2022-06-16T06:00:00Z,3.47E-08,0,27.096344,-0.057163037,0.00000,1.957958,0.158,0.0033,3.8,
2022-06-16T07:00:00Z,3.47E-08,0,26.893433,-0.06329398,0.00003,2.936374,0.169,0.0033,3.8,
2022-06-16T08:00:00Z,3.47E-08,0,26.82193,-0.093965694,0.00004,4.4165254,0.177,0.0033,3.8,
2022-06-16T09:00:00Z,3.47E-08,0,26.811646,-0.12099629,0.00001,4.5843005,0.192,0.0033,3.8,
2022-06-16T10:00:00Z,3.47E-08,0.001,27.079712,-0.1290442,0.00004,5.024124,0.19,0.0033,3.8,
2022-06-16T11:00:00Z,0.00969,0.095,26.982147,-0.13463068,0.00012,5.551909,0.219,0.0033,3.8,
2022-06-16T12:00:00Z,0.123,0.258,27.17154,-0.13813569,0.00005,5.5057487,0.296,0.0033,3.8,
2022-06-16T13:00:00Z,0.308,0.409,27.75476,-0.15999383,0.00001,6.2409935,0.315,0.0033,3.8,
2022-06-16T14:00:00Z,0.511,0.523,28.56604,-0.17693473,0.00002,6.532024,0.302,0.0033,3.8,
2022-06-16T15:00:00Z,0.685,0.6,29.35147,-0.18742143,0.00003,5.881332,0.29,0.0033,3.8,
2022-06-16T16:00:00Z,0.829,0.633,29.894196,-0.17037275,0.00000,4.819414,0.292,0.0033,3.8,
2022-06-16T17:00:00Z,0.784,0.626,30.220398,-0.12521592,0.00000,3.7191675,0.3,0.0033,3.8,
2022-06-16T18:00:00Z,0.926,0.577,30.455017,-0.100771554,0.00000,3.9477305,0.311,0.0033,3.8,
2022-06-16T19:00:00Z,0.83,0.492,30.00064,-0.1105493,0.00000,5.1184425,0.325,0.0033,3.8,
2022-06-16T20:00:00Z,0.695,0.368,29.290192,-0.10942633,0.00000,6.167834,0.347,0.0033,3.8,
2022-06-16T21:00:00Z,0.522,0.212,28.894196,-0.104304925,0.00000,6.141249,0.396,0.0033,3.8,
2022-06-16T22:00:00Z,0.269,0.057,28.527954,-0.08849833,0.00000,4.4778132,0.454,0.0033,3.8,
2022-06-16T23:00:00Z,0.0805,0,28.407654,-0.07234576,0.00000,4.098315,0.478,0.0033,3.8,
2022-06-17T00:00:00Z,0.00139,0,28.122955,-0.06513157,0.00000,4.1239014,0.472,0.0033,3.8,
2022-06-17T01:00:00Z,3.47E-08,0,28.098969,-0.07042878,0.00000,5.426406,0.466,0.0033,3.8,
2022-06-17T02:00:00Z,3.47E-08,0,27.672302,-0.08336558,0.00008,5.0692706,0.438,0.0033,3.8,
2022-06-17T03:00:00Z,3.47E-08,0,26.399261,-0.106908165,0.00272,2.5966773,0.398,0.0033,3.8,
2022-06-17T04:00:00Z,3.47E-08,0,26.265228,-0.12300402,0.00225,2.203052,0.354,0.0033,3.8,
2022-06-17T05:00:00Z,3.47E-08,0,26.413239,-0.10754905,0.00018,2.6568704,0.325,0.0033,3.8,
2022-06-17T06:00:00Z,3.47E-08,0,26.333649,-0.10200228,0.00036,3.0693417,0.314,0.0033,3.8,
2022-06-17T07:00:00Z,3.47E-08,0,26.407349,-0.0752496,0.00002,3.7816522,0.302,0.0033,3.8,
2022-06-17T08:00:00Z,3.47E-08,0,26.319672,-0.078380294,0.00117,4.4094977,0.294,0.0033,3.8,
2022-06-17T09:00:00Z,3.47E-08,0,26.27652,-0.0921508,0.00004,5.5078564,0.278,0.0033,3.8,
2022-06-17T10:00:00Z,3.47E-08,0.001,26.786957,-0.10419716,0.00001,4.4356203,0.27,0.0033,3.8,
2022-06-17T11:00:00Z,0.00916,0.086,26.718903,-0.12016256,0.00001,4.605038,0.297,0.0033,3.8,
2022-06-17T12:00:00Z,0.124,0.231,26.986511,-0.13094418,0.00001,4.262292,0.423,0.0033,3.8,
2022-06-17T13:00:00Z,0.308,0.365,27.714508,-0.14327411,0.00000,6.051728,0.503,0.0033,3.8,
2022-06-17T14:00:00Z,0.507,0.484,28.57779,-0.16534209,0.00000,6.8908267,0.561,0.0033,3.8,
2022-06-17T15:00:00Z,0.605,0.565,29.076813,-0.15673836,0.00001,6.4708004,0.592,0.0033,3.8,
2022-06-17T16:00:00Z,0.768,0.584,29.436249,-0.13180056,0.00003,5.846508,0.61,0.0033,3.8,
2022-06-17T17:00:00Z,0.825,0.574,29.769135,-0.11053795,0.00003,5.4152865,0.613,0.0033,3.8,
2022-06-17T18:00:00Z,0.857,0.522,30.007233,-0.0941245,0.00001,4.7290916,0.617,0.0033,3.8,
2022-06-17T19:00:00Z,0.734,0.434,29.78067,-0.099075764,0.00000,4.07563,0.632,0.0033,3.8,
2022-06-17T20:00:00Z,0.628,0.308,29.622986,-0.07690002,0.00000,3.5126371,0.658,0.0033,3.8,
2022-06-17T21:00:00Z,0.454,0.179,28.62439,-0.062482957,0.00000,3.1729636,0.681,0.0033,3.8,
2022-06-17T22:00:00Z,0.212,0.051,29.71643,-0.0337509,0.00000,2.7216785,0.669,0.0033,3.8,
2022-06-17T23:00:00Z,0.0794,0,29.440613,-0.035696242,0.00000,2.236211,0.646,0.0033,3.8,
2022-06-18T00:00:00Z,0.00158,0,28.601227,-0.05604574,0.00010,1.6927886,0.645,0.0033,3.8,
2022-06-18T01:00:00Z,3.47E-08,0,27.827332,-0.06459844,0.00019,1.5671757,0.647,0.0033,3.8,
2022-06-18T02:00:00Z,3.47E-08,0,27.369263,-0.07374663,0.00025,2.7400892,0.658,0.0033,3.8,
2022-06-18T03:00:00Z,3.47E-08,0,26.877625,-0.083944075,0.00112,3.5275712,0.66,0.0033,3.8,
2022-06-18T04:00:00Z,3.47E-08,0,26.29602,-0.08952488,0.00165,3.2560613,0.653,0.0033,3.8,
2022-06-18T05:00:00Z,3.47E-08,0,25.849731,-0.09122634,0.00152,2.4352148,0.631,0.0033,3.8,
2022-06-18T06:00:00Z,3.47E-08,0,26.063354,-0.08356976,0.00005,2.713042,0.59,0.0033,3.8,
2022-06-18T07:00:00Z,3.47E-08,0,25.88446,-0.083354235,0.00001,3.185039,0.547,0.0033,3.8,
2022-06-18T08:00:00Z,3.47E-08,0,25.927826,-0.09122067,0.00001,3.2717621,0.514,0.0033,3.8,
2022-06-18T09:00:00Z,3.47E-08,0,25.979156,-0.09930262,0.00009,3.908791,0.476,0.0033,3.8,
2022-06-18T10:00:00Z,3.47E-08,0.001,26.678894,-0.12137628,0.00007,4.249675,0.449,0.0033,3.8,
2022-06-18T11:00:00Z,0.0109,0.083,26.676453,-0.14192995,0.00008,5.1537976,0.446,0.0033,3.8,
2022-06-18T12:00:00Z,0.136,0.225,27.021576,-0.15881982,0.00014,5.496937,0.513,0.0033,3.8,
2022-06-18T13:00:00Z,0.313,0.376,27.746216,-0.18544774,0.00010,6.5203676,0.558,0.0033,3.8,
2022-06-18T14:00:00Z,0.515,0.499,28.533844,-0.17175095,0.00012,5.6583877,0.598,0.0033,3.8,
2022-06-18T15:00:00Z,0.658,0.583,29.095612,-0.14267293,0.00006,4.520435,0.634,0.0033,3.8,
2022-06-18T16:00:00Z,0.821,0.63,29.577545,-0.11150779,0.00002,3.9617724,0.659,0.0033,3.8,
2022-06-18T17:00:00Z,0.747,0.629,29.646637,-0.08497062,0.00000,3.7239892,0.677,0.0033,3.8,
2022-06-18T18:00:00Z,0.836,0.587,29.782166,-0.086121954,0.00002,3.7259715,0.686,0.0033,3.8,
2022-06-18T19:00:00Z,0.788,0.491,29.13147,-0.09654058,0.00000,3.8572264,0.689,0.0033,3.8,
2022-06-18T20:00:00Z,0.61,0.348,28.419891,-0.09587134,0.00000,3.919246,0.691,0.0033,3.8,
2022-06-18T21:00:00Z,0.503,0.2,28.100464,-0.07617973,0.00000,2.9684618,0.691,0.0033,3.8,
2022-06-18T22:00:00Z,0.269,0.054,28.946472,-0.08068861,0.00001,2.049603,0.659,0.0033,3.8,
2022-06-18T23:00:00Z,0.0993,0,27.266235,-0.08744342,0.00236,1.8627278,0.587,0.0033,3.8,
2022-06-19T00:00:00Z,0.00176,0,26.885345,-0.102694206,0.00233,0.79565656,0.516,0.0033,3.8,
2022-06-19T01:00:00Z,3.47E-08,0,27.173035,-0.11184808,0.00008,0.7951077,0.45,0.0033,3.8,
2022-06-19T02:00:00Z,3.47E-08,0,27.18515,-0.1053258,0.00000,1.8229338,0.41,0.0033,3.8,
2022-06-19T03:00:00Z,3.47E-08,0,27.050415,-0.08634314,0.00000,2.7131808,0.394,0.0033,3.8,
2022-06-19T04:00:00Z,3.47E-08,0,27.145142,-0.07047983,0.00000,3.35163,0.377,0.0033,3.8,
2022-06-19T05:00:00Z,3.47E-08,0,27.126556,-0.07152907,0.00000,3.9810727,0.37,0.0033,3.8,
2022-06-19T06:00:00Z,3.47E-08,0,26.705994,-0.08020086,0.00069,4.1213937,0.423,0.0033,3.8,
2022-06-19T07:00:00Z,3.47E-08,0,27.045135,-0.13058686,0.00000,4.9428277,0.468,0.0033,3.8,
2022-06-19T08:00:00Z,3.47E-08,0,27.193237,-0.16204692,0.00001,5.9845104,0.541,0.0033,3.8,
2022-06-19T09:00:00Z,3.47E-08,0,27.191498,-0.1910115,0.00001,6.8384743,0.562,0.0033,3.8,
2022-06-19T10:00:00Z,3.47E-08,0,27.136139,-0.21158221,0.00001,7.256537,0.526,0.0033,3.8,
2022-06-19T11:00:00Z,0.0117,0.058,27.13855,-0.2442333,0.00000,7.633687,0.511,0.0033,3.8,
2022-06-19T12:00:00Z,0.138,0.17,27.332916,-0.26833737,0.00000,7.679843,0.58,0.0033,3.8,
2022-06-19T13:00:00Z,0.372,0.283,27.992035,-0.28396246,0.00001,8.248209,0.665,0.0033,3.8,
2022-06-19T14:00:00Z,0.511,0.383,28.8573,-0.30826503,0.00003,8.489072,0.701,0.0033,3.8,
2022-06-19T15:00:00Z,0.727,0.454,29.630035,-0.3045275,0.00001,8.288078,0.693,0.0033,3.8,
2022-06-19T16:00:00Z,0.837,0.488,30.307037,-0.30951846,0.00000,8.011884,0.681,0.0033,3.8,
2022-06-19T17:00:00Z,0.826,0.471,30.61618,-0.30064815,0.00000,7.584313,0.661,0.0033,3.8,
2022-06-19T18:00:00Z,0.827,0.444,30.713745,-0.28569227,0.00000,7.0120087,0.64,0.0033,3.8,
2022-06-19T19:00:00Z,0.817,0.373,30.941132,-0.22158115,0.00000,6.2938013,0.625,0.0033,3.8,
2022-06-19T20:00:00Z,0.711,0.257,30.950348,-0.17878933,0.00000,5.5683193,0.633,0.0033,3.8,
2022-06-19T21:00:00Z,0.49,0.139,30.562195,-0.14301322,0.00000,4.388739,0.667,0.0033,3.8,
2022-06-19T22:00:00Z,0.265,0.036,29.95105,-0.10047096,0.00000,4.8419094,0.688,0.0033,3.8,
2022-06-19T23:00:00Z,0.0858,0,29.598541,-0.08968935,0.00000,4.9055305,0.669,0.0033,3.8,
2022-06-20T00:00:00Z,0.00181,0,29.311188,-0.10323867,0.00000,5.6162095,0.657,0.0033,3.8,
2022-06-20T01:00:00Z,3.47E-08,0,29.09491,-0.1255165,0.00000,6.5328293,0.617,0.0033,3.8,
2022-06-20T02:00:00Z,3.47E-08,0,28.730865,-0.15908071,0.00000,6.944923,0.567,0.0033,3.8,
2022-06-20T03:00:00Z,3.47E-08,0,28.276947,-0.1920097,0.00000,7.2973585,0.535,0.0033,3.8,
2022-06-20T04:00:00Z,3.47E-08,0,27.873932,-0.22312948,0.00000,7.2706113,0.518,0.0033,3.8,
2022-06-20T05:00:00Z,3.47E-08,0,27.557037,-0.21942596,0.00000,7.2204456,0.508,0.0033,3.8,
2022-06-20T06:00:00Z,3.47E-08,0,27.382751,-0.22120115,0.00001,7.305426,0.496,0.0033,3.8,
2022-06-20T07:00:00Z,3.47E-08,0,27.205688,-0.24165274,0.00000,7.6870174,0.49,0.0033,3.8,
2022-06-20T08:00:00Z,3.47E-08,0,27.18158,-0.24873082,0.00000,7.887199,0.494,0.0033,3.8,
2022-06-20T09:00:00Z,3.47E-08,0,27.173035,-0.2489577,0.00001,7.741761,0.468,0.0033,3.8,
2022-06-20T10:00:00Z,3.47E-08,0,27.11319,-0.24629775,0.00001,7.2978396,0.408,0.0033,3.8,
2022-06-20T11:00:00Z,0.0107,0.045,26.94696,-0.2383519,0.00001,6.785332,0.353,0.0033,3.8,
2022-06-20T12:00:00Z,0.153,0.143,27.061615,-0.23708148,0.00001,6.891895,0.39,0.0033,3.8,
2022-06-20T13:00:00Z,0.338,0.244,27.58786,-0.24867412,0.00001,7.427489,0.443,0.0033,3.8,
2022-06-20T14:00:00Z,0.547,0.337,28.589783,-0.26913705,0.00000,7.0490274,0.474,0.0033,3.8,
2022-06-20T15:00:00Z,0.764,0.405,29.345581,-0.2649855,0.00000,6.1007743,0.486,0.0033,3.8,
2022-06-20T16:00:00Z,0.874,0.436,30.04483,-0.23586777,0.00000,5.36567,0.477,0.0033,3.8,
2022-06-20T17:00:00Z,0.879,0.445,30.342896,-0.20533216,0.00000,5.0030622,0.47,0.0033,3.8,
2022-06-20T18:00:00Z,0.935,0.416,30.37323,-0.17158647,0.00000,5.1156063,0.459,0.0033,3.8,
2022-06-20T19:00:00Z,0.834,0.342,29.849548,-0.14101118,0.00000,5.595412,0.461,0.0033,3.8,
2022-06-20T20:00:00Z,0.717,0.242,29.126648,-0.14648421,0.00000,6.5613647,0.491,0.0033,3.8,
2022-06-20T21:00:00Z,0.49,0.121,28.809998,-0.15872908,0.00000,7.206244,0.521,0.0033,3.8,
2022-06-20T22:00:00Z,0.272,0.028,28.846802,-0.16968651,0.00000,6.7041907,0.507,0.0033,3.8,
2022-06-20T23:00:00Z,0.0987,0,29.001373,-0.17657742,0.00000,6.706183,0.447,0.0033,3.8,
2022-06-21T00:00:00Z,0.00209,0,28.8927,-0.17937918,0.00000,6.836145,0.428,0.0033,3.8,
2022-06-21T01:00:00Z,3.47E-08,0,28.630981,-0.17380972,0.00000,7.2466745,0.417,0.0033,3.8,
2022-06-21T02:00:00Z,3.47E-08,0,28.330017,-0.17745084,0.00002,7.191715,0.397,0.0033,3.8,
2022-06-21T03:00:00Z,3.47E-08,0,28.000336,-0.19792512,0.00008,7.0642805,0.362,0.0033,3.8,
2022-06-21T04:00:00Z,3.47E-08,0,27.714966,-0.18448356,0.00004,7.0362034,0.303,0.0033,3.8,
2022-06-21T05:00:00Z,3.47E-08,0,27.535248,-0.16430987,0.00014,6.7298207,0.264,0.0033,3.8,
2022-06-21T06:00:00Z,3.47E-08,0,27.350464,-0.15699358,0.00016,6.75649,0.26,0.0033,3.8,
2022-06-21T07:00:00Z,3.47E-08,0,26.940033,-0.18426806,0.00011,6.605033,0.27,0.0033,3.8,
2022-06-21T08:00:00Z,3.47E-08,0,26.660309,-0.1782789,0.00032,6.2655025,0.278,0.0033,3.8,
2022-06-21T09:00:00Z,3.47E-08,0,26.73288,-0.17932245,0.00037,6.697261,0.248,0.0033,3.8,
2022-06-21T10:00:00Z,3.47E-08,0,26.919617,-0.19541831,0.00039,5.5808625,0.212,0.0033,3.8,
2022-06-21T11:00:00Z,0.00898,0.055,27.262787,-0.2040107,0.00005,5.628825,0.186,0.0033,3.8,
2022-06-21T12:00:00Z,0.114,0.155,27.415985,-0.21511558,0.00001,6.497114,0.24,0.0033,3.8,
2022-06-21T13:00:00Z,0.294,0.257,27.856384,-0.24539028,0.00000,7.226217,0.333,0.0033,3.8,
2022-06-21T14:00:00Z,0.554,0.352,28.777252,-0.26009092,0.00000,7.6877813,0.424,0.0033,3.8,
2022-06-21T15:00:00Z,0.686,0.421,29.596344,-0.2506875,0.00000,7.589105,0.493,0.0033,3.8,
2022-06-21T16:00:00Z,0.873,0.448,30.34314,-0.24083038,0.00000,7.21024,0.529,0.0033,3.8,
2022-06-21T17:00:00Z,0.886,0.447,30.655151,-0.21694182,0.00000,6.397013,0.57,0.0033,3.8,
2022-06-21T18:00:00Z,0.915,0.406,30.799683,-0.16420779,0.00000,5.3731313,0.598,0.0033,3.8,
2022-06-21T19:00:00Z,0.861,0.334,30.723114,-0.12923704,0.00000,4.5650268,0.611,0.0033,3.8,
2022-06-21T20:00:00Z,0.68,0.238,30.221313,-0.11266478,0.00000,4.715812,0.618,0.0033,3.8,
2022-06-21T21:00:00Z,0.505,0.132,30.068726,-0.098315775,0.00000,4.748949,0.615,0.0033,3.8,
2022-06-21T22:00:00Z,0.304,0.033,29.871246,-0.08167546,0.00000,4.7815127,0.593,0.0033,3.8,
2022-06-21T23:00:00Z,0.0989,0,29.556091,-0.08259992,0.00000,5.4301696,0.549,0.0033,3.8,
2022-06-22T00:00:00Z,0.00215,0,29.464264,-0.10006261,0.00000,6.0499606,0.541,0.0033,3.8,
2022-06-22T01:00:00Z,3.47E-08,0,29.296997,-0.1264126,0.00000,6.7236633,0.506,0.0033,3.8,
2022-06-22T02:00:00Z,3.47E-08,0,28.91867,-0.1373587,0.00000,7.0084596,0.473,0.0033,3.8,
2022-06-22T03:00:00Z,3.47E-08,0,28.37973,-0.14411917,0.00000,6.774819,0.465,0.0033,3.8,
2022-06-22T04:00:00Z,3.47E-08,0,28.167847,-0.15241665,0.00000,6.9683275,0.461,0.0033,3.8,
2022-06-22T05:00:00Z,3.47E-08,0,27.845306,-0.16711162,0.00000,7.3021674,0.471,0.0033,3.8,
2022-06-22T06:00:00Z,3.47E-08,0,27.560974,-0.17489298,0.00000,7.2682486,0.478,0.0033,3.8,
2022-06-22T07:00:00Z,3.47E-08,0,27.437439,-0.18747246,0.00000,7.5121202,0.482,0.0033,3.8,
2022-06-22T08:00:00Z,3.47E-08,0,27.310425,-0.18891303,0.00000,7.357188,0.464,0.0033,3.8,
2022-06-22T09:00:00Z,3.47E-08,0,27.169342,-0.17698577,0.00001,6.868088,0.421,0.0033,3.8,
2022-06-22T10:00:00Z,3.47E-08,0,27.01651,-0.17654908,0.00001,6.6026015,0.379,0.0033,3.8,
2022-06-22T11:00:00Z,0.01,0.052,26.940369,-0.17323688,0.00001,6.4928174,0.348,0.0033,3.8,
2022-06-22T12:00:00Z,0.118,0.155,27.126343,-0.16503015,0.00000,7.1171937,0.378,0.0033,3.8,
2022-06-22T13:00:00Z,0.341,0.268,27.711273,-0.18480685,0.00000,7.3396254,0.44,0.0033,3.8,
2022-06-22T14:00:00Z,0.453,0.356,28.514587,-0.19064853,0.00001,6.6980553,0.499,0.0033,3.8,
2022-06-22T15:00:00Z,0.672,0.428,29.2323,-0.17366792,0.00000,6.2570896,0.55,0.0033,3.8,
2022-06-22T16:00:00Z,0.752,0.447,29.782166,-0.16136634,0.00000,5.8909316,0.586,0.0033,3.8,
2022-06-22T17:00:00Z,0.87,0.453,30.099976,-0.13468741,0.00000,5.1094737,0.598,0.0033,3.8,
2022-06-22T18:00:00Z,0.84,0.426,30.24533,-0.10606878,0.00000,4.2783427,0.586,0.0033,3.8,
2022-06-22T19:00:00Z,0.742,0.348,30.273346,-0.086286426,0.00000,4.1200857,0.57,0.0033,3.8,
2022-06-22T20:00:00Z,0.523,0.224,29.865112,-0.08344498,0.00001,3.8462784,0.544,0.0033,3.8,
2022-06-22T21:00:00Z,0.309,0.103,29.545593,-0.08405183,0.00000,3.9672391,0.532,0.0033,3.8,
2022-06-22T22:00:00Z,0.171,0.022,29.406372,-0.05166164,0.00000,3.5995517,0.494,0.0033,3.8,
2022-06-22T23:00:00Z,0.0571,0,29.185455,-0.038112324,0.00000,3.540147,0.446,0.0033,3.8,
2022-06-23T00:00:00Z,0.0017,0,28.970337,-0.033110015,0.00000,3.9820852,0.392,0.0033,3.8,
2022-06-23T01:00:00Z,3.47E-08,0,28.963287,-0.034057155,0.00000,5.0371966,0.344,0.0033,3.8,
2022-06-23T02:00:00Z,3.47E-08,0,28.843689,-0.052818637,0.00000,5.8540936,0.318,0.0033,3.8,
2022-06-23T03:00:00Z,3.47E-08,0,28.651031,-0.07858446,0.00000,5.9361277,0.319,0.0033,3.8,
2022-06-23T04:00:00Z,3.47E-08,0,28.422302,-0.10045962,0.00000,5.6354637,0.367,0.0033,3.8,
2022-06-23T05:00:00Z,3.47E-08,0,28.145935,-0.11828528,0.00000,5.896868,0.443,0.0033,3.8,
2022-06-23T06:00:00Z,3.47E-08,0,27.7753,-0.13333757,0.00000,5.9825416,0.473,0.0033,3.8,
2022-06-23T07:00:00Z,3.47E-08,0,27.543549,-0.13385367,0.00001,6.0366735,0.488,0.0033,3.8,
2022-06-23T08:00:00Z,3.47E-08,0,27.325531,-0.14870179,0.00004,6.5209284,0.487,0.0033,3.8,
2022-06-23T09:00:00Z,3.47E-08,0,27.268219,-0.15173607,0.00009,6.643114,0.482,0.0033,3.8,
2022-06-23T10:00:00Z,3.47E-08,0,27.4823,-0.15365304,0.00006,5.9833636,0.39,0.0033,3.8,
2022-06-23T11:00:00Z,0.00822,0.029,27.47226,-0.1553772,0.00003,5.908262,0.348,0.0033,3.8,
2022-06-23T12:00:00Z,0.108,0.096,27.55774,-0.15847385,0.00002,6.2790866,0.364,0.0033,3.8,
2022-06-23T13:00:00Z,0.316,0.171,28.096313,-0.17658877,0.00001,7.123603,0.368,0.0033,3.8,
2022-06-23T14:00:00Z,0.492,0.231,29.013824,-0.18948588,0.00000,6.870367,0.358,0.0033,3.8,
2022-06-23T15:00:00Z,0.59,0.283,29.750336,-0.1794132,0.00000,6.5308156,0.363,0.0033,3.8,
2022-06-23T16:00:00Z,0.791,0.324,30.265747,-0.1492349,0.00000,6.090878,0.371,0.0033,3.8,
2022-06-23T17:00:00Z,0.882,0.321,30.52066,-0.116005324,0.00000,5.6438203,0.361,0.0033,3.8,
2022-06-23T18:00:00Z,0.865,0.278,30.47995,-0.087312974,0.00000,5.203253,0.346,0.0033,3.8,
2022-06-23T19:00:00Z,0.792,0.212,30.270111,-0.10724846,0.00000,5.189585,0.331,0.0033,3.8,
2022-06-23T20:00:00Z,0.651,0.139,29.936401,-0.10071484,0.00000,5.2966294,0.327,0.0033,3.8,
2022-06-23T21:00:00Z,0.437,0.08,29.585175,-0.079917274,0.00000,4.2927475,0.331,0.0033,3.8,
2022-06-23T22:00:00Z,0.235,0.02,29.792908,-0.06467216,0.00000,5.1568365,0.327,0.0033,3.8,
2022-06-23T23:00:00Z,0.0703,0,29.597626,-0.0525067,0.00000,5.345331,0.314,0.0033,3.8,
2022-06-24T00:00:00Z,0.00185,0,29.501068,-0.06019164,0.00000,6.0027485,0.297,0.0033,3.8,
2022-06-24T01:00:00Z,3.47E-08,0,29.389069,-0.068942845,0.00000,5.9640627,0.268,0.0033,3.8,
2022-06-24T02:00:00Z,3.47E-08,0,29.20163,-0.07682062,0.00000,6.7731676,0.229,0.0033,3.8,
2022-06-24T03:00:00Z,3.47E-08,0,28.85788,-0.08727895,0.00000,7.0212693,0.181,0.0033,3.8,
2022-06-24T04:00:00Z,3.47E-08,0,28.102905,-0.09088038,0.00069,6.1430135,0.144,0.0033,3.8,
2022-06-24T05:00:00Z,3.47E-08,0,27.082367,-0.096886545,0.00069,5.657496,0.124,0.0033,3.8,
2022-06-24T06:00:00Z,3.47E-08,0,26.89621,-0.08733566,0.00032,4.7391086,0.105,0.0033,3.8,
2022-06-24T07:00:00Z,3.47E-08,0,26.894714,-0.093358845,0.00021,5.218066,0.106,0.0033,3.8,
2022-06-24T08:00:00Z,3.47E-08,0,26.916168,-0.09429465,0.00000,5.6873436,0.122,0.0033,3.8,
2022-06-24T09:00:00Z,3.47E-08,0,26.773132,-0.1052464,0.00002,6.3764725,0.143,0.0033,3.8,
2022-06-24T10:00:00Z,3.47E-08,0,27.53363,-0.12346907,0.00006,6.291185,0.149,0.0033,3.8,
2022-06-24T11:00:00Z,0.00782,0.039,27.484253,-0.13908851,0.00008,6.3591747,0.151,0.0033,3.8,
2022-06-24T12:00:00Z,0.0974,0.098,27.646912,-0.14617227,0.00011,6.814269,0.187,0.0033,3.8,
2022-06-24T13:00:00Z,0.245,0.168,28.035309,-0.17503478,0.00010,7.437763,0.238,0.0033,3.8,
2022-06-24T14:00:00Z,0.437,0.238,28.711609,-0.17970812,0.00007,7.074293,0.246,0.0033,3.8,
2022-06-24T15:00:00Z,0.542,0.284,29.360443,-0.1665558,0.00002,6.2956824,0.253,0.0033,3.8,
2022-06-24T16:00:00Z,0.749,0.302,29.920837,-0.14197533,0.00000,4.8845387,0.255,0.0033,3.8,
2022-06-24T17:00:00Z,0.863,0.304,30.265747,-0.1114454,0.00000,3.807138,0.236,0.0033,3.8,
2022-06-24T18:00:00Z,0.782,0.278,30.330444,-0.07862984,0.00000,3.807219,0.212,0.0033,3.8,
2022-06-24T19:00:00Z,0.693,0.228,30.271393,-0.068353,0.00000,4.1450744,0.188,0.0033,3.8,
2022-06-24T20:00:00Z,0.499,0.155,29.99823,-0.06325428,0.00002,2.8704555,0.191,0.0033,3.8,
2022-06-24T21:00:00Z,0.331,0.08,29.48816,-0.051962227,0.00003,1.4455115,0.215,0.0033,3.8,
2022-06-24T22:00:00Z,0.18,0.019,28.182495,-0.0703664,0.00005,1.3929584,0.239,0.0033,3.8,
2022-06-24T23:00:00Z,0.056,0,27.485992,-0.054021,0.00116,1.079583,0.233,0.0033,3.8,
2022-06-25T00:00:00Z,0.00201,0,27.54483,-0.06400859,0.00002,0.8701572,0.192,0.0033,3.8,
2022-06-25T01:00:00Z,3.47E-08,0,27.557983,-0.0657838,0.00001,1.6577201,0.169,0.0033,3.8,
2022-06-25T02:00:00Z,3.47E-08,0,27.236267,-0.056244243,0.00005,1.9235591,0.159,0.0033,3.8,
2022-06-25T03:00:00Z,3.47E-08,0,26.893677,-0.048241694,0.00004,2.1075187,0.15,0.0033,3.8,
2022-06-25T04:00:00Z,3.47E-08,0,26.374695,-0.056170523,0.00017,2.1173859,0.143,0.0033,3.8,
2022-06-25T05:00:00Z,3.47E-08,0,26.019867,-0.06706556,0.00003,2.8593087,0.137,0.0033,3.8,
2022-06-25T06:00:00Z,3.47E-08,0,26.007751,-0.0756863,0.00014,3.0650024,0.139,0.0033,3.8,
2022-06-25T07:00:00Z,3.47E-08,0,26.08435,-0.08213485,0.00001,3.2485,0.14,0.0033,3.8,
2022-06-25T08:00:00Z,3.47E-08,0,25.967957,-0.081737846,0.00001,3.7516186,0.161,0.0033,3.8,
2022-06-25T09:00:00Z,3.47E-08,0,25.85019,-0.09095978,0.00001,4.2662587,0.155,0.0033,3.8,
2022-06-25T10:00:00Z,3.47E-08,0,26.778442,-0.10122528,0.00001,4.19493,0.127,0.0033,3.8,
2022-06-25T11:00:00Z,0.00896,0.04,26.671051,-0.118183196,0.00001,5.0033727,0.103,0.0033,3.8,
