timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest
2022-01-15T00:00:00Z,1e-05,14.5563,1e-05,1e-05,1.64391,6.54718,1e-10,0.427815,1.0,5.7383e-06,6.2004e-06,6.2e-07,0.0338421746,1e-05,1e-10,1e-10,0.0338421746,0.0338321746,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T01:00:00Z,1e-05,13.90393,1e-05,1e-05,1.96716,6.46902,1e-10,0.3951965,1.0,5.7519e-06,6.2004e-06,6.2e-07,0.0340579838,1e-05,1e-10,1e-10,0.0340579838,0.0340479838,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T02:00:00Z,1e-05,13.17691,1e-05,1e-05,2.17043,5.96127,1e-10,0.3588455,1.0,5.767e-06,6.2004e-06,6.2e-07,0.0338856082,1e-05,1e-10,1e-10,0.0338856082,0.0338756082,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T03:00:00Z,1e-05,12.26956,1e-05,1e-05,2.30645,5.34656,1e-10,0.313478,1.0,5.7859e-06,6.2004e-06,6.2e-07,0.0325716494,1e-05,1e-10,1e-10,0.0325716494,0.0325616494,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T04:00:00Z,1e-05,11.5065,1e-05,1e-05,2.32227,5.13611,1e-10,0.275325,1.0,5.8018e-06,6.2004e-06,6.2e-07,0.0297262221,1e-05,1e-10,1e-10,0.0297262221,0.0297162221,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T05:00:00Z,1e-05,11.05533,1e-05,1e-05,2.38408,4.73447,1e-10,0.2527665,1.0,5.8112e-06,6.2004e-06,6.2e-07,0.0293463171,1e-05,1e-10,1e-10,0.0293463171,0.0293363171,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T06:00:00Z,1e-05,11.19012,1e-05,1e-05,2.42544,4.82919,1e-10,0.259506,1.0,5.8084e-06,6.2004e-06,6.2e-07,0.0298219741,1e-05,1e-10,1e-10,0.0298219741,0.0298119741,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T07:00:00Z,1e-05,11.20404,1e-05,1e-05,2.49539,5.00732,1e-10,0.260202,1.0,5.8081e-06,6.2004e-06,6.2e-07,0.0294933073,1e-05,1e-10,1e-10,0.0294933073,0.0294833073,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T08:00:00Z,6.65667,10.8978,1e-05,1e-05,2.54248,5.00165,1e-10,0.24489,1.0,3.8675985611,4.1273870539,0.4127387054,0.0298085366,1e-05,1e-10,1e-10,0.0298085366,0.0297985366,0.13,1.0,1e-10,1e-10,1e-10,0.0004448943,1e-10
2022-01-15T09:00:00Z,130.99861,13.70209,1e-05,1e-05,1.97525,5.39108,1e-10,0.3851045,1.0,74.2876740393,81.2240905722,8.1224090572,0.0786231527,1e-05,1e-10,1e-10,0.0786231527,0.0786131527,0.13,1.0,1e-10,1e-10,1e-10,0.0085453967,1e-10
2022-01-15T10:00:00Z,321.62256,17.63773,1e-05,1e-05,0.84877,5.28412,1e-10,0.5818865,1.0,175.7662288064,199.4181460666,19.9418146067,0.1957225094,1e-05,1e-10,1e-10,0.1957225094,0.1957125094,0.13,1.0,1e-10,1e-10,1e-10,0.0202185917,1e-10
2022-01-15T11:00:00Z,488.46597,19.93457,1e-05,1e-05,0.61995,5.38062,1e-10,0.6967285,1.0,259.3103700348,302.8673677432,30.2867367743,0.3073290909,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.1919973262,1e-10,1e-10,1e-10,0.0298287704,1e-10
2022-01-15T12:00:00Z,605.0128,21.59299,1e-05,1e-05,1.49513,6.3136,1e-10,0.7796495,1.0,314.5069040608,375.1308083692,37.5130808369,0.3298960432,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.0762541285,1e-10,1e-10,1e-10,0.0361780913,1e-10
2022-01-15T13:00:00Z,658.6614,22.41492,1e-05,1e-05,2.62044,6.07654,1e-10,0.820746,1.0,338.9703596249,408.3949685421,40.8394968542,0.3192716573,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.1287070528,1e-10,1e-10,1e-10,0.0389921507,1e-10
2022-01-15T14:00:00Z,644.0515,22.76355,1e-05,1e-05,3.53917,6.72879,1e-10,0.8381775,1.0,331.5962624183,399.3362782182,39.9336278218,0.2937596265,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.2701547562,1e-10,1e-10,1e-10,0.0381438998,1e-10
2022-01-15T15:00:00Z,562.59045,22.27508,1e-05,1e-05,3.92907,6.88031,1e-10,0.813754,1.0,293.2078720454,348.8273476021,34.8827347602,0.2564111328,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.5279930686,1e-10,1e-10,1e-10,0.0337280391,1e-10
2022-01-15T16:00:00Z,422.86386,21.63855,1e-05,1e-05,3.69158,7.85434,1e-10,0.7819275,1.0,224.7889725218,262.1915794706,26.2191579471,0.2086406583,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.9923234251,1e-10,1e-10,1e-10,0.0258577343,1e-10
2022-01-15T17:00:00Z,241.60034,20.84192,1e-05,1e-05,2.79682,8.06696,1e-10,0.742096,1.0,131.6804708355,149.8013444451,14.9801344445,0.1517576107,1e-05,1e-10,1e-10,0.1517576107,0.1517476107,0.13,1.0,1e-10,1e-10,1e-10,0.0151473562,1e-10
2022-01-15T18:00:00Z,59.7676,19.00256,1e-05,1e-05,1.66072,9.21564,1e-10,0.650128,1.0,33.5110175474,37.0581715003,3.70581715,0.0684011768,1e-05,1e-10,1e-10,0.0684011768,0.0683911768,0.13,1.0,1e-10,1e-10,1e-10,0.0038548109,1e-10
2022-01-15T19:00:00Z,1e-05,17.80984,1e-05,1e-05,1.13267,10.05911,1e-10,0.590492,1.0,5.6706e-06,6.2004e-06,6.2e-07,0.0288136381,1e-05,1e-10,1e-10,0.0288136381,0.0288036381,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T20:00:00Z,1e-05,16.89237,1e-05,1e-05,0.94107,10.94104,1e-10,0.5446185,1.0,5.6897e-06,6.2004e-06,6.2e-07,0.0202735669,1e-05,1e-10,1e-10,0.0202735669,0.0202635669,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T21:00:00Z,1e-05,15.78064,1e-05,1e-05,0.98203,10.40665,1e-10,0.489032,1.0,5.7128e-06,6.2004e-06,6.2e-07,0.0187491399,1e-05,1e-10,1e-10,0.0187491399,0.0187391399,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T22:00:00Z,1e-05,15.6984,1e-05,1e-05,0.79067,9.47757,1e-10,0.48492,1.0,5.7145e-06,6.2004e-06,6.2e-07,0.0183552013,1e-05,1e-10,1e-10,0.0183552013,0.0183452013,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-15T23:00:00Z,1e-05,15.48831,1e-05,1e-05,0.60907,8.90216,1e-10,0.4744155,1.0,5.7189e-06,6.2004e-06,6.2e-07,0.0159406723,1e-05,1e-10,1e-10,0.0159406723,0.0159306723,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T00:00:00Z,1e-05,15.31683,1e-05,1e-05,1.27338,8.73187,1e-10,0.4658415,1.0,5.7225e-06,6.2004e-06,6.2e-07,0.0257434241,1e-05,1e-10,1e-10,0.0257434241,0.0257334241,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T01:00:00Z,1e-05,12.97382,1e-05,1e-05,2.14191,8.21759,1e-10,0.348691,1.0,5.7712e-06,6.2004e-06,6.2e-07,0.0236417313,1e-05,1e-10,1e-10,0.0236417313,0.0236317313,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T02:00:00Z,1e-05,12.12973,1e-05,1e-05,2.63998,6.91043,1e-10,0.3064865,1.0,5.7888e-06,6.2004e-06,6.2e-07,0.0269190017,1e-05,1e-10,1e-10,0.0269190017,0.0269090017,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T03:00:00Z,1e-05,11.34198,1e-05,1e-05,2.76537,5.55832,1e-10,0.267099,1.0,5.8052e-06,6.2004e-06,6.2e-07,0.028973558,1e-05,1e-10,1e-10,0.028973558,0.028963558,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T04:00:00Z,1e-05,11.19962,1e-05,1e-05,2.55702,4.569,1e-10,0.259981,1.0,5.8082e-06,6.2004e-06,6.2e-07,0.031430336,1e-05,1e-10,1e-10,0.031430336,0.031420336,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T05:00:00Z,1e-05,11.435,1e-05,1e-05,2.17231,4.80475,1e-10,0.27175,1.0,5.8033e-06,6.2004e-06,6.2e-07,0.0298823816,1e-05,1e-10,1e-10,0.0298823816,0.0298723816,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T06:00:00Z,1e-05,11.03827,1e-05,1e-05,1.893,4.30878,1e-10,0.2519135,1.0,5.8115e-06,6.2004e-06,6.2e-07,0.0282690803,1e-05,1e-10,1e-10,0.0282690803,0.0282590803,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T07:00:00Z,1e-05,11.04965,1e-05,1e-05,1.71875,4.53452,1e-10,0.2524825,1.0,5.8113e-06,6.2004e-06,6.2e-07,0.0264499128,1e-05,1e-10,1e-10,0.0264499128,0.0264399128,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T08:00:00Z,6.86219,11.52609,1e-05,1e-05,1.66761,5.03964,1e-10,0.2763045,1.0,3.9779430225,4.2548172235,0.4254817224,0.0286254528,1e-05,1e-10,1e-10,0.0286254528,0.0286154528,0.13,1.0,1e-10,1e-10,1e-10,0.0004575874,1e-10
2022-01-16T09:00:00Z,132.83275,14.2374,1e-05,1e-05,1.4914,6.68472,1e-10,0.41187,1.0,75.1639553677,82.3613267114,8.2361326711,0.0802233141,1e-05,1e-10,1e-10,0.0802233141,0.0802133141,0.13,1.0,1e-10,1e-10,1e-10,0.0086461963,1e-10
2022-01-16T10:00:00Z,321.8597,15.77557,1e-05,1e-05,1.39605,8.2464,1e-10,0.4887785,1.0,177.1382673399,199.5651818316,19.9565181832,0.1599102862,1e-05,1e-10,1e-10,0.1599102862,0.1599002862,0.13,1.0,1e-10,1e-10,1e-10,0.0203764188,1e-10
2022-01-16T11:00:00Z,490.82187,18.11673,1e-05,1e-05,1.12983,9.06281,1e-10,0.6058365,1.0,262.3427981077,304.3281148075,30.4328114807,0.2594248215,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.5044342594,1e-10,1e-10,1e-10,0.0301775941,1e-10
2022-01-16T12:00:00Z,611.7644,19.87384,1e-05,1e-05,1.3478,7.96262,1e-10,0.693692,1.0,319.9368676499,379.3170556119,37.9317055612,0.3202804874,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.1235768974,1e-10,1e-10,1e-10,0.0368027062,1e-10
2022-01-16T13:00:00Z,667.45264,21.06467,1e-05,1e-05,2.21201,7.41513,1e-10,0.7532335,1.0,344.9886899772,413.8458696929,41.3845869693,0.3162486233,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.1442759325,1e-10,1e-10,1e-10,0.0396844462,1e-10
2022-01-16T14:00:00Z,653.9338,21.2608,1e-05,1e-05,3.36624,7.94644,1e-10,0.76304,1.0,338.3091978166,405.4636778163,40.5463677816,0.2765518428,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.3802984449,1e-10,1e-10,1e-10,0.0389160965,1e-10
2022-01-16T15:00:00Z,571.72955,20.84698,1e-05,1e-05,3.89488,10.01416,1e-10,0.742349,1.0,299.3304174681,354.4939351036,35.4493935104,0.2276710951,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.783996569,1e-10,1e-10,1e-10,0.0344323225,1e-10
2022-01-16T16:00:00Z,429.58377,19.76627,1e-05,1e-05,3.46926,11.04886,1e-10,0.6883135,1.0,229.8473892072,266.3581777152,26.6358177715,0.1778442217,1e-05,1e-10,1e-10,0.1778442217,0.1778342217,0.13,1.0,1e-10,1e-10,1e-10,0.0264396098,1e-10
2022-01-16T17:00:00Z,245.6481,19.11771,1e-05,1e-05,2.6611,11.67712,1e-10,0.6558855,1.0,134.7034800842,152.3111086697,15.231110867,0.1236040018,1e-05,1e-10,1e-10,0.1236040018,0.1235940018,0.13,1.0,1e-10,1e-10,1e-10,0.0154950964,1e-10
2022-01-16T18:00:00Z,62.18677,17.7706,1e-05,1e-05,1.70799,12.09842,1e-10,0.58853,1.0,35.017082233,38.5581483565,3.8558148356,0.0522354807,1e-05,1e-10,1e-10,0.0522354807,0.0522254807,0.13,1.0,1e-10,1e-10,1e-10,0.0040280553,1e-10
2022-01-16T19:00:00Z,1e-05,16.40897,1e-05,1e-05,1.45554,12.61056,1e-10,0.5204485,1.0,5.6997e-06,6.2004e-06,6.2e-07,0.0177000219,1e-05,1e-10,1e-10,0.0177000219,0.0176900219,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T20:00:00Z,1e-05,15.97742,1e-05,1e-05,1.48528,12.63675,1e-10,0.498871,1.0,5.7087e-06,6.2004e-06,6.2e-07,0.0157825124,1e-05,1e-10,1e-10,0.0157825124,0.0157725124,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T21:00:00Z,1e-05,14.3013,1e-05,1e-05,1.7413,11.73212,1e-10,0.415065,1.0,5.7436e-06,6.2004e-06,6.2e-07,0.0128900812,1e-05,1e-10,1e-10,0.0128900812,0.0128800812,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T22:00:00Z,1e-05,13.13074,1e-05,1e-05,1.44486,10.45859,1e-10,0.356537,1.0,5.768e-06,6.2004e-06,6.2e-07,0.0118302777,1e-05,1e-10,1e-10,0.0118302777,0.0118202777,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-16T23:00:00Z,1e-05,12.75299,1e-05,1e-05,1.44021,9.79324,1e-10,0.3376495,1.0,5.7758e-06,6.2004e-06,6.2e-07,0.0128503556,1e-05,1e-10,1e-10,0.0128503556,0.0128403556,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T00:00:00Z,1e-05,12.44675,1e-05,1e-05,1.86304,9.18637,1e-10,0.3223375,1.0,5.7822e-06,6.2004e-06,6.2e-07,0.0156896202,1e-05,1e-10,1e-10,0.0156896202,0.0156796202,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T01:00:00Z,1e-05,11.93167,1e-05,1e-05,2.28969,8.67773,1e-10,0.2965835,1.0,5.7929e-06,6.2004e-06,6.2e-07,0.0167443065,1e-05,1e-10,1e-10,0.0167443065,0.0167343065,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T02:00:00Z,1e-05,11.26163,1e-05,1e-05,2.35268,8.04425,1e-10,0.2630815,1.0,5.8069e-06,6.2004e-06,6.2e-07,0.0163624153,1e-05,1e-10,1e-10,0.0163624153,0.0163524153,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T03:00:00Z,1e-05,10.84592,1e-05,1e-05,2.20641,7.41251,1e-10,0.242296,1.0,5.8155e-06,6.2004e-06,6.2e-07,0.0167107322,1e-05,1e-10,1e-10,0.0167107322,0.0167007322,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T04:00:00Z,1e-05,10.44666,1e-05,1e-05,2.12826,6.50571,1e-10,0.222333,1.0,5.8238e-06,6.2004e-06,6.2e-07,0.0183980058,1e-05,1e-10,1e-10,0.0183980058,0.0183880058,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T05:00:00Z,1e-05,10.35175,1e-05,1e-05,1.93677,5.88925,1e-10,0.2175875,1.0,5.8258e-06,6.2004e-06,6.2e-07,0.0197315327,1e-05,1e-10,1e-10,0.0197315327,0.0197215327,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T06:00:00Z,1e-05,10.31632,1e-05,1e-05,2.01601,5.68973,1e-10,0.215816,1.0,5.8265e-06,6.2004e-06,6.2e-07,0.0206555612,1e-05,1e-10,1e-10,0.0206555612,0.0206455612,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T07:00:00Z,1e-05,10.4631,1e-05,0.00096,1.91777,6.11758,1e-10,0.223155,1.0,5.8235e-06,6.2004e-06,6.2e-07,0.0192749755,0.00096,1e-10,1e-10,0.0192749755,0.0183149755,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T08:00:00Z,6.46691,9.96704,1e-05,0.01336,1.54813,6.48779,1e-10,0.198352,1.0,3.7699530627,4.00972868,0.400972868,0.0163254575,0.01336,1e-10,1e-10,0.0163254575,0.0029654575,0.13,1.0,1e-10,1e-10,1e-10,0.000433662,1e-10
2022-01-17T09:00:00Z,116.59431,13.09973,1e-05,0.00192,0.87987,8.15295,1e-10,0.3549865,1.0,66.3745758789,72.292880021,7.2292880021,0.0687399114,0.00192,1e-10,1e-10,0.0687399114,0.0668199114,0.13,1.0,1e-10,1e-10,1e-10,0.0076351439,1e-10
2022-01-17T10:00:00Z,270.66196,14.70877,1e-05,0.0038,1.37486,11.34662,1e-10,0.4354385,1.0,150.4633578932,167.8206475129,16.7820647513,0.1213984065,0.0038,1e-10,1e-10,0.1213984065,0.1175984065,0.13,1.0,1e-10,1e-10,1e-10,0.0173079733,1e-10
2022-01-17T11:00:00Z,380.14108,16.09384,1e-05,0.00046,2.01908,11.03229,1e-10,0.504692,1.0,207.5211732676,235.7018407458,23.5701840746,0.155217438,0.00046,1e-10,1e-10,0.155217438,0.154757438,0.13,1.0,1e-10,1e-10,1e-10,0.0238713995,1e-10
2022-01-17T12:00:00Z,531.55237,17.17709,1e-05,0.00046,2.53729,10.8428,1e-10,0.5588545,1.0,283.7445227807,329.5825646146,32.9582564615,0.2004767485,0.00046,1e-10,1e-10,0.2004767485,0.2000167485,0.13,1.0,1e-10,1e-10,1e-10,0.0326394591,1e-10
2022-01-17T13:00:00Z,619.1483,17.64343,1e-05,1e-05,3.20163,10.52322,1e-10,0.5821715,1.0,326.3752259766,383.8953527585,38.3895352759,0.2133845723,1e-05,1e-10,1e-10,0.208,0.20799,0.13,0.9369146957,1e-10,1e-10,1e-10,0.037543318,1e-10
2022-01-17T14:00:00Z,649.22186,17.85983,1e-05,1e-05,4.12,10.48566,1e-10,0.5929915,1.0,340.6658280219,402.5420968825,40.2542096883,0.2017558425,1e-05,1e-10,1e-10,0.2017558425,0.2017458425,0.13,1.0,1e-10,1e-10,1e-10,0.0391871824,1e-10
2022-01-17T15:00:00Z,570.02185,17.87882,1e-05,1e-05,4.69721,10.40402,1e-10,0.593941,1.0,302.0209579398,353.4350965444,35.3435096544,0.1746059385,1e-05,1e-10,1e-10,0.1746059385,0.1745959385,0.13,1.0,1e-10,1e-10,1e-10,0.0347418185,1e-10
2022-01-17T16:00:00Z,420.0178,17.34033,1e-05,1e-05,4.96112,10.06305,1e-10,0.5670165,1.0,227.1111319599,260.4269146759,26.0426914676,0.136144358,1e-05,1e-10,1e-10,0.136144358,0.136134358,0.13,1.0,1e-10,1e-10,1e-10,0.026124855,1e-10
2022-01-17T17:00:00Z,252.65262,16.89932,1e-05,1e-05,4.79513,10.35861,1e-10,0.544966,1.0,139.5958784337,156.654175874,15.6654175874,0.097485299,1e-05,1e-10,1e-10,0.097485299,0.097475299,0.13,1.0,1e-10,1e-10,1e-10,0.0160578746,1e-10
2022-01-17T18:00:00Z,64.09997,16.08816,1e-05,1e-05,4.00077,10.85678,1e-10,0.504408,1.0,36.3108712202,39.7444046846,3.9744404685,0.0498118317,1e-05,1e-10,1e-10,0.0498118317,0.0498018317,0.13,1.0,1e-10,1e-10,1e-10,0.0041768813,1e-10
2022-01-17T19:00:00Z,1e-05,15.25864,1e-05,1e-05,3.04253,11.00738,1e-10,0.462932,1.0,5.7237e-06,6.2004e-06,6.2e-07,0.0263941384,1e-05,1e-10,1e-10,0.0263941384,0.0263841384,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T20:00:00Z,1e-05,14.67841,1e-05,0.00622,2.20222,11.14667,1e-10,0.4339205,1.0,5.7358e-06,6.2004e-06,6.2e-07,0.0193721012,0.00622,1e-10,1e-10,0.0193721012,0.0131521012,0.13,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T21:00:00Z,1e-05,14.46329,1e-05,0.02049,1.67465,10.99866,1e-10,0.4231645,1.0,5.7402e-06,6.2004e-06,6.2e-07,0.0167085797,0.02049,1e-10,1e-10,0.0167085797,1e-10,0.1300094536,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T22:00:00Z,1e-05,14.33356,1e-05,0.00046,1.50838,11.1257,1e-10,0.416678,1.0,5.7429e-06,6.2004e-06,6.2e-07,0.0147398,0.00046,1e-10,8.66575e-05,0.0147398,0.0142798,0.1300092369,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-17T23:00:00Z,1e-05,14.05325,1e-05,0.02049,1.16271,11.04407,1e-10,0.4026625,1.0,5.7488e-06,6.2004e-06,6.2e-07,0.0119964298,0.02049,1e-10,8.46716e-05,0.0119964298,1e-10,0.1300302592,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T00:00:00Z,1e-05,13.37622,1e-05,0.00334,1.11129,10.659,1e-10,0.368811,1.0,5.7629e-06,6.2004e-06,6.2e-07,0.0104883503,0.00334,1e-10,0.0002773756,0.0104883503,0.0071483503,0.1300295657,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T01:00:00Z,1e-05,13.49204,1e-05,0.04863,1.2562,10.71051,1e-10,0.374602,1.0,5.7604e-06,6.2004e-06,6.2e-07,0.0115075424,0.04863,1e-10,0.000271019,0.0115075424,1e-10,0.1301216943,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T02:00:00Z,1e-05,12.69666,1e-05,0.01382,1.36275,10.62668,1e-10,0.334833,1.0,5.777e-06,6.2004e-06,6.2e-07,0.0089502503,0.01382,1e-10,0.0011155312,0.0089502503,1e-10,0.1301310799,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T03:00:00Z,1e-05,12.28793,1e-05,0.05197,1.3057,9.8775,1e-10,0.3143965,1.0,5.7855e-06,6.2004e-06,6.2e-07,0.009993702,0.05197,1e-10,0.0012015654,0.009993702,1e-10,0.1302330167,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T04:00:00Z,1e-05,12.05316,1e-05,0.07868,0.99342,9.70721,1e-10,0.302658,1.0,5.7904e-06,6.2004e-06,6.2e-07,0.0083377028,0.07868,1e-10,0.0021359863,0.0083377028,1e-10,0.1304035325,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T05:00:00Z,1e-05,12.03799,1e-05,0.03527,0.80169,9.71902,1e-10,0.3018995,1.0,5.7907e-06,6.2004e-06,6.2e-07,0.0072376566,0.03527,1e-10,0.0036990476,0.0072376566,1e-10,0.1304643657,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T06:00:00Z,1e-05,11.70328,1e-05,0.02479,0.91886,9.38501,1e-10,0.285164,1.0,5.7977e-06,6.2004e-06,6.2e-07,0.0078179496,0.02479,1e-10,0.0042566856,0.0078179496,1e-10,0.1304961541,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T07:00:00Z,1e-05,11.09079,1e-05,0.01908,0.77395,9.09512,1e-10,0.2545395,1.0,5.8104e-06,6.2004e-06,6.2e-07,0.0060421076,0.01908,1e-10,0.0045480794,0.0060421076,1e-10,0.1305173786,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-01-18T08:00:00Z,6.08743,11.27997,1e-05,0.00952,0.65425,9.12567,1e-10,0.2639985,1.0,3.5322473386,3.7744367339,0.3774436734,0.0088139151,0.00952,1e-10,0.0047426376,0.0088139151,1e-10,0.1305072873,1.0,1e-10,1e-10,1e-10,0.0004063185,1e-10
2022-01-18T09:00:00Z,109.40003,13.47177,1e-05,0.00764,0.60815,10.24902,1e-10,0.3735885,1.0,62.24551047,67.8321544429,6.7832154443,0.0651574238,0.00764,1e-10,0.0046501333,0.0651574238,0.0575174238,0.1304956619,1.0,1e-10,1e-10,1e-10,0.0071601727,1e-10
2022-01-18T10:00:00Z,303.73972,15.41492,1e-05,0.01336,1.5754,11.34924,1e-10,0.470746,1.0,167.7517268838,188.33010921,18.833010921,0.1334864877,0.01336,1e-10,0.0045435677,0.1334864877,0.1201264877,0.130484303,1.0,1e-10,1e-10,1e-10,0.0192966743,1e-10
2022-01-18T11:00:00Z,460.4479,16.82657,1e-05,0.00476,3.18693,10.66904,1e-10,0.5413285,1.0,248.2539853527,285.4951051265,28.5495105127,0.1608682176,0.00476,1e-10,0.0044394443,0.1608682176,0.1561082176,0.1304732044,1.0,1e-10,1e-10,1e-10,0.0285569417,1e-10
2022-01-18T12:00:00Z,562.14777,17.67508,1e-05,1e-05,4.00869,10.31058,1e-10,0.583754,1.0,298.3752057444,348.5528692666,34.8552869267,0.1822396456,1e-05,1e-10,0.004337707,0.1822396456,0.1822296456,0.1304623601,1.0,1e-10,1e-10,1e-10,0.0343224434,1e-10
2022-01-18T13:00:00Z,646.80273,18.77286,1e-05,1e-05,4.92129,10.20844,1e-10,0.638643,1.0,338.2691230822,401.0421448279,40.1042144828,0.2000762657,1e-05,1e-10,0.0042383013,0.2000762657,0.2000662657,0.1304517644,1.0,1e-10,1e-10,1e-10,0.0389114867,1e-10
2022-01-18T14:00:00Z,644.3045,19.48471,1e-05,1e-05,5.74313,9.87705,1e-10,0.6742355,1.0,336.1127091639,399.4931477828,39.9493147783,0.1992994061,1e-05,1e-10,0.0041411735,0.1992994061,0.1992894061,0.1304414115,1.0,1e-10,1e-10,1e-10,0.0386634319,1e-10
2022-01-18T15:00:00Z,572.83636,19.54987,1e-05,1e-05,6.07255,9.86615,1e-10,0.6774935,1.0,301.4150893173,355.1801991463,35.5180199146,0.1828076195,1e-05,1e-10,0.0040462716,0.1828076195,0.1827976195,0.1304312958,1.0,1e-10,1e-10,1e-10,0.0346721247,1e-10
2022-01-18T16:00:00Z,443.94067,19.39359,1e-05,1e-05,6.14762,10.16434,1e-10,0.6696795,1.0,237.4588060476,275.2599984745,27.5259998475,0.1543916359,1e-05,1e-10,0.0039535446,0.1543916359,0.1543816359,0.1304214119,1.0,1e-10,1e-10,1e-10,0.0273151598,1e-10
2022-01-18T17:00:00Z,255.7833,18.68997,1e-05,1e-05,5.66262,10.44769,1e-10,0.6344985,1.0,140.3203124573,158.5953158286,15.8595315829,0.1119366783,1e-05,1e-10,0.0038629425,0.1119366783,0.1119266783,0.1304117546,1.0,1e-10,1e-10,1e-10,0.0161412071,1e-10
2022-01-18T18:00:00Z,67.42042,17.27896,1e-05,1e-05,3.97502,10.61359,1e-10,0.563948,1.0,38.0101632729,41.8032092134,4.1803209213,0.0611779595,1e-05,1e-10,0.0037744167,0.0611779595,0.0611679595,0.1304023185,1.0,1e-10,1e-10,1e-10,0.0043723528,1e-10
