timeindex;ghi;t_air;e;tp;windspeed;ac-discharge
2022-07-22T15:00:00Z;0.727;29.156158;-0.11259106;4.66e-07;7.412402;0.0033
2022-07-22T16:00:00Z;0.869;29.74768;-0.11873334;4.66e-07;7.306722;0.0033
2022-07-22T17:00:00Z;0.946;30.076569;-0.122317754;4.66e-07;7.04203;0.0033
2022-07-22T18:00:00Z;0.939;30.046783;-0.12165418;4.66e-07;7.3527;0.0033
2022-07-22T19:00:00Z;0.89;29.58609;-0.14855999;4.66e-07;8.108163;0.0033
2022-07-22T20:00:00Z;0.633;29.370483;-0.15669866;4.66e-07;8.312048;0.0033
2022-07-22T21:00:00Z;0.525;29.31073;-0.16071412;4.66e-07;8.278534;0.0033
2022-07-22T22:00:00Z;0.308;29.345123;-0.14831612;4.66e-07;8.267089;0.0033
2022-07-22T23:00:00Z;0.108;29.121216;-0.15304051;4.66e-07;8.11206;0.0033
2022-07-23T00:00:00Z;0.0028;28.743774;-0.15053369;4.66e-07;8.58823;0.0033
2022-07-23T01:00:00Z;3.47e-08;28.219177;-0.15728283;4.66e-07;8.698762;0.0033
2022-07-23T02:00:00Z;3.47e-08;27.76825;-0.15177576;4.66e-07;8.22722;0.0033
2022-07-23T03:00:00Z;3.47e-08;27.452759;-0.13031465;4.66e-07;7.5707135;0.0033
2022-07-23T04:00:00Z;3.47e-08;27.28482;-0.11433789;4.66e-07;7.0562205;0.0033
2022-07-23T05:00:00Z;3.47e-08;27.124725;-0.1007829;4.66e-07;6.544303;0.0033
2022-07-23T06:00:00Z;3.47e-08;26.966919;-0.080172494;0.000505243;6.3941336;0.0033
2022-07-23T07:00:00Z;3.47e-08;26.794342;-0.10197959;4.66e-07;5.9630117;0.0033
2022-07-23T08:00:00Z;3.47e-08;26.632965;-0.09301855;0.001009554;6.178979;0.0033
2022-07-23T09:00:00Z;3.47e-08;26.513336;-0.08735267;0.008578878;6.4196377;0.0033
2022-07-23T10:00:00Z;3.47e-08;26.549927;-0.072481886;0.027628615;6.8508573;0.0033
2022-07-23T11:00:00Z;0.00476;26.50238;-0.07157444;0.038099475;6.7384753;0.0033
2022-07-23T12:00:00Z;0.123;26.619812;-0.072481886;0.008074567;6.5880103;0.0033
2022-07-23T13:00:00Z;0.343;27.102905;-0.08333155;0.001388136;6.5685287;0.0033
2022-07-23T14:00:00Z;0.567;27.864685;-0.100850955;4.66e-07;6.617472;0.0033
2022-07-23T15:00:00Z;0.768;28.674011;-0.11586353;4.66e-07;6.635501;0.0033
2022-07-23T16:00:00Z;0.865;29.186401;-0.13071732;4.66e-07;6.515325;0.0033
2022-07-23T17:00:00Z;0.977;29.420105;-0.14063685;4.66e-07;6.7165594;0.0033
2022-07-23T18:00:00Z;0.907;29.299652;-0.14694361;4.66e-07;7.1727066;0.0033
2022-07-23T19:00:00Z;0.874;28.965942;-0.13873689;4.66e-07;7.802782;0.0033
2022-07-23T20:00:00Z;0.734;28.561401;-0.13799956;4.66e-07;8.403067;0.0033
2022-07-23T21:00:00Z;0.556;28.233002;-0.14182787;4.66e-07;8.88189;0.0033
2022-07-23T22:00:00Z;0.331;28.019135;-0.14824806;4.66e-07;8.885385;0.0033
2022-07-23T23:00:00Z;0.122;27.672974;-0.14569587;4.66e-07;8.753637;0.0033
2022-07-24T00:00:00Z;0.00298;27.33731;-0.13251518;4.66e-07;8.740961;0.0033
2022-07-24T01:00:00Z;3.47e-08;27.026306;-0.11771813;4.66e-07;8.594834;0.0033
2022-07-24T02:00:00Z;3.47e-08;26.724792;-0.10100976;4.66e-07;7.9338346;0.0033
2022-07-24T03:00:00Z;3.47e-08;26.457642;-0.079384156;4.66e-07;7.1164107;0.0033
2022-07-24T04:00:00Z;3.47e-08;26.303864;-0.059295546;4.66e-07;6.0933948;0.0033
2022-07-24T05:00:00Z;3.47e-08;26.171112;-0.05203596;4.66e-07;5.2963266;0.0033
2022-07-24T06:00:00Z;3.47e-08;25.999908;-0.047782306;0.001388136;4.723188;0.0033
2022-07-24T07:00:00Z;3.47e-08;25.910309;-0.05735588;4.66e-07;4.2607827;0.0033
2022-07-24T08:00:00Z;3.47e-08;25.797699;-0.059698213;0.013372861;4.3469834;0.0033
2022-07-24T09:00:00Z;3.47e-08;25.767273;-0.06464947;0.009083655;4.1405597;0.0033
2022-07-24T10:00:00Z;3.47e-08;25.960815;-0.06477993;0.003280584;4.4981904;0.0033
2022-07-24T11:00:00Z;0.00535;25.876373;-0.06232415;0.001388136;4.16596;0.0033
2022-07-24T12:00:00Z;0.128;26.02658;-0.060565975;0.001388136;4.3595614;0.0033
2022-07-24T13:00:00Z;0.32;26.4552;-0.07024729;0.000505243;4.90702;0.0033
2022-07-24T14:00:00Z;0.508;27.200378;-0.07962236;4.66e-07;4.9941335;0.0033
2022-07-24T15:00:00Z;0.757;27.777252;-0.08120472;4.66e-07;4.71957;0.0033
2022-07-24T16:00:00Z;0.877;27.860535;-0.082327686;4.66e-07;4.8753123;0.0033
2022-07-24T17:00:00Z;0.97;27.486908;-0.08441482;4.66e-07;5.786314;0.0033
2022-07-24T18:00:00Z;0.965;27.039917;-0.08640552;4.66e-07;7.061845;0.0033
2022-07-24T19:00:00Z;0.864;26.885345;-0.10432194;4.66e-07;8.044147;0.0033
2022-07-24T20:00:00Z;0.748;26.798737;-0.111456744;4.66e-07;8.423702;0.0033
2022-07-24T21:00:00Z;0.524;26.937836;-0.122062534;4.66e-07;8.903745;0.0033
2022-07-24T22:00:00Z;0.312;27.066803;-0.13036;4.66e-07;9.210903;0.0033
2022-07-24T23:00:00Z;0.101;27.028748;-0.136162;4.66e-07;9.033637;0.0033
2022-07-25T00:00:00Z;0.00261;27.223572;-0.13893537;4.66e-07;8.601793;0.0033
2022-07-25T01:00:00Z;3.47e-08;27.362213;-0.14684151;4.66e-07;8.379122;0.0033
2022-07-25T02:00:00Z;3.47e-08;27.309967;-0.14289412;4.66e-07;7.8285456;0.0033
2022-07-25T03:00:00Z;3.47e-08;27.160004;-0.12649767;4.66e-07;7.1171703;0.0033
2022-07-25T04:00:00Z;3.47e-08;26.94455;-0.106970556;4.66e-07;6.565194;0.0033
2022-07-25T05:00:00Z;3.47e-08;26.697906;-0.08942279;4.66e-07;5.711466;0.0033
2022-07-25T06:00:00Z;3.47e-08;26.516235;-0.07832357;4.66e-07;5.2863917;0.0033
2022-07-25T07:00:00Z;3.47e-08;26.379547;-0.076684505;4.66e-07;5.2170916;0.0033
2022-07-25T08:00:00Z;3.47e-08;26.305603;-0.08044473;4.66e-07;5.3361664;0.0033
2022-07-25T09:00:00Z;3.47e-08;26.250336;-0.08689328;4.66e-07;5.417917;0.0033
2022-07-25T10:00:00Z;3.47e-08;26.437103;-0.09229826;0.000505243;5.304564;0.0033
2022-07-25T11:00:00Z;0.00507;26.359253;-0.09294482;0.000505243;5.4109874;0.0033
2022-07-25T12:00:00Z;0.121;26.471832;-0.08979145;0.000505243;5.228125;0.0033
2022-07-25T13:00:00Z;0.321;26.87613;-0.0918729;4.66e-07;5.382947;0.0033
2022-07-25T14:00:00Z;0.51;27.58197;-0.0975728;4.66e-07;5.294673;0.0033
2022-07-25T15:00:00Z;0.71;28.242584;-0.09805488;4.66e-07;5.0734177;0.0033
2022-07-25T16:00:00Z;0.853;28.763855;-0.101781085;4.66e-07;5.05099;0.0033
2022-07-25T17:00:00Z;0.914;28.979462;-0.10165064;4.66e-07;5.7002616;0.0033
2022-07-25T18:00:00Z;0.918;28.92398;-0.10082827;4.66e-07;6.350371;0.0033
2022-07-25T19:00:00Z;0.771;28.744263;-0.10243332;4.66e-07;6.741522;0.0033
2022-07-25T20:00:00Z;0.646;28.574554;-0.11022602;4.66e-07;6.9053392;0.0033
2022-07-25T21:00:00Z;0.408;28.454254;-0.10510461;4.66e-07;7.2558045;0.0033
2022-07-25T22:00:00Z;0.241;28.159546;-0.09994917;4.66e-07;7.480778;0.0033
2022-07-25T23:00:00Z;0.0705;28.103699;-0.097419664;4.66e-07;7.203337;0.0033
2022-07-26T00:00:00Z;0.00193;28.006012;-0.100125;4.66e-07;7.0946083;0.0033
2022-07-26T01:00:00Z;3.47e-08;27.987427;-0.10178676;4.66e-07;7.0499434;0.0033
2022-07-26T02:00:00Z;3.47e-08;27.825592;-0.11109377;4.66e-07;7.275177;0.0033
2022-07-26T03:00:00Z;3.47e-08;27.562714;-0.12487563;4.66e-07;6.9925528;0.0033
2022-07-26T04:00:00Z;3.47e-08;27.28067;-0.118024394;4.66e-07;6.6710567;0.0033
2022-07-26T05:00:00Z;3.47e-08;27.092194;-0.0989283;0.001892913;6.2982244;0.0033
2022-07-26T06:00:00Z;3.47e-08;26.863678;-0.07640659;0.001388136;5.6273956;0.0033
2022-07-26T07:00:00Z;3.47e-08;26.705994;-0.08195337;0.00529876;5.0901055;0.0033
2022-07-26T08:00:00Z;3.47e-08;26.630096;-0.08058085;0.002902001;4.761921;0.0033
2022-07-26T09:00:00Z;3.47e-08;26.562378;-0.07866955;0.004794449;4.5526724;0.0033
2022-07-26T10:00:00Z;3.47e-08;26.802185;-0.079633705;0.00529876;4.9954643;0.0033
2022-07-26T11:00:00Z;0.00493;26.762634;-0.07826119;0.006182119;4.8097644;0.0033
2022-07-26T12:00:00Z;0.115;26.933472;-0.07790956;0.007191207;4.9570932;0.0033
2022-07-26T13:00:00Z;0.305;27.299255;-0.090483375;0.00756979;5.561748;0.0033
2022-07-26T14:00:00Z;0.516;28.001831;-0.10075454;0.002397224;5.43563;0.0033
2022-07-26T15:00:00Z;0.704;28.789917;-0.10224048;4.66e-07;5.261154;0.0033
2022-07-26T16:00:00Z;0.863;29.39737;-0.101514526;4.66e-07;5.3891163;0.0033
2022-07-26T17:00:00Z;0.92;29.63858;-0.09388629;4.66e-07;5.5711026;0.0033
2022-07-26T18:00:00Z;0.92;29.372925;-0.09276333;4.66e-07;6.3041854;0.0033
2022-07-26T19:00:00Z;0.839;29.060883;-0.11209763;4.66e-07;7.249276;0.0033
2022-07-26T20:00:00Z;0.641;28.543884;-0.13203879;4.66e-07;7.9868517;0.0033
2022-07-26T21:00:00Z;0.425;28.448608;-0.12946391;4.66e-07;8.3252325;0.0033
2022-07-26T22:00:00Z;0.252;28.785767;-0.12963973;4.66e-07;7.672562;0.0033
2022-07-26T23:00:00Z;0.101;28.873901;-0.1283466;4.66e-07;6.655584;0.0033
2022-07-27T00:00:00Z;0.00212;28.775269;-0.119459294;4.66e-07;6.4221115;0.0033
2022-07-27T01:00:00Z;3.47e-08;28.5065;-0.1239852;4.66e-07;6.830621;0.0033
2022-07-27T02:00:00Z;3.47e-08;28.059753;-0.12490398;4.66e-07;6.6900344;0.0033
2022-07-27T03:00:00Z;3.47e-08;27.691101;-0.11930049;4.66e-07;6.6966023;0.0033
2022-07-27T04:00:00Z;3.47e-08;27.45404;-0.11775783;4.66e-07;6.2845488;0.0033
2022-07-27T05:00:00Z;3.47e-08;27.307556;-0.11366297;4.66e-07;5.962484;0.0033
2022-07-27T06:00:00Z;3.47e-08;27.163239;-0.10377747;4.66e-07;5.5363016;0.0033
2022-07-27T07:00:00Z;3.47e-08;27.036469;-0.10697622;4.66e-07;4.8833055;0.0033
2022-07-27T08:00:00Z;3.47e-08;26.899536;-0.106233254;4.66e-07;5.0085335;0.0033
2022-07-27T09:00:00Z;3.47e-08;26.685455;-0.10695354;0.001388136;5.451937;0.0033
2022-07-27T10:00:00Z;3.47e-08;26.821228;-0.10846217;0.008074567;5.2568035;0.0033
2022-07-27T11:00:00Z;0.00468;26.677368;-0.10322166;0.011480413;5.4135513;0.0033
2022-07-27T12:00:00Z;0.11;26.728363;-0.09491852;0.010471325;5.374328;0.0033
2022-07-27T13:00:00Z;0.303;27.22992;-0.105223715;0.021951739;5.7057943;0.0033
2022-07-27T14:00:00Z;0.528;27.95108;-0.11292;0.004794449;5.788363;0.0033
2022-07-27T15:00:00Z;0.715;28.69983;-0.12910092;0.001009554;5.522338;0.0033
2022-07-27T16:00:00Z;0.851;29.194244;-0.124563694;4.66e-07;5.8933063;0.0033
2022-07-27T17:00:00Z;0.907;29.207397;-0.123990856;4.66e-07;6.620558;0.0033
2022-07-27T18:00:00Z;0.966;29.089966;-0.12472249;4.66e-07;7.478601;0.0033
2022-07-27T19:00:00Z;0.857;28.847595;-0.13192534;4.66e-07;8.553187;0.0033
2022-07-27T20:00:00Z;0.697;28.74945;-0.14098848;4.66e-07;8.51493;0.0033
2022-07-27T21:00:00Z;0.535;28.604095;-0.1394288;4.66e-07;8.217377;0.0033
2022-07-27T22:00:00Z;0.278;28.105896;-0.13869151;4.66e-07;8.495004;0.0033
2022-07-27T23:00:00Z;0.11;28.068298;-0.13802227;4.66e-07;8.345417;0.0033
2022-07-28T00:00:00Z;0.00229;28.12735;-0.12963405;4.66e-07;7.717313;0.0033
2022-07-28T01:00:00Z;3.47e-08;28.188599;-0.12159179;4.66e-07;7.512212;0.0033
2022-07-28T02:00:00Z;3.47e-08;28.04071;-0.12376399;4.66e-07;6.941237;0.0033
2022-07-28T03:00:00Z;3.47e-08;27.749695;-0.12028734;4.66e-07;6.5633197;0.0033
2022-07-28T04:00:00Z;3.47e-08;27.464539;-0.112534344;4.66e-07;5.9927864;0.0033
2022-07-28T05:00:00Z;3.47e-08;27.168304;-0.10541655;4.66e-07;6.151404;0.0033
2022-07-28T06:00:00Z;3.47e-08;27.000122;-0.1029948;0.000505243;5.8797255;0.0033
2022-07-28T07:00:00Z;3.47e-08;26.886871;-0.0982704;0.000505243;5.510532;0.0033
2022-07-28T08:00:00Z;3.47e-08;26.781189;-0.082821116;0.00529876;5.3069444;0.0033
2022-07-28T09:00:00Z;3.47e-08;26.685913;-0.08289484;0.006182119;5.6832833;0.0033
2022-07-28T10:00:00Z;3.47e-08;26.730103;-0.08918458;0.009083655;4.8435216;0.0033
2022-07-28T11:00:00Z;0.00425;26.681763;-0.09328511;0.008578878;4.787906;0.0033
2022-07-28T12:00:00Z;0.0988;26.796783;-0.09255915;0.013372861;4.6376057;0.0033
2022-07-28T13:00:00Z;0.304;27.163696;-0.10769084;0.013372861;5.1837482;0.0033
2022-07-28T14:00:00Z;0.489;27.667664;-0.12140463;0.034315046;5.352921;0.0033
2022-07-28T15:00:00Z;0.604;28.299225;-0.12135926;0.024853274;5.1418867;0.0033
2022-07-28T16:00:00Z;0.807;28.677338;-0.124092944;0.036207028;5.3743234;0.0033
2022-07-28T17:00:00Z;0.874;28.847015;-0.12672454;0.01425622;5.3776855;0.0033
2022-07-28T18:00:00Z;0.897;28.697876;-0.11880707;4.66e-07;6.1965065;0.0033
2022-07-28T19:00:00Z;0.781;28.309265;-0.09088038;4.66e-07;6.6438904;0.0033
2022-07-28T20:00:00Z;0.583;28.17569;-0.084840186;4.66e-07;7.4955673;0.0033
2022-07-28T21:00:00Z;0.399;27.993988;-0.08466437;0.001892913;7.203537;0.0033
2022-07-28T22:00:00Z;0.218;27.356567;-0.06468351;0.04100101;4.792621;0.0033
2022-07-28T23:00:00Z;0.0787;27.215485;-0.02436449;0.001892913;3.474407;0.0033
2022-07-29T00:00:00Z;0.00196;26.910492;-0.030501105;0.013877638;2.5590484;0.0033
2022-07-29T01:00:00Z;3.47e-08;26.51773;-0.039887514;0.8072746;2.222919;0.0033
2022-07-29T02:00:00Z;3.47e-08;26.069946;-0.05387921;1.1987379;2.5131402;0.0033
2022-07-29T03:00:00Z;3.47e-08;26.257965;-0.056964535;0.034819357;2.9994667;0.0033
2022-07-29T04:00:00Z;3.47e-08;26.291412;-0.040658835;0.002902001;3.1224463;0.0033
2022-07-29T05:00:00Z;3.47e-08;26.274109;-0.02929874;0.001009554;3.3592234;0.0033
2022-07-29T06:00:00Z;3.47e-08;26.348053;-0.022867199;0.004794449;3.4890475;0.0033
2022-07-29T07:00:00Z;3.47e-08;26.3378;-0.07354247;0.002397224;4.0990043;0.0033
2022-07-29T08:00:00Z;3.47e-08;26.24942;-0.09240602;0.03381027;4.539917;0.0033
2022-07-29T09:00:00Z;3.47e-08;26.068207;-0.104616866;0.11303648;4.7570972;0.0033
2022-07-29T10:00:00Z;3.47e-08;26.571716;-0.11379909;0.123003036;4.9817924;0.0033
2022-07-29T11:00:00Z;0.00335;26.411041;-0.11795066;0.10496238;4.845285;0.0033
2022-07-29T12:00:00Z;0.0922;26.511627;-0.111711964;0.015265308;5.0399065;0.0033
2022-07-29T13:00:00Z;0.27;26.7753;-0.109244846;0.016652979;5.124927;0.0033
2022-07-29T14:00:00Z;0.456;27.537567;-0.11234151;0.018166844;5.1698318;0.0033
2022-07-29T15:00:00Z;0.64;28.144653;-0.123815045;0.046678353;5.3447237;0.0033
2022-07-29T16:00:00Z;0.759;28.71817;-0.13163042;0.03772136;5.4370637;0.0033
2022-07-29T17:00:00Z;0.879;29.27774;-0.1176047;0.002397224;5.5183315;0.0033
2022-07-29T18:00:00Z;0.827;29.524841;-0.1097326;0.00529876;5.950159;0.0033
2022-07-29T19:00:00Z;0.805;29.606628;-0.118960194;0.000505243;6.576387;0.0033
2022-07-29T20:00:00Z;0.64;29.437164;-0.12727469;4.66e-07;6.3448052;0.0033
2022-07-29T21:00:00Z;0.509;29.180847;-0.11791096;4.66e-07;7.0998554;0.0033
2022-07-29T22:00:00Z;0.323;29.091003;-0.11720769;4.66e-07;7.4242806;0.0033
2022-07-29T23:00:00Z;0.113;29.028717;-0.13434143;4.66e-07;7.638069;0.0033
2022-07-30T00:00:00Z;0.00232;28.784607;-0.14789075;4.66e-07;7.7515063;0.0033
2022-07-30T01:00:00Z;3.47e-08;28.38562;-0.14967161;4.66e-07;7.701323;0.0033
2022-07-30T02:00:00Z;3.47e-08;28.05896;-0.14131175;4.66e-07;7.408565;0.0033
2022-07-30T03:00:00Z;3.47e-08;27.726746;-0.14405678;4.66e-07;7.4389524;0.0033
2022-07-30T04:00:00Z;3.47e-08;27.464539;-0.13889568;4.66e-07;7.2062707;0.0033
2022-07-30T05:00:00Z;3.47e-08;27.325317;-0.14263323;4.66e-07;7.383522;0.0033
2022-07-30T06:00:00Z;3.47e-08;27.23233;-0.14924057;4.66e-07;7.739851;0.0033
2022-07-30T07:00:00Z;3.47e-08;27.133942;-0.1739912;4.66e-07;7.7950416;0.0033
2022-07-30T08:00:00Z;3.47e-08;27.034851;-0.17784218;4.66e-07;7.9111505;0.0033
2022-07-30T09:00:00Z;3.47e-08;26.881775;-0.16769579;4.66e-07;7.858199;0.0033
2022-07-30T10:00:00Z;3.47e-08;27.002106;-0.15596704;0.001009554;7.4337764;0.0033
2022-07-30T11:00:00Z;0.00453;26.892517;-0.15272291;0.002902001;7.398053;0.0033
2022-07-30T12:00:00Z;0.114;26.968658;-0.14622332;0.004794449;7.515303;0.0033
2022-07-30T13:00:00Z;0.318;27.469147;-0.1607595;0.016274396;8.092037;0.0033
2022-07-30T14:00:00Z;0.523;28.155945;-0.16972053;0.010471325;8.016251;0.0033
2022-07-30T15:00:00Z;0.734;28.897888;-0.17957768;0.001892913;7.7515883;0.0033
2022-07-30T16:00:00Z;0.879;29.47696;-0.1733333;4.66e-07;7.3677597;0.0033
2022-07-30T17:00:00Z;0.982;29.785065;-0.16575612;4.66e-07;7.2292767;0.0033
2022-07-30T18:00:00Z;0.951;29.662445;-0.1588822;4.66e-07;7.291141;0.0033
2022-07-30T19:00:00Z;0.872;29.41571;-0.1578273;4.66e-07;7.9565387;0.0033
2022-07-30T20:00:00Z;0.739;29.032867;-0.15847953;4.66e-07;8.480209;0.0033
2022-07-30T21:00:00Z;0.563;28.748962;-0.15851922;4.66e-07;8.728876;0.0033
2022-07-30T22:00:00Z;0.327;28.695465;-0.1584455;4.66e-07;8.901402;0.0033
2022-07-30T23:00:00Z;0.117;28.505249;-0.15759477;4.66e-07;8.471837;0.0033
2022-07-31T00:00:00Z;0.00232;28.277771;-0.15201396;4.66e-07;8.162276;0.0033
2022-07-31T01:00:00Z;3.47e-08;28.108307;-0.14832179;4.66e-07;7.9303417;0.0033
2022-07-31T02:00:00Z;3.47e-08;27.886139;-0.14685287;4.66e-07;7.616017;0.0033
2022-07-31T03:00:00Z;3.47e-08;27.642517;-0.14080133;4.66e-07;7.0847464;0.0033
2022-07-31T04:00:00Z;3.47e-08;27.51529;-0.14192995;4.66e-07;6.825342;0.0033
2022-07-31T05:00:00Z;3.47e-08;27.373413;-0.14566751;4.66e-07;6.666586;0.0033
2022-07-31T06:00:00Z;3.47e-08;27.207184;-0.1463651;0.000505243;6.995338;0.0033
2022-07-31T07:00:00Z;3.47e-08;27.029663;-0.18218091;4.66e-07;7.2989945;0.0033
2022-07-31T08:00:00Z;3.47e-08;26.891022;-0.1956792;0.000505243;7.5482597;0.0033
2022-07-31T09:00:00Z;3.47e-08;26.75824;-0.20664228;0.001388136;7.593921;0.0033
2022-07-31T10:00:00Z;3.47e-08;27.069244;-0.20978433;0.001009554;6.7001667;0.0033
2022-07-31T11:00:00Z;0.00448;26.92572;-0.20862165;0.000505243;7.0246034;0.0033
2022-07-31T12:00:00Z;0.119;27.038422;-0.20947239;0.000505243;7.626504;0.0033
2022-07-31T13:00:00Z;0.32;27.755005;-0.2271903;4.66e-07;8.632123;0.0033
2022-07-31T14:00:00Z;0.565;28.785553;-0.24487986;4.66e-07;8.992384;0.0033
2022-07-31T15:00:00Z;0.696;29.799011;-0.2482771;4.66e-07;8.703273;0.0033
2022-07-31T16:00:00Z;0.898;30.542938;-0.24251482;4.66e-07;8.620075;0.0033
2022-07-31T17:00:00Z;0.966;30.983551;-0.23490927;4.66e-07;8.940831;0.0033
2022-07-31T18:00:00Z;0.943;31.005035;-0.25420952;4.66e-07;9.318546;0.0033
2022-07-31T19:00:00Z;0.855;30.226501;-0.26689678;4.66e-07;9.155345;0.0033
2022-07-31T20:00:00Z;0.634;30.526306;-0.26267713;0.009083655;10.01962;0.0033
2022-07-31T21:00:00Z;0.518;30.33609;-0.28792122;0.005677342;10.162982;0.0033
2022-07-31T22:00:00Z;0.304;30.136871;-0.2588205;4.66e-07;8.830861;0.0033
2022-07-31T23:00:00Z;0.109;29.77826;-0.22745119;4.66e-07;8.188924;0.0033
2022-08-01T00:00:00Z;0.00201;29.1557;-0.20211072;4.66e-07;8.568387;0.0033
2022-08-01T01:00:00Z;3.47e-08;28.5448;-0.1880623;4.66e-07;9.065927;0.0033
2022-08-01T02:00:00Z;3.47e-08;28.146149;-0.17783651;0.006182119;9.543699;0.0033
2022-08-01T03:00:00Z;3.47e-08;27.89862;-0.17304406;0.013877638;9.737669;0.0033
2022-08-01T04:00:00Z;3.47e-08;27.797546;-0.18885066;0.008578878;9.517822;0.0033
2022-08-01T05:00:00Z;3.47e-08;27.631226;-0.19890063;0.001892913;9.914004;0.0033
2022-08-01T06:00:00Z;3.47e-08;27.46109;-0.18947452;0.001388136;9.143744;0.0033
2022-08-01T07:00:00Z;3.47e-08;27.3154;-0.18401283;0.000505243;8.60546;0.0033
2022-08-01T08:00:00Z;3.47e-08;27.24768;-0.15378915;0.003784895;8.386403;0.0033
2022-08-01T09:00:00Z;3.47e-08;27.157806;-0.14790776;0.025231857;8.401655;0.0033
2022-08-01T10:00:00Z;3.47e-08;27.074066;-0.143535;0.0581583;7.518235;0.0033
2022-08-01T11:00:00Z;0.00355;27.068085;-0.14955251;0.06862962;7.738863;0.0033
2022-08-01T12:00:00Z;0.101;26.980408;-0.15601806;0.18078229;8.43463;0.0033
2022-08-01T13:00:00Z;0.283;27.55243;-0.1790332;0.09676209;9.180564;0.0033
2022-08-01T14:00:00Z;0.478;28.319977;-0.19583233;0.04390301;9.327596;0.0033
2022-08-01T15:00:00Z;0.701;28.934692;-0.19465832;0.055761542;9.407971;0.0033
2022-08-01T16:00:00Z;0.819;29.598083;-0.19327447;0.03721658;9.222851;0.0033
2022-08-01T17:00:00Z;0.857;30.05487;-0.19143687;0.04100101;9.254874;0.0033
2022-08-01T18:00:00Z;0.841;30.272064;-0.19231597;0.026240945;9.668877;0.0033
2022-08-01T19:00:00Z;0.763;29.63684;-0.22270411;0.000505243;8.972384;0.0033
2022-08-01T20:00:00Z;0.627;29.245575;-0.1979705;4.66e-07;8.710133;0.0033
2022-08-01T21:00:00Z;0.505;29.588501;-0.17866457;0.002902001;9.167837;0.0033
2022-08-01T22:00:00Z;0.257;28.871704;-0.18759724;0.001892913;9.061047;0.0033
2022-08-01T23:00:00Z;0.0996;28.953735;-0.1607765;4.66e-07;8.562408;0.0033
2022-08-02T00:00:00Z;0.0017;28.630737;-0.13212386;4.66e-07;8.540462;0.0033
2022-08-02T01:00:00Z;3.47e-08;28.193787;-0.11711695;0.004794449;7.8135505;0.0033
2022-08-02T02:00:00Z;3.47e-08;27.932281;-0.11083287;0.009966549;7.356469;0.0033
2022-08-02T03:00:00Z;3.47e-08;27.735962;-0.11305612;0.008074567;7.4253774;0.0033
2022-08-02T04:00:00Z;3.47e-08;27.576782;-0.117837235;0.009588432;7.628801;0.0033
2022-08-02T05:00:00Z;3.47e-08;27.32611;-0.11766142;0.024348497;7.6988263;0.0033
2022-08-02T06:00:00Z;3.47e-08;27.149292;-0.104962826;0.016274396;8.061267;0.0033
2022-08-02T07:00:00Z;3.47e-08;26.976715;-0.109936774;0.004289672;7.729423;0.0033
2022-08-02T08:00:00Z;3.47e-08;26.900238;-0.105132975;0.001892913;7.7377763;0.0033
2022-08-02T09:00:00Z;3.47e-08;26.835876;-0.10493446;0.002397224;7.7107005;0.0033
2022-08-02T10:00:00Z;3.47e-08;26.951569;-0.10686847;0.010976102;6.821188;0.0033
2022-08-02T11:00:00Z;0.00391;26.882019;-0.10952275;0.014760532;6.844366;0.0033
2022-08-02T12:00:00Z;0.105;27.002106;-0.11762171;0.00756979;6.7890573;0.0033
2022-08-02T13:00:00Z;0.322;27.422546;-0.13216923;0.009588432;7.504631;0.0033
2022-08-02T14:00:00Z;0.541;28.197357;-0.1476242;0.010976102;8.006475;0.0033
2022-08-02T15:00:00Z;0.74;29.143005;-0.16753131;4.66e-07;8.022826;0.0033
2022-08-02T16:00:00Z;0.872;29.926361;-0.18638353;4.66e-07;7.7485027;0.0033
2022-08-02T17:00:00Z;0.916;30.282104;-0.19677946;4.66e-07;7.71909;0.0033
2022-08-02T18:00:00Z;0.937;30.379822;-0.19380191;4.66e-07;7.714083;0.0033
2022-08-02T19:00:00Z;0.834;30.225464;-0.17842068;4.66e-07;7.8708234;0.0033
2022-08-02T20:00:00Z;0.686;29.752075;-0.1765037;4.66e-07;8.876301;0.0033
2022-08-02T21:00:00Z;0.535;29.447205;-0.17369062;4.66e-07;9.350425;0.0033
2022-08-02T22:00:00Z;0.296;29.283875;-0.16707759;4.66e-07;8.3434725;0.0033
2022-08-02T23:00:00Z;0.101;28.96988;-0.1630678;4.66e-07;8.138213;0.0033
2022-08-03T00:00:00Z;0.00185;28.563843;-0.14355202;4.66e-07;8.252533;0.0033
2022-08-03T01:00:00Z;3.47e-08;28.222046;-0.12974748;4.66e-07;8.368996;0.0033
2022-08-03T02:00:00Z;3.47e-08;27.884888;-0.1168674;4.66e-07;7.363068;0.0033
2022-08-03T03:00:00Z;3.47e-08;27.662018;-0.10382852;4.66e-07;7.1832595;0.0033
2022-08-03T04:00:00Z;3.47e-08;27.48645;-0.10036887;4.66e-07;6.920326;0.0033
2022-08-03T05:00:00Z;3.47e-08;27.31607;-0.09255348;0.001009554;6.7854314;0.0033
2022-08-03T06:00:00Z;3.47e-08;27.164978;-0.083274834;0.001009554;6.534212;0.0033
2022-08-03T07:00:00Z;3.47e-08;27.044556;-0.11143406;4.66e-07;6.5195675;0.0033
2022-08-03T08:00:00Z;3.47e-08;26.900238;-0.1128009;0.000505243;6.1674733;0.0033
2022-08-03T09:00:00Z;3.47e-08;26.740356;-0.10770218;0.001892913;6.1475997;0.0033
