source,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,bottled-water,brine-bus,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-bus,drinking-water-bus,drinking-water-storage,drinking-water-storage,groundwater,groundwater-bus,inverter,photovoltaics,precipitation,rainwater-harvesting,river-flow,river-flow-bus,river-flow-bus,river-water-uptake,run-of-river-hydropower,seawater-bus,seawater-reverse-osmosis,seawater-reverse-osmosis,seawater-source,service-water-bus,service-water-bus,service-water-bus,service-water-bus,service-water-storage,service-water-storage,solar-resource,water pump,water-filtration-system,wind-resource,wind-turbine
2022-02-14 01:00:00,22.66110898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21.101349,21.101349,7.3854722,0.0,0.0,0.0,29.222253,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 02:00:00,31.98111755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,53.665595,53.665595,18.782958,0.0,0.0,0.0,29.222253,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.74743229,0.0,0.74743229,0.5,13.198159,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 03:00:00,41.10776332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,90.653915,90.653915,31.72887,0.0,0.0,0.0,29.222253,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5311413,0.0,0.5311413,0.5,9.378893,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 04:00:00,46.82353117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,107.91023,107.91023,37.768579,0.0,0.0,0.0,29.222253,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.512796,0.0,0.512796,0.5,9.0549518,-0.0,-0.0,-0.0,0.0,0.0010412328,0.0,0.49895877,0.0,1.4689796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 05:00:00,50.39863707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,111.7839,111.7839,39.124365,4.262511,0.0,0.0,24.872752,4.262511,0.0,-0.0,0.0,0.0,0.0,0.0,0.63847953,0.0,0.63847953,0.5,11.274272,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.9589796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 06:00:00,54.30134103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,111.50201,111.50201,39.025704,4.095838333,0.0,0.0,20.693325,4.0958383,0.0,-0.0,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,2.4489796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 07:00:00,48.29793177,0.0,0.0,0.033193234,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94.444252,94.444252,33.055488,4.795820333,0.0,0.0,15.799631,4.7958203,6.0905017,6.0905017,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,7.390501667,0.0,0.0,1.6326531,0.8,0.0,6.0905017,0.0,0.0,0.0
2022-02-14 08:00:00,48.4835799,0.0,0.0,0.056298395,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,95.04069,95.04069,33.264242,3.962518,0.0,0.0,11.756245,3.962518,10.329981,10.329981,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,11.62998067,0.0,0.0,0.81632653,0.8,0.0,10.329981,0.0,0.0,0.0
2022-02-14 09:00:00,51.04441107,0.0,0.0,0.027344363,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,110.25425,110.25425,38.588987,0.0,0.0,0.0,11.756245,0.0,5.0173143,5.0173143,0.0,0.0,0.0,0.0,0.70691857,0.0,0.70691857,0.5,12.482768,-0.0,-0.0,-0.0,0.0,0.0,6.317314333,0.0,0.0,0.0,0.8,0.0,5.0173143,0.0,0.0,0.0
2022-02-14 10:00:00,54.86190118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,114.51245,114.51245,40.079358,3.704304667,0.0,0.0,7.9763425,3.7043047,0.0,-0.0,0.0,0.0,0.0,0.0,0.8371584,0.0,0.8371584,0.5,14.782543,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 11:00:00,59.54689163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.591744,119.52862,119.52862,41.835015,3.204313667,0.0,0.0,4.7066347,3.2043137,0.0,-0.0,2.4362394,2.591744,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 12:00:00,64.0885502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,22.116216,89.144307,89.144307,31.200507,4.612502,0.0,0.0,0.0,4.612502,0.0,-0.0,20.789243,22.116216,0.0,0.0,0.68517385,0.0,0.68517385,0.5,12.0988,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 13:00:00,62.12939973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,51.489315,2.9960949,2.9960949,1.0486332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,48.399956,51.489315,0.0,0.0,0.71813401,0.0,0.71813401,0.5,12.68081,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 14:00:00,67.63366555,0.0,0.0,0.058457053,4.4239285,3.6527938,0.0,0.0,-0.0,3.970428,76.719203,0.0,0.0,-0.0,0.0,4.4239285,0.0,4.3354499,0.0,10.726065,10.726065,72.116051,80.689631,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.802136333,0.0,4.4239285,0.98,0.0,0.0,10.726065,4.4239285,0.0,0.0
2022-02-14 15:00:00,69.57281862,32.860878,0.0,0.070873978,1.352261,0.0,3.3605703,0.0,-0.0,0.0,110.48599,0.0,0.0,-0.0,0.0,1.352261,0.0,5.6606657,0.0,13.0044,13.0044,103.85683,107.12542,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,12.95213867,0.0,1.352261,0.16367347,0.8,0.0,13.0044,1.352261,0.0,0.0
2022-02-14 16:00:00,57.63357527,50.703073,0.0,0.070873978,2.004542,0.0,12.557864,0.0,-0.0,14.836796,117.45964,0.0,0.0,-0.0,0.050118,1.954424,0.0,7.5760012,0.0,13.0044,13.0044,110.41206,119.73857,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.49985767,0.0,2.004542,0.16367347,0.0,0.0,13.0044,2.004542,0.0,0.0
2022-02-14 17:00:00,48.58108042,58.357338,0.0,0.070873978,4.539684,4.3220615,0.0,0.0,-0.0,4.6978929,118.66912,0.0,0.0,-0.0,0.00012,4.539564,0.0,12.024774,0.0,13.0044,13.0044,111.54898,123.36702,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.125115667,0.0,4.539684,0.0,0.1604,0.0,13.0044,4.539684,0.0,0.0
2022-02-14 18:00:00,46.18776953,59.469831,0.0,0.029223731,5.8621524,3.0430105,1.1767269,0.0,-0.0,0.0,118.66912,0.0,0.0,-0.0,0.0126,5.8495524,0.0,17.757335,0.0,5.3621524,5.3621524,111.54898,117.4924,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.8621524,0.0,0.0,0.0,5.3621524,5.8621524,0.0,0.0
2022-02-14 19:00:00,59.25037443,18.308662,0.0,0.029223731,5.8621524,14.836796,0.0,0.0,-0.0,12.819332,88.777035,0.0,0.0,-0.0,0.0126,5.8495524,0.0,23.489897,0.0,5.3621524,5.3621524,83.450413,101.59637,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.8621524,0.0,0.0,0.0,5.3621524,5.8621524,0.0,0.0
2022-02-14 20:00:00,70.7200013,0.0,0.0,0.029223731,5.8621524,14.836796,0.0,0.0,-0.0,0.0,73.432748,0.0,0.0,-0.0,0.0126,5.8495524,0.0,29.222458,0.0,5.3621524,5.3621524,69.026783,73.432748,0.0,0.0,0.42952737,0.0,0.42952737,0.5,7.5845944,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.8621524,0.0,0.0,0.0,5.3621524,5.8621524,0.0,0.0
2022-02-14 21:00:00,67.63400805,0.0,0.0,0.0,0.0,14.836796,0.0,0.0,-0.0,0.0,44.059649,31.263718,31.263718,10.942301,0.0126,0.0,0.0,29.209601,0.0126,0.0,-0.0,41.41607,44.059649,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 22:00:00,54.17618172,0.0,0.0,0.0,0.0,14.836796,0.0,0.0,-0.0,0.0,11.403674,82.549851,82.549851,28.892448,0.0126,0.0,0.0,29.196744,0.0126,0.0,-0.0,10.719453,11.403674,0.0,0.0,0.82479785,0.0,0.82479785,0.5,14.56428,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14 23:00:00,20.91592747,0.0,0.0,0.0,0.0,1.528092,12.244007,0.0,-0.0,0.0,12.244007,0.0,0.0,-0.0,0.0,0.0,0.0,29.196744,0.0,0.0,-0.0,11.509367,0.0,0.0,0.0,0.53270815,0.0,0.53270815,0.5,9.4065606,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 00:00:00,8.7602457,0.0,0.0,0.0,0.0,1.528092,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,29.196744,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.49610634,0.0,0.49610634,0.5,8.7602457,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 01:00:00,26.44525975,0.0,0.0,0.0,0.0,1.528092,0.0,0.0,-0.0,0.0,0.0,47.133931,47.133931,16.496876,0.0,0.0,0.0,29.196744,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.56339245,0.0,0.56339245,0.5,9.9483839,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 02:00:00,37.6602668,0.0,0.0,0.0,0.0,1.528092,0.0,0.0,-0.0,0.0,0.0,76.012132,76.012132,26.604246,0.0,0.0,0.0,29.196744,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.62611964,0.0,0.62611964,0.5,11.056021,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 03:00:00,41.57192077,0.0,0.0,0.0,0.0,1.528092,0.0,0.0,-0.0,0.0,0.0,84.359046,84.359046,29.525666,0.0,0.0,0.0,29.196744,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.68219813,0.0,0.68219813,0.5,12.046255,-0.0,-0.0,-0.0,0.0,0.0010412328,0.0,0.49895877,0.0,0.97897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 04:00:00,43.40028582,0.0,0.0,0.0,0.0,1.528092,0.0,0.0,-0.0,0.0,0.0,80.35614,80.35614,28.124649,0.0,0.0,0.0,29.196744,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.4689796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 05:00:00,49.74555005,0.0,0.0,0.0,0.0,0.0,1.4058447,0.0,-0.0,0.0,1.4058447,94.70977,94.70977,33.148419,4.779167667,0.0,0.0,24.320042,4.7791677,0.0,-0.0,1.321494,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.9589796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 06:00:00,54.16301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,111.10681,111.10681,38.887382,3.729183667,0.0,0.0,20.514753,3.7291837,0.0,-0.0,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,2.4489796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 07:00:00,55.89317977,0.0,0.0,0.042374369,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,116.17119,116.17119,40.659917,3.612517,0.0,0.0,16.828511,3.612517,7.7751137,7.7751137,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,9.075113667,0.0,0.0,1.6326531,0.8,0.0,7.7751137,0.0,0.0,0.0
2022-02-15 08:00:00,53.67107287,0.0,0.0,0.04586201,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,109.83228,109.83228,38.441298,4.21251,0.0,0.0,12.530031,4.21251,8.4150477,8.4150477,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,9.715047667,0.0,0.0,0.81632653,0.8,0.0,8.4150477,0.0,0.0,0.0
2022-02-15 09:00:00,51.65357712,0.0,0.0,0.042088659,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,104.05723,104.05723,36.420029,0.0,0.0,0.0,12.530031,0.0,7.7226897,7.7226897,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,9.022689667,0.0,0.0,0.0,0.8,0.0,7.7226897,0.0,0.0,0.0
2022-02-15 10:00:00,55.9577404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,116.23458,116.23458,40.682104,3.637636,0.0,0.0,8.8181578,3.637636,0.0,-0.0,0.0,0.0,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 11:00:00,55.2810759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.9373099,111.04321,111.04321,38.865123,3.995965333,0.0,0.0,4.7406422,3.9959653,0.0,-0.0,2.7610713,2.9373099,0.0,0.0,0.77329719,0.0,0.77329719,0.5,13.654882,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 12:00:00,58.83273065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,34.038238,40.803612,40.803612,14.281264,4.645829333,0.0,0.0,0.0,4.6458293,0.0,-0.0,31.995944,34.038238,0.0,0.0,0.71103876,0.0,0.71103876,0.5,12.555522,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 13:00:00,59.95690607,0.0,0.0,0.026138698,4.4960914,0.0,0.0,0.0,-0.0,0.0,68.594826,0.0,0.0,-0.0,0.0,4.4960914,0.0,4.4061696,0.0,4.7960914,4.7960914,64.479136,68.594826,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.8,4.4960914,2.254,0.0,0.0,4.7960914,4.4960914,0.0,0.0
2022-02-15 14:00:00,69.41283073,7.9887278,0.0,0.068276663,5.8495524,5.5986244,7.4071294,0.0,-0.0,14.836796,88.637646,0.0,0.0,-0.0,0.0,5.8495524,0.0,10.138731,0.0,12.527828,12.527828,83.319388,96.067313,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.178275667,0.0,5.8495524,2.254,0.0,0.0,12.527828,5.8495524,0.0,0.0
2022-02-15 15:00:00,68.12699608,39.534998,0.0,0.070873978,3.8161087,0.0,5.1507345,0.0,-0.0,0.0,118.66912,0.0,0.0,-0.0,0.0,3.8161087,0.0,13.878518,0.0,13.0044,13.0044,111.54898,113.51839,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.488291,0.0,3.8161087,1.4376735,0.8,0.0,13.0044,3.8161087,0.0,0.0
2022-02-15 16:00:00,54.4302546,54.115255,0.0,0.070873978,2.9325927,4.7989424,0.0,0.0,-0.0,5.2162417,118.66912,0.0,0.0,-0.0,0.050118,2.8824747,0.0,16.703343,0.0,13.0044,13.0044,111.54898,123.88537,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.180727,0.0,2.9325927,0.81632653,0.60892,0.0,13.0044,2.9325927,0.0,0.0
2022-02-15 17:00:00,54.2610859,51.615393,0.0,0.070873978,5.601623,9.4941309,8.2382904,0.0,-0.0,14.836796,118.66912,0.0,0.0,-0.0,0.025119,5.576504,0.0,22.168317,0.0,13.0044,13.0044,111.54898,125.26763,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.702776667,0.0,5.601623,0.0,0.8,0.0,13.0044,5.601623,0.0,0.0
2022-02-15 18:00:00,54.38533895,47.65807,0.0,0.0,0.5,14.836796,7.6426123,0.0,-0.0,14.836796,109.08873,0.0,0.0,-0.0,0.0126,0.4874,0.0,22.645969,0.0,0.0,-0.0,102.54341,116.28292,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2022-02-15 19:00:00,67.3757807,21.583764,0.0,0.029223731,5.8621524,14.836796,0.0,0.0,-0.0,0.0,100.90523,0.0,0.0,-0.0,0.0126,5.8495524,0.0,28.37853,0.0,5.3621524,5.3621524,94.850921,100.90523,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.8621524,0.0,0.0,0.0,5.3621524,5.8621524,0.0,0.0
2022-02-15 20:00:00,77.62584922,0.0,0.0,0.0021776656,0.89957167,14.836796,0.0,0.0,-0.0,0.0,77.233973,0.0,0.0,-0.0,0.0126,0.88697167,0.0,29.247762,0.0,0.39957167,0.39957167,72.599934,77.233973,0.0,0.0,0.33569285,0.0,0.33569285,0.5,5.9276643,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.89957167,0.0,0.0,0.0,0.39957167,0.89957167,0.0,0.0
2022-02-15 21:00:00,73.1081577,0.0,0.0,0.0,0.0,14.836796,0.0,0.0,-0.0,0.0,45.960261,41.799644,41.799644,14.629876,0.0126,0.0,0.0,29.234905,0.0126,0.0,-0.0,43.202645,45.960261,0.0,0.0,0.86508306,0.0,0.86508306,0.5,15.275637,-0.0,-0.0,-0.0,0.0,0.0010412328,0.0,0.49895877,0.0,0.48897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 22:00:00,63.10691138,0.0,0.0,0.0,0.0,14.836796,0.0,0.0,-0.0,0.0,11.576457,121.42615,121.42615,42.499152,0.0126,0.0,0.0,29.222048,0.0126,0.0,-0.0,10.881869,11.576457,0.0,0.0,0.5507923,0.0,0.5507923,0.5,9.7258905,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.97897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 23:00:00,25.90265963,0.0,0.0,0.0,0.0,14.836796,0.0,0.0,-0.0,0.0,0.0,47.418269,47.418269,16.596394,0.0,0.0,0.0,29.222048,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5270283,0.0,0.5270283,0.5,9.3062656,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.97897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 00:00:00,7.956079683,0.0,0.0,0.0,0.026239067,14.836796,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.026239067,0.0,29.247762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45205112,0.0,0.45205112,0.5,7.9823188,-0.0,-0.0,-0.0,0.0,0.47376093,0.0,0.0,0.026239067,0.97897959,0.0,0.0,0.0,0.026239067,0.0,0.0
2022-02-16 01:00:00,23.2352665,0.0,0.0,0.0,0.0,0.0,13.649852,0.0,-0.0,0.0,13.649852,4.3279073,4.3279073,1.5147675,0.0,0.0,0.0,29.247762,0.0,0.0,-0.0,12.830861,0.0,0.0,0.0,0.50343403,0.0,0.50343403,0.5,8.8896381,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.97897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 02:00:00,35.5811064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,76.342035,76.342035,26.719712,0.0,0.0,0.0,29.247762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.50183453,0.0,0.50183453,0.5,8.8613941,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.97897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 03:00:00,43.83775778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,99.448614,99.448614,34.807015,0.0,0.0,0.0,29.247762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.511425,0.0,0.511425,0.5,9.0307427,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.97897959,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 04:00:00,51.43968597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,106.2937,106.2937,37.202794,0.0,0.0,0.0,29.247762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.80625735,0.0,0.80625735,0.5,14.236892,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.4689796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 05:00:00,59.96403688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,135.83399,135.83399,47.541895,4.579167667,0.0,0.0,24.575142,4.5791677,0.0,-0.0,0.0,0.0,0.0,0.0,0.7034852,0.0,0.7034852,0.5,12.422142,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.9589796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 06:00:00,59.14318115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,142.51964,142.51964,49.881875,3.779179667,0.0,0.0,20.718836,3.7791797,0.0,-0.0,0.0,0.0,0.0,0.0,0.52448215,0.0,0.52448215,0.5,9.2613058,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5,0.0,2.4489796,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 07:00:00,57.03059662,0.0,0.0,0.03865572,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,134.77927,134.77927,47.172745,3.712515,0.0,0.0,16.930556,3.712515,7.0927927,7.0927927,0.0,0.0,0.0,0.0,0.56045459,0.0,0.56045459,0.5,9.8965072,-0.0,-0.0,-0.0,0.0,0.0,8.392792667,0.0,0.0,1.6326531,0.8,0.0,7.0927927,0.0,0.0,0.0
2022-02-16 08:00:00,57.11273515,0.0,0.0,0.051179746,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,135.11891,135.11891,47.291617,4.862497,0.0,0.0,11.968824,4.862497,9.390779,9.390779,0.0,0.0,0.0,0.0,0.55908359,0.0,0.55908359,0.5,9.8722981,-0.0,-0.0,-0.0,0.0,0.0,10.690779,0.0,0.0,0.81632653,0.8,0.0,9.390779,0.0,0.0,0.0
2022-02-16 09:00:00,59.27356618,0.0,0.0,0.040807407,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,143.00877,143.00877,50.053068,0.0,0.0,0.0,11.968824,0.0,7.4875977,7.4875977,0.0,0.0,0.0,0.0,0.52448215,0.0,0.52448215,0.5,9.2613058,-0.0,-0.0,-0.0,0.0,0.0,8.787597667,0.0,0.0,0.0,0.8,0.0,7.4875977,0.0,0.0,0.0
2022-02-16 10:00:00,57.93189598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,139.24328,139.24328,48.735148,3.512639,0.0,0.0,8.3844986,3.512639,0.0,-0.0,0.0,0.0,0.0,0.0,0.52082615,0.0,0.52082615,0.5,9.1967482,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 11:00:00,59.32522642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.4189611,131.32299,131.32299,45.963046,3.987638,0.0,0.0,4.3154803,3.987638,0.0,-0.0,2.2738234,2.4189611,0.0,0.0,0.6279509,0.0,0.6279509,0.5,11.088357,-0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 12:00:00,58.50856338,0.0,0.0,0.0,1.0000068e-09,0.0,0.0,0.0,-0.0,0.0,25.744658,59.460937,59.460937,20.811328,4.229170667,0.0,0.0,0.0,4.2291707,0.0,-0.0,24.199978,25.744658,0.0,0.0,0.76437067,0.0,0.76437067,0.5,13.497257,-0.0,-0.0,-0.0,0.0,0.46701374,0.0,0.032986256,1.0000068e-09,0.032326531,0.0,0.0,0.0,1.0000068e-09,0.0,0.0
2022-02-16 13:00:00,55.07441353,0.0,0.0,0.001635,0.0,0.0,0.0,0.0,-0.0,0.0,54.599408,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,51.323443,54.599408,0.0,0.0,0.21251586,0.0,0.21251586,0.5,3.7526051,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.8,0.0,0.81632653,0.0,0.0,0.3,0.0,0.0,0.0
2022-02-16 14:00:00,62.21369615,0.0,0.0,0.070505493,5.8495524,5.960758,0.0,0.0,-0.0,6.4790848,72.482717,0.0,0.0,-0.0,0.0,5.8495524,0.0,5.7325614,0.0,12.936788,12.936788,68.133754,78.961802,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.587235333,0.0,5.8495524,0.81632653,0.0,0.0,12.936788,5.8495524,0.0,0.0
