timeindex,ghi,t_air,t_dp,e,tp,windspeed
2022-06-07T16:00:00Z,587.9698,40.016266,12.180664,-0.008143135,4.656613e-07,2.884732
2022-06-07T17:00:00Z,395.49704,40.073975,11.435944,-0.006541901,4.656613e-07,2.9023037
2022-06-07T18:00:00Z,150.64368,40.32022,10.364563,-0.004906236,4.656613e-07,2.6131082
2022-06-07T19:00:00Z,21.021215,39.657013,10.349823,-0.0071445247,4.656613e-07,2.0681624
2022-06-07T20:00:00Z,0.0,37.365906,11.107819,-0.003632129,4.656613e-07,2.005452
2022-06-07T21:00:00Z,0.0,36.453003,11.000153,-0.003451336,4.656613e-07,1.7056293
2022-06-07T22:00:00Z,0.0,33.869263,12.025818,-0.0029606454,4.656613e-07,1.2279305
2022-06-07T23:00:00Z,0.0,33.1651,11.889404,-0.0030381198,4.656613e-07,1.5039
2022-06-08T00:00:00Z,0.0,31.992157,11.932922,-0.005009526,4.656613e-07,2.3071003
2022-06-08T01:00:00Z,0.0,31.792816,11.922577,-0.010880729,4.656613e-07,2.8424478
2022-06-08T02:00:00Z,0.0,30.37265,12.171082,-0.01167276,4.656613e-07,3.3074067
2022-06-08T03:00:00Z,0.0,30.273956,12.418823,-0.010889344,4.656613e-07,3.6504202
2022-06-08T04:00:00Z,0.0,30.023773,12.648132,-0.01280912,4.656613e-07,3.868217
2022-06-08T05:00:00Z,0.0,28.85379,13.528534,-0.016596984,4.656613e-07,4.027014
2022-06-08T06:00:00Z,3.8727777,28.946075,14.053528,-0.019205444,4.656613e-07,4.093247
2022-06-08T07:00:00Z,109.6351,29.817993,14.6640625,-0.015865225,4.656613e-07,3.9691274
2022-06-08T08:00:00Z,322.52188,32.153046,14.405975,-0.016097678,4.656613e-07,5.231059
2022-06-08T09:00:00Z,545.4351,33.26825,14.572632,-0.018611435,4.656613e-07,5.7127624
2022-06-08T10:00:00Z,728.2915,34.383453,16.818604,-0.018731954,4.656613e-07,5.158621
2022-06-08T11:00:00Z,882.808,35.055054,16.55832,-0.018826656,4.656613e-07,5.3432226
2022-06-08T12:00:00Z,966.92554,35.902313,16.27298,-0.018783612,0.0042472966,4.9800677
2022-06-08T13:00:00Z,972.47217,37.5914,17.058258,-0.018198218,0.01818221,3.8567667
2022-06-08T14:00:00Z,914.23303,38.40808,14.326355,-0.013058772,0.0005313195,2.7680142
2022-06-08T15:00:00Z,705.74426,38.35675,13.488739,-0.008857664,4.656613e-07,1.5179454
2022-06-08T16:00:00Z,590.16876,38.68393,13.197479,-0.008091476,4.656613e-07,1.7657207
2022-06-08T17:00:00Z,396.77704,38.51367,11.8532715,-0.00666242,4.656613e-07,3.0807266
2022-06-08T18:00:00Z,171.45152,38.177155,11.981567,-0.0054055415,4.656613e-07,2.39084
2022-06-08T19:00:00Z,20.348402,36.709595,11.079071,-0.009718555,4.656613e-07,1.6165596
2022-06-08T20:00:00Z,0.0,35.82138,12.084076,-0.0053280676,4.656613e-07,1.8050836
2022-06-08T21:00:00Z,0.0,34.49942,11.789124,-0.005939277,4.656613e-07,2.0965035
2022-06-08T22:00:00Z,0.0,32.386932,11.932922,-0.008453062,4.656613e-07,2.3434093
2022-06-08T23:00:00Z,0.0,31.636383,12.63266,-0.012232311,4.656613e-07,2.5336263
2022-06-09T00:00:00Z,0.0,30.50589,13.61554,-0.014246791,4.656613e-07,2.8405406
2022-06-09T01:00:00Z,0.0,29.920135,13.467346,-0.016855251,4.656613e-07,3.0527048
2022-06-09T02:00:00Z,0.0,29.096558,13.34494,-0.018559774,4.656613e-07,3.2736678
2022-06-09T03:00:00Z,0.0,28.96283,13.130371,-0.01956703,4.656613e-07,3.4528854
2022-06-09T04:00:00Z,0.0,28.789154,12.825104,-0.019963015,4.656613e-07,3.403069
2022-06-09T05:00:00Z,0.0,28.30014,12.958557,-0.018964406,4.656613e-07,3.3968692
2022-06-09T06:00:00Z,4.0532637,28.862183,12.469696,-0.018155172,4.656613e-07,3.5029883
2022-06-09T07:00:00Z,113.836075,29.814056,12.222687,-0.017845247,4.656613e-07,3.3302467
2022-06-09T08:00:00Z,325.22952,32.833008,10.722168,-0.016157923,4.656613e-07,3.7757497
2022-06-09T09:00:00Z,550.5714,34.996338,11.085693,-0.015555328,4.656613e-07,4.4000516
2022-06-09T10:00:00Z,723.46704,39.575104,10.079956,-0.017388986,4.656613e-07,4.772527
2022-06-09T11:00:00Z,888.5022,40.461853,9.958282,-0.021185463,4.656613e-07,5.1706243
2022-06-09T12:00:00Z,946.3474,41.41867,9.485626,-0.021633139,4.656613e-07,5.07338
2022-06-09T13:00:00Z,880.5434,41.62442,8.484314,-0.020617299,4.656613e-07,4.6189356
2022-06-09T14:00:00Z,856.47,42.77072,5.785614,-0.018473685,4.656613e-07,3.7284248
2022-06-09T15:00:00Z,768.02014,42.778137,5.421356,-0.015830796,4.656613e-07,3.80393
2022-06-09T16:00:00Z,617.70465,43.016968,5.1662292,-0.01492686,4.656613e-07,4.056472
2022-06-09T17:00:00Z,415.99313,41.629364,6.0097656,-0.014651392,4.656613e-07,4.1799316
2022-06-09T18:00:00Z,191.04507,39.85785,5.938965,-0.012636941,4.656613e-07,3.2338464
2022-06-09T19:00:00Z,25.533958,37.60672,5.547455,-0.008100091,4.656613e-07,2.5029604
2022-06-09T20:00:00Z,0.0,36.39972,4.60437,-0.0040970044,4.656613e-07,2.4760795
2022-06-09T21:00:00Z,0.0,35.89688,3.7622986,-0.0048976215,4.656613e-07,2.879791
2022-06-09T22:00:00Z,0.0,33.826355,5.446411,-0.008496107,4.656613e-07,2.9350533
2022-06-09T23:00:00Z,0.0,32.96527,5.549652,-0.012481963,4.656613e-07,3.2633586
2022-06-10T00:00:00Z,0.0,32.065704,5.832062,-0.015908271,4.656613e-07,3.5393302
2022-06-10T01:00:00Z,0.0,31.572235,5.3572083,-0.01837901,4.656613e-07,3.6882942
2022-06-10T02:00:00Z,0.0,30.556213,5.803314,-0.019730592,4.656613e-07,3.661016
2022-06-10T03:00:00Z,0.0,30.061768,5.3078003,-0.020996086,4.656613e-07,3.6717837
2022-06-10T04:00:00Z,0.0,29.430145,4.8646545,-0.021658953,4.656613e-07,3.4520967
2022-06-10T05:00:00Z,0.0,28.444702,4.8499146,-0.021185463,4.656613e-07,3.2524486
2022-06-10T06:00:00Z,4.086111,28.644073,4.5534973,-0.021366257,4.656613e-07,2.9674518
2022-06-10T07:00:00Z,116.54372,29.291473,4.1531067,-0.01792275,4.656613e-07,2.2740917
2022-06-10T08:00:00Z,336.53598,31.635895,3.272705,-0.012697186,4.656613e-07,1.5289117
2022-06-10T09:00:00Z,567.966,32.846832,3.6738281,-0.005637965,4.656613e-07,1.2238127
2022-06-10T10:00:00Z,769.776,36.642,1.4934692,-0.006808783,4.656613e-07,2.3029037
2022-06-10T11:00:00Z,920.7643,38.830963,1.6011353,-0.009029842,4.656613e-07,2.94422
2022-06-10T12:00:00Z,1006.5228,41.334778,0.800354,-0.012223696,4.656613e-07,3.7761772
2022-06-10T13:00:00Z,1020.3893,42.561005,1.250885,-0.016708888,4.656613e-07,4.66115
2022-06-10T14:00:00Z,961.4939,43.55533,-0.40078735,-0.024078036,4.656613e-07,5.457577
2022-06-10T15:00:00Z,834.8416,43.4823,0.82247925,-0.025739515,4.656613e-07,5.549793
2022-06-10T16:00:00Z,651.1482,43.305634,1.2199097,-0.023406552,4.656613e-07,5.3998528
2022-06-10T17:00:00Z,428.67807,42.782074,1.6033325,-0.02156425,4.656613e-07,5.623274
2022-06-10T18:00:00Z,197.14958,41.535614,0.57177734,-0.020324603,4.656613e-07,4.346343
2022-06-10T19:00:00Z,26.40368,39.621002,1.559845,-0.012111792,4.656613e-07,3.135099
2022-06-10T20:00:00Z,0.0,37.414246,3.0116882,-0.0064644264,4.656613e-07,2.81359
2022-06-10T21:00:00Z,0.0,36.78018,2.3893738,-0.0062147737,4.656613e-07,2.9511344
2022-06-10T22:00:00Z,0.0,34.5838,3.8552246,-0.008435832,4.656613e-07,3.060969
2022-06-10T23:00:00Z,0.0,33.541626,2.8103943,-0.012068748,4.656613e-07,3.3764887
2022-06-11T00:00:00Z,0.0,32.715576,2.6054077,-0.017113518,4.656613e-07,3.8548295
2022-06-11T01:00:00Z,0.0,32.461456,3.3375854,-0.021245738,4.656613e-07,4.1763496
2022-06-11T02:00:00Z,0.0,31.741486,6.354828,-0.021486776,4.656613e-07,4.26205
2022-06-11T03:00:00Z,0.0,31.281097,8.391418,-0.020169623,4.656613e-07,4.3576303
2022-06-11T04:00:00Z,0.0,31.124176,10.020966,-0.01949814,4.656613e-07,4.722101
2022-06-11T05:00:00Z,0.0,30.74176,12.755066,-0.019842496,4.656613e-07,5.089288
2022-06-11T06:00:00Z,4.0204515,30.884857,15.30481,-0.019239873,4.656613e-07,5.2857237
2022-06-11T07:00:00Z,114.22993,32.003998,17.275024,-0.017139332,4.656613e-07,5.3525767
2022-06-11T08:00:00Z,328.5443,34.00992,18.479126,-0.016355945,4.656613e-07,6.7416778
2022-06-11T09:00:00Z,553.3283,34.9386,18.958405,-0.019033264,4.656613e-07,7.4499397
2022-06-11T10:00:00Z,745.9323,37.840607,17.527954,-0.019119354,4.656613e-07,6.5387588
2022-06-11T11:00:00Z,897.938,39.248444,15.881439,-0.020290144,4.656613e-07,5.9650292
2022-06-11T12:00:00Z,984.0576,41.01599,13.4053955,-0.02004049,4.656613e-07,4.6833863
2022-06-11T13:00:00Z,837.9595,41.29135,10.65509,-0.013919635,4.656613e-07,3.9608145
2022-06-11T14:00:00Z,778.8999,42.089752,8.016846,-0.011974043,4.656613e-07,4.696675
2022-06-11T15:00:00Z,678.8155,41.62393,9.156769,-0.012731616,4.656613e-07,4.904099
2022-06-11T16:00:00Z,524.857,41.46701,9.369141,-0.012636941,4.656613e-07,6.4604006
2022-06-11T17:00:00Z,375.8215,40.503784,8.575745,-0.013411715,4.656613e-07,7.2070904
2022-06-11T18:00:00Z,171.96024,37.752777,11.048828,-0.02373368,4.656613e-07,6.603533
2022-06-11T19:00:00Z,25.222153,36.67209,11.918152,-0.021736428,4.656613e-07,5.3348703
2022-06-11T20:00:00Z,0.0,35.786346,13.682648,-0.019765023,4.656613e-07,5.965135
2022-06-11T21:00:00Z,0.0,33.59442,17.186554,-0.027185801,4.656613e-07,9.477864
2022-06-11T22:00:00Z,0.0,32.452057,16.861359,-0.0278659,4.656613e-07,9.272308
2022-06-11T23:00:00Z,0.0,31.840668,17.077423,-0.022760883,4.656613e-07,7.7526183
2022-06-12T00:00:00Z,0.0,31.28653,17.160736,-0.017371785,4.656613e-07,5.7299113
2022-06-12T01:00:00Z,0.0,31.199677,17.788239,-0.012989883,4.656613e-07,4.3446703
2022-06-12T02:00:00Z,0.0,30.23941,17.121674,-0.011905184,4.656613e-07,4.8834095
2022-06-12T03:00:00Z,0.0,29.960602,17.210876,-0.0124303335,4.656613e-07,5.1818204
2022-06-12T04:00:00Z,0.0,29.470612,17.450531,-0.011982658,4.656613e-07,5.2431083
2022-06-12T05:00:00Z,0.0,28.960388,17.957825,-0.010872114,4.656613e-07,4.6902175
2022-06-12T06:00:00Z,3.7578819,29.045258,18.508606,-0.009976822,4.656613e-07,3.6204286
2022-06-12T07:00:00Z,78.8992,29.432129,18.696655,-0.010717166,4.656613e-07,4.303791
2022-06-12T08:00:00Z,225.145,30.83551,18.76596,-0.012301199,4.656613e-07,5.123786
2022-06-12T09:00:00Z,410.184,32.108124,18.252747,-0.013859389,4.656613e-07,6.166171
2022-06-12T10:00:00Z,682.9344,34.038544,16.906342,-0.016605597,4.656613e-07,6.400896
2022-06-12T11:00:00Z,866.13544,35.16263,16.475006,-0.016812205,4.656613e-07,5.28527
2022-06-12T12:00:00Z,950.84375,36.3479,15.66687,-0.0153831495,4.656613e-07,4.259074
2022-06-12T13:00:00Z,915.20123,36.678528,15.145569,-0.013377285,4.656613e-07,3.5182989
2022-06-12T14:00:00Z,837.7133,37.22281,14.757721,-0.0115608275,4.656613e-07,3.2511387
2022-06-12T15:00:00Z,685.03485,37.312622,15.4183655,-0.010329764,4.656613e-07,3.2038007
2022-06-12T16:00:00Z,479.00748,39.100403,13.684113,-0.009580806,4.656613e-07,3.4168541
2022-06-12T17:00:00Z,321.83264,38.666656,13.692963,-0.011147611,4.656613e-07,3.9098024
2022-06-12T18:00:00Z,147.36166,35.77005,15.604919,-0.013962679,4.656613e-07,4.010854
2022-06-12T19:00:00Z,20.315556,35.079224,16.75888,-0.0105794165,4.656613e-07,2.4062922
2022-06-12T20:00:00Z,0.0,33.321533,17.205719,-0.0060425955,4.656613e-07,1.8373516
2022-06-12T21:00:00Z,0.0,33.058533,17.491821,-0.004536065,4.656613e-07,1.6109165
2022-06-12T22:00:00Z,0.0,32.573456,17.496246,-0.0038043072,4.656613e-07,1.6830828
2022-06-12T23:00:00Z,0.0,32.20041,17.787476,-0.0042002937,4.656613e-07,1.9049302
2022-06-13T00:00:00Z,0.0,31.858429,18.005005,-0.0041917083,4.656613e-07,2.1913552
2022-06-13T01:00:00Z,0.0,31.365967,18.22696,-0.00454465,4.656613e-07,2.523909
2022-06-13T02:00:00Z,0.0,30.795044,18.33313,-0.0055088312,4.656613e-07,2.8468318
2022-06-13T03:00:00Z,0.0,30.526123,18.520416,-0.005904847,4.656613e-07,2.881237
2022-06-13T04:00:00Z,0.0,30.423462,18.75122,-0.006111455,4.656613e-07,2.8020682
2022-06-13T05:00:00Z,0.0,29.751892,19.264404,-0.0064644264,4.656613e-07,2.7433555
2022-06-13T06:00:00Z,3.4625,29.77359,19.649292,-0.0065677157,4.656613e-07,2.7857842
2022-06-13T07:00:00Z,105.69674,30.523163,19.743683,-0.007841824,4.656613e-07,2.8964443
2022-06-13T08:00:00Z,282.23535,32.286774,19.952362,-0.009055657,4.656613e-07,3.7992055
2022-06-13T09:00:00Z,496.9928,32.951935,19.838074,-0.010958203,4.656613e-07,4.0213494
2022-06-13T10:00:00Z,722.43317,35.865295,19.024017,-0.011276744,4.656613e-07,2.7357554
2022-06-13T11:00:00Z,855.41974,36.55417,18.535156,-0.010372809,4.656613e-07,2.034789
2022-06-13T12:00:00Z,950.79456,37.680725,17.995422,-0.010674121,0.025216024,1.4194665
2022-06-13T13:00:00Z,949.8592,38.01776,17.584717,-0.011569442,0.040477607,0.83137316
2022-06-13T14:00:00Z,877.6553,38.918793,16.989685,-0.011354219,0.028135255,0.42160952
2022-06-13T15:00:00Z,760.2254,39.067352,16.663025,-0.0103211785,0.024817884,0.36358866
2022-06-13T16:00:00Z,605.5613,39.19464,16.315735,-0.008521922,0.0062379986,0.8399795
2022-06-13T17:00:00Z,400.4693,39.148254,15.939697,-0.006541901,0.002389308,1.3020194
2022-06-13T18:00:00Z,179.50882,39.12259,15.421326,-0.0058101434,4.656613e-07,1.0872813
2022-06-13T19:00:00Z,24.073473,39.690094,15.29303,-0.007531926,4.656613e-07,1.0439619
2022-06-13T20:00:00Z,0.0,37.3891,15.388153,-0.015159313,4.656613e-07,2.0768247
2022-06-13T21:00:00Z,0.0,36.700226,15.756805,-0.012025703,4.656613e-07,1.795761
2022-06-13T22:00:00Z,0.0,35.747864,14.96048,-0.013979908,4.656613e-07,1.9254816
2022-06-13T23:00:00Z,0.0,34.906036,15.215607,-0.015495054,4.656613e-07,1.274906
2022-06-14T00:00:00Z,0.0,34.65091,15.078461,-0.017388986,4.656613e-07,1.9134282
2022-06-14T01:00:00Z,0.0,34.235413,14.776886,-0.019902771,4.656613e-07,2.9841025
2022-06-14T02:00:00Z,0.0,33.47647,14.996613,-0.020875566,4.656613e-07,3.5858636
2022-06-14T03:00:00Z,0.0,33.560364,14.95752,-0.020453736,4.656613e-07,3.9530346
2022-06-14T04:00:00Z,0.0,33.218903,15.035675,-0.020634498,4.656613e-07,4.3960776
2022-06-14T05:00:00Z,0.0,32.431824,15.565094,-0.020350417,4.656613e-07,4.5813246
2022-06-14T06:00:00Z,3.396875,32.07309,15.957367,-0.018206833,4.656613e-07,4.576652
2022-06-14T07:00:00Z,107.04233,32.740234,16.143188,-0.021245738,4.656613e-07,4.357768
2022-06-14T08:00:00Z,318.22244,35.749847,16.149841,-0.020634498,4.656613e-07,5.23835
2022-06-14T09:00:00Z,542.43207,36.71158,15.957367,-0.023423752,4.656613e-07,6.1411977
2022-06-14T10:00:00Z,739.3847,39.9299,12.869354,-0.025567336,4.656613e-07,6.1447496
2022-06-14T11:00:00Z,885.2367,40.49292,11.543579,-0.024138281,4.656613e-07,5.4644327
2022-06-14T12:00:00Z,977.85455,41.112213,11.396851,-0.021736428,4.656613e-07,5.2412195
2022-06-14T13:00:00Z,980.90686,41.50006,11.01712,-0.022321824,4.656613e-07,5.630157
2022-06-14T14:00:00Z,932.5467,43.22174,9.144257,-0.024224369,4.656613e-07,6.0320625
2022-06-14T15:00:00Z,804.1878,43.25827,9.043213,-0.024534296,4.656613e-07,6.2212024
2022-06-14T16:00:00Z,631.45624,43.32437,9.25116,-0.023113854,4.656613e-07,6.152184
2022-06-14T17:00:00Z,410.39734,43.090485,10.089539,-0.019558415,4.656613e-07,5.806847
2022-06-14T18:00:00Z,190.38864,41.57312,9.740021,-0.014246791,4.656613e-07,4.2551036
2022-06-14T19:00:00Z,26.813923,37.705414,7.401886,-0.008401403,4.656613e-07,3.1392963
2022-06-14T20:00:00Z,0.0,36.788544,10.043091,-0.0057154684,4.656613e-07,3.391956
2022-06-14T21:00:00Z,0.0,35.596863,6.6674805,-0.009658281,4.656613e-07,3.800463
2022-06-14T22:00:00Z,0.0,35.645233,5.523834,-0.0123614445,4.656613e-07,4.4034863
2022-06-14T23:00:00Z,0.0,35.263794,4.7363586,-0.01578775,4.656613e-07,5.1535335
2022-06-15T00:00:00Z,0.0,35.109833,4.299835,-0.020909997,4.656613e-07,5.2286525
2022-06-15T01:00:00Z,0.0,34.752563,4.1848145,-0.022993308,4.656613e-07,5.310191
2022-06-15T02:00:00Z,0.0,34.100708,5.3476257,-0.023957517,4.656613e-07,4.958314
2022-06-15T03:00:00Z,0.0,33.276154,5.7848816,-0.022399327,4.656613e-07,5.1139984
2022-06-15T04:00:00Z,0.0,32.993896,5.54303,-0.022382097,4.656613e-07,4.553966
2022-06-15T05:00:00Z,0.0,32.31833,4.912567,-0.022683408,4.656613e-07,1.0704848
2022-06-15T06:00:00Z,3.1835418,30.912476,4.9538574,-0.013153447,4.656613e-07,3.1784027
2022-06-15T07:00:00Z,106.61569,31.826355,5.1780396,-0.015055994,4.656613e-07,3.243934
2022-06-15T08:00:00Z,311.6256,33.844116,4.2902527,-0.014367309,4.656613e-07,4.0725756
2022-06-15T09:00:00Z,555.6421,34.860626,4.872772,-0.018413441,4.656613e-07,4.1480756
2022-06-15T10:00:00Z,728.5049,38.75647,3.2911377,-0.014444784,4.656613e-07,2.5618448
2022-06-15T11:00:00Z,871.124,38.96518,5.0570984,-0.009460287,4.656613e-07,0.8202298
2022-06-15T12:00:00Z,968.4681,39.404877,6.8031616,-0.011491967,4.656613e-07,0.7204233
2022-06-15T13:00:00Z,994.33026,39.992554,8.66571,-0.013807731,4.656613e-07,2.1388762
2022-06-15T14:00:00Z,940.3414,41.889404,7.876007,-0.016485078,4.656613e-07,3.2753217
2022-06-15T15:00:00Z,815.87164,41.950592,9.293182,-0.017948564,4.656613e-07,3.735859
2022-06-15T16:00:00Z,636.83875,41.826263,9.765106,-0.0153831495,4.656613e-07,3.4808555
2022-06-15T17:00:00Z,423.88632,41.59384,10.571747,-0.009950978,4.656613e-07,2.8852868
2022-06-15T18:00:00Z,199.77518,41.353516,9.900024,-0.006739894,4.656613e-07,2.5077147
2022-06-15T19:00:00Z,27.683645,41.393982,8.876587,-0.008298084,4.656613e-07,3.2682507
2022-06-15T20:00:00Z,0.0,39.038727,11.7699585,-0.011982658,4.656613e-07,4.5083594
2022-06-15T21:00:00Z,0.0,38.088806,11.941772,-0.017483689,4.656613e-07,5.5565925
2022-06-15T22:00:00Z,0.0,35.46115,14.417786,-0.02103913,4.656613e-07,4.8503222
2022-06-15T23:00:00Z,0.0,34.888245,14.509949,-0.022175489,4.656613e-07,4.73463
2022-06-16T00:00:00Z,0.0,34.440216,14.093353,-0.020703388,4.656613e-07,4.353578
2022-06-16T01:00:00Z,0.0,33.979797,13.712128,-0.018740568,4.656613e-07,4.0014405
2022-06-16T02:00:00Z,0.0,32.960327,14.201752,-0.015305646,4.656613e-07,3.520383
2022-06-16T03:00:00Z,0.0,32.291687,14.152344,-0.013153447,4.656613e-07,3.370241
2022-06-16T04:00:00Z,0.0,32.05829,14.114746,-0.01336867,4.656613e-07,3.2794847
2022-06-16T05:00:00Z,0.0,31.43753,14.901489,-0.013781915,4.656613e-07,3.033188
2022-06-16T06:00:00Z,3.4625,31.25644,15.515717,-0.013893819,4.656613e-07,2.815766
2022-06-16T07:00:00Z,104.54802,31.873749,16.893066,-0.012602512,4.656613e-07,2.7883604
2022-06-16T08:00:00Z,304.4873,33.595398,19.799713,-0.012042932,4.656613e-07,3.674899
2022-06-16T09:00:00Z,517.0622,34.446625,20.526001,-0.013497803,4.656613e-07,4.9967136
2022-06-16T10:00:00Z,723.94293,37.28891,18.216614,-0.016691687,4.656613e-07,5.9950285
2022-06-16T11:00:00Z,876.244,38.694794,17.221954,-0.02114242,4.656613e-07,7.4970455
2022-06-16T12:00:00Z,962.38,38.808258,16.072418,-0.025093876,4.656613e-07,8.63029
2022-06-16T13:00:00Z,974.5398,39.102386,15.93158,-0.026841445,4.656613e-07,8.861552
2022-06-16T14:00:00Z,908.785,38.534912,16.19629,-0.026256049,4.656613e-07,8.5575
2022-06-16T15:00:00Z,722.6301,38.72043,17.089966,-0.024138281,4.656613e-07,7.463014
2022-06-16T16:00:00Z,605.2659,38.66568,15.6285095,-0.021839747,4.656613e-07,6.5343614
2022-06-16T17:00:00Z,377.9876,38.722412,13.628815,-0.020367647,4.656613e-07,6.3122168
2022-06-16T18:00:00Z,151.85802,37.574127,12.63266,-0.023311848,4.656613e-07,8.517047
2022-06-16T19:00:00Z,17.36177,35.424652,13.639893,-0.029906195,4.656613e-07,8.950621
2022-06-16T20:00:00Z,0.0,34.16928,14.625732,-0.030061143,4.656613e-07,7.4557285
2022-06-16T21:00:00Z,0.0,33.747894,14.983337,-0.018886931,4.656613e-07,4.4255114
2022-06-16T22:00:00Z,0.0,32.365723,15.790009,-0.009994023,4.656613e-07,3.4811382
2022-06-16T23:00:00Z,0.0,31.396057,17.277252,-0.00865967,4.656613e-07,2.3890417
2022-06-17T00:00:00Z,0.0,30.384491,18.508606,-0.007910712,4.656613e-07,2.5770652
2022-06-17T01:00:00Z,0.0,29.814056,19.40155,-0.008229224,4.656613e-07,2.8079185
2022-06-17T02:00:00Z,0.0,29.179962,20.03421,-0.008556351,4.656613e-07,2.877882
2022-06-17T03:00:00Z,0.0,28.754608,20.475128,-0.008857664,4.656613e-07,3.2861655
2022-06-17T04:00:00Z,0.0,28.519226,20.730988,-0.008358358,4.656613e-07,3.208583
2022-06-17T05:00:00Z,0.0,28.424988,20.976532,-0.0072650434,4.656613e-07,3.0829666
2022-06-17T06:00:00Z,3.2492013,28.649994,21.172668,-0.0067829387,4.656613e-07,2.7970712
2022-06-17T07:00:00Z,100.44552,29.003296,21.106323,-0.008168951,4.656613e-07,3.6105704
2022-06-17T08:00:00Z,295.7736,29.853027,20.653564,-0.009503332,4.656613e-07,4.3204308
2022-06-17T09:00:00Z,478.35107,30.673157,20.08435,-0.011956843,4.656613e-07,4.9528356
2022-06-17T10:00:00Z,636.5105,32.85721,18.761536,-0.0149096595,4.656613e-07,4.6396174
2022-06-17T11:00:00Z,846.2958,33.889008,17.962982,-0.01904188,0.022429042,5.280448
2022-06-17T12:00:00Z,906.71735,35.51593,17.707123,-0.020858336,0.019111205,6.0710588
2022-06-17T13:00:00Z,924.42377,36.155945,17.499176,-0.02156425,0.011944678,6.7264214
2022-06-17T14:00:00Z,841.63525,37.37677,16.843689,-0.021633139,0.006636139,7.214496
2022-06-17T15:00:00Z,619.9036,37.779907,16.362183,-0.022175489,0.0038491562,7.4029226
2022-06-17T16:00:00Z,426.1509,35.24652,17.296417,-0.059882034,0.8378129,7.0563493
2022-06-17T17:00:00Z,275.9339,35.650146,17.401855,-0.020419277,0.0005313195,7.3189087
2022-06-17T18:00:00Z,141.22433,34.204315,18.240234,-0.01682082,4.656613e-07,7.0649214
2022-06-17T19:00:00Z,11.897257,33.55789,18.77481,-0.05119575,4.656613e-07,4.208486
2022-06-17T20:00:00Z,0.0,32.703247,19.025513,-0.03774019,4.656613e-07,3.8515022
2022-06-17T21:00:00Z,0.0,32.385956,19.149384,-0.03223057,4.656613e-07,3.6158986
2022-06-17T22:00:00Z,0.0,30.605072,19.946442,-0.028804265,4.656613e-07,3.5047293
2022-06-17T23:00:00Z,0.0,30.257172,20.189056,-0.027383793,0.008095987,3.7387624
2022-06-18T00:00:00Z,0.0,29.989716,20.377075,-0.021736428,0.28174835,3.515003
2022-06-18T01:00:00Z,0.0,29.993164,20.42575,-0.018818041,4.656613e-07,3.6034298
2022-06-18T02:00:00Z,0.0,28.183685,20.809906,-0.018697523,0.5016527,3.5265007
2022-06-18T03:00:00Z,0.0,27.508636,21.013397,-0.018499529,0.725273,3.4782412
2022-06-18T04:00:00Z,0.0,27.554016,21.196259,-0.011113182,4.656613e-07,3.1610973
2022-06-18T05:00:00Z,0.0,26.990509,21.01413,-0.012189266,0.033443794,2.5641196
2022-06-18T06:00:00Z,2.9866319,25.813599,20.902802,-0.013859389,4.656613e-07,2.1913674
2022-06-18T07:00:00Z,83.24785,26.054413,20.551819,-0.041364502,0.0014603138,2.4331234
2022-06-18T08:00:00Z,226.3101,26.62732,20.577637,-0.06410034,0.002920162,2.427633
2022-06-18T09:00:00Z,421.0474,26.63916,20.639557,-0.095307246,4.656613e-07,1.830975
2022-06-18T10:00:00Z,494.44928,30.343048,19.388275,-0.11398834,4.656613e-07,1.4851469
2022-06-18T11:00:00Z,645.07654,30.647003,19.16043,-0.14419663,4.656613e-07,1.504505
2022-06-18T12:00:00Z,961.1985,31.677826,18.877289,-0.20290004,0.0038491562,1.3115187
2022-06-18T13:00:00Z,873.32306,32.09381,18.703278,-0.1901504,0.0053090043,1.3621583
2022-06-18T14:00:00Z,810.16095,33.371857,18.423096,-0.17520553,0.016191509,1.706785
2022-06-18T15:00:00Z,654.7584,33.675842,18.20337,-0.14165702,0.009953976,1.82736
2022-06-18T16:00:00Z,533.01276,34.061707,18.108246,-0.11793978,0.009953976,1.4636475
2022-06-18T17:00:00Z,299.94174,33.52188,17.165894,-0.087473236,0.088652134,1.7800169
2022-06-18T18:00:00Z,127.57121,33.641296,17.248474,-0.07059138,4.656613e-07,2.2577293
2022-06-18T19:00:00Z,19.265347,33.338318,18.25644,-0.050136864,4.656613e-07,1.9173715
2022-06-18T20:00:00Z,0.0,32.57791,18.590454,-0.03555356,4.656613e-07,1.119148
2022-06-18T21:00:00Z,0.0,31.670929,19.273254,-0.032308046,4.656613e-07,1.0772899
2022-06-18T22:00:00Z,0.0,30.858704,20.617462,-0.025111075,4.656613e-07,1.4331642
2022-06-18T23:00:00Z,0.0,30.643066,20.460388,-0.0242588,4.656613e-07,2.296718
2022-06-19T00:00:00Z,0.0,29.434082,20.891754,-0.022166874,4.656613e-07,2.3780706
2022-06-19T01:00:00Z,0.0,28.987518,21.64383,-0.019343192,4.656613e-07,1.8552094
2022-06-19T02:00:00Z,0.0,28.591278,21.238312,-0.016691687,4.656613e-07,0.8990805
2022-06-19T03:00:00Z,0.0,28.165924,20.774506,-0.018723367,4.656613e-07,0.9494119
2022-06-19T04:00:00Z,0.0,27.639404,20.34906,-0.02112522,4.656613e-07,1.0799984
