timeindex,ghi-profile,elec-profile,water-profile
2022-07-20T14:00:00Z,835.859,1,1
2022-07-20T15:00:00Z,684.4769,1,1
2022-07-20T16:00:00Z,501.0789,1,1
2022-07-20T17:00:00Z,371.24313,1,1
2022-07-20T18:00:00Z,142.98021,1,1
2022-07-20T19:00:00Z,28.175938,1,1
2022-07-20T20:00:00Z,0.0,1,1
2022-07-20T21:00:00Z,0.0,1,1
2022-07-20T22:00:00Z,0.0,1,1
2022-07-20T23:00:00Z,0.0,1,1
2022-07-21T00:00:00Z,0.0,1,1
2022-07-21T01:00:00Z,0.0,1,1
2022-07-21T02:00:00Z,0.0,1,1
2022-07-21T03:00:00Z,0.0,1,1
2022-07-21T04:00:00Z,0.0,1,1
2022-07-21T05:00:00Z,0.0,1,1
2022-07-21T06:00:00Z,0.59076387,1,1
2022-07-21T07:00:00Z,74.2716,1,1
2022-07-21T08:00:00Z,266.80997,1,1
2022-07-21T09:00:00Z,489.31296,1,1
2022-07-21T10:00:00Z,698.90125,1,1
2022-07-21T11:00:00Z,838.5994,1,1
2022-07-21T12:00:00Z,858.6361,1,1
2022-07-21T13:00:00Z,900.16974,1,1
2022-07-21T14:00:00Z,847.52655,1,1
2022-07-21T15:00:00Z,783.69165,1,1
2022-07-21T16:00:00Z,629.0768,1,1
2022-07-21T17:00:00Z,413.5973,1,1
2022-07-21T18:00:00Z,195.44292,1,1
2022-07-21T19:00:00Z,30.14514,1,1
2022-07-21T20:00:00Z,0.0,1,1
2022-07-21T21:00:00Z,0.0,1,1
2022-07-21T22:00:00Z,0.0,1,1
2022-07-21T23:00:00Z,0.0,1,1
2022-07-22T00:00:00Z,0.0,1,1
2022-07-22T01:00:00Z,0.0,1,1
2022-07-22T02:00:00Z,0.0,1,1
2022-07-22T03:00:00Z,0.0,1,1
2022-07-22T04:00:00Z,0.0,1,1
2022-07-22T05:00:00Z,0.0,1,1
2022-07-22T06:00:00Z,0.47590277,1,1
2022-07-22T07:00:00Z,51.560173,1,1
2022-07-22T08:00:00Z,140.51872,1,1
2022-07-22T09:00:00Z,214.56056,1,1
2022-07-22T10:00:00Z,318.25528,1,1
2022-07-22T11:00:00Z,415.48444,1,1
2022-07-22T12:00:00Z,410.57785,1,1
2022-07-22T13:00:00Z,760.11053,1,1
2022-07-22T14:00:00Z,814.78864,1,1
2022-07-22T15:00:00Z,700.6243,1,1
2022-07-22T16:00:00Z,584.81903,1,1
2022-07-22T17:00:00Z,390.60687,1,1
2022-07-22T18:00:00Z,188.78049,1,1
2022-07-22T19:00:00Z,28.438507,1,1
2022-07-22T20:00:00Z,0.0,1,1
2022-07-22T21:00:00Z,0.0,1,1
2022-07-22T22:00:00Z,0.0,1,1
2022-07-22T23:00:00Z,0.0,1,1
2022-07-23T00:00:00Z,0.0,1,1
2022-07-23T01:00:00Z,0.0,1,1
2022-07-23T02:00:00Z,0.0,1,1
2022-07-23T03:00:00Z,0.0,1,1
2022-07-23T04:00:00Z,0.0,1,1
2022-07-23T05:00:00Z,0.0,1,1
2022-07-23T06:00:00Z,0.27899307,1,1
2022-07-23T07:00:00Z,55.416527,1,1
2022-07-23T08:00:00Z,203.40176,1,1
2022-07-23T09:00:00Z,456.90323,1,1
2022-07-23T10:00:00Z,662.53674,1,1
2022-07-23T11:00:00Z,854.8946,1,1
2022-07-23T12:00:00Z,962.3144,1,1
2022-07-23T13:00:00Z,975.06494,1,1
2022-07-23T14:00:00Z,873.6184,1,1
2022-07-23T15:00:00Z,650.4754,1,1
2022-07-23T16:00:00Z,539.13367,1,1
2022-07-23T17:00:00Z,354.4557,1,1
2022-07-23T18:00:00Z,190.02763,1,1
2022-07-23T19:00:00Z,31.441528,1,1
2022-07-23T20:00:00Z,0.0,1,1
2022-07-23T21:00:00Z,0.0,1,1
2022-07-23T22:00:00Z,0.0,1,1
2022-07-23T23:00:00Z,0.0,1,1
2022-07-24T00:00:00Z,0.0,1,1
2022-07-24T01:00:00Z,0.0,1,1
2022-07-24T02:00:00Z,0.0,1,1
2022-07-24T03:00:00Z,0.0,1,1
2022-07-24T04:00:00Z,0.0,1,1
2022-07-24T05:00:00Z,0.0,1,1
2022-07-24T06:00:00Z,0.29538193,1,1
2022-07-24T07:00:00Z,71.53114,1,1
2022-07-24T08:00:00Z,276.13083,1,1
2022-07-24T09:00:00Z,448.92798,1,1
2022-07-24T10:00:00Z,651.378,1,1
2022-07-24T11:00:00Z,696.128,1,1
2022-07-24T12:00:00Z,627.7312,1,1
2022-07-24T13:00:00Z,686.75793,1,1
2022-07-24T14:00:00Z,694.29004,1,1
2022-07-24T15:00:00Z,713.96564,1,1
2022-07-24T16:00:00Z,456.29605,1,1
2022-07-24T17:00:00Z,334.76367,1,1
2022-07-24T18:00:00Z,193.49014,1,1
2022-07-24T19:00:00Z,25.993437,1,1
2022-07-24T20:00:00Z,0.0,1,1
2022-07-24T21:00:00Z,0.0,1,1
2022-07-24T22:00:00Z,0.0,1,1
2022-07-24T23:00:00Z,0.0,1,1
2022-07-25T00:00:00Z,0.0,1,1
2022-07-25T01:00:00Z,0.0,1,1
2022-07-25T02:00:00Z,0.0,1,1
2022-07-25T03:00:00Z,0.0,1,1
2022-07-25T04:00:00Z,0.0,1,1
2022-07-25T05:00:00Z,0.0,1,1
2022-07-25T06:00:00Z,0.41024306,1,1
2022-07-25T07:00:00Z,77.61924,1,1
2022-07-25T08:00:00Z,276.18005,1,1
2022-07-25T09:00:00Z,500.48816,1,1
2022-07-25T10:00:00Z,702.83966,1,1
2022-07-25T11:00:00Z,858.52124,1,1
2022-07-25T12:00:00Z,952.10736,1,1
2022-07-25T13:00:00Z,975.2454,1,1
2022-07-25T14:00:00Z,905.2404,1,1
2022-07-25T15:00:00Z,753.8911,1,1
2022-07-25T16:00:00Z,574.0541,1,1
2022-07-25T17:00:00Z,402.0118,1,1
2022-07-25T18:00:00Z,188.23895,1,1
2022-07-25T19:00:00Z,28.307222,1,1
2022-07-25T20:00:00Z,0.0,1,1
2022-07-25T21:00:00Z,0.0,1,1
2022-07-25T22:00:00Z,0.0,1,1
2022-07-25T23:00:00Z,0.0,1,1
2022-07-26T00:00:00Z,0.0,1,1
2022-07-26T01:00:00Z,0.0,1,1
2022-07-26T02:00:00Z,0.0,1,1
2022-07-26T03:00:00Z,0.0,1,1
2022-07-26T04:00:00Z,0.0,1,1
2022-07-26T05:00:00Z,0.0,1,1
2022-07-26T06:00:00Z,0.36104167,1,1
2022-07-26T07:00:00Z,78.45615,1,1
2022-07-26T08:00:00Z,253.94453,1,1
2022-07-26T09:00:00Z,503.85217,1,1
2022-07-26T10:00:00Z,703.3484,1,1
2022-07-26T11:00:00Z,859.391,1,1
2022-07-26T12:00:00Z,965.16974,1,1
2022-07-26T13:00:00Z,988.7837,1,1
2022-07-26T14:00:00Z,940.1608,1,1
2022-07-26T15:00:00Z,819.18646,1,1
2022-07-26T16:00:00Z,631.76807,1,1
2022-07-26T17:00:00Z,438.21225,1,1
2022-07-26T18:00:00Z,209.03038,1,1
2022-07-26T19:00:00Z,30.095938,1,1
2022-07-26T20:00:00Z,0.0,1,1
2022-07-26T21:00:00Z,0.0,1,1
2022-07-26T22:00:00Z,0.0,1,1
2022-07-26T23:00:00Z,0.0,1,1
2022-07-27T00:00:00Z,0.0,1,1
2022-07-27T01:00:00Z,0.0,1,1
2022-07-27T02:00:00Z,0.0,1,1
2022-07-27T03:00:00Z,0.0,1,1
2022-07-27T04:00:00Z,0.0,1,1
2022-07-27T05:00:00Z,0.0,1,1
2022-07-27T06:00:00Z,0.36104167,1,1
2022-07-27T07:00:00Z,84.33094,1,1
2022-07-27T08:00:00Z,298.74377,1,1
2022-07-27T09:00:00Z,532.504,1,1
2022-07-27T10:00:00Z,739.8442,1,1
2022-07-27T11:00:00Z,897.0518,1,1
2022-07-27T12:00:00Z,990.50665,1,1
2022-07-27T13:00:00Z,1012.1679,1,1
2022-07-27T14:00:00Z,959.7216,1,1
2022-07-27T15:00:00Z,837.72974,1,1
2022-07-27T16:00:00Z,657.745,1,1
2022-07-27T17:00:00Z,433.09232,1,1
2022-07-27T18:00:00Z,171.1069,1,1
2022-07-27T19:00:00Z,23.51552,1,1
2022-07-27T20:00:00Z,0.0,1,1
2022-07-27T21:00:00Z,0.0,1,1
2022-07-27T22:00:00Z,0.0,1,1
2022-07-27T23:00:00Z,0.0,1,1
2022-07-28T00:00:00Z,0.0,1,1
2022-07-28T01:00:00Z,0.0,1,1
2022-07-28T02:00:00Z,0.0,1,1
2022-07-28T03:00:00Z,0.0,1,1
2022-07-28T04:00:00Z,0.0,1,1
2022-07-28T05:00:00Z,0.0,1,1
2022-07-28T06:00:00Z,0.29538193,1,1
2022-07-28T07:00:00Z,75.94542,1,1
2022-07-28T08:00:00Z,259.52393,1,1
2022-07-28T09:00:00Z,416.53467,1,1
2022-07-28T10:00:00Z,543.58075,1,1
2022-07-28T11:00:00Z,644.94525,1,1
2022-07-28T12:00:00Z,794.99817,1,1
2022-07-28T13:00:00Z,834.8416,1,1
2022-07-28T14:00:00Z,910.7378,1,1
2022-07-28T15:00:00Z,818.5793,1,1
2022-07-28T16:00:00Z,612.14166,1,1
2022-07-28T17:00:00Z,400.07544,1,1
2022-07-28T18:00:00Z,175.70174,1,1
2022-07-28T19:00:00Z,22.120659,1,1
2022-07-28T20:00:00Z,0.0,1,1
2022-07-28T21:00:00Z,0.0,1,1
2022-07-28T22:00:00Z,0.0,1,1
2022-07-28T23:00:00Z,0.0,1,1
2022-07-29T00:00:00Z,0.0,1,1
2022-07-29T01:00:00Z,0.0,1,1
2022-07-29T02:00:00Z,0.0,1,1
2022-07-29T03:00:00Z,0.0,1,1
2022-07-29T04:00:00Z,0.0,1,1
2022-07-29T05:00:00Z,0.0,1,1
2022-07-29T06:00:00Z,0.065659724,1,1
2022-07-29T07:00:00Z,44.864895,1,1
2022-07-29T08:00:00Z,212.77188,1,1
2022-07-29T09:00:00Z,333.1227,1,1
2022-07-29T10:00:00Z,158.6025,1,1
2022-07-29T11:00:00Z,251.48303,1,1
2022-07-29T12:00:00Z,247.54463,1,1
2022-07-29T13:00:00Z,438.3107,1,1
2022-07-29T14:00:00Z,478.8926,1,1
2022-07-29T15:00:00Z,429.07187,1,1
2022-07-29T16:00:00Z,364.23605,1,1
2022-07-29T17:00:00Z,225.93268,1,1
2022-07-29T18:00:00Z,96.818924,1,1
2022-07-29T19:00:00Z,13.341319,1,1
2022-07-29T20:00:00Z,0.0,1,1
2022-07-29T21:00:00Z,0.0,1,1
2022-07-29T22:00:00Z,0.0,1,1
2022-07-29T23:00:00Z,0.0,1,1
2022-07-30T00:00:00Z,0.0,1,1
2022-07-30T01:00:00Z,0.0,1,1
2022-07-30T02:00:00Z,0.0,1,1
2022-07-30T03:00:00Z,0.0,1,1
2022-07-30T04:00:00Z,0.0,1,1
2022-07-30T05:00:00Z,0.0,1,1
2022-07-30T06:00:00Z,0.21333334,1,1
2022-07-30T07:00:00Z,74.61622,1,1
2022-07-30T08:00:00Z,274.9001,1,1
2022-07-30T09:00:00Z,500.65225,1,1
2022-07-30T10:00:00Z,704.36584,1,1
2022-07-30T11:00:00Z,860.09656,1,1
2022-07-30T12:00:00Z,957.0468,1,1
2022-07-30T13:00:00Z,972.1932,1,1
2022-07-30T14:00:00Z,927.75494,1,1
2022-07-30T15:00:00Z,807.92926,1,1
2022-07-30T16:00:00Z,627.89526,1,1
2022-07-30T17:00:00Z,335.33804,1,1
2022-07-30T18:00:00Z,172.82997,1,1
2022-07-30T19:00:00Z,24.99243,1,1
2022-07-30T20:00:00Z,0.0,1,1
2022-07-30T21:00:00Z,0.0,1,1
2022-07-30T22:00:00Z,0.0,1,1
2022-07-30T23:00:00Z,0.0,1,1
2022-07-31T00:00:00Z,0.0,1,1
2022-07-31T01:00:00Z,0.0,1,1
2022-07-31T02:00:00Z,0.0,1,1
2022-07-31T03:00:00Z,0.0,1,1
2022-07-31T04:00:00Z,0.0,1,1
2022-07-31T05:00:00Z,0.0,1,1
2022-07-31T06:00:00Z,0.21333334,1,1
2022-07-31T07:00:00Z,71.399864,1,1
2022-07-31T08:00:00Z,251.63072,1,1
2022-07-31T09:00:00Z,435.9641,1,1
2022-07-31T10:00:00Z,662.19214,1,1
2022-07-31T11:00:00Z,786.2188,1,1
2022-07-31T12:00:00Z,550.1612,1,1
2022-07-31T13:00:00Z,474.64243,1,1
2022-07-31T14:00:00Z,612.28937,1,1
2022-07-31T15:00:00Z,706.4827,1,1
2022-07-31T16:00:00Z,531.1584,1,1
2022-07-31T17:00:00Z,406.37686,1,1
2022-07-31T18:00:00Z,196.59163,1,1
2022-07-31T19:00:00Z,26.633402,1,1
2022-07-31T20:00:00Z,0.0,1,1
2022-07-31T21:00:00Z,0.0,1,1
2022-07-31T22:00:00Z,0.0,1,1
2022-07-31T23:00:00Z,0.0,1,1
2022-08-01T00:00:00Z,0.0,1,1
2022-08-01T01:00:00Z,0.0,1,1
2022-08-01T02:00:00Z,0.0,1,1
2022-08-01T03:00:00Z,0.0,1,1
2022-08-01T04:00:00Z,0.0,1,1
2022-08-01T05:00:00Z,0.0,1,1
2022-08-01T06:00:00Z,0.18052083,1,1
2022-08-01T07:00:00Z,60.241077,1,1
2022-08-01T08:00:00Z,263.01926,1,1
2022-08-01T09:00:00Z,488.31195,1,1
2022-08-01T10:00:00Z,697.9167,1,1
2022-08-01T11:00:00Z,858.35706,1,1
2022-08-01T12:00:00Z,966.5481,1,1
2022-08-01T13:00:00Z,992.4924,1,1
2022-08-01T14:00:00Z,891.7678,1,1
2022-08-01T15:00:00Z,801.36523,1,1
2022-08-01T16:00:00Z,649.1134,1,1
2022-08-01T17:00:00Z,416.8136,1,1
2022-08-01T18:00:00Z,166.52855,1,1
2022-08-01T19:00:00Z,23.269375,1,1
2022-08-01T20:00:00Z,0.0,1,1
2022-08-01T21:00:00Z,0.0,1,1
2022-08-01T22:00:00Z,0.0,1,1
2022-08-01T23:00:00Z,0.0,1,1
2022-08-02T00:00:00Z,0.0,1,1
2022-08-02T01:00:00Z,0.0,1,1
2022-08-02T02:00:00Z,0.0,1,1
2022-08-02T03:00:00Z,0.0,1,1
2022-08-02T04:00:00Z,0.0,1,1
2022-08-02T05:00:00Z,0.0,1,1
2022-08-02T06:00:00Z,0.14770833,1,1
2022-08-02T07:00:00Z,73.68083,1,1
2022-08-02T08:00:00Z,254.19067,1,1
2022-08-02T09:00:00Z,482.91306,1,1
2022-08-02T10:00:00Z,677.24005,1,1
2022-08-02T11:00:00Z,851.4813,1,1
2022-08-02T12:00:00Z,953.7647,1,1
2022-08-02T13:00:00Z,978.5603,1,1
2022-08-02T14:00:00Z,926.3272,1,1
2022-08-02T15:00:00Z,809.27484,1,1
2022-08-02T16:00:00Z,628.37115,1,1
2022-08-02T17:00:00Z,405.34305,1,1
2022-08-02T18:00:00Z,170.17157,1,1
2022-08-02T19:00:00Z,18.690971,1,1
2022-08-02T20:00:00Z,0.0,1,1
2022-08-02T21:00:00Z,0.0,1,1
2022-08-02T22:00:00Z,0.0,1,1
2022-08-02T23:00:00Z,0.0,1,1
2022-08-03T00:00:00Z,0.0,1,1
2022-08-03T01:00:00Z,0.0,1,1
2022-08-03T02:00:00Z,0.0,1,1
2022-08-03T03:00:00Z,0.0,1,1
2022-08-03T04:00:00Z,0.0,1,1
2022-08-03T05:00:00Z,0.0,1,1
2022-08-03T06:00:00Z,0.08204861,1,1
2022-08-03T07:00:00Z,29.816944,1,1
2022-08-03T08:00:00Z,154.27028,1,1
2022-08-03T09:00:00Z,349.84448,1,1
2022-08-03T10:00:00Z,479.74594,1,1
2022-08-03T11:00:00Z,673.48224,1,1
2022-08-03T12:00:00Z,819.02234,1,1
2022-08-03T13:00:00Z,937.486,1,1
2022-08-03T14:00:00Z,870.22156,1,1
2022-08-03T15:00:00Z,736.87396,1,1
2022-08-03T16:00:00Z,574.3003,1,1
2022-08-03T17:00:00Z,361.33145,1,1
2022-08-03T18:00:00Z,163.95215,1,1
2022-08-03T19:00:00Z,22.432465,1,1
2022-08-03T20:00:00Z,0.0,1,1
2022-08-03T21:00:00Z,0.0,1,1
2022-08-03T22:00:00Z,0.0,1,1
2022-08-03T23:00:00Z,0.0,1,1
2022-08-04T00:00:00Z,0.0,1,1
2022-08-04T01:00:00Z,0.0,1,1
2022-08-04T02:00:00Z,0.0,1,1
2022-08-04T03:00:00Z,0.0,1,1
2022-08-04T04:00:00Z,0.0,1,1
2022-08-04T05:00:00Z,0.0,1,1
2022-08-04T06:00:00Z,0.13128473,1,1
2022-08-04T07:00:00Z,71.74448,1,1
2022-08-04T08:00:00Z,272.76678,1,1
2022-08-04T09:00:00Z,502.2276,1,1
2022-08-04T10:00:00Z,709.7975,1,1
2022-08-04T11:00:00Z,864.8719,1,1
2022-08-04T12:00:00Z,949.61304,1,1
2022-08-04T13:00:00Z,946.23254,1,1
2022-08-04T14:00:00Z,918.40125,1,1
2022-08-04T15:00:00Z,808.602,1,1
2022-08-04T16:00:00Z,634.1475,1,1
2022-08-04T17:00:00Z,416.32132,1,1
2022-08-04T18:00:00Z,184.77646,1,1
2022-08-04T19:00:00Z,23.53191,1,1
2022-08-04T20:00:00Z,0.0,1,1
2022-08-04T21:00:00Z,0.0,1,1
2022-08-04T22:00:00Z,0.0,1,1
2022-08-04T23:00:00Z,0.0,1,1
2022-08-05T00:00:00Z,0.0,1,1
2022-08-05T01:00:00Z,0.0,1,1
2022-08-05T02:00:00Z,0.0,1,1
2022-08-05T03:00:00Z,0.0,1,1
2022-08-05T04:00:00Z,0.0,1,1
2022-08-05T05:00:00Z,0.0,1,1
2022-08-05T06:00:00Z,0.11486111,1,1
2022-08-05T07:00:00Z,63.16205,1,1
2022-08-05T08:00:00Z,243.14677,1,1
2022-08-05T09:00:00Z,482.3387,1,1
2022-08-05T10:00:00Z,711.6683,1,1
2022-08-05T11:00:00Z,862.5088,1,1
2022-08-05T12:00:00Z,957.0632,1,1
2022-08-05T13:00:00Z,966.6138,1,1
2022-08-05T14:00:00Z,918.3849,1,1
2022-08-05T15:00:00Z,793.73456,1,1
2022-08-05T16:00:00Z,608.0064,1,1
2022-08-05T17:00:00Z,363.8094,1,1
2022-08-05T18:00:00Z,168.10388,1,1
2022-08-05T19:00:00Z,22.662188,1,1
2022-08-05T20:00:00Z,0.0,1,1
2022-08-05T21:00:00Z,0.0,1,1
2022-08-05T22:00:00Z,0.0,1,1
2022-08-05T23:00:00Z,0.0,1,1
2022-08-06T00:00:00Z,0.0,1,1
2022-08-06T01:00:00Z,0.0,1,1
2022-08-06T02:00:00Z,0.0,1,1
2022-08-06T03:00:00Z,0.0,1,1
2022-08-06T04:00:00Z,0.0,1,1
2022-08-06T05:00:00Z,0.0,1,1
2022-08-06T06:00:00Z,0.065659724,1,1
2022-08-06T07:00:00Z,71.6132,1,1
2022-08-06T08:00:00Z,273.7842,1,1
2022-08-06T09:00:00Z,503.8358,1,1
2022-08-06T10:00:00Z,708.3206,1,1
2022-08-06T11:00:00Z,866.02057,1,1
2022-08-06T12:00:00Z,961.26416,1,1
2022-08-06T13:00:00Z,988.2914,1,1
2022-08-06T14:00:00Z,935.0246,1,1
2022-08-06T15:00:00Z,820.5977,1,1
2022-08-06T16:00:00Z,611.89557,1,1
2022-08-06T17:00:00Z,406.50815,1,1
2022-08-06T18:00:00Z,182.69237,1,1
2022-08-06T19:00:00Z,23.466284,1,1
2022-08-06T20:00:00Z,0.0,1,1
2022-08-06T21:00:00Z,0.0,1,1
2022-08-06T22:00:00Z,0.0,1,1
2022-08-06T23:00:00Z,0.0,1,1
2022-08-07T00:00:00Z,0.0,1,1
2022-08-07T01:00:00Z,0.0,1,1
2022-08-07T02:00:00Z,0.0,1,1
2022-08-07T03:00:00Z,0.0,1,1
2022-08-07T04:00:00Z,0.0,1,1
2022-08-07T05:00:00Z,0.0,1,1
2022-08-07T06:00:00Z,0.04923611,1,1
2022-08-07T07:00:00Z,67.03479,1,1
2022-08-07T08:00:00Z,268.46735,1,1
2022-08-07T09:00:00Z,428.64523,1,1
2022-08-07T10:00:00Z,621.4461,1,1
2022-08-07T11:00:00Z,819.59674,1,1
2022-08-07T12:00:00Z,925.62164,1,1
2022-08-07T13:00:00Z,979.6925,1,1
2022-08-07T14:00:00Z,937.8307,1,1
2022-08-07T15:00:00Z,813.95166,1,1
2022-08-07T16:00:00Z,576.72894,1,1
2022-08-07T17:00:00Z,373.27792,1,1
2022-08-07T18:00:00Z,168.97362,1,1
2022-08-07T19:00:00Z,17.345346,1,1
2022-08-07T20:00:00Z,0.0,1,1
2022-08-07T21:00:00Z,0.0,1,1
2022-08-07T22:00:00Z,0.0,1,1
2022-08-07T23:00:00Z,0.0,1,1
2022-08-08T00:00:00Z,0.0,1,1
2022-08-08T01:00:00Z,0.0,1,1
2022-08-08T02:00:00Z,0.0,1,1
2022-08-08T03:00:00Z,0.0,1,1
2022-08-08T04:00:00Z,0.0,1,1
2022-08-08T05:00:00Z,0.0,1,1
2022-08-08T06:00:00Z,0.04923611,1,1
2022-08-08T07:00:00Z,56.94264,1,1
2022-08-08T08:00:00Z,202.99153,1,1
2022-08-08T09:00:00Z,452.81714,1,1
2022-08-08T10:00:00Z,680.3416,1,1
2022-08-08T11:00:00Z,845.67224,1,1
2022-08-08T12:00:00Z,951.7135,1,1
2022-08-08T13:00:00Z,985.8791,1,1
2022-08-08T14:00:00Z,910.75415,1,1
2022-08-08T15:00:00Z,788.23724,1,1
2022-08-08T16:00:00Z,530.6989,1,1
2022-08-08T17:00:00Z,388.53925,1,1
2022-08-08T18:00:00Z,161.76965,1,1
2022-08-08T19:00:00Z,19.8725,1,1
2022-08-08T20:00:00Z,0.0,1,1
2022-08-08T21:00:00Z,0.0,1,1
2022-08-08T22:00:00Z,0.0,1,1
2022-08-08T23:00:00Z,0.0,1,1
2022-08-09T00:00:00Z,0.0,1,1
2022-08-09T01:00:00Z,0.0,1,1
2022-08-09T02:00:00Z,0.0,1,1
2022-08-09T03:00:00Z,0.0,1,1
2022-08-09T04:00:00Z,0.0,1,1
2022-08-09T05:00:00Z,0.0,1,1
2022-08-09T06:00:00Z,0.04923611,1,1
2022-08-09T07:00:00Z,71.23576,1,1
2022-08-09T08:00:00Z,271.43756,1,1
2022-08-09T09:00:00Z,500.43893,1,1
2022-08-09T10:00:00Z,691.1229,1,1
2022-08-09T11:00:00Z,790.09155,1,1
2022-08-09T12:00:00Z,814.36194,1,1
2022-08-09T13:00:00Z,953.9617,1,1
2022-08-09T14:00:00Z,915.9069,1,1
2022-08-09T15:00:00Z,785.5296,1,1
2022-08-09T16:00:00Z,538.6085,1,1
2022-08-09T17:00:00Z,284.86093,1,1
2022-08-09T18:00:00Z,113.39302,1,1
2022-08-09T19:00:00Z,13.71875,1,1
2022-08-09T20:00:00Z,0.0,1,1
2022-08-09T21:00:00Z,0.0,1,1
2022-08-09T22:00:00Z,0.0,1,1
2022-08-09T23:00:00Z,0.0,1,1
2022-08-10T00:00:00Z,0.0,1,1
2022-08-10T01:00:00Z,0.0,1,1
2022-08-10T02:00:00Z,0.0,1,1
2022-08-10T03:00:00Z,0.0,1,1
2022-08-10T04:00:00Z,0.0,1,1
2022-08-10T05:00:00Z,0.0,1,1
2022-08-10T06:00:00Z,0.0328125,1,1
2022-08-10T07:00:00Z,64.72097,1,1
2022-08-10T08:00:00Z,266.2028,1,1
2022-08-10T09:00:00Z,501.43994,1,1
2022-08-10T10:00:00Z,696.4069,1,1
2022-08-10T11:00:00Z,858.6525,1,1
2022-08-10T12:00:00Z,935.2871,1,1
2022-08-10T13:00:00Z,858.2258,1,1
2022-08-10T14:00:00Z,912.44446,1,1
2022-08-10T15:00:00Z,766.5432,1,1
2022-08-10T16:00:00Z,593.664,1,1
2022-08-10T17:00:00Z,391.34534,1,1
2022-08-10T18:00:00Z,166.41368,1,1
2022-08-10T19:00:00Z,18.247917,1,1
2022-08-10T20:00:00Z,0.0,1,1
2022-08-10T21:00:00Z,0.0,1,1
2022-08-10T22:00:00Z,0.0,1,1
2022-08-10T23:00:00Z,0.0,1,1
2022-08-11T00:00:00Z,0.0,1,1
2022-08-11T01:00:00Z,0.0,1,1
2022-08-11T02:00:00Z,0.0,1,1
2022-08-11T03:00:00Z,0.0,1,1
2022-08-11T04:00:00Z,0.0,1,1
2022-08-11T05:00:00Z,0.0,1,1
2022-08-11T06:00:00Z,0.0328125,1,1
2022-08-11T07:00:00Z,64.63892,1,1
2022-08-11T08:00:00Z,249.75998,1,1
2022-08-11T09:00:00Z,491.47906,1,1
2022-08-11T10:00:00Z,663.14386,1,1
2022-08-11T11:00:00Z,849.0034,1,1
2022-08-11T12:00:00Z,904.3543,1,1
2022-08-11T13:00:00Z,954.6017,1,1
2022-08-11T14:00:00Z,880.88806,1,1
2022-08-11T15:00:00Z,779.52356,1,1
2022-08-11T16:00:00Z,609.56537,1,1
2022-08-11T17:00:00Z,372.37543,1,1
2022-08-11T18:00:00Z,159.2425,1,1
2022-08-11T19:00:00Z,19.987362,1,1
2022-08-11T20:00:00Z,0.0,1,1
2022-08-11T21:00:00Z,0.0,1,1
2022-08-11T22:00:00Z,0.0,1,1
2022-08-11T23:00:00Z,0.0,1,1
2022-08-12T00:00:00Z,0.0,1,1
2022-08-12T01:00:00Z,0.0,1,1
2022-08-12T02:00:00Z,0.0,1,1
2022-08-12T03:00:00Z,0.0,1,1
2022-08-12T04:00:00Z,0.0,1,1
2022-08-12T05:00:00Z,0.0,1,1
2022-08-12T06:00:00Z,0.0328125,1,1
2022-08-12T07:00:00Z,48.868958,1,1
2022-08-12T08:00:00Z,174.50378,1,1
2022-08-12T09:00:00Z,364.9909,1,1
2022-08-12T10:00:00Z,640.69507,1,1
2022-08-12T11:00:00Z,719.381,1,1
2022-08-12T12:00:00Z,963.02,1,1
2022-08-12T13:00:00Z,851.51416,1,1
2022-08-12T14:00:00Z,857.4546,1,1
2022-08-12T15:00:00Z,766.32996,1,1
2022-08-12T16:00:00Z,607.432,1,1
2022-08-12T17:00:00Z,398.91034,1,1
2022-08-12T18:00:00Z,149.80678,1,1
2022-08-12T19:00:00Z,19.691978,1,1
2022-08-12T20:00:00Z,0.0,1,1
2022-08-12T21:00:00Z,0.0,1,1
2022-08-12T22:00:00Z,0.0,1,1
2022-08-12T23:00:00Z,0.0,1,1
2022-08-13T00:00:00Z,0.0,1,1
2022-08-13T01:00:00Z,0.0,1,1
2022-08-13T02:00:00Z,0.0,1,1
2022-08-13T03:00:00Z,0.0,1,1
2022-08-13T04:00:00Z,0.0,1,1
2022-08-13T05:00:00Z,0.0,1,1
2022-08-13T06:00:00Z,0.016423611,1,1
2022-08-13T07:00:00Z,51.69146,1,1
2022-08-13T08:00:00Z,249.94049,1,1
2022-08-13T09:00:00Z,504.75476,1,1
2022-08-13T10:00:00Z,689.4163,1,1
2022-08-13T11:00:00Z,875.85016,1,1
2022-08-13T12:00:00Z,968.6322,1,1
2022-08-13T13:00:00Z,1002.7978,1,1
2022-08-13T14:00:00Z,943.09827,1,1
2022-08-13T15:00:00Z,797.6238,1,1
2022-08-13T16:00:00Z,575.38336,1,1
2022-08-13T17:00:00Z,322.2757,1,1
2022-08-13T18:00:00Z,133.6101,1,1
2022-08-13T19:00:00Z,14.62132,1,1
2022-08-13T20:00:00Z,0.0,1,1
2022-08-13T21:00:00Z,0.0,1,1
2022-08-13T22:00:00Z,0.0,1,1
2022-08-13T23:00:00Z,0.0,1,1
2022-08-14T00:00:00Z,0.0,1,1
2022-08-14T01:00:00Z,0.0,1,1
2022-08-14T02:00:00Z,0.0,1,1
2022-08-14T03:00:00Z,0.0,1,1
2022-08-14T04:00:00Z,0.0,1,1
2022-08-14T05:00:00Z,0.0,1,1
