source,battery-storage-KA,battery-storage-KA,battery-storage-UZ,battery-storage-UZ,coal-KA,coal-UZ,coal-bus-KA,coal-bus-UZ,coal-pp-KA,coal-pp-UZ,elec-bus-KA,elec-bus-KA,elec-bus-KA,elec-bus-UZ,elec-bus-UZ,elec-bus-UZ,elec-conn-UZ-KA,elec-conn-UZ-KA,gas-KA,gas-UZ,gas-bus-KA,gas-bus-UZ,gas-pp-KA,gas-pp-UZ,h2-bus-KA,h2-bus-KA,h2-bus-UZ,h2-bus-UZ,h2-ely-KA,h2-ely-UZ,h2-fuel-cell-KA,h2-fuel-cell-UZ,h2-storage-KA,h2-storage-KA,h2-storage-UZ,h2-storage-UZ,hydro-KA,hydro-UZ,oil-KA,oil-UZ,oil-bus-KA,oil-bus-UZ,oil-pp-KA,oil-pp-UZ,pv-KA,pv-UZ,re-conv-KA,re-conv-UZ,re-elec-bus-KA,re-elec-bus-KA,re-elec-bus-KA,re-elec-bus-UZ,re-elec-bus-UZ,re-elec-bus-UZ,wind-KA,wind-UZ
2019-06-17 17:00:00,83.723218,0.0,257.82759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12578.659950000001,-0.0,0.0,13117.805900000001,8888.87,0.0,8888.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,310.254,18092.717,3689.79,22006.676,50.0,0.0,3689.79,100.0,0.0,22006.676,589.536,213.9588
2019-06-17 18:00:00,127.22322,0.0,344.82759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12198.8132,-0.0,0.0,15225.339399999999,8599.0912,0.0,8599.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,218.05,17124.431,3599.722,23824.431,50.0,0.0,3599.722,100.0,0.0,23824.431,591.672,3000.0
2019-06-17 19:00:00,69.751954,50.0,229.88506,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12280.2472,-0.0,0.0,17688.5292,7304.1878,0.0,7304.1878,0.0,3040.9945,0.0,3040.9945,0.0,1459.6774,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,78.498,18092.717,3516.382,24992.717,0.0,0.0,3516.382,0.0,0.0,24992.717,547.884,3000.0
2019-06-17 20:00:00,12.28069,50.0,114.94253,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11749.53325,-0.0,0.0,17839.472,7153.245,0.0,7153.245,0.0,2760.4421,0.0,2760.4421,0.0,1325.0122,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,14.952,18092.717,3271.276,24992.717,0.0,0.0,3271.276,0.0,0.0,24992.717,366.324,3000.0
2019-06-17 21:00:00,0.0,10.6842,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11221.92665,-0.0,0.0,16872.4546,8120.2624,0.0,8120.2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,3101.6642,24992.717,0.0,0.0,3101.6642,0.0,0.0,24992.717,250.98,3000.0
2019-06-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10839.0797,-0.0,0.0,15476.0199,7773.7317,0.0,7773.7317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16449.752,3065.348,23249.752,0.0,0.0,3065.348,0.0,0.0,23249.752,225.348,3000.0
2019-06-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9952.617035,-0.0,0.0,12002.9458,6814.645,0.0,6814.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15017.591,3137.972,18817.591,0.0,0.0,3137.972,0.0,0.0,18817.591,297.972,0.0
2019-06-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9568.495,-0.0,0.0,7889.22,6287.411,0.0,6287.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10376.631,3281.084,14176.631,0.0,0.0,3281.084,0.0,0.0,14176.631,441.084,0.0
2019-06-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9289.905,-0.0,0.0,5868.81,5970.373,0.0,5970.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039.183,3319.532,11839.183,0.0,0.0,3319.532,0.0,0.0,11839.183,479.532,3000.0
2019-06-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9289.905,-0.0,0.0,5334.31,5997.073,0.0,5997.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7531.383,3292.832,11331.383,0.0,0.0,3292.832,0.0,0.0,11331.383,452.832,0.0
2019-06-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.195,-0.0,0.0,5013.610000000001,6097.675,0.0,6097.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311.285,3256.52,11111.285,0.0,0.0,3256.52,0.0,0.0,11111.285,416.52,3000.0
2019-06-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9739.935,-0.0,0.0,5227.41,6482.347,0.0,6482.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7909.757,3257.588,11709.757,0.0,0.0,3257.588,0.0,0.0,11709.757,417.588,0.0
2019-06-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10275.685,-0.0,0.0,6349.86,6991.041,0.0,6991.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,2.492,9540.901,3284.644,13340.901,0.0,0.0,3284.644,0.0,0.0,13340.901,442.152,0.0
2019-06-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10822.15,-0.0,0.0,10486.89,7404.896,0.0,7404.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,48.594,11091.786,3417.254,17891.786,0.0,0.0,3417.254,0.0,0.0,17891.786,528.66,3000.0
2019-06-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11529.44715,-0.0,0.0,13891.0136,7946.4752,0.0,7946.4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,132.076,18037.489,3582.972,21837.489,0.0,0.0,3582.972,0.0,0.0,21837.489,610.896,0.0
2019-06-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12017.944,-0.0,0.0,15168.6824,8241.664,0.0,8241.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,266.644,16610.346,3776.28,23410.346,0.0,0.0,3776.28,0.0,0.0,23410.346,669.636,3000.0
2019-06-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.31515,-0.0,0.0,15428.877,7733.9412,0.0,7733.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,434.854,18092.717,3958.374,23162.818,0.0,0.0,3958.374,0.0,0.0,23162.818,683.52,1270.1011
2019-06-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11764.6414,-0.0,0.0,14911.5879,7651.9414,0.0,7651.9414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,603.064,18092.717,4112.7,22563.529,0.0,0.0,4112.7,0.0,0.0,22563.529,669.636,670.81225
2019-06-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11285.2523,-0.0,0.0,15202.8904,6963.7583,0.0,6963.7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,816.13,18092.717,4321.494,22166.649,0.0,0.0,4321.494,0.0,0.0,22166.649,665.364,273.93165
2019-06-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11279.251900000001,-0.0,0.0,16902.4935,6790.9719,0.0,6790.9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8,16893.465,4488.28,23693.465,0.0,0.0,4488.28,0.0,0.0,23693.465,651.48,3000.0
2019-06-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11218.92645,-0.0,0.0,16351.958499999999,6679.2045,0.0,6679.2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.33,18092.717,4539.722,23031.163,0.0,0.0,4539.722,0.0,0.0,23031.163,634.392,1138.4459
2019-06-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231.034399999999,-0.0,0.0,14111.6552,6763.5804,0.0,6763.5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.538,14075.236,4467.454,20875.236,0.0,0.0,4467.454,0.0,0.0,20875.236,626.916,3000.0
2019-06-18 15:00:00,41.913793,0.0,83.827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11662.09885,-0.0,0.0,12721.5276,7325.2356,0.0,7325.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,917.056,13343.117,4336.8632,20046.763,48.176774,0.0,4336.8632,96.353547,0.0,20046.763,627.984,3000.0
2019-06-18 16:00:00,85.413793,0.0,170.82759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12147.5955,-0.0,0.0,12293.1793,7990.9115,0.0,7990.9115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,715.204,16584.091,4156.684,20284.091,50.0,0.0,4156.684,100.0,0.0,20284.091,651.48,0.0
2019-06-18 17:00:00,128.91379,0.0,257.82759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12578.659950000001,-0.0,0.0,13117.805900000001,8663.344,0.0,8663.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,446.068,15081.15,3915.316,21781.15,50.0,0.0,3915.316,100.0,0.0,21781.15,679.248,3000.0
2019-06-18 18:00:00,172.41379,0.0,344.82759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12198.8132,-0.0,0.0,15225.339399999999,8568.4752,0.0,8568.4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,237.986,17093.815,3630.338,23793.815,50.0,0.0,3630.338,100.0,0.0,23793.815,602.352,3000.0
2019-06-18 19:00:00,114.94253,50.0,229.88506,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12280.2472,-0.0,0.0,17688.5292,7304.1878,0.0,7304.1878,0.0,3527.5278,0.0,3527.5278,0.0,1693.2134,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,118.37,18092.717,3282.846,24992.717,0.0,0.0,3282.846,0.0,0.0,24992.717,274.476,3000.0
2019-06-18 20:00:00,57.471264,50.0,114.94253,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11749.53325,-0.0,0.0,17839.472,7153.245,0.0,7153.245,0.0,3370.4629,0.0,3370.4629,0.0,1617.8222,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,18092.717,2978.466,24992.717,0.0,0.0,2978.466,0.0,0.0,24992.717,44.856,3000.0
2019-06-18 21:00:00,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11221.92665,-0.0,0.0,16872.4546,8120.2624,0.0,8120.2624,0.0,240.71708,0.0,240.71708,0.0,115.5442,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.717,2986.12,24992.717,0.0,0.0,2986.12,0.0,0.0,24992.717,96.12,3000.0
2019-06-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10839.0797,-0.0,0.0,15476.0199,7686.1557,0.0,7686.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16362.176,3152.924,23162.176,0.0,0.0,3152.924,0.0,0.0,23162.176,312.924,3000.0
2019-06-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9952.617035,-0.0,0.0,12002.9458,6565.801,0.0,6565.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14768.747,3386.816,18568.747,0.0,0.0,3386.816,0.0,0.0,18568.747,546.816,0.0
2019-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9568.495,-0.0,0.0,8883.39,6082.355,0.0,6082.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11165.745,3486.14,14965.745,0.0,0.0,3486.14,0.0,0.0,14965.745,646.14,0.0
2019-06-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9289.905,-0.0,0.0,6884.36,5800.561,0.0,5800.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5884.921,3489.344,12684.921,0.0,0.0,3489.344,0.0,0.0,12684.921,649.344,3000.0
2019-06-19 02:00:00,24.770115,0.0,49.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9289.905,-0.0,0.0,5601.56,5890.9764,0.0,5890.9764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749.4792,3398.9286,11492.536,28.471396,0.0,3398.9286,56.942793,0.0,11492.536,587.4,3000.0
2019-06-19 03:00:00,68.270115,0.0,136.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.195,-0.0,0.0,5355.69,6055.827,0.0,6055.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7711.517,3298.368,11411.517,50.0,0.0,3298.368,100.0,0.0,11411.517,508.368,0.0
2019-06-19 04:00:00,111.77011,0.0,223.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9739.935,-0.0,0.0,5409.139999999999,6451.179,0.0,6451.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160.319,3288.756,11860.319,50.0,0.0,3288.756,100.0,0.0,11860.319,498.756,0.0
2019-06-19 05:00:00,155.27011,0.0,310.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10275.685,-0.0,0.0,5526.7300000000005,6993.159,0.0,6993.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,16.198,8819.889,3282.526,12519.889,50.0,0.0,3282.526,100.0,0.0,12519.889,476.328,0.0
2019-06-19 06:00:00,198.77011,0.0,397.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10822.15,-0.0,0.0,6820.22,7667.428,0.0,7667.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,85.974,10787.648,3154.722,14487.648,50.0,0.0,3154.722,100.0,0.0,14487.648,278.748,0.0
2019-06-19 07:00:00,242.27011,0.0,484.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11572.199999999999,-0.0,0.0,9973.77,8296.794,0.0,8296.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,242.97,14570.564,3275.406,18270.564,50.0,0.0,3275.406,100.0,0.0,18270.564,242.436,0.0
2019-06-19 08:00:00,285.77011,0.0,571.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12017.944,-0.0,0.0,13747.553800000002,8469.842,0.0,8469.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,477.218,18092.717,3548.102,22217.396,50.0,0.0,3548.102,100.0,0.0,22217.396,280.884,424.67875
2019-06-19 09:00:00,329.27011,0.0,658.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.31515,-0.0,0.0,16679.7139,7999.8552,0.0,7999.8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,687.792,17979.569,3692.46,24679.569,50.0,0.0,3692.46,100.0,0.0,24679.569,214.668,3000.0
2019-06-19 10:00:00,271.79885,50.0,543.5977,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11764.6414,-0.0,0.0,17655.2833,7337.4338,0.0,7337.4338,0.0,1191.4868,0.0,1191.4868,0.0,571.91365,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,806.162,18092.717,3855.294,24992.717,0.0,0.0,3855.294,0.0,0.0,24992.717,159.132,3000.0
2019-06-19 11:00:00,214.32759,50.0,428.65517,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11285.2523,-0.0,0.0,18326.829100000003,6665.8879,0.0,6665.8879,0.0,1484.6424,0.0,1484.6424,0.0,712.62835,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,882.168,18092.717,3906.736,24992.717,0.0,0.0,3906.736,0.0,0.0,24992.717,134.568,3000.0
2019-06-19 12:00:00,156.85632,50.0,313.71264,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11279.251900000001,-0.0,0.0,19503.7981,5488.9189,0.0,5488.9189,0.0,3869.6478,0.0,3869.6478,0.0,1857.431,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,908.334,18092.717,3932.902,24992.717,0.0,0.0,3932.902,0.0,0.0,24992.717,134.568,3000.0
2019-06-19 13:00:00,99.385057,50.0,198.77011,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11218.92645,-0.0,0.0,18846.1493,6146.5677,0.0,6146.5677,0.0,2499.2098,0.0,2499.2098,0.0,1199.6207,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,838.558,18092.717,3872.738,24992.717,0.0,0.0,3872.738,0.0,0.0,24992.717,144.18,3000.0
2019-06-19 14:00:00,142.88506,0.0,285.77011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231.034399999999,-0.0,0.0,16832.9016,7662.2844,0.0,7662.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,614.278,17795.186,3568.75,24495.186,50.0,0.0,3568.75,100.0,0.0,24495.186,164.472,3000.0
2019-06-19 15:00:00,186.38506,0.0,372.77011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11662.09885,-0.0,0.0,15888.3332,8054.1889,0.0,8054.1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,656.642,18092.717,3607.91,23942.522,50.0,0.0,3607.91,100.0,0.0,23942.522,161.268,2149.805
2019-06-19 16:00:00,229.88506,0.0,459.77011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12147.5955,-0.0,0.0,15513.4349,8652.0035,0.0,8652.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,558.208,17465.438,3495.592,24165.438,50.0,0.0,3495.592,100.0,0.0,24165.438,147.384,3000.0
2019-06-19 17:00:00,172.41379,50.0,344.82759,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12578.659950000001,-0.0,0.0,15952.5801,9040.137,0.0,9040.137,0.0,87.289583,0.0,87.289583,0.0,41.899,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,470.988,18092.717,3496.624,24992.717,0.0,0.0,3496.624,0.0,0.0,24992.717,135.636,3000.0
2019-06-19 18:00:00,114.94253,50.0,229.88506,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12198.8132,-0.0,0.0,17828.782,7163.9351,0.0,7163.9351,0.0,3571.8211,0.0,3571.8211,0.0,1714.4742,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,299.04,18092.717,3320.404,24992.717,0.0,0.0,3320.404,0.0,0.0,24992.717,131.364,3000.0
2019-06-19 19:00:00,57.471264,50.0,114.94253,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12280.2472,-0.0,0.0,19318.4335,5674.2836,0.0,5674.2836,0.0,7190.5326,0.0,7190.5326,0.0,3451.4556,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2840.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,132.076,18092.717,3154.508,24992.717,0.0,0.0,3154.508,0.0,0.0,24992.717,132.432,3000.0
