timeindex;ghi;t_air;e;tp;windspeed
2022-05-28T14:00:00Z;0.95907556;29.543121;-0.17522322;0.0;4.855814
2022-05-28T15:00:00Z;0.8358578;30.078278;-0.15163073;0.0;5.2944546
2022-05-28T16:00:00Z;0.6831289;29.819;-0.12351945;0.0;5.1059527
2022-05-28T17:00:00Z;0.5424;28.91983;-0.10026945;0.0;3.9063866
2022-05-28T18:00:00Z;0.29616;27.180817;-0.06341562;0.0;4.0275826
2022-05-28T19:00:00Z;0.118666664;25.6315;-0.04118122;0.0;5.0448327
2022-05-28T20:00:00Z;0.008586667;23.334625;-0.020128442;0.0;5.0229464
2022-05-28T21:00:00Z;0.0;21.185944;-0.01435983;0.0;4.1411304
2022-05-28T22:00:00Z;0.0;19.274567;-0.011576805;0.0;3.3826683
2022-05-28T23:00:00Z;0.0;18.651031;-0.009438256;0.0;3.0421665
2022-05-29T00:00:00Z;0.0;18.26358;-0.007721363;0.0;2.1689038
2022-05-29T01:00:00Z;0.0;17.802155;-0.006552553;0.0;1.8083805
2022-05-29T02:00:00Z;0.0;17.31485;-0.005766051;0.0;2.3442323
2022-05-29T03:00:00Z;0.0;16.882965;-0.005187001;0.0;2.2836916
2022-05-29T04:00:00Z;0.0;16.560944;-0.004466157;0.0;2.4520636
2022-05-29T05:00:00Z;0.0;16.49356;-0.004219124;0.0;2.4109106
2022-05-29T06:00:00Z;0.008764444;16.430817;-0.004637986;0.0;1.9481808
2022-05-29T07:00:00Z;0.09854222;16.451813;-0.011956319;0.004291534;2.033662
2022-05-29T08:00:00Z;0.22952888;17.163483;-0.024913112;0.002384186;2.203775
2022-05-29T09:00:00Z;0.43404443;17.983551;-0.047827605;0.000953674;2.5414274
2022-05-29T10:00:00Z;0.66752;19.836823;-0.07765181;0.0;4.4142036
2022-05-29T11:00:00Z;0.84794666;21.503326;-0.106657155;0.0;4.14889
2022-05-29T12:00:00Z;0.9700622;22.552155;-0.12665522;0.0;4.0117364
2022-05-29T13:00:00Z;1.0099022;23.620026;-0.13641198;0.0;4.1538243
2022-05-29T14:00:00Z;0.96106665;24.451569;-0.13215584;0.0;4.293974
2022-05-29T15:00:00Z;0.8754667;25.128082;-0.119481236;0.0;4.4647036
2022-05-29T16:00:00Z;0.7055467;25.251617;-0.09516184;0.0;4.771581
2022-05-29T17:00:00Z;0.5197867;24.624664;-0.07193768;0.0;5.0138197
2022-05-29T18:00:00Z;0.3095111;23.734772;-0.047907464;0.0;5.5539193
2022-05-29T19:00:00Z;0.12892444;22.702301;-0.033241697;0.0;5.935858
2022-05-29T20:00:00Z;0.008888889;21.06192;-0.015625032;0.0;5.791543
2022-05-29T21:00:00Z;0.0;19.247223;-0.011255266;0.0;4.9800014
2022-05-29T22:00:00Z;0.0;17.536285;-0.00897632;0.0;3.3495035
2022-05-29T23:00:00Z;0.0;17.060944;-0.007210532;0.0;2.7431953
2022-05-30T00:00:00Z;0.0;16.37027;-0.005790964;0.0;2.8474512
2022-05-30T01:00:00Z;0.0;16.282135;-0.005201204;0.0;2.2092261
2022-05-30T02:00:00Z;0.0;15.793121;-0.004475936;0.0;1.3997935
2022-05-30T03:00:00Z;0.0;15.212067;-0.003685476;0.0;0.9138557
2022-05-30T04:00:00Z;0.0;15.075348;-0.00291667;0.0;0.7327861
2022-05-30T05:00:00Z;0.0;14.846588;-0.002298039;0.0;0.23034628
2022-05-30T06:00:00Z;0.010311111;15.199127;-0.002266606;0.0;0.79735714
2022-05-30T07:00:00Z;0.13176889;16.73648;-0.010090647;0.0;1.4062812
2022-05-30T08:00:00Z;0.32462222;19.190094;-0.029658433;0.0;1.4125805
2022-05-30T09:00:00Z;0.5345244;20.387115;-0.0590696;0.0;0.85339737
2022-05-30T10:00:00Z;0.72896;22.033844;-0.09546988;0.0;0.95740503
2022-05-30T11:00:00Z;0.90076447;23.70279;-0.12822984;0.0;1.4485785
2022-05-30T12:00:00Z;0.98931555;25.150055;-0.14355314;0.0;2.0221238
2022-05-30T13:00:00Z;1.01998224;26.54898;-0.14973362;0.0;2.8107593
2022-05-30T14:00:00Z;0.98195557;27.350494;-0.14855899;0.0;3.1907883
2022-05-30T15:00:00Z;0.8895111;28.124664;-0.13850956;0.0;3.419019
2022-05-30T16:00:00Z;0.74170667;28.702301;-0.11762418;0.0;3.652999
2022-05-30T17:00:00Z;0.5510933;28.384918;-0.08972688;0.0;3.7406886
2022-05-30T18:00:00Z;0.33866666;27.722076;-0.05943305;0.0;4.335926
2022-05-30T19:00:00Z;0.13434666;26.30191;-0.03135996;0.0;4.9435244
2022-05-30T20:00:00Z;0.009991111;23.756012;-0.013372628;0.0;5.4503627
2022-05-30T21:00:00Z;0.0;22.09903;-0.008624513;0.0;5.0622582
2022-05-30T22:00:00Z;0.0;19.785065;-0.006044516;0.0;3.63029
2022-05-30T23:00:00Z;0.0;18.96695;-0.004486879;0.0;2.5922678
2022-05-31T00:00:00Z;0.0;18.627838;-0.003433786;0.0;2.1155806
2022-05-31T01:00:00Z;0.0;17.754059;-0.002594199;0.0;1.3970443
2022-05-31T02:00:00Z;0.0;16.766266;-0.00183261;0.0;1.0649643
2022-05-31T03:00:00Z;0.0;16.2211;-0.00123051;0.0;0.7566661
2022-05-31T04:00:00Z;0.0;15.946686;-0.000541331;0.0;1.0077814
2022-05-31T05:00:00Z;0.0;15.877594;4.19E-05;0.0;1.0867409
2022-05-31T06:00:00Z;0.010951111;15.8697815;-7.92E-05;0.0;0.65517014
2022-05-31T07:00:00Z;0.13763556;17.72525;-0.008223811;0.0;0.5824637
2022-05-31T08:00:00Z;0.34154666;21.00235;-0.027760398;0.0;0.8680719
2022-05-31T09:00:00Z;0.55335114;22.916656;-0.05520019;0.0;1.0145113
2022-05-31T10:00:00Z;0.74256;24.486725;-0.08673198;0.0;0.84754395
2022-05-31T11:00:00Z;0.89020447;26.115631;-0.11640438;0.0;0.9471948
2022-05-31T12:00:00Z;0.98384;27.434723;-0.13585249;0.0;2.1186402
2022-05-31T13:00:00Z;1.0153778;28.714508;-0.14344393;0.0;3.5889418
2022-05-31T14:00:00Z;0.98145776;29.554596;-0.13893284;0.0;4.811725
2022-05-31T15:00:00Z;0.88535114;30.30777;-0.123621665;0.0;5.527774
2022-05-31T16:00:00Z;0.7379022;30.180084;-0.10125595;0.0;6.1019773
2022-05-31T17:00:00Z;0.5485689;29.1503;-0.07469906;0.0;6.407512
2022-05-31T18:00:00Z;0.33539557;26.941315;-0.047173582;0.0;6.4312415
2022-05-31T19:00:00Z;0.13418666;25.210358;-0.028635375;0.0;5.412457
2022-05-31T20:00:00Z;0.010382222;23.548004;-0.013188692;0.0;3.8245595
2022-05-31T21:00:00Z;0.0;22.27066;-0.009709271;0.0;2.9331741
2022-05-31T22:00:00Z;0.0;20.625397;-0.007888535;0.0;2.326458
2022-05-31T23:00:00Z;0.0;19.357574;-0.006404938;0.0;2.0608664
2022-06-01T00:00:00Z;0.0;18.724274;-0.005248003;0.0;1.494986
2022-06-01T01:00:00Z;0.0;18.15689;-0.004352769;0.0;1.1986489
2022-06-01T02:00:00Z;0.0;17.226715;-0.003661728;0.0;1.135587
2022-06-01T03:00:00Z;0.0;16.602448;-0.003041467;0.0;1.4021689
2022-06-01T04:00:00Z;0.0;16.286041;-0.002455432;0.0;1.3573384
2022-06-01T05:00:00Z;0.0;16.222565;-0.002009096;0.0;1.3748856
2022-06-01T06:00:00Z;0.011004444;16.549469;-0.001901994;0.0;1.1975865
2022-06-01T07:00:00Z;0.13544888;18.67984;-0.010002404;0.0;1.2900674
2022-06-01T08:00:00Z;0.3361422;21.34732;-0.029079383;0.0;1.4358776
2022-06-01T09:00:00Z;0.54492444;23.169586;-0.054173872;0.0;1.8728019
2022-06-01T10:00:00Z;0.7321778;24.847565;-0.080503754;0.0;1.7238208
2022-06-01T11:00:00Z;0.87936;26.021881;-0.10394841;0.0;2.0161507
2022-06-01T12:00:00Z;0.97404443;27.459381;-0.12072921;0.0;2.26255
2022-06-01T13:00:00Z;1.00574225;28.547516;-0.12705848;0.0;2.7003293
2022-06-01T14:00:00Z;0.97770667;29.448395;-0.12474693;0.0;2.9589207
2022-06-01T15:00:00Z;0.89392;30.080475;-0.1131203;0.0;3.3247247
2022-06-01T16:00:00Z;0.7340089;30.076813;-0.09248755;0.0;3.9335334
2022-06-01T17:00:00Z;0.5429867;29.406647;-0.06734626;0.0;4.8828025
2022-06-01T18:00:00Z;0.33372446;27.771149;-0.041910447;0.0;6.306793
2022-06-01T19:00:00Z;0.13349333;25.963776;-0.019445317;0.0;6.6019645
2022-06-01T20:00:00Z;0.010542222;23.568756;-0.007053372;0.0;5.9465528
2022-06-01T21:00:00Z;0.0;21.646637;-0.0045856;0.0;5.137276
2022-06-01T22:00:00Z;0.0;19.9628;-0.00345544;0.0;4.2199554
2022-06-01T23:00:00Z;0.0;19.271637;-0.002679648;0.0;3.5263534
2022-06-02T00:00:00Z;0.0;19.069244;-0.002206536;0.0;2.9499104
2022-06-02T01:00:00Z;0.0;18.467194;-0.002194196;0.0;2.770429
2022-06-02T02:00:00Z;0.0;17.987213;-0.002135988;0.0;2.6195478
2022-06-02T03:00:00Z;0.0;17.862457;-0.002055196;0.000953674;2.3434546
2022-06-02T04:00:00Z;0.0;17.908844;-0.002382323;0.002861023;2.1402974
2022-06-02T05:00:00Z;0.0;17.912018;-0.002324348;0.000476837;1.9708569
2022-06-02T06:00:00Z;0.005848889;17.838287;-0.002453569;0.000476837;1.6369295
2022-06-02T07:00:00Z;0.07344;17.850006;-0.005728565;0.001430512;1.3624923
2022-06-02T08:00:00Z;0.13946666;18.970612;-0.010162825;0.000953674;1.2808375
2022-06-02T09:00:00Z;0.26115555;19.704254;-0.018235762;0.000953674;1.115635
2022-06-02T10:00:00Z;0.42327112;20.848541;-0.031996287;0.0;1.2889805
2022-06-02T11:00:00Z;0.54469336;22.151031;-0.04412327;0.0;1.289229
2022-06-02T12:00:00Z;0.50305777;23.049957;-0.046430156;0.00333786;1.5189885
2022-06-02T13:00:00Z;0.6690311;24.499908;-0.06244285;0.000476837;2.9752219
2022-06-02T14:00:00Z;0.71980444;25.804352;-0.065885484;0.0;3.8802385
2022-06-02T15:00:00Z;0.7528711;26.39151;-0.068828;0.0;3.2830346
2022-06-02T16:00:00Z;0.6965689;27.046051;-0.062794425;0.0;3.2059774
2022-06-02T17:00:00Z;0.5420622;26.654938;-0.04842272;0.0;4.316428
2022-06-02T18:00:00Z;0.33422223;25.673248;-0.03066985;0.0;5.6817174
2022-06-02T19:00:00Z;0.13429333;23.984283;-0.01867488;0.0;6.4297853
2022-06-02T20:00:00Z;0.010915556;21.831207;-0.007271534;0.0;6.3318176
2022-06-02T21:00:00Z;0.0;20.162018;-0.004739035;0.0;5.4661055
2022-06-02T22:00:00Z;0.0;18.393951;-0.003529713;0.0;3.9260879
2022-06-02T23:00:00Z;0.0;17.748688;-0.00282866;0.0;2.933169
2022-06-03T00:00:00Z;0.0;17.815338;-0.002335524;0.0;3.179792
2022-06-03T01:00:00Z;0.0;17.062408;-0.001824927;0.0;2.9663198
2022-06-03T02:00:00Z;0.0;16.911774;-0.001590466;0.0;2.9218664
2022-06-03T03:00:00Z;0.0;16.936432;-0.00176183;0.001907349;2.7552285
2022-06-03T04:00:00Z;0.0;17.179352;-0.00184658;0.000953674;2.352967
2022-06-03T05:00:00Z;0.0;17.12149;-0.001566717;0.0;2.4146698
2022-06-03T06:00:00Z;0.008231112;17.336578;-0.002392801;0.0;2.2276642
2022-06-03T07:00:00Z;0.086026665;17.326813;-0.009596814;0.019073486;1.9792581
2022-06-03T08:00:00Z;0.22494221;18.564362;-0.018707244;0.0;1.8930008
2022-06-03T09:00:00Z;0.40444446;19.725983;-0.032049604;0.0;1.8608077
2022-06-03T10:00:00Z;0.59061334;21.967194;-0.05144626;0.0;1.764693
2022-06-03T11:00:00Z;0.6616;22.828522;-0.064083606;0.0;2.081852
2022-06-03T12:00:00Z;0.7659378;24.197418;-0.08294615;0.0;2.2399435
2022-06-03T13:00:00Z;0.8525689;25.406403;-0.09500515;0.0;2.6048677
2022-06-03T14:00:00Z;0.8950578;26.230377;-0.09789015;0.0;3.3029885
2022-06-03T15:00:00Z;0.8366578;26.936432;-0.08700928;0.0;3.943806
2022-06-03T16:00:00Z;0.6245867;26.69693;-0.064323425;0.0;4.5371203
2022-06-03T17:00:00Z;0.55155554;26.089264;-0.05311286;0.0;5.188558
2022-06-03T18:00:00Z;0.33125333;25.021881;-0.033803985;0.0;6.2695627
2022-06-03T19:00:00Z;0.13804445;23.796295;-0.019344036;0.0;6.7229967
2022-06-03T20:00:00Z;0.01168;21.43399;-0.007451512;0.0;6.2443066
2022-06-03T21:00:00Z;0.0;19.768951;-0.004702713;0.0;5.613263
2022-06-03T22:00:00Z;0.0;17.996979;-0.003586756;0.0;4.23562
2022-06-03T23:00:00Z;0.0;17.656647;-0.002792338;0.0;3.6520233
2022-06-04T00:00:00Z;0.0;17.236969;-0.002245652;0.0;3.015807
2022-06-04T01:00:00Z;0.0;17.200592;-0.00197161;0.0;2.6106248
2022-06-04T02:00:00Z;0.0;17.055328;-0.001661945;0.000476837;2.9101334
2022-06-04T03:00:00Z;0.0;16.899567;-0.001815846;0.000953674;3.6559057
2022-06-04T04:00:00Z;0.0;17.070465;-0.002247747;0.0;3.7078614
2022-06-04T05:00:00Z;0.0;17.012604;-0.002091518;0.000476837;3.6531112
2022-06-04T06:00:00Z;0.007075555;17.09024;-0.002753222;0.000476837;3.1677542
2022-06-04T07:00:00Z;0.06839111;17.537994;-0.006079208;0.000953674;2.837592
2022-06-04T08:00:00Z;0.17996445;18.851715;-0.011711149;0.0;2.4345126
2022-06-04T09:00:00Z;0.34227554;20.733307;-0.02183509;0.0;2.1644034
2022-06-04T10:00:00Z;0.5815822;21.845856;-0.040625453;0.000476837;1.9179169
2022-06-04T11:00:00Z;0.73566223;23.555084;-0.058761097;0.000476837;2.3651114
2022-06-04T12:00:00Z;0.89194666;25.083893;-0.07762271;0.0;3.0120082
2022-06-04T13:00:00Z;0.98988446;25.830719;-0.08741417;0.0;4.1427727
2022-06-04T14:00:00Z;0.9879644;26.83023;-0.08594315;0.0;5.218411
2022-06-04T15:00:00Z;0.8859911;27.492096;-0.07462315;0.0;5.54112
2022-06-04T16:00:00Z;0.7103289;27.323395;-0.059243757;0.0;5.9651256
2022-06-04T17:00:00Z;0.50362668;26.420807;-0.04291162;0.0;6.428192
2022-06-04T18:00:00Z;0.28592;25.007965;-0.026400201;0.0;6.895404
2022-06-04T19:00:00Z;0.10504889;23.690826;-0.013888581;0.0;6.879195
2022-06-04T20:00:00Z;0.00992;21.782623;-0.005873386;0.0;6.4930615
2022-06-04T21:00:00Z;0.0;20.04898;-0.003956491;0.0;5.925536
2022-06-04T22:00:00Z;0.0;18.54068;-0.0032112;0.0;5.3361177
2022-06-04T23:00:00Z;0.0;18.10318;-0.002725283;0.0;4.2114863
2022-06-05T00:00:00Z;0.0;17.794342;-0.002459856;0.0;3.426635
2022-06-05T01:00:00Z;0.0;17.32486;-0.002112472;0.0;3.5368178
2022-06-05T02:00:00Z;0.0;16.54898;-0.001810491;0.0;3.7473867
2022-06-05T03:00:00Z;0.0;16.238434;-0.001616543;0.0;3.4350631
2022-06-05T04:00:00Z;0.0;16.111969;-0.001352048;0.0;3.1296043
2022-06-05T05:00:00Z;0.0;15.778229;-0.001173699;0.0;2.7031014
2022-06-05T06:00:00Z;0.011217778;15.932037;-0.00132015;0.0;2.8643227
2022-06-05T07:00:00Z;0.12908444;17.406158;-0.004778849;0.0;3.4374812
2022-06-05T08:00:00Z;0.32739557;19.88321;-0.013614772;0.0;3.883913
2022-06-05T09:00:00Z;0.5398578;21.715729;-0.026970869;0.0;4.3240647
2022-06-05T10:00:00Z;0.7251556;23.812897;-0.042579137;0.0;4.667107
2022-06-05T11:00:00Z;0.8729067;25.790924;-0.057810917;0.0;4.589148
2022-06-05T12:00:00Z;0.9687822;27.285553;-0.07055816;0.0;5.3431044
2022-06-05T13:00:00Z;1.00432;28.5961;-0.07817894;0.0;6.0773983
2022-06-05T14:00:00Z;0.97552;29.5419;-0.07876963;0.0;6.140685
2022-06-05T15:00:00Z;0.8846222;30.193512;-0.071977034;0.0;6.193746
2022-06-05T16:00:00Z;0.74416;29.895905;-0.059844695;0.0;6.5651073
2022-06-05T17:00:00Z;0.55404443;29.067047;-0.04402525;0.0;6.7543306
2022-06-05T18:00:00Z;0.34064;27.30362;-0.027724309;0.0;6.7830753
2022-06-05T19:00:00Z;0.13994667;25.436432;-0.016191043;0.0;6.1987996
2022-06-05T20:00:00Z;0.012675555;23.34195;-0.006095506;0.0;5.2601137
2022-06-05T21:00:00Z;0.0;21.839508;-0.004185597;0.0;4.39167
2022-06-05T22:00:00Z;0.0;20.485504;-0.003425172;0.0;3.3609655
2022-06-05T23:00:00Z;0.0;19.845612;-0.002835179;0.0;3.3715947
2022-06-06T00:00:00Z;0.0;18.785065;-0.002386747;0.0;3.2619264
2022-06-06T01:00:00Z;0.0;17.99527;-0.001938548;0.0;3.384154
2022-06-06T02:00:00Z;0.0;17.184479;-0.001537614;0.0;3.2432823
2022-06-06T03:00:00Z;0.0;16.66983;-0.001233304;0.0;3.3993247
2022-06-06T04:00:00Z;0.0;16.87027;-0.001026318;0.000476837;3.5259197
2022-06-06T05:00:00Z;0.0;17.09195;-0.001177192;0.0;3.470343
2022-06-06T06:00:00Z;0.0096;17.177155;-0.00129221;0.0;3.1258717
2022-06-06T07:00:00Z;0.105244446;18.105133;-0.004525529;0.002384186;2.8584116
2022-06-06T08:00:00Z;0.29996445;20.26236;-0.013239915;0.000953674;2.6258302
2022-06-06T09:00:00Z;0.54225775;22.40738;-0.029074494;0.000476837;2.50904
2022-06-06T10:00:00Z;0.7333689;25.121979;-0.047498383;0.0;3.2268567
2022-06-06T11:00:00Z;0.88135114;27.460114;-0.064802125;0.0;3.6717882
2022-06-06T12:00:00Z;0.9808356;28.89444;-0.077638075;0.0;4.427915
2022-06-06T13:00:00Z;1.0191644;30.448883;-0.08432358;0.0;5.2893963
2022-06-06T14:00:00Z;0.9712178;31.375397;-0.08348748;0.0;5.402917
2022-06-06T15:00:00Z;0.82544;31.992584;-0.07190253;0.0;5.728823
2022-06-06T16:00:00Z;0.6864178;31.794586;-0.05937973;0.0;6.063181
2022-06-06T17:00:00Z;0.52725336;31.233551;-0.044957034;0.0;6.5064764
2022-06-06T18:00:00Z;0.33189334;29.510162;-0.028593466;0.0;6.8239217
2022-06-06T19:00:00Z;0.13900444;27.772125;-0.01968001;0.0;6.428092
2022-06-06T20:00:00Z;0.012693334;25.446198;-0.007258961;0.0;6.17786
2022-06-06T21:00:00Z;0.0;23.692291;-0.004754635;0.0;5.344446
2022-06-06T22:00:00Z;0.0;21.765778;-0.003654277;0.0;4.3521757
2022-06-06T23:00:00Z;0.0;21.238922;-0.002969056;0.0;3.6583571
2022-06-07T00:00:00Z;0.0;20.573639;-0.002493849;0.0;2.6918452
2022-06-07T01:00:00Z;0.0;20.05191;-0.002191635;0.0;2.5374665
2022-06-07T02:00:00Z;0.0;19.611237;-0.001972308;0.0;2.5381916
2022-06-07T03:00:00Z;0.0;18.719635;-0.001744367;0.0;2.2894986
2022-06-07T04:00:00Z;0.0;18.591461;-0.001532259;0.0;2.3802896
2022-06-07T05:00:00Z;0.0;18.11319;-0.001400942;0.0;2.6350257
2022-06-07T06:00:00Z;0.01152;18.358063;-0.001615379;0.0;3.0741918
2022-06-07T07:00:00Z;0.13651555;19.393951;-0.004651258;0.0;3.0447352
2022-06-07T08:00:00Z;0.33667557;21.4357;-0.014640624;0.0;3.0984926
2022-06-07T09:00:00Z;0.5419022;23.772614;-0.029830728;0.0;3.1282492
2022-06-07T10:00:00Z;0.73061334;25.93985;-0.04781294;0.0;3.6167548
2022-06-07T11:00:00Z;0.8761067;27.896637;-0.06405893;0.0;3.7040877
2022-06-07T12:00:00Z;0.97152;29.394196;-0.07566391;0.0;4.500579
2022-06-07T13:00:00Z;1.0048356;30.532867;-0.08047279;0.0;5.277435
2022-06-07T14:00:00Z;0.97888;31.337555;-0.07876684;0.0;5.7790694
2022-06-07T15:00:00Z;0.9000356;31.571198;-0.072265506;0.0;5.915879
2022-06-07T16:00:00Z;0.748;31.326813;-0.059491023;0.0;5.964321
2022-06-07T17:00:00Z;0.56282666;30.277252;-0.043797538;0.0;6.21056
2022-06-07T18:00:00Z;0.35255112;28.63272;-0.02720207;0.0;6.811763
2022-06-07T19:00:00Z;0.14616888;27.213776;-0.01673773;0.0;6.8337183
2022-06-07T20:00:00Z;0.013671111;25.274323;-0.005150912;0.0;6.075845
2022-06-07T21:00:00Z;0.0;23.380524;-0.00297674;0.0;5.3306293
2022-06-07T22:00:00Z;0.0;21.36734;-0.002128771;0.0;4.916092
2022-06-07T23:00:00Z;0.0;20.575348;-0.001548789;0.0;4.4794345
2022-06-08T00:00:00Z;0.0;20.23819;-0.001377892;0.0;3.4779418
2022-06-08T01:00:00Z;0.0;19.366852;-0.001104549;0.0;2.8640583
2022-06-08T02:00:00Z;0.0;18.714264;-0.00102981;0.000476837;2.8604708
2022-06-08T03:00:00Z;0.0;18.117584;-0.000935979;0.000953674;3.0220368
2022-06-08T04:00:00Z;0.0;17.9711;-0.000828644;0.000953674;2.9357631
2022-06-08T05:00:00Z;0.0;17.60196;-0.000800937;0.000476837;3.1406815
2022-06-08T06:00:00Z;0.010257778;17.670807;-0.001086853;0.000476837;3.4290066
2022-06-08T07:00:00Z;0.125244446;18.726227;-0.004151603;0.005722046;3.859574
2022-06-08T08:00:00Z;0.3277511;21.082672;-0.013294863;0.002861023;4.126679
2022-06-08T09:00:00Z;0.54394666;23.924469;-0.02415129;0.0;4.231384
2022-06-08T10:00:00Z;0.7394311;26.409088;-0.03902498;0.0;3.8972867
2022-06-08T11:00:00Z;0.8880356;28.713043;-0.05628867;0.0;3.909114
2022-06-08T12:00:00Z;0.9846578;31.072418;-0.07084408;0.0;4.5904617
2022-06-08T13:00:00Z;1.0176178;32.378326;-0.07726415;0.0;5.5144234
2022-06-08T14:00:00Z;0.9883555;33.118805;-0.075195216;0.0;6.4438725
2022-06-08T15:00:00Z;0.8955733;32.856842;-0.06661657;0.0;7.120491
2022-06-08T16:00:00Z;0.7497244;32.598053;-0.054258622;0.0;7.319182
2022-06-08T17:00:00Z;0.5610311;31.525543;-0.039563283;0.0;7.596163
2022-06-08T18:00:00Z;0.34744888;29.483795;-0.024001347;0.0;7.9539003
2022-06-08T19:00:00Z;0.144;27.176422;-0.010378193;0.0;7.482702
2022-06-08T20:00:00Z;0.013795555;25.413239;-0.001873588;0.0;6.4730644
2022-06-08T21:00:00Z;0.0;23.163483;-0.000839354;0.0;5.5200768
2022-06-08T22:00:00Z;0.0;22.326569;-0.000678469;0.0;4.9478083
2022-06-08T23:00:00Z;0.0;21.927643;-0.000610016;0.0;4.509238
2022-06-09T00:00:00Z;0.0;21.734283;-0.000539934;0.0;4.219613
2022-06-09T01:00:00Z;0.0;21.328522;-0.000493135;0.0;3.9874544
2022-06-09T02:00:00Z;0.0;20.719635;-0.000410015;0.0;3.700577
2022-06-09T03:00:00Z;0.0;20.195465;-0.000375323;0.0;3.4434016
2022-06-09T04:00:00Z;0.0;19.96109;-0.000355532;0.0;2.965862
2022-06-09T05:00:00Z;0.0;19.706207;-0.000308501;0.0;2.4863532
2022-06-09T06:00:00Z;0.011928889;19.637604;-0.000508269;0.0;2.9002209
2022-06-09T07:00:00Z;0.13884445;20.841461;-0.004282687;0.0;3.3212495
2022-06-09T08:00:00Z;0.3415289;23.087067;-0.012549805;0.0;4.0784063
2022-06-09T09:00:00Z;0.5504711;25.34195;-0.023691216;0.0;4.421602
2022-06-09T10:00:00Z;0.7391111;28.445953;-0.036909014;0.0;4.1808863
2022-06-09T11:00:00Z;0.87872;30.258698;-0.04928489;0.0;5.061235
2022-06-09T12:00:00Z;0.98023114;31.750885;-0.05909661;0.0;5.38698
2022-06-09T13:00:00Z;1.0131911;33.011383;-0.062850535;0.0;5.6909947
2022-06-09T14:00:00Z;0.95633777;33.58731;-0.060737364;0.0;6.248975
2022-06-09T15:00:00Z;0.86755554;33.73111;-0.055941053;0.0;6.7437963
2022-06-09T16:00:00Z;0.71408;33.341217;-0.04565576;0.0;7.279834
2022-06-09T17:00:00Z;0.51395557;32.037506;-0.0326524;0.0;7.5313582
2022-06-09T18:00:00Z;0.31507556;30.086334;-0.019610627;0.0;7.4108086
2022-06-09T19:00:00Z;0.13939555;28.409576;-0.009913929;0.0;6.493428
2022-06-09T20:00:00Z;0.013297778;26.206207;-0.001773005;0.0;5.424067
2022-06-09T21:00:00Z;0.0;23.858063;-0.000693835;0.0;4.2915797
2022-06-09T22:00:00Z;0.0;22.46524;-0.000538072;0.0;3.506221
2022-06-09T23:00:00Z;0.0;21.942047;-0.000414904;0.0;3.2879884
2022-06-10T00:00:00Z;0.0;21.540436;-0.000355067;0.0;2.6949267
2022-06-10T01:00:00Z;0.0;20.86734;-0.000285916;0.0;2.4366798
2022-06-10T02:00:00Z;0.0;19.806305;-0.000240514;0.0;2.129186
2022-06-10T03:00:00Z;0.0;19.079498;-0.000162283;0.0;1.9074366
2022-06-10T04:00:00Z;0.0;18.828766;-0.000141328;0.0;2.1693547
2022-06-10T05:00:00Z;0.0;18.65738;-0.000177184;0.001907349;2.5417702
2022-06-10T06:00:00Z;0.011057777;18.882233;-0.000410946;0.003814697;2.6454659
2022-06-10T07:00:00Z;0.095111115;19.697906;-0.003055204;0.007629395;2.5433908
2022-06-10T08:00:00Z;0.27210666;22.065582;-0.011711614;0.003814697;2.222607
2022-06-10T09:00:00Z;0.50440887;24.918854;-0.023253495;0.000476837;2.1399
2022-06-10T10:00:00Z;0.72366223;27.255035;-0.03920053;0.0;2.7913685
2022-06-10T11:00:00Z;0.87184;29.514557;-0.054955482;0.0;3.4026003
2022-06-10T12:00:00Z;0.9627022;31.401031;-0.06595324;0.0;3.6069148
2022-06-10T13:00:00Z;1.00149335;32.65103;-0.073927455;0.0;4.110322
2022-06-10T14:00:00Z;0.9503822;33.944;-0.07614493;0.0;4.1071296
2022-06-10T15:00:00Z;0.85310223;34.34366;-0.0702003;0.0;4.027102
2022-06-10T16:00:00Z;0.70517334;34.309723;-0.05681906;0.0;4.620141
2022-06-10T17:00:00Z;0.48897778;33.237213;-0.03840006;0.0;5.1770773
2022-06-10T18:00:00Z;0.31829333;31.797272;-0.023722416;0.0;5.2609982
2022-06-10T19:00:00Z;0.13255112;30.38443;-0.017685816;0.0;4.3181705
2022-06-10T20:00:00Z;0.013991111;28.42984;-0.004972098;0.0;4.250711
2022-06-10T21:00:00Z;0.0;26.362213;-0.002787216;0.0;3.2360358
2022-06-10T22:00:00Z;0.0;25.220367;-0.002296176;0.0;1.9100811
2022-06-10T23:00:00Z;0.0;24.057037;-0.001904788;0.0;3.0019348
2022-06-11T00:00:00Z;0.0;23.279938;-0.001530629;0.0;2.3135893
2022-06-11T01:00:00Z;0.0;22.490631;-0.0012815;0.0;2.2040894
2022-06-11T02:00:00Z;0.0;21.860748;-0.001076143;0.0;1.9496946
2022-06-11T03:00:00Z;0.0;20.962555;-0.000884058;0.0;0.98154795
2022-06-11T04:00:00Z;0.0;20.690826;-0.000722008;0.0;1.0450464
2022-06-11T05:00:00Z;0.0;20.187164;-0.000588829;0.0;0.62183857
2022-06-11T06:00:00Z;0.011626667;20.45694;-0.000796514;0.0;0.5301107
2022-06-11T07:00:00Z;0.13061333;22.084137;-0.005549053;0.000953674;0.66858906
2022-06-11T08:00:00Z;0.33393777;24.61905;-0.01903763;0.0;0.7521909
2022-06-11T09:00:00Z;0.5336;27.20816;-0.04022219;0.0;0.5095889
