timeindex;pev;vwc_rzd;ghi;t_air;e;tp;windspeed;ac-discharge;river-flow
2022-05-21T00:00:00Z;-8.73e-07;0.20539175;0.001068368;26.872223;-0.03863356;0.000114296;1.183066;0.0033;360
2022-05-21T01:00:00Z;-6.86e-07;0.20515391;3.47e-08;26.517303;-0.034708574;0.000106232;1.4972879;0.0033;360
2022-05-21T02:00:00Z;-6.91e-07;0.20494637;3.47e-08;26.290405;-0.03862813;0.00012271;1.7457544;0.0033;360
2022-05-21T03:00:00Z;-7.71e-07;0.20472157;3.47e-08;25.802399;-0.036633123;0.000370585;1.6415988;0.0033;360
2022-05-21T04:00:00Z;-2.65e-07;0.20462763;3.47e-08;25.770966;-0.032691866;0.000100622;1.4144186;0.0033;360
2022-05-21T05:00:00Z;-2.26e-07;0.20440316;3.47e-08;25.614868;-0.034009237;0.0002335;0.9405863;0.0033;360
2022-05-21T06:00:00Z;-2.03e-07;0.20419481;3.47e-08;25.307281;-0.03449172;0.000218074;0.5532999;0.0033;360
2022-05-21T07:00:00Z;-2.71e-07;0.20404759;3.47e-08;25.434998;-0.034009237;0.000151459;0.35471508;0.0033;360
2022-05-21T08:00:00Z;-7.54e-07;0.20388696;3.47e-08;25.500671;-0.037717372;0.000289947;0.3576178;0.0033;360
2022-05-21T09:00:00Z;-3.05e-07;0.20369679;3.47e-08;25.54898;-0.04184294;6.97691e-05;0.7090821;0.0033;360
2022-05-21T10:00:00Z;2.1753658e-07;0.20340458;3.47e-08;25.45105;-0.042179048;0.00024507;0.7856635;0.0033;360
2022-05-21T11:00:00Z;-7.54e-07;0.20340972;1.42708e-05;25.441315;-0.04130624;0.000320449;0.8751819;0.0033;360
2022-05-21T12:00:00Z;-5.13e-06;0.20377609;0.029187813;25.62268;-0.046347994;0.000122009;0.65916604;0.0033;360
2022-05-21T13:00:00Z;-4.35e-05;0.20360738;0.19076773;26.056335;-0.085706234;0.000153563;0.89055836;0.0033;360
2022-05-21T14:00:00Z;-6.82e-05;0.20343088;0.2705819;26.184479;-0.105623886;0.0;0.8417227;0.0033;360
2022-05-21T15:00:00Z;-0.000130023;0.20320432;0.4468056;26.616882;-0.1519159;5.60936e-06;1.2187233;0.0033;360
2022-05-21T16:00:00Z;-0.000171332;0.20291306;0.53302997;26.970154;-0.17897876;0.0;0.34537473;0.0033;360
2022-05-21T17:00:00Z;-0.000283216;0.20259018;0.78677435;28.061005;-0.2662283;0.0;0.79443556;0.0033;360
2022-05-21T18:00:00Z;-0.000309515;0.20225966;0.8507625;28.127838;-0.29594755;4.34741e-05;1.0125978;0.0033;360
2022-05-21T19:00:00Z;-0.000208659;0.20196217;0.57604956;28.309204;-0.22661524;0.0;1.638751;0.0033;360
2022-05-21T20:00:00Z;-0.000172656;0.20167789;0.465851;28.830261;-0.20427428;0.0;2.180629;0.0033;360
2022-05-21T21:00:00Z;-0.000128046;0.20143454;0.32223392;28.433777;-0.17134021;3.22554e-05;2.4693947;0.0033;360
2022-05-21T22:00:00Z;-0.00011007;0.20115732;0.28176416;27.528442;-0.15586257;3.50177e-07;1.7629324;0.0033;360
2022-05-21T23:00:00Z;-4.09e-05;0.2009939;0.090626076;27.480408;-0.09637524;1.75275e-06;2.414744;0.0033;360
2022-05-22T00:00:00Z;-6.11e-06;0.20091985;0.001994306;27.249207;-0.06756133;1.05146e-06;3.0992699;0.0033;360
2022-05-22T01:00:00Z;-2.53e-06;0.20079325;3.47e-08;26.889526;-0.058654215;0.000112543;2.4830317;0.0033;360
2022-05-22T02:00:00Z;-2.82e-07;0.20067789;3.47e-08;26.886902;-0.042390484;0.0;1.7326216;0.0033;360
2022-05-22T03:00:00Z;-7.22e-08;0.20059967;3.47e-08;26.663269;-0.04260191;0.000309931;1.3479584;0.0033;360
2022-05-22T04:00:00Z;-1.54e-08;0.20051157;3.47e-08;26.63858;-0.040590633;1.15698e-05;1.7818624;0.0033;360
2022-05-22T05:00:00Z;1.8913124e-07;0.20041674;3.47e-08;25.978424;-0.038882937;1.54264e-05;1.8915457;0.0033;360
2022-05-22T06:00:00Z;7.118215e-07;0.20034681;3.47e-08;25.73819;-0.04396806;0.000189675;2.2048664;0.0033;360
2022-05-22T07:00:00Z;-6.52e-07;0.20027828;3.47e-08;25.934235;-0.06202623;6.66175e-06;2.2881322;0.0033;360
2022-05-22T08:00:00Z;-7.37e-07;0.20019118;3.47e-08;25.863983;-0.062318984;4.90807e-06;2.169665;0.0033;360
2022-05-22T09:00:00Z;-6.29e-07;0.20012763;3.47e-08;25.857819;-0.063565865;6.10044e-05;1.8565727;0.0033;360
2022-05-22T10:00:00Z;-2.58e-06;0.20259744;3.47e-08;26.819275;-0.06121304;4.27729e-05;1.8346769;0.0033;360
2022-05-22T11:00:00Z;-1.44e-06;0.20249285;1.42708e-05;26.555847;-0.055455677;4.94346e-05;1.6363642;0.0033;360
2022-05-22T12:00:00Z;-9.78e-06;0.20239496;0.044643543;26.796783;-0.0606167;0.000230695;1.259311;0.0033;360
2022-05-22T13:00:00Z;-3.5e-05;0.20225585;0.13146622;26.538727;-0.08491473;0.000278377;1.3913946;0.0033;360
2022-05-22T14:00:00Z;-0.00012216;0.20208305;0.4032304;27.330017;-0.15506022;0.000290998;1.7841431;0.0033;360
2022-05-22T15:00:00Z;-0.000197279;0.20190352;0.591605;27.496735;-0.21594623;0.000201245;2.4193401;0.0033;360
2022-05-22T16:00:00Z;-0.000241066;0.20176342;0.7196951;27.681274;-0.2546973;0.00021597;1.6323385;0.0033;360
2022-05-22T17:00:00Z;-0.000243406;0.20158401;0.7011198;27.797058;-0.26550725;0.000212113;2.002344;0.0033;360
2022-05-22T18:00:00Z;-0.000179258;0.20139736;0.54357117;27.327057;-0.23143472;0.000417566;2.3375258;0.0033;360
2022-05-22T19:00:00Z;-0.000150203;0.20121858;0.48368564;27.680847;-0.19783928;0.000113594;2.760832;0.0033;360
2022-05-22T20:00:00Z;-0.000148476;0.20141853;0.50011;27.500153;-0.19816455;0.00016338;2.796634;0.0033;360
2022-05-22T21:00:00Z;-8.68e-05;0.20155063;0.2985589;27.546112;-0.14282988;0.000243317;2.4873304;0.0033;360
2022-05-22T22:00:00Z;-5.06e-05;0.201682;0.1693149;27.117554;-0.11256308;0.000820056;1.8071806;0.0033;360
2022-05-22T23:00:00Z;-1.47e-05;0.20193267;0.039914238;27.237457;-0.071491726;0.000496451;1.5756018;0.0033;360
2022-05-23T00:00:00Z;-4.83e-06;0.20184073;0.001225069;27.33142;-0.045751657;5.2941e-05;1.9007007;0.0033;360
2022-05-23T01:00:00Z;-1.94e-06;0.20178747;3.47e-08;27.180359;-0.05032719;0.000179858;1.9529539;0.0033;360
2022-05-23T02:00:00Z;-2.45e-06;0.20193373;3.47e-08;26.233582;-0.04932967;0.001580859;1.000743;0.0033;360
2022-05-23T03:00:00Z;-2.73e-06;0.20239249;3.47e-08;25.39563;-0.04858697;0.001417128;0.58063614;0.0033;360
2022-05-23T04:00:00Z;-8.51e-07;0.2026645;3.47e-08;25.279266;-0.054051574;0.001759665;1.2278733;0.0033;360
2022-05-23T05:00:00Z;-3.32e-06;0.20348284;3.47e-08;24.987213;-0.061538316;0.001541241;1.7000396;0.0033;360
2022-05-23T06:00:00Z;-3.52e-06;0.2042461;3.47e-08;24.528534;-0.06169554;0.00328548;1.6488192;0.0033;360
2022-05-23T07:00:00Z;-3.03e-06;0.20416385;3.47e-08;24.626892;-0.0569682;0.000298361;1.2868418;0.0033;360
2022-05-23T08:00:00Z;-3.41e-06;0.20408842;3.47e-08;24.78897;-0.04942184;0.002826544;0.7566921;0.0033;360
2022-05-23T09:00:00Z;-4.66e-06;0.20400476;3.47e-08;24.788269;-0.06100704;0.004883869;0.681378;0.0033;360
2022-05-23T10:00:00Z;-3.62e-06;0.2063918;3.47e-08;24.839539;-0.061635904;0.002293279;1.2102406;0.0033;360
2022-05-23T11:00:00Z;-2.58e-06;0.2064172;3.47e-08;25.194763;-0.057152532;0.000411605;1.134858;0.0033;360
2022-05-23T12:00:00Z;-5.7e-06;0.20643964;0.011196493;25.193268;-0.061402783;0.000353756;0.7352436;0.0033;360
2022-05-23T13:00:00Z;-1.63e-05;0.20646727;0.05442979;25.2016;-0.06744206;0.000380051;0.5290295;0.0033;360
2022-05-23T14:00:00Z;-3.68e-05;0.20640644;0.14769115;25.852722;-0.09163165;0.000184416;1.099752;0.0033;360
2022-05-23T15:00:00Z;-6.61e-05;0.20634556;0.24112346;25.801178;-0.12962916;0.000247174;1.6566304;0.0033;360
2022-05-23T16:00:00Z;-0.000113763;0.2063433;0.3913787;26.077057;-0.18293084;0.000316943;2.269427;0.0033;360
2022-05-23T17:00:00Z;-0.000177025;0.2062152;0.5620041;26.996002;-0.22695135;0.000202647;3.154556;0.0033;360
2022-05-23T18:00:00Z;-0.000205761;0.20609495;0.653086;27.465302;-0.2445975;0.000155316;3.3300865;0.0033;360
2022-05-23T19:00:00Z;-0.000173065;0.20653546;0.4895118;27.469421;-0.24121465;0.000212815;3.7103758;0.0033;360
2022-05-23T20:00:00Z;-9.7e-05;0.20648642;0.3049264;27.077759;-0.17920104;0.000461741;3.4174802;0.0033;360
2022-05-23T21:00:00Z;-7.17e-05;0.20644927;0.23505511;27.31482;-0.15295136;0.000553949;2.2677093;0.0033;360
2022-05-23T22:00:00Z;-4.1e-05;0.20649478;0.13831802;26.46695;-0.10851341;0.001982297;2.3508968;0.0033;360
2022-05-23T23:00:00Z;-1.68e-05;0.20727995;0.046011044;25.935211;-0.07981333;0.002079413;2.2210655;0.0033;360
2022-05-24T00:00:00Z;-4.73e-06;0.20772159;0.000811979;26.063354;-0.06871605;0.001009029;2.8174238;0.0033;360
2022-05-24T01:00:00Z;-4.27e-06;0.20812595;3.47e-08;25.838074;-0.07647927;0.000609344;2.654615;0.0033;360
2022-05-24T02:00:00Z;-3.43e-06;0.20813286;3.47e-08;25.574127;-0.07851766;0.000549742;2.0428584;0.0033;360
2022-05-24T03:00:00Z;-2.94e-06;0.20814711;3.47e-08;25.417694;-0.06858593;0.00051959;1.7848252;0.0033;360
2022-05-24T04:00:00Z;-3.55e-06;0.2085171;3.47e-08;25.525116;-0.078008056;0.000132877;2.5407472;0.0033;360
2022-05-24T05:00:00Z;-3.71e-06;0.20860855;3.47e-08;25.40152;-0.08703986;0.00036147;2.789029;0.0033;360
2022-05-24T06:00:00Z;-3.68e-06;0.20870823;3.47e-08;24.709106;-0.09463502;0.000912263;2.6679797;0.0033;360
2022-05-24T07:00:00Z;-1.45e-06;0.20954457;3.47e-08;24.57779;-0.07785085;0.000275572;2.491045;0.0033;360
2022-05-24T08:00:00Z;-1.42e-06;0.2099461;3.47e-08;24.296814;-0.08034462;0.00028609;1.9393729;0.0033;360
2022-05-24T09:00:00Z;-1.34e-06;0.21020462;3.47e-08;24.115448;-0.07527576;0.000287493;1.6965153;0.0033;360
2022-05-24T10:00:00Z;-1.03e-06;0.2092226;3.47e-08;24.833923;-0.06992499;0.000644755;1.9491287;0.0033;360
2022-05-24T11:00:00Z;-1.6e-06;0.209179;1.42708e-05;25.06897;-0.08490388;0.000369884;1.9988878;0.0033;360
2022-05-24T12:00:00Z;-1.21e-05;0.20915422;0.037250416;25.278992;-0.09576264;0.000652468;1.5569931;0.0033;360
2022-05-24T13:00:00Z;-2.59e-05;0.20911455;0.105013435;25.675903;-0.10340659;0.000293803;1.5999329;0.0033;360
2022-05-24T14:00:00Z;-4.02e-05;0.20907687;0.16608131;26.670288;-0.10696836;0.00024507;1.6202781;0.0033;360
2022-05-24T15:00:00Z;-8.71e-05;0.20905453;0.32636493;27.02481;-0.14552425;0.000907004;0.9997019;0.0033;360
2022-05-24T16:00:00Z;-0.000122643;0.20903364;0.37606543;27.259949;-0.1925427;0.001170306;1.2663089;0.0033;360
2022-05-24T17:00:00Z;-0.000167543;0.20907828;0.51790186;27.638062;-0.25322813;0.000909459;2.2638733;0.0033;360
2022-05-24T18:00:00Z;-0.000174701;0.20926736;0.5526879;27.574371;-0.26501933;0.002143924;2.5859187;0.0033;360
2022-05-24T19:00:00Z;-0.000157083;0.20982362;0.45119302;27.955933;-0.2094841;0.000118152;2.779905;0.0033;360
2022-05-24T20:00:00Z;-0.000124909;0.20971109;0.3580456;27.47699;-0.18097377;5.9953e-05;2.6415882;0.0033;360
2022-05-24T21:00:00Z;-0.00011216;0.20959343;0.35541028;27.354187;-0.15852441;4.10201e-05;2.2365923;0.0033;360
2022-05-24T22:00:00Z;-6.79e-05;0.20888932;0.21053966;27.39328;-0.11182579;6.59125e-05;1.9231972;0.0033;360
2022-05-24T23:00:00Z;-2.32e-05;0.2089563;0.07301938;27.098572;-0.068293184;0.000668596;1.5985438;0.0033;360
2022-05-25T00:00:00Z;-4.23e-06;0.2095901;0.001951563;26.899109;-0.045773342;0.000653169;1.7740401;0.0033;360
2022-05-25T01:00:00Z;-2.7e-06;0.21050394;3.47e-08;26.48233;-0.0408129;0.001093875;1.9249887;0.0033;360
2022-05-25T02:00:00Z;-1.92e-06;0.21044652;3.47e-08;26.079254;-0.048223738;0.001090368;1.4430763;0.0033;360
2022-05-25T03:00:00Z;-2.23e-06;0.21048436;3.47e-08;25.938904;-0.049053196;0.000341485;1.1283412;0.0033;360
2022-05-25T04:00:00Z;-1.75e-06;0.21042226;3.47e-08;25.921753;-0.053455237;0.000164432;1.1109734;0.0033;360
2022-05-25T05:00:00Z;-9.41e-07;0.21036048;3.47e-08;25.648865;-0.04665158;0.000115698;1.0374968;0.0033;360
2022-05-25T06:00:00Z;-1.18e-06;0.21077558;3.47e-08;25.723083;-0.04789846;0.000384258;1.62931;0.0033;360
2022-05-25T07:00:00Z;-6.36e-06;0.2112298;3.47e-08;25.554626;-0.08259444;0.001284251;2.3319638;0.0033;360
2022-05-25T08:00:00Z;-5.18e-06;0.2112697;3.47e-08;25.386414;-0.09124132;0.001129286;2.6113408;0.0033;360
2022-05-25T09:00:00Z;-3.68e-06;0.21121699;3.47e-08;25.29657;-0.07438125;0.000453327;2.3143713;0.0033;360
2022-05-25T10:00:00Z;-3.32e-06;0.21217886;3.47e-08;25.175262;-0.063072525;0.001129636;2.3039236;0.0033;360
2022-05-25T11:00:00Z;-2.83e-06;0.21240917;1.42708e-05;25.111755;-0.061489526;0.001737227;1.8852109;0.0033;360
2022-05-25T12:00:00Z;-5.65e-06;0.21266884;0.017150867;24.960419;-0.068591364;0.001455694;1.9762242;0.0033;360
2022-05-25T13:00:00Z;-1.66e-05;0.21276402;0.051011005;25.368042;-0.08846564;0.000422474;1.6539862;0.0033;360
2022-05-25T14:00:00Z;-3.13e-05;0.21277222;0.108688614;26.547516;-0.10327107;0.00022789;1.3074223;0.0033;360
2022-05-25T15:00:00Z;-6.31e-05;0.21273956;0.24736273;26.936188;-0.12651193;0.000165133;1.096616;0.0033;360
2022-05-25T16:00:00Z;-0.000140403;0.2126795;0.41459784;27.443512;-0.18202549;0.000171795;0.52971154;0.0033;360
2022-05-25T17:00:00Z;-0.000217851;0.21263996;0.55161957;28.53653;-0.24106827;0.000148304;0.88931316;0.0033;360
2022-05-25T18:00:00Z;-0.000258877;0.21251391;0.62020874;28.820251;-0.27490768;0.0001455;1.3271977;0.0033;360
2022-05-25T19:00:00Z;-0.000188695;0.2124308;0.51694745;28.638336;-0.23167326;0.000880709;2.283532;0.0033;360
2022-05-25T20:00:00Z;-0.000140601;0.2123076;0.37902832;28.095154;-0.21056835;0.001102289;3.1326377;0.0033;360
2022-05-25T21:00:00Z;-5.5e-05;0.21217369;0.14658003;28.06073;-0.15392177;0.002561139;3.1124306;0.0033;360
2022-05-25T22:00:00Z;-2.78e-05;0.21382537;0.07696521;25.574646;-0.109798245;0.001272681;2.9731753;0.0033;360
2022-05-25T23:00:00Z;-9e-06;0.21467254;0.014957152;25.863708;-0.08395516;0.003287233;2.6417944;0.0033;360
2022-05-26T00:00:00Z;-4.02e-06;0.21620148;0.000555556;25.401245;-0.081309594;0.002720662;1.9609567;0.0033;360
2022-05-26T01:00:00Z;-3.75e-06;0.21716724;3.47e-08;25.845337;-0.07498301;0.003497243;1.5539502;0.0033;360
2022-05-26T02:00:00Z;-3.91e-06;0.21857381;3.47e-08;25.750153;-0.070488796;0.003734249;1.4954898;0.0033;360
2022-05-26T03:00:00Z;-3.32e-06;0.2195676;3.47e-08;25.480133;-0.06128894;0.00304602;1.7252454;0.0033;360
2022-05-26T04:00:00Z;-3.34e-06;0.22049908;3.47e-08;25.543365;-0.071578465;0.002076258;1.94231;0.0033;360
2022-05-26T05:00:00Z;-3.32e-06;0.22025442;3.47e-08;25.373688;-0.07168147;0.002190554;1.5953021;0.0033;360
2022-05-26T06:00:00Z;-3.79e-06;0.2206583;3.47e-08;25.364197;-0.07221817;0.002458413;1.5760705;0.0033;360
2022-05-26T07:00:00Z;-4.05e-06;0.22080907;3.47e-08;25.187195;-0.055791795;0.000468402;1.7295042;0.0033;360
2022-05-26T08:00:00Z;-4.21e-06;0.22102779;3.47e-08;25.342682;-0.05038682;0.00079972;1.5087074;0.0033;360
2022-05-26T09:00:00Z;-4.67e-06;0.2210041;3.47e-08;25.214264;-0.052322198;0.000742924;1.3395014;0.0033;360
2022-05-26T10:00:00Z;-4.61e-06;0.22003388;3.47e-08;25.707703;-0.05134096;0.000572531;0.2873884;0.0033;360
2022-05-26T11:00:00Z;-4.27e-06;0.22006732;3.47e-08;25.753296;-0.056312244;0.000348146;0.46210754;0.0033;360
2022-05-26T12:00:00Z;-8.17e-06;0.220172;0.017820381;25.439117;-0.058925275;0.000990798;0.88399786;0.0033;360
2022-05-26T13:00:00Z;-2.24e-05;0.22028032;0.08928705;25.169647;-0.06910095;0.001173811;0.9779098;0.0033;360
2022-05-26T14:00:00Z;-3.17e-05;0.22058192;0.13173688;25.685486;-0.07660396;0.002237885;0.7996665;0.0033;360
2022-05-26T15:00:00Z;-3.88e-05;0.22087774;0.15786201;25.737213;-0.09127927;0.003226228;0.8310359;0.0033;360
2022-05-26T16:00:00Z;-5.07e-05;0.22154815;0.20736304;25.72528;-0.113067254;0.004793063;0.8685577;0.0033;360
2022-05-26T17:00:00Z;-6.13e-05;0.2224384;0.19834602;26.380096;-0.13386858;0.007430984;1.1399767;0.0033;360
2022-05-26T18:00:00Z;-3.68e-05;0.22359794;0.15726372;26.058777;-0.1124167;0.008785355;1.1994714;0.0033;360
2022-05-26T19:00:00Z;-0.000180252;0.22498406;0.51444037;26.190643;-0.21485114;0.00018687;1.6213821;0.0033;360
2022-05-26T20:00:00Z;-0.000131699;0.22583762;0.35697723;26.541718;-0.17856674;8.90521e-05;1.8276079;0.0033;360
2022-05-26T21:00:00Z;-7.84e-05;0.2268163;0.23159361;26.746704;-0.12980264;2.8749e-05;2.1349154;0.0033;360
2022-05-26T22:00:00Z;-5.21e-05;0.22302228;0.14713559;27.062408;-0.10513597;9.46596e-06;1.5251188;0.0033;360
2022-05-26T23:00:00Z;-2.2e-05;0.22292584;0.051623543;27.082428;-0.07826828;1.33226e-05;1.7243971;0.0033;360
2022-05-27T00:00:00Z;-4.23e-06;0.22282727;0.001410278;26.923279;-0.05759708;2.38409e-05;1.6075778;0.0033;360
2022-05-27T01:00:00Z;-9.3e-07;0.22274688;3.47e-08;26.94934;-0.047199123;3.92674e-05;1.916635;0.0033;360
2022-05-27T02:00:00Z;-5.32e-07;0.22266258;3.47e-08;26.368073;-0.04803942;0.000136734;2.3501334;0.0033;360
2022-05-27T03:00:00Z;-5.32e-07;0.22257555;3.47e-08;26.167877;-0.050815098;2.48924e-05;2.0059938;0.0033;360
2022-05-27T04:00:00Z;-1.86e-07;0.22248875;3.47e-08;26.171295;-0.048695393;0.0;1.8453625;0.0033;360
2022-05-27T05:00:00Z;-4.64e-07;0.2223959;3.47e-08;26.29779;-0.05123795;0.0;2.0694263;0.0033;360
2022-05-27T06:00:00Z;4.0502346e-07;0.22230585;3.47e-08;26.054138;-0.054761767;0.0;2.1741068;0.0033;360
2022-05-27T07:00:00Z;-2.56e-06;0.22221331;3.47e-08;25.89569;-0.068938315;0.000106934;2.1561122;0.0033;360
2022-05-27T08:00:00Z;-2.02e-06;0.22212157;3.47e-08;25.457214;-0.06445494;5.15385e-05;1.7067479;0.0033;360
2022-05-27T09:00:00Z;1.3009412e-08;0.22204116;3.47e-08;25.700592;-0.055846017;2.13869e-05;1.6123114;0.0033;360
2022-05-27T10:00:00Z;8.686038e-08;0.22219709;3.47e-08;25.753815;-0.056014076;2.27885e-05;0.8491275;0.0033;360
2022-05-27T11:00:00Z;1.041335e-06;0.22210406;1.42708e-05;25.704987;-0.05587311;5.32912e-05;1.4437661;0.0033;360
2022-05-27T12:00:00Z;-1.26e-05;0.22200638;0.060669064;25.964539;-0.070879124;5.53951e-05;1.8559704;0.0033;360
2022-05-27T13:00:00Z;-5.08e-05;0.22189465;0.2064656;25.792664;-0.10052249;8.30926e-05;2.071969;0.0033;360
2022-05-27T14:00:00Z;-0.00010607;0.22176225;0.36845862;26.752167;-0.14100835;6.06542e-05;1.7785465;0.0033;360
2022-05-27T15:00:00Z;-0.000142533;0.22160563;0.4479879;27.205475;-0.16515458;6.90678e-05;1.7413896;0.0033;360
2022-05-27T16:00:00Z;-0.000182854;0.22147572;0.55676196;27.39029;-0.1999644;0.000158471;2.2853777;0.0033;360
2022-05-27T17:00:00Z;-0.000233413;0.22136067;0.65802893;27.622528;-0.25467017;0.000196337;2.7517302;0.0033;360
2022-05-27T18:00:00Z;-0.000226942;0.22176862;0.6269751;27.557098;-0.25875238;7.39768e-05;3.0585415;0.0033;360
2022-05-27T19:00:00Z;-0.000144596;0.22178982;0.42106503;27.598114;-0.21888454;0.000966957;3.0621605;0.0033;360
2022-05-27T20:00:00Z;-7.18e-05;0.22173832;0.2699409;27.730377;-0.15345554;0.000978527;2.4991956;0.0033;360
2022-05-27T21:00:00Z;-6.61e-05;0.22162311;0.2183601;27.626648;-0.14508513;0.000144447;2.3405597;0.0033;360
2022-05-27T22:00:00Z;-5.57e-05;0.22295092;0.16865965;26.969208;-0.1318627;5.11874e-05;2.468407;0.0033;360
2022-05-27T23:00:00Z;-2.02e-05;0.22289008;0.059629166;26.899109;-0.08649773;0.000103778;1.989739;0.0033;360
2022-05-28T00:00:00Z;-2.85e-06;0.22286981;0.001837604;26.487244;-0.060665496;0.00015742;1.7838778;0.0033;360
2022-05-28T01:00:00Z;-2.21e-06;0.22322065;3.47e-08;26.573853;-0.057342272;0.000201245;1.9936613;0.0033;360
2022-05-28T02:00:00Z;-1.49e-06;0.2236467;3.47e-08;25.630066;-0.056089964;0.000865634;2.0223634;0.0033;360
2022-05-28T03:00:00Z;-6.91e-07;0.22387207;3.47e-08;25.745056;-0.05061993;0.001296872;2.22246;0.0033;360
2022-05-28T04:00:00Z;-1.13e-06;0.22408521;3.47e-08;25.519653;-0.052078247;0.00194899;1.8265795;0.0033;360
2022-05-28T05:00:00Z;-3.59e-06;0.22428522;3.47e-08;25.460358;-0.058177147;0.001254099;1.6378279;0.0033;360
2022-05-28T06:00:00Z;-3.29e-06;0.2245705;3.47e-08;25.179382;-0.06471516;0.000892279;1.7731249;0.0033;360
2022-05-28T07:00:00Z;-4.42e-06;0.22498898;3.47e-08;25.151276;-0.071589306;0.001905515;2.2002354;0.0033;360
2022-05-28T08:00:00Z;-4.39e-06;0.22527367;3.47e-08;24.817078;-0.08097891;0.001698661;2.2596674;0.0033;360
2022-05-28T09:00:00Z;-4.38e-06;0.22573769;3.47e-08;25.078278;-0.07371986;0.001993165;1.6406897;0.0033;360
2022-05-28T10:00:00Z;-3.92e-06;0.22587416;3.47e-08;25.340485;-0.06418388;0.002356038;1.2918323;0.0033;360
2022-05-28T11:00:00Z;-2.36e-06;0.22629789;3.47e-08;25.264862;-0.060882345;0.002064337;1.3408667;0.0033;360
2022-05-28T12:00:00Z;-3.51e-06;0.2267327;0.006866077;25.208649;-0.059586674;0.002373217;1.0478029;0.0033;360
2022-05-28T13:00:00Z;-9.51e-06;0.22726026;0.046723297;25.484528;-0.07182242;0.002586031;1.1169847;0.0033;360
2022-05-28T14:00:00Z;-1.7e-05;0.22776616;0.07605354;26.215057;-0.09156659;0.002150936;1.0828216;0.0033;360
2022-05-28T15:00:00Z;-2.14e-05;0.22832131;0.08779135;26.490417;-0.092889376;0.002203526;1.5076722;0.0033;360
2022-05-28T16:00:00Z;-1.81e-05;0.2287532;0.090269966;26.695953;-0.086654946;0.001650278;1.5329454;0.0033;360
2022-05-28T17:00:00Z;-2.9e-05;0.22878164;0.1274634;26.724487;-0.09657583;0.002290825;1.2919589;0.0033;360
2022-05-28T18:00:00Z;-4.31e-05;0.22925289;0.18975633;26.64569;-0.109668136;0.002753618;1.366356;0.0033;360
2022-05-28T19:00:00Z;-0.000125932;0.22721931;0.39784583;26.63736;-0.17946666;0.000322202;1.7516191;0.0033;360
2022-05-28T20:00:00Z;-9.31e-05;0.2257089;0.344342;26.092438;-0.15206228;0.000496801;1.9209054;0.0033;360
2022-05-28T21:00:00Z;-3.58e-05;0.22557966;0.16431497;26.027771;-0.09220088;0.000516785;1.0701535;0.0033;360
2022-05-28T22:00:00Z;-1.97e-05;0.23029941;0.09252066;26.17694;-0.06742579;0.000213516;0.893702;0.0033;360
2022-05-28T23:00:00Z;-1.04e-05;0.23021354;0.04434441;26.440094;-0.048928503;0.000262249;0.5826998;0.0033;360
2022-05-29T00:00:00Z;-1.82e-06;0.23031586;0.001666667;26.330017;-0.03540791;0.000301867;0.72577834;0.0033;360
2022-05-29T01:00:00Z;-1.92e-06;0.23018324;3.47e-08;26.40564;-0.042943444;0.000324306;1.1113787;0.0033;360
2022-05-29T02:00:00Z;-1.84e-06;0.230052;3.47e-08;26.051147;-0.049036928;0.000224735;1.3216877;0.0033;360
2022-05-29T03:00:00Z;-1.19e-06;0.22993204;3.47e-08;26.015747;-0.047448497;0.000131125;1.2803015;0.0033;360
2022-05-29T04:00:00Z;2.629822e-07;0.22983205;3.47e-08;25.81488;-0.046754576;3.71635e-05;1.3822196;0.0033;360
2022-05-29T05:00:00Z;1.9480649e-07;0.22964247;3.47e-08;25.765076;-0.045079418;7.15228e-05;1.4891946;0.0033;360
2022-05-29T06:00:00Z;2.1832966e-06;0.2294654;3.47e-08;25.735565;-0.04481377;1.05146e-06;1.7334872;0.0033;360
2022-05-29T07:00:00Z;-2.3e-06;0.22926456;3.47e-08;25.50647;-0.060177583;0.000580945;1.8946718;0.0033;360
2022-05-29T08:00:00Z;-2.28e-06;0.22908358;3.47e-08;25.245514;-0.06216718;0.000667544;1.8038903;0.0033;360
2022-05-29T09:00:00Z;-1.92e-06;0.22890478;3.47e-08;25.257019;-0.06141905;0.000585503;1.8132554;0.0033;360
2022-05-29T10:00:00Z;-7.99e-07;0.22687319;3.47e-08;25.534058;-0.05843195;0.000466299;1.6022813;0.0033;360
2022-05-29T11:00:00Z;-6.46e-07;0.2266427;1.42708e-05;25.452545;-0.051373485;0.000644053;1.6109048;0.0033;360
2022-05-29T12:00:00Z;-7.22e-06;0.22641885;0.036481216;25.077576;-0.05271795;0.000512579;2.2253141;0.0033;360
2022-05-29T13:00:00Z;-3.32e-05;0.22623144;0.13262004;25.213806;-0.075915456;0.000727497;2.2196338;0.0033;360
2022-05-29T14:00:00Z;-7.25e-05;0.22604544;0.27015457;26.129333;-0.11296425;0.000308178;2.1467385;0.0033;360
2022-05-29T15:00:00Z;-0.000100076;0.22588672;0.36110828;26.128082;-0.14147457;0.00025699;2.059795;0.0033;360
2022-05-29T16:00:00Z;-0.000156879;0.22578976;0.5090558;26.778961;-0.20257202;0.000766763;2.281443;0.0033;360
2022-05-29T17:00:00Z;-0.000179343;0.22587149;0.6113626;26.849304;-0.23203649;0.001186433;2.4600673;0.0033;360
