source,apv-system,apv-system,apv-system,back-up-elec,back-up-water,biomass-bus,electricity-bus,electricity-bus,rain,rain-bus,solar-energy-bus,sun,water-bus-in,water-bus-out
2022-03-28 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.046493277,1.6201734,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.271619422,1.3950472,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 05:00:00,8.3333333,6.6666667,10.0,0.17962687,3.3333333,8.3333333,6.84629354,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 06:00:00,8.3333333,6.6666667,10.0,4.8890458,3.3333333,8.3333333,11.55571243,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 07:00:00,8.3333333,6.6666667,10.0,25.490645,3.3333333,8.3333333,32.1573114,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 08:00:00,8.3333333,6.6666667,10.0,38.084345,3.3333333,8.3333333,44.751012,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 09:00:00,8.3333333,6.6666667,10.0,31.444,3.3333333,8.3333333,38.11066714,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 10:00:00,8.3333333,6.6666667,10.0,24.756862,3.3333333,8.3333333,31.42352883,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 11:00:00,8.3333333,6.6666667,10.0,15.140368,3.3333333,8.3333333,21.80703497,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 12:00:00,8.3333333,6.6666667,10.0,20.345544,3.3333333,8.3333333,27.01221056,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 13:00:00,8.3333333,6.6666667,10.0,27.545713,3.3333333,8.3333333,34.21237955,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 14:00:00,8.3333333,6.6666667,10.0,22.447401,3.3333333,8.3333333,29.11406743,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 15:00:00,8.3333333,6.6666667,10.0,19.662357,3.3333333,8.3333333,26.32902408,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 16:00:00,8.3333333,6.6666667,10.0,21.182001,3.3333333,8.3333333,27.84866754,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 17:00:00,8.3333333,6.6666667,10.0,20.063627,3.3333333,8.3333333,26.73029385,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 18:00:00,8.3333333,6.6666667,10.0,31.918277,3.3333333,8.3333333,38.58494332,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 19:00:00,8.3333333,6.6666667,10.0,33.977899,3.3333333,8.3333333,40.64456537,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 20:00:00,8.3333333,6.6666667,10.0,23.260268,3.3333333,8.3333333,29.92693458,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 21:00:00,8.3333333,6.6666667,10.0,13.619651,3.3333333,8.3333333,20.28631738,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 22:00:00,8.3333333,6.6666667,10.0,2.4313779,3.3333333,8.3333333,9.098044571,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-28 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.77725079,2.8894159,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.270946387,3.3957203,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.870538222,2.7961284,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.396099167,2.2705675,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.968349145,1.6983175,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,6.21255234,0.45411433,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 05:00:00,8.3333333,6.6666667,10.0,1.0814741,3.3333333,8.3333333,7.748140781,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 06:00:00,8.3333333,6.6666667,10.0,5.6102379,3.3333333,8.3333333,12.27690454,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 07:00:00,8.3333333,6.6666667,10.0,27.835954,3.3333333,8.3333333,34.50262107,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 08:00:00,8.3333333,6.6666667,10.0,39.639438,3.3333333,8.3333333,46.30610448,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 09:00:00,8.3333333,6.6666667,10.0,30.8321,3.3333333,8.3333333,37.49876675,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 10:00:00,8.3333333,6.6666667,10.0,24.97705,3.3333333,8.3333333,31.64371631,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 11:00:00,8.3333333,6.6666667,10.0,13.41695,3.3333333,8.3333333,20.08361651,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 12:00:00,8.3333333,6.6666667,10.0,6.0770046,3.3333333,8.3333333,12.74367125,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 13:00:00,8.3333333,6.6666667,10.0,13.729946,3.3333333,8.3333333,20.39661256,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 14:00:00,8.3333333,6.6666667,10.0,18.368443,3.3333333,8.3333333,25.03511005,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 15:00:00,8.3333333,6.6666667,10.0,22.520561,3.3333333,8.3333333,29.18722806,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 16:00:00,8.3333333,6.6666667,10.0,15.109258,3.3333333,8.3333333,21.77592473,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 17:00:00,8.3333333,6.6666667,10.0,15.028066,3.3333333,8.3333333,21.69473313,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 18:00:00,8.3333333,6.6666667,10.0,37.645699,3.3333333,8.3333333,44.31236554,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 19:00:00,8.3333333,6.6666667,10.0,35.237893,3.3333333,8.3333333,41.90456008,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 20:00:00,8.3333333,6.6666667,10.0,28.215076,3.3333333,8.3333333,34.88174255,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 21:00:00,8.3333333,6.6666667,10.0,14.446572,3.3333333,8.3333333,21.11323854,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 22:00:00,8.3333333,6.6666667,10.0,5.5498202,3.3333333,8.3333333,12.21648687,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-29 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.129734468,1.5369322,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.273805379,2.3928613,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.558848783,2.1078179,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.813648803,1.8530179,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.585234241,1.0814324,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.634570961,1.0320957,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 05:00:00,8.3333333,6.6666667,10.0,1.5688443,3.3333333,8.3333333,8.23551096,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 06:00:00,8.3333333,6.6666667,10.0,7.335838,3.3333333,8.3333333,14.00250464,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 07:00:00,8.3333333,6.6666667,10.0,24.256848,3.3333333,8.3333333,30.92351437,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 08:00:00,8.3333333,6.6666667,10.0,39.620993,3.3333333,8.3333333,46.28765934,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 09:00:00,8.3333333,6.6666667,10.0,33.188802,3.3333333,8.3333333,39.85546879,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 10:00:00,8.3333333,6.6666667,10.0,23.218991,3.3333333,8.3333333,29.88565771,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 11:00:00,8.3333333,6.6666667,10.0,21.717671,3.3333333,8.3333333,28.38433778,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 12:00:00,8.3333333,6.6666667,10.0,16.358248,3.3333333,8.3333333,23.02491459,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 13:00:00,8.3333333,6.6666667,10.0,18.911174,3.3333333,8.3333333,25.57784066,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 14:00:00,8.3333333,6.6666667,10.0,15.699933,3.3333333,8.3333333,22.36659988,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 15:00:00,8.3333333,6.6666667,10.0,18.607362,3.3333333,8.3333333,25.27402905,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 16:00:00,8.3333333,6.6666667,10.0,22.425935,3.3333333,8.3333333,29.09260174,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 17:00:00,8.3333333,6.6666667,10.0,16.43852,3.3333333,8.3333333,23.10518689,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 18:00:00,8.3333333,6.6666667,10.0,23.876753,3.3333333,8.3333333,30.54341977,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 19:00:00,8.3333333,6.6666667,10.0,26.475841,3.3333333,8.3333333,33.14250762,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 20:00:00,8.3333333,6.6666667,10.0,25.803948,3.3333333,8.3333333,32.47061423,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 21:00:00,8.3333333,6.6666667,10.0,14.976219,3.3333333,8.3333333,21.6428858,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 22:00:00,8.3333333,6.6666667,10.0,3.8923756,3.3333333,8.3333333,10.55904223,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-30 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.329596521,1.3370701,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.069348657,2.597318,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.469408962,2.1972577,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.774165688,1.892501,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.410217772,2.2564489,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 04:00:00,8.3333333,6.6666667,10.0,8.4930809,3.3333333,8.3333333,15.15974754,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 05:00:00,8.3333333,6.6666667,10.0,16.256498,3.3333333,8.3333333,22.92316512,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 06:00:00,8.3333333,6.6666667,10.0,8.9281333,3.3333333,8.3333333,15.59479992,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 07:00:00,8.3333333,6.6666667,10.0,18.531276,3.3333333,8.3333333,25.19794273,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 08:00:00,8.3333333,6.6666667,10.0,20.362199,3.3333333,8.3333333,27.02886572,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 09:00:00,8.3333333,6.6666667,10.0,18.599259,3.3333333,8.3333333,25.26592581,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 10:00:00,8.3333333,6.6666667,10.0,24.357946,3.3333333,8.3333333,31.02461268,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 11:00:00,8.3333333,6.6666667,10.0,20.868188,3.3333333,8.3333333,27.53485482,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 12:00:00,8.3333333,6.6666667,10.0,21.99109,3.3333333,8.3333333,28.65775698,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 13:00:00,8.3333333,6.6666667,10.0,8.3318647,3.3333333,8.3333333,14.99853138,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 14:00:00,8.3333333,6.6666667,10.0,18.997726,3.3333333,8.3333333,25.66439286,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 15:00:00,8.3333333,6.6666667,10.0,28.152543,3.3333333,8.3333333,34.81921008,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 16:00:00,8.3333333,6.6666667,10.0,31.888228,3.3333333,8.3333333,38.55489426,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 17:00:00,8.3333333,6.6666667,10.0,26.540156,3.3333333,8.3333333,33.20682269,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 18:00:00,8.3333333,6.6666667,10.0,24.413792,3.3333333,8.3333333,31.08045847,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 19:00:00,8.3333333,6.6666667,10.0,21.991781,3.3333333,8.3333333,28.65844765,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 20:00:00,8.3333333,6.6666667,10.0,18.055084,3.3333333,8.3333333,24.72175072,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 21:00:00,8.3333333,6.6666667,10.0,7.1668385,3.3333333,8.3333333,13.83350514,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 22:00:00,8.3333333,6.6666667,10.0,0.86702064,3.3333333,8.3333333,7.533687307,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-03-31 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.502686973,3.1639797,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.456532583,3.2101341,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.887597281,2.7790694,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.959322231,1.7073444,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.138020992,1.5286457,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 04:00:00,8.3333333,6.6666667,10.0,0.33974554,3.3333333,8.3333333,7.006412205,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 05:00:00,8.3333333,6.6666667,10.0,1.2295029,3.3333333,8.3333333,7.89616959,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 06:00:00,8.3333333,6.6666667,10.0,6.888466,3.3333333,8.3333333,13.55513265,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 07:00:00,8.3333333,6.6666667,10.0,15.70076,3.3333333,8.3333333,22.36742693,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 08:00:00,8.3333333,6.6666667,10.0,15.798697,3.3333333,8.3333333,22.46536373,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 09:00:00,8.3333333,6.6666667,10.0,14.841109,3.3333333,8.3333333,21.50777574,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 10:00:00,8.3333333,6.6666667,10.0,27.735292,3.3333333,8.3333333,34.40195915,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 11:00:00,8.3333333,6.6666667,10.0,27.56653,3.3333333,8.3333333,34.23319674,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 12:00:00,8.3333333,6.6666667,10.0,27.893227,3.3333333,8.3333333,34.55989359,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 13:00:00,8.3333333,6.6666667,10.0,27.932859,3.3333333,8.3333333,34.59952566,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 14:00:00,8.3333333,6.6666667,10.0,20.385497,3.3333333,8.3333333,27.05216355,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 15:00:00,8.3333333,6.6666667,10.0,30.679981,3.3333333,8.3333333,37.34664807,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 16:00:00,8.3333333,6.6666667,10.0,31.935337,3.3333333,8.3333333,38.60200323,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 17:00:00,8.3333333,6.6666667,10.0,33.565677,3.3333333,8.3333333,40.2323434,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 18:00:00,8.3333333,6.6666667,10.0,23.951734,3.3333333,8.3333333,30.61840114,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 19:00:00,8.3333333,6.6666667,10.0,21.200104,3.3333333,8.3333333,27.86677021,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 20:00:00,8.3333333,6.6666667,10.0,17.918449,3.3333333,8.3333333,24.58511521,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 21:00:00,8.3333333,6.6666667,10.0,6.7838673,3.3333333,8.3333333,13.45053399,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 22:00:00,8.3333333,6.6666667,10.0,0.85489331,3.3333333,8.3333333,7.521559974,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-01 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.220815367,1.4458513,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,3.52332751,3.1433392,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.588302068,2.0783646,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.441091276,1.2255754,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.620118269,1.0465484,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,6.062938711,0.60372796,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 05:00:00,8.3333333,6.6666667,10.0,0.70291123,3.3333333,8.3333333,7.369577895,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 06:00:00,8.3333333,6.6666667,10.0,6.3008456,3.3333333,8.3333333,12.96751223,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 07:00:00,8.3333333,6.6666667,10.0,16.759587,3.3333333,8.3333333,23.42625343,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 08:00:00,8.3333333,6.6666667,10.0,30.363436,3.3333333,8.3333333,37.03010265,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 09:00:00,8.3333333,6.6666667,10.0,33.633642,3.3333333,8.3333333,40.30030861,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 10:00:00,8.3333333,6.6666667,10.0,24.346846,3.3333333,8.3333333,31.01351263,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 11:00:00,8.3333333,6.6666667,10.0,23.001103,3.3333333,8.3333333,29.66776958,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 12:00:00,8.3333333,6.6666667,10.0,21.933679,3.3333333,8.3333333,28.6003458,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 13:00:00,8.3333333,6.6666667,10.0,21.200199,3.3333333,8.3333333,27.86686613,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 14:00:00,8.3333333,6.6666667,10.0,23.659276,3.3333333,8.3333333,30.32594265,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 15:00:00,8.3333333,6.6666667,10.0,15.585873,3.3333333,8.3333333,22.25254014,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 16:00:00,8.3333333,6.6666667,10.0,12.714225,3.3333333,8.3333333,19.38089162,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 17:00:00,8.3333333,6.6666667,10.0,22.098553,3.3333333,8.3333333,28.76521939,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 18:00:00,8.3333333,6.6666667,10.0,36.145271,3.3333333,8.3333333,42.81193799,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 19:00:00,8.3333333,6.6666667,10.0,38.254191,3.3333333,8.3333333,44.92085732,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 20:00:00,8.3333333,6.6666667,10.0,24.645103,3.3333333,8.3333333,31.31176941,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 21:00:00,8.3333333,6.6666667,10.0,13.245528,3.3333333,8.3333333,19.91219476,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 22:00:00,8.3333333,6.6666667,10.0,2.3520121,3.3333333,8.3333333,9.018678749,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-02 23:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.040700816,1.6259659,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 00:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.140694949,2.5259717,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 01:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.815864088,1.8508026,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 02:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.488493024,2.1781736,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 03:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,4.782098559,1.8845681,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 04:00:00,8.3333333,6.6666667,10.0,0.0,3.3333333,8.3333333,5.789849199,0.87681747,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 05:00:00,8.3333333,6.6666667,10.0,14.259249,3.3333333,8.3333333,20.92591603,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 06:00:00,8.3333333,6.6666667,10.0,7.4051852,3.3333333,8.3333333,14.07185185,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 07:00:00,8.3333333,6.6666667,10.0,18.021013,3.3333333,8.3333333,24.68767999,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 08:00:00,8.3333333,6.6666667,10.0,36.637321,3.3333333,8.3333333,43.30398771,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 09:00:00,8.3333333,6.6666667,10.0,33.352406,3.3333333,8.3333333,40.01907225,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 10:00:00,8.3333333,6.6666667,10.0,27.326626,3.3333333,8.3333333,33.9932925,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 11:00:00,8.3333333,6.6666667,10.0,21.084436,3.3333333,8.3333333,27.75110221,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 12:00:00,8.3333333,6.6666667,10.0,19.402507,3.3333333,8.3333333,26.06917377,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 13:00:00,8.3333333,6.6666667,10.0,22.362774,3.3333333,8.3333333,29.02944071,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 14:00:00,8.3333333,6.6666667,10.0,21.517327,3.3333333,8.3333333,28.18399412,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 15:00:00,8.3333333,6.6666667,10.0,13.269557,3.3333333,8.3333333,19.93622339,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 16:00:00,8.3333333,6.6666667,10.0,13.704535,3.3333333,8.3333333,20.3712018,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 17:00:00,8.3333333,6.6666667,10.0,19.5431,3.3333333,8.3333333,26.20976657,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 18:00:00,8.3333333,6.6666667,10.0,28.992095,3.3333333,8.3333333,35.6587615,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
2022-04-03 19:00:00,8.3333333,6.6666667,10.0,28.63449,3.3333333,8.3333333,35.3011564,0.0,5.0,5.0,1.6666667,1.6666667,3.3333333,10.0
