timeindex;permeate;elec
2022-03-29T09:00:00Z;0.041881667;0.8333373
2022-03-29T10:00:00Z;0.025119;5.0000038
2022-03-29T11:00:00Z;0.00012;3.03E-06
2022-03-29T12:00:00Z;0;3.33E-08
2022-03-29T13:00:00Z;0;2.53E-06
2022-03-29T14:00:00Z;0.091851667;0.000004
2022-03-29T15:00:00Z;0.056872667;5.0000038
2022-03-29T16:00:00Z;0.070332;10.00000327
2022-03-29T17:00:00Z;0.065349;8.67E-07
2022-03-29T18:00:00Z;0;0
2022-03-29T19:00:00Z;0;0.001000733
2022-03-29T20:00:00Z;0;0.015002917
2022-03-29T21:00:00Z;0;0.0493356
2022-03-29T22:00:00Z;0;0.019585883
2022-03-29T23:00:00Z;0;0
2022-03-30T00:00:00Z;0;0
2022-03-30T01:00:00Z;0;0
2022-03-30T02:00:00Z;0;0
2022-03-30T03:00:00Z;0;0
2022-03-30T04:00:00Z;0;0.035003617
2022-03-30T05:00:00Z;0;0.393346667
2022-03-30T06:00:00Z;0;0.937007133
2022-03-30T07:00:00Z;0.00024;0.477511117
2022-03-30T08:00:00Z;0.126830667;3.798005967
2022-03-30T09:00:00Z;0.073529333;1.25000395
2022-03-30T10:00:00Z;0.00012;0.000004
2022-03-30T11:00:00Z;0.075117;5.000003783
2022-03-30T12:00:00Z;0;2.58E-06
2022-03-30T13:00:00Z;0;3.23E-06
2022-03-30T14:00:00Z;0.153481333;0.000004
2022-03-30T15:00:00Z;0.00024;5.8333371
2022-03-30T16:00:00Z;0.00036;4.166669617
2022-03-30T17:00:00Z;0.075329;0.00000065
2022-03-30T18:00:00Z;0;0
2022-03-30T19:00:00Z;0;5.83E-07
2022-03-30T20:00:00Z;0;0.015419033
2022-03-30T21:00:00Z;0;0.032001633
2022-03-30T22:00:00Z;0;0.01891965
2022-03-30T23:00:00Z;0;0.004333583
2022-03-31T00:00:00Z;0;0
2022-03-31T01:00:00Z;0;0
2022-03-31T02:00:00Z;0;0
2022-03-31T03:00:00Z;0;0
2022-03-31T04:00:00Z;0;2.25E-06
2022-03-31T05:00:00Z;0;0.42542955
2022-03-31T06:00:00Z;0;1.084004667
2022-03-31T07:00:00Z;0.043547333;0.3790112
2022-03-31T08:00:00Z;0.00024;0.010005383
2022-03-31T09:00:00Z;0.033553333;5.0000038
2022-03-31T10:00:00Z;0.00012;5.41667045
2022-03-31T11:00:00Z;0.025119;5.000002767
2022-03-31T12:00:00Z;0;0.0000019
2022-03-31T13:00:00Z;0;5.0000038
2022-03-31T14:00:00Z;0.111839667;0.41667065
2022-03-31T15:00:00Z;0.006902667;0.000004
2022-03-31T16:00:00Z;0.120288;1.63E-06
2022-03-31T17:00:00Z;0.145315;0
2022-03-31T18:00:00Z;0;0
2022-03-31T19:00:00Z;0;6.83E-07
2022-03-31T20:00:00Z;0;0.05183505
2022-03-31T21:00:00Z;0;0.022752717
2022-03-31T22:00:00Z;0;0.011918933
2022-03-31T23:00:00Z;0;0
2022-04-01T00:00:00Z;0;0
2022-04-01T01:00:00Z;0;0
2022-04-01T02:00:00Z;0;0
2022-04-01T03:00:00Z;0;0
2022-04-01T04:00:00Z;0;1.38E-06
2022-04-01T05:00:00Z;0;0.308009583
2022-04-01T06:00:00Z;0;1.088001867
2022-04-01T07:00:00Z;0.043547333;0.400009983
2022-04-01T08:00:00Z;0.036884667;0.0100038
2022-04-01T09:00:00Z;0.015231;0
2022-04-01T10:00:00Z;0.025119;0
2022-04-01T11:00:00Z;0.050118;0
2022-04-01T12:00:00Z;0;0
2022-04-01T13:00:00Z;0;0
2022-04-01T14:00:00Z;0.130162;0
2022-04-01T15:00:00Z;0.085189;0
2022-04-01T16:00:00Z;0.120302;0
2022-04-01T17:00:00Z;0.00036;0
2022-04-01T18:00:00Z;0;0
2022-04-01T19:00:00Z;0;0
2022-04-01T20:00:00Z;0;0
2022-04-01T21:00:00Z;0;0
2022-04-01T22:00:00Z;0;0
2022-04-01T23:00:00Z;0;0
2022-04-02T00:00:00Z;0;0
2022-04-02T01:00:00Z;0;0
2022-04-02T02:00:00Z;0;0
2022-04-02T03:00:00Z;0;0
2022-04-02T04:00:00Z;0;0.04500235
2022-04-02T05:00:00Z;0;0.553175583
2022-04-02T06:00:00Z;0;0.946089917
2022-04-02T07:00:00Z;0.00024;0.383677967
2022-04-02T08:00:00Z;0.05021;5.000006133
2022-04-02T09:00:00Z;0.098514333;1.25000395
2022-04-02T10:00:00Z;0.050118;3.75000385
2022-04-02T11:00:00Z;0.00012;0.0000037
2022-04-02T12:00:00Z;0;1.13E-06
2022-04-02T13:00:00Z;0;2.72E-06
2022-04-02T14:00:00Z;0.120168;4.58333715
2022-04-02T15:00:00Z;0.058538333;0.41667065
2022-04-02T16:00:00Z;0.070318;5.000002983
2022-04-02T17:00:00Z;0.050358;3.67E-07
2022-04-02T18:00:00Z;0;0
2022-04-02T19:00:00Z;0;0.000833617
2022-04-02T20:00:00Z;0;0.041251483
2022-04-02T21:00:00Z;0;0.010503117
2022-04-02T22:00:00Z;0;0.018586083
2022-04-02T23:00:00Z;0;8.00E-07
2022-04-03T00:00:00Z;0;0
2022-04-03T01:00:00Z;0;0
2022-04-03T02:00:00Z;0;0
2022-04-03T03:00:00Z;0;0
2022-04-03T04:00:00Z;0;0.016003017
2022-04-03T05:00:00Z;0;0.274682417
2022-04-03T06:00:00Z;0;0.920007883
2022-04-03T07:00:00Z;0.015231;0.620008283
2022-04-03T08:00:00Z;0.045213;0.04200485
2022-04-03T09:00:00Z;0.008568333;0.000004
2022-04-03T10:00:00Z;0.00012;5.0000038
2022-04-03T11:00:00Z;0.025119;3.37E-06
2022-04-03T12:00:00Z;0;2.20E-06
2022-04-03T13:00:00Z;0;3.25E-06
2022-04-03T14:00:00Z;0.075195;5.0000038
2022-04-03T15:00:00Z;0.05021;10.0000036
2022-04-03T16:00:00Z;0.171923667;2.72E-06
2022-04-03T17:00:00Z;0.100342;6.83E-07
2022-04-03T18:00:00Z;0;0
2022-04-03T19:00:00Z;0;1.17E-07
2022-04-03T20:00:00Z;0;0.024918717
2022-04-03T21:00:00Z;0;0.069417683
2022-04-03T22:00:00Z;0;0.050418417
2022-04-03T23:00:00Z;0;8.17E-07
2022-04-04T00:00:00Z;0;0
2022-04-04T01:00:00Z;0;0
2022-04-04T02:00:00Z;0;0
2022-04-04T03:00:00Z;0;0
2022-04-04T04:00:00Z;0;0.036004083
2022-04-04T05:00:00Z;0;0.465345017
2022-04-04T06:00:00Z;0;0.993504783
2022-04-04T07:00:00Z;0.011899667;0.417011217
2022-04-04T08:00:00Z;0.041881667;0.014006417
2022-04-04T09:00:00Z;0.066866667;10.0000036
2022-04-04T10:00:00Z;0.00012;0.000004
2022-04-04T11:00:00Z;0.025119;5.0000029
2022-04-04T12:00:00Z;0;0.0000022
2022-04-04T13:00:00Z;0;3.15E-06
2022-04-04T14:00:00Z;0.140156;0.000004
2022-04-04T15:00:00Z;0.048544333;3.3333372
2022-04-04T16:00:00Z;0.070346;1.66666965
2022-04-04T17:00:00Z;0.093651333;0.00000115
2022-04-04T18:00:00Z;0;0
2022-04-04T19:00:00Z;0;7.83E-07
2022-04-04T20:00:00Z;0;0.0090032
2022-04-04T21:00:00Z;0;0.038752333
2022-04-04T22:00:00Z;0;0.019668867
2022-04-04T23:00:00Z;0;1.67E-07
2022-04-05T00:00:00Z;0;0
2022-04-05T01:00:00Z;0;0
2022-04-05T02:00:00Z;0;0
2022-04-05T03:00:00Z;0;0
2022-04-05T04:00:00Z;0;0.066252733
2022-04-05T05:00:00Z;0;0.439095983
2022-04-05T06:00:00Z;0;1.0360891
2022-04-05T07:00:00Z;0.10018;0.326510917
2022-04-05T08:00:00Z;0.038550333;3.88E-06
2022-04-05T09:00:00Z;0.016896667;5.41667045
2022-04-05T10:00:00Z;0.00012;13.3333368
2022-04-05T11:00:00Z;0.050118;2.083336433
2022-04-05T12:00:00Z;0;1.07E-06
2022-04-05T13:00:00Z;0;1.77E-06
2022-04-05T14:00:00Z;0.006902667;0.000004
2022-04-05T15:00:00Z;0.103511333;0.000004
2022-04-05T16:00:00Z;0.123647333;3.68E-06
2022-04-05T17:00:00Z;0.061989667;1.03E-06
2022-04-05T18:00:00Z;0;0
2022-04-05T19:00:00Z;0;0.0000004
2022-04-05T20:00:00Z;0;0.016419783
2022-04-05T21:00:00Z;0;0.062083817
2022-04-05T22:00:00Z;0;0.032835717
2022-04-05T23:00:00Z;0;0.0000002
2022-04-06T00:00:00Z;0;0
2022-04-06T01:00:00Z;0;0
2022-04-06T02:00:00Z;0;0
2022-04-06T03:00:00Z;0;0
2022-04-06T04:00:00Z;0;0.048002967
2022-04-06T05:00:00Z;0;0.453345433
2022-04-06T06:00:00Z;0;0.88350775
2022-04-06T07:00:00Z;0.048544333;0.4250098
2022-04-06T08:00:00Z;0.115171;0.038005
2022-04-06T09:00:00Z;0.095183;0.000004
2022-04-06T10:00:00Z;0.025119;0.000004
2022-04-06T11:00:00Z;0.025119;0.416669283
2022-04-06T12:00:00Z;0;0.0000023
2022-04-06T13:00:00Z;0;2.91667035
2022-04-06T14:00:00Z;0.026890667;7.08333705
2022-04-06T15:00:00Z;0.013565333;5.41667045
2022-04-06T16:00:00Z;0.068666333;5.00000285
2022-04-06T17:00:00Z;0.081991667;0.0000008
2022-04-06T18:00:00Z;0;0
2022-04-06T19:00:00Z;0;0.003500167
2022-04-06T20:00:00Z;0;0.051584417
2022-04-06T21:00:00Z;0;0.04233485
2022-04-06T22:00:00Z;0;0.009586733
2022-04-06T23:00:00Z;0;0.003334417
2022-04-07T00:00:00Z;0;0
2022-04-07T01:00:00Z;0;0
2022-04-07T02:00:00Z;0;0
2022-04-07T03:00:00Z;0;0
2022-04-07T04:00:00Z;0;0.024003533
2022-04-07T05:00:00Z;0;0.419012367
2022-04-07T06:00:00Z;0;0.955339983
2022-04-07T07:00:00Z;0.065201;0.494009017
2022-04-07T08:00:00Z;0.00024;0.040003517
2022-04-07T09:00:00Z;0.058538333;5.41667045
2022-04-07T10:00:00Z;0.025119;0.000004
2022-04-07T11:00:00Z;0.00012;5.416668933
2022-04-07T12:00:00Z;0;0.00000155
2022-04-07T13:00:00Z;0;3.43E-06
2022-04-07T14:00:00Z;0.135159;10.41667025
2022-04-07T15:00:00Z;0.036884667;0.000004
2022-04-07T16:00:00Z;0.106990667;0.000003
2022-04-07T17:00:00Z;0.071997667;2.17E-07
2022-04-07T18:00:00Z;0;0
2022-04-07T19:00:00Z;0;6.67E-07
2022-04-07T20:00:00Z;0;0.0137535
2022-04-07T21:00:00Z;0;0.053001933
2022-04-07T22:00:00Z;0;0.042418817
2022-04-07T23:00:00Z;0;0.007583917
2022-04-08T00:00:00Z;0;0
2022-04-08T01:00:00Z;0;0
2022-04-08T02:00:00Z;0;0
2022-04-08T03:00:00Z;0;0
2022-04-08T04:00:00Z;0;2.08E-06
2022-04-08T05:00:00Z;0;0.486009033
2022-04-08T06:00:00Z;0;1.02900285
2022-04-08T07:00:00Z;0.108508333;0.3030105
2022-04-08T08:00:00Z;0.031887667;2.73E-06
2022-04-08T09:00:00Z;0.00024;0
2022-04-08T10:00:00Z;0.050118;0
2022-04-08T11:00:00Z;0.025119;0
2022-04-08T12:00:00Z;0;0
2022-04-08T13:00:00Z;0;0
2022-04-08T14:00:00Z;0.041881667;0
2022-04-08T15:00:00Z;0.063535333;0
2022-04-08T16:00:00Z;0.135279;0
2022-04-08T17:00:00Z;0.047012667;0
2022-04-08T18:00:00Z;0;0
2022-04-08T19:00:00Z;0;0
2022-04-08T20:00:00Z;0;0
2022-04-08T21:00:00Z;0;0
2022-04-08T22:00:00Z;0;0
2022-04-08T23:00:00Z;0;0
2022-04-09T00:00:00Z;0;0
2022-04-09T01:00:00Z;0;0
2022-04-09T02:00:00Z;0;0
2022-04-09T03:00:00Z;0;0
2022-04-09T04:00:00Z;0;0.048002917
2022-04-09T05:00:00Z;0;0.494928067
2022-04-09T06:00:00Z;0;0.96192255
2022-04-09T07:00:00Z;0.005237;0.39951125
2022-04-09T08:00:00Z;0.125165;5.019005733
2022-04-09T09:00:00Z;0.055207;0.000004
2022-04-09T10:00:00Z;0.025119;5.0000038
2022-04-09T11:00:00Z;0.050118;2.42E-06
2022-04-09T12:00:00Z;0;7.83E-07
2022-04-09T13:00:00Z;0;3.60E-06
2022-04-09T14:00:00Z;0.028556333;0.000004
2022-04-09T15:00:00Z;0.115171;0.000004
2022-04-09T16:00:00Z;0.058672333;8.750003217
2022-04-09T17:00:00Z;0.063655333;1.250001317
2022-04-09T18:00:00Z;0;0
2022-04-09T19:00:00Z;0;8.33E-08
2022-04-09T20:00:00Z;0;0.016252383
2022-04-09T21:00:00Z;0;0.031502417
2022-04-09T22:00:00Z;0;0.02733595
2022-04-09T23:00:00Z;0;2.50E-07
2022-04-10T00:00:00Z;0;0
2022-04-10T01:00:00Z;0;0
2022-04-10T02:00:00Z;0;0
2022-04-10T03:00:00Z;0;0
2022-04-10T04:00:00Z;0;0.0130023
2022-04-10T05:00:00Z;0;0.473011717
2022-04-10T06:00:00Z;0;1.150086933
2022-04-10T07:00:00Z;0.030222;0.263012917
2022-04-10T08:00:00Z;0.083523333;4.60E-06
2022-04-10T09:00:00Z;0.053541333;5.0000038
2022-04-10T10:00:00Z;0.025119;4.1666705
2022-04-10T11:00:00Z;0.075117;2.916669983
2022-04-10T12:00:00Z;0;2.916667583
2022-04-10T13:00:00Z;0;0.00000155
2022-04-10T14:00:00Z;0.091851667;2.91667055
2022-04-10T15:00:00Z;0.051875667;2.08333725
2022-04-10T16:00:00Z;0.012019667;3.02E-06
2022-04-10T17:00:00Z;0.083643333;1.13E-06
2022-04-10T18:00:00Z;0;0
2022-04-10T19:00:00Z;0;1.00E-06
2022-04-10T20:00:00Z;0;0.035252467
2022-04-10T21:00:00Z;0;0.056168233
2022-04-10T22:00:00Z;0;0.039584833
2022-04-10T23:00:00Z;0;8.83E-07
2022-04-11T00:00:00Z;0;0
2022-04-11T01:00:00Z;0;0
2022-04-11T02:00:00Z;0;0
2022-04-11T03:00:00Z;0;0
2022-04-11T04:00:00Z;0;0.009002567
2022-04-11T05:00:00Z;0;0.407512367
2022-04-11T06:00:00Z;0;1.02900545
2022-04-11T07:00:00Z;0.046878667;0.456509667
2022-04-11T08:00:00Z;0.018562333;4.599338033
2022-04-11T09:00:00Z;0.083523333;5.8333371
2022-04-11T10:00:00Z;0.025119;0.000004
2022-04-11T11:00:00Z;0.025119;0.0000036
2022-04-11T12:00:00Z;0;1.80E-06
2022-04-11T13:00:00Z;0;1.83E-06
2022-04-11T14:00:00Z;0.051875667;0.000004
2022-04-11T15:00:00Z;0.131827667;5.41667045
2022-04-11T16:00:00Z;0.043667333;5.000003017
2022-04-11T17:00:00Z;0.091999667;0.00000145
2022-04-11T18:00:00Z;0;0
2022-04-11T19:00:00Z;0;0.004250617
2022-04-11T20:00:00Z;0;0.044752167
2022-04-11T21:00:00Z;0;0.032419
2022-04-11T22:00:00Z;0;0.012170133
2022-04-11T23:00:00Z;0;0.004500417
2022-04-12T00:00:00Z;0;0
2022-04-12T01:00:00Z;0;0
2022-04-12T02:00:00Z;0;0
2022-04-12T03:00:00Z;0;0
2022-04-12T04:00:00Z;0;0.049002083
2022-04-12T05:00:00Z;0;0.3975121
2022-04-12T06:00:00Z;0;0.895341783
2022-04-12T07:00:00Z;0.006902667;0.478007933
2022-04-12T08:00:00Z;0.065201;0.439671717
2022-04-12T09:00:00Z;0.065201;4.58333715
2022-04-12T10:00:00Z;0.050118;8.75000365
2022-04-12T11:00:00Z;0.00012;1.666668683
2022-04-12T12:00:00Z;0;4.17E-07
2022-04-12T13:00:00Z;0;3.00E-06
2022-04-12T14:00:00Z;0.131827667;5.0000038
2022-04-12T15:00:00Z;0.05021;0.000004
2022-04-12T16:00:00Z;0.128630333;2.82E-06
2022-04-12T17:00:00Z;0.025359;0.00000055
2022-04-12T18:00:00Z;0;0
2022-04-12T19:00:00Z;0;0.005000183
2022-04-12T20:00:00Z;0;0.018336083
2022-04-12T21:00:00Z;0;0.0552521
2022-04-12T22:00:00Z;0;0.05900145
2022-04-12T23:00:00Z;0;0.0095003
2022-04-13T00:00:00Z;0;0
2022-04-13T01:00:00Z;0;0
2022-04-13T02:00:00Z;0;0
2022-04-13T03:00:00Z;0;0
2022-04-13T04:00:00Z;0;0.045002217
2022-04-13T05:00:00Z;0;0.538093783
2022-04-13T06:00:00Z;0;1.031256067
2022-04-13T07:00:00Z;0.00024;0.276013833
2022-04-13T08:00:00Z;0.018562333;0.0000069
2022-04-13T09:00:00Z;0.001905667;7.08333705
2022-04-13T10:00:00Z;0.00012;8.333337
2022-04-13T11:00:00Z;0.025119;2.38E-06
2022-04-13T12:00:00Z;0;6.00E-07
2022-04-13T13:00:00Z;0;2.73E-06
2022-04-13T14:00:00Z;0.00024;2.08333725
2022-04-13T15:00:00Z;0.095183;2.91667055
2022-04-13T16:00:00Z;0.19026;0.0000018
2022-04-13T17:00:00Z;0.166954667;0.0000003
2022-04-13T18:00:00Z;0;0
2022-04-13T19:00:00Z;0;2.83E-07
2022-04-13T20:00:00Z;0;0.0233356
2022-04-13T21:00:00Z;0;0.0536684
2022-04-13T22:00:00Z;0;0.0446682
2022-04-13T23:00:00Z;0;0.0000002
2022-04-14T00:00:00Z;0;0
2022-04-14T01:00:00Z;0;0
2022-04-14T02:00:00Z;0;0
2022-04-14T03:00:00Z;0;0
2022-04-14T04:00:00Z;0;0.030002233
2022-04-14T05:00:00Z;0;0.399679433
2022-04-14T06:00:00Z;0;0.755093333
2022-04-14T07:00:00Z;0.081857667;0.645008567
2022-04-14T08:00:00Z;0.05021;0.0700069
2022-04-14T09:00:00Z;0.018562333;5.0000038
2022-04-14T10:00:00Z;0.00012;5.0000038
2022-04-14T11:00:00Z;0.025119;5.000003183
2022-04-14T12:00:00Z;0;0.0000014
2022-04-14T13:00:00Z;0;0.41667
2022-04-14T14:00:00Z;0.053541333;0.000004
2022-04-14T15:00:00Z;0.051875667;5.0000038
2022-04-14T16:00:00Z;0.085323;0.833336367
2022-04-14T17:00:00Z;0.13031;7.17E-07
2022-04-14T18:00:00Z;0;0
2022-04-14T19:00:00Z;0;1.83E-07
2022-04-14T20:00:00Z;0;0.023585917
2022-04-14T21:00:00Z;0;0.024502833
2022-04-14T22:00:00Z;0;0.0347519
2022-04-14T23:00:00Z;0;1.83E-07
2022-04-15T00:00:00Z;0;0
2022-04-15T01:00:00Z;0;0
2022-04-15T02:00:00Z;0;0
2022-04-15T03:00:00Z;0;0
2022-04-15T04:00:00Z;0;0.0330032
2022-04-15T05:00:00Z;0;0.563008317
2022-04-15T06:00:00Z;0;0.938004367
2022-04-15T07:00:00Z;0.063535333;0.2700099
2022-04-15T08:00:00Z;0.110174;0.012002267
2022-04-15T09:00:00Z;0.118502333;0
2022-04-15T10:00:00Z;0.050118;0
2022-04-15T11:00:00Z;0.025119;0
2022-04-15T12:00:00Z;0;0
2022-04-15T13:00:00Z;0;0
2022-04-15T14:00:00Z;0.00024;0
2022-04-15T15:00:00Z;0.005237;0
2022-04-15T16:00:00Z;0.110308;0
2022-04-15T17:00:00Z;0.033673333;0
2022-04-15T18:00:00Z;0;0
2022-04-15T19:00:00Z;0;0
2022-04-15T20:00:00Z;0;0
2022-04-15T21:00:00Z;0;0
2022-04-15T22:00:00Z;0;0
2022-04-15T23:00:00Z;0;0
2022-04-16T00:00:00Z;0;0
2022-04-16T01:00:00Z;0;0
2022-04-16T02:00:00Z;0;0
2022-04-16T03:00:00Z;0;0
2022-04-16T04:00:00Z;0;0.00700205
2022-04-16T05:00:00Z;0;0.3061829
2022-04-16T06:00:00Z;0;0.970339933
2022-04-16T07:00:00Z;0.006902667;0.571675317
2022-04-16T08:00:00Z;0.138490333;0.01200635
2022-04-16T09:00:00Z;0.025225;5.8333371
2022-04-16T10:00:00Z;0.025119;14.1666701
2022-04-16T11:00:00Z;0.050118;3.13E-06
2022-04-16T12:00:00Z;0;2.28E-06
2022-04-16T13:00:00Z;0;0.00000345
2022-04-16T14:00:00Z;0.065201;0.000004
2022-04-16T15:00:00Z;0.140156;0.000004
2022-04-16T16:00:00Z;0.063669333;0.0000033
2022-04-16T17:00:00Z;0.003691333;9.17E-07
2022-04-16T18:00:00Z;0;0
2022-04-16T19:00:00Z;0;7.00E-07
2022-04-16T20:00:00Z;0;0.032252033
2022-04-16T21:00:00Z;0;0.058751083
2022-04-16T22:00:00Z;0;0.023084717
2022-04-16T23:00:00Z;0;1.67E-08
2022-04-17T00:00:00Z;0;0
2022-04-17T01:00:00Z;0;0
2022-04-17T02:00:00Z;0;0
2022-04-17T03:00:00Z;0;0
2022-04-17T04:00:00Z;0;0.006004283
2022-04-17T05:00:00Z;0;0.466263183
2022-04-17T06:00:00Z;0;1.001590033
2022-04-17T07:00:00Z;0.091851667;0.391011483
2022-04-17T08:00:00Z;0.080192;2.522006833
2022-04-17T09:00:00Z;0.068532333;7.5000037
2022-04-17T10:00:00Z;0.025119;5.0000038
2022-04-17T11:00:00Z;0.00012;0.00000395
2022-04-17T12:00:00Z;0;2.55E-06
2022-04-17T13:00:00Z;0;0.000004
2022-04-17T14:00:00Z;0.006902667;0.000004
2022-04-17T15:00:00Z;0.061869667;0.000004
2022-04-17T16:00:00Z;0.103645333;5.000003417
2022-04-17T17:00:00Z;0.063683333;6.67E-07
2022-04-17T18:00:00Z;0;0
2022-04-17T19:00:00Z;0;0.000333883
2022-04-17T20:00:00Z;0;0.04416775
2022-04-17T21:00:00Z;0;0.047584483
2022-04-17T22:00:00Z;0;0.019336067
2022-04-17T23:00:00Z;0;0.0066668
2022-04-18T00:00:00Z;0;0
2022-04-18T01:00:00Z;0;0
2022-04-18T02:00:00Z;0;0
2022-04-18T03:00:00Z;0;0
2022-04-18T04:00:00Z;0;0.01000235
2022-04-18T05:00:00Z;0;0.44167895
2022-04-18T06:00:00Z;0;0.991172783
2022-04-18T07:00:00Z;0.065201;3.341678183
2022-04-18T08:00:00Z;0.096848667;3.773005767
2022-04-18T09:00:00Z;0.038550333;3.3333372
2022-04-18T10:00:00Z;0.00012;5.0000038
2022-04-18T11:00:00Z;0.075117;0.0000029
2022-04-18T12:00:00Z;0;0.0000013
2022-04-18T13:00:00Z;0;1.87E-06
2022-04-18T14:00:00Z;0.056872667;0.000004
2022-04-18T15:00:00Z;0.051875667;5.0000038
2022-04-18T16:00:00Z;0.046998667;3.48E-06
2022-04-18T17:00:00Z;0.062003667;5.00E-07
2022-04-18T18:00:00Z;0;0
2022-04-18T19:00:00Z;0;0.001000617
2022-04-18T20:00:00Z;0;0.031502133
2022-04-18T21:00:00Z;0;0.031835233
2022-04-18T22:00:00Z;0;0.011668683
2022-04-18T23:00:00Z;0;2.17E-07
2022-04-19T00:00:00Z;0;0
2022-04-19T01:00:00Z;0;0
2022-04-19T02:00:00Z;0;0
2022-04-19T03:00:00Z;0;0
2022-04-19T04:00:00Z;0;0.013002667
2022-04-19T05:00:00Z;0;0.3651783
2022-04-19T06:00:00Z;0;1.059838217
2022-04-19T07:00:00Z;0.00024;0.427010317
2022-04-19T08:00:00Z;0.038550333;0.426672933
2022-04-19T09:00:00Z;0.165141;0.000004
2022-04-19T10:00:00Z;0.025119;0.41667065
2022-04-19T11:00:00Z;0.025119;5.000003183
2022-04-19T12:00:00Z;0;2.88E-06
2022-04-19T13:00:00Z;0;3.97E-06
2022-04-19T14:00:00Z;0.086854667;5.0000038
2022-04-19T15:00:00Z;0.001905667;5.0000038
2022-04-19T16:00:00Z;0.108656333;5.000002817
2022-04-19T17:00:00Z;0.033673333;1.22E-06
2022-04-19T18:00:00Z;0;0
2022-04-19T19:00:00Z;0;0.0000007
2022-04-19T20:00:00Z;0;0.052251717
2022-04-19T21:00:00Z;0;0.015419417
2022-04-19T22:00:00Z;0;0.0355854
2022-04-19T23:00:00Z;0;0.0000002
2022-04-20T00:00:00Z;0;0
2022-04-20T01:00:00Z;0;0
2022-04-20T02:00:00Z;0;0
2022-04-20T03:00:00Z;0;0
2022-04-20T04:00:00Z;0;0.004003117
2022-04-20T05:00:00Z;0;0.407763
2022-04-20T06:00:00Z;0;0.907007283
2022-04-20T07:00:00Z;0.00024;0.546008333
2022-04-20T08:00:00Z;0.00024;0.0560058
2022-04-20T09:00:00Z;0.143487333;0.41667065
2022-04-20T10:00:00Z;0.00012;5.0000038
2022-04-20T11:00:00Z;0.075117;3.38E-06
2022-04-20T12:00:00Z;0;1.77E-06
2022-04-20T13:00:00Z;0;5.00000275
2022-04-20T14:00:00Z;0.030222;5.0000038
2022-04-20T15:00:00Z;0.068532333;3.75000385
2022-04-20T16:00:00Z;0.080312;1.666670067
2022-04-20T17:00:00Z;0.101979667;1.62E-06
2022-04-20T18:00:00Z;0;0
2022-04-20T19:00:00Z;0;4.33E-07
2022-04-20T20:00:00Z;0;0.024085617
2022-04-20T21:00:00Z;0;0.042001967
2022-04-20T22:00:00Z;0;0.027752133
2022-04-20T23:00:00Z;0;0.0026669
2022-04-21T00:00:00Z;0;0
2022-04-21T01:00:00Z;0;0
2022-04-21T02:00:00Z;0;0
2022-04-21T03:00:00Z;0;0
2022-04-21T04:00:00Z;0;0.022669917
2022-04-21T05:00:00Z;0;0.491261633
2022-04-21T06:00:00Z;0;0.983006267
2022-04-21T07:00:00Z;0.00024;0.379011817
2022-04-21T08:00:00Z;0.033553333;0.0030072
2022-04-21T09:00:00Z;0.05021;0.000004
2022-04-21T10:00:00Z;0.075117;0.000004
2022-04-21T11:00:00Z;0.00012;2.28E-06
2022-04-21T12:00:00Z;0;0.0000013
2022-04-21T13:00:00Z;0;2.95E-06
2022-04-21T14:00:00Z;0.090186;5.0000038
2022-04-21T15:00:00Z;0.068532333;10.0000036
2022-04-21T16:00:00Z;0.118622333;5.000002367
2022-04-21T17:00:00Z;0.081991667;7.50E-07
2022-04-21T18:00:00Z;0;0
2022-04-21T19:00:00Z;0;8.83E-07
2022-04-21T20:00:00Z;0;0.0546691
2022-04-21T21:00:00Z;0;0.048335733
2022-04-21T22:00:00Z;0;0.01933605
2022-04-21T23:00:00Z;0;0.000667
2022-04-22T00:00:00Z;0;0
2022-04-22T01:00:00Z;0;0
2022-04-22T02:00:00Z;0;0
2022-04-22T03:00:00Z;0;0
2022-04-22T04:00:00Z;0;0.0000021
2022-04-22T05:00:00Z;0;0.341012333
2022-04-22T06:00:00Z;0;1.066002233
2022-04-22T07:00:00Z;0.061869667;0.4030099
2022-04-22T08:00:00Z;0.060204;0.009002983
2022-04-22T09:00:00Z;0.143487333;0
2022-04-22T10:00:00Z;0.025119;0
2022-04-22T11:00:00Z;0.00012;0
2022-04-22T12:00:00Z;0;0
2022-04-22T13:00:00Z;0;0
2022-04-22T14:00:00Z;0.023559333;0
2022-04-22T15:00:00Z;0.085189;0
2022-04-22T16:00:00Z;0.042015667;0
2022-04-22T17:00:00Z;0.050358;0
2022-04-22T18:00:00Z;0;0
2022-04-22T19:00:00Z;0;0
2022-04-22T20:00:00Z;0;0
2022-04-22T21:00:00Z;0;0
2022-04-22T22:00:00Z;0;0
2022-04-22T23:00:00Z;0;0
2022-04-23T00:00:00Z;0;0
2022-04-23T01:00:00Z;0;0
2022-04-23T02:00:00Z;0;0
2022-04-23T03:00:00Z;0;0
2022-04-23T04:00:00Z;0;0.005003883
2022-04-23T05:00:00Z;0;0.281847733
2022-04-23T06:00:00Z;0;1.051755233
2022-04-23T07:00:00Z;0.008568333;0.551758383
2022-04-23T08:00:00Z;0.068532333;0.004004967
2022-04-23T09:00:00Z;0.006902667;3.75000385
2022-04-23T10:00:00Z;0.00012;1.25000395
2022-04-23T11:00:00Z;0.050118;3.98E-06
