timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW,cum_temp_base_year,cum_temp_extension,cum_temp_cache
2022-08-10T13:00:00Z,819.9707,37.91135,1e-10,1e-10,3.90252,16.31198,2305.4059,1.0,1.0,386.9375128778,246.4152768863,24.6415276886,0.3883514672,1e-10,0.4938888889,1e-10,0.3883514672,0.882240356,1499.9658908549,1.0,4.6870763889,0.95,1.2039146385,0.131070862,1e-10,0.8199707,1e-10,1764.5813633333,540.8245366667
2022-08-10T14:00:00Z,808.66547,38.06384,1e-10,1e-10,4.78328,15.80551,2306.4918933333,1.0,0.99468,381.940617471,243.0178611241,24.3017861124,0.3936453659,1e-10,0.4938888889,1e-10,0.3936453659,0.8875342547,1499.9658908549,1.0,4.7092430556,0.95,1.1809993155,0.1293782182,1e-10,0.80866547,1e-10,1765.6673566667,540.8245366667
2022-08-10T15:00:00Z,793.2651,37.76392,1e-10,1e-10,4.80724,16.20456,2307.56539,1.0,1.0,375.9565894377,238.3897854652,23.8389785465,0.3841097735,1e-10,0.4938888889,1e-10,0.3841097735,0.8779986623,1499.9658908549,1.0,4.7092430556,0.95,1.1647043804,0.127351194,1e-10,0.7932651,1e-10,1766.7408533333,540.8245366667
2022-08-10T16:00:00Z,535.695,37.27228,1e-10,1e-10,3.7606,14.77649,2308.6184016667,1.0,1.0,263.4071062871,160.9855471075,16.0985547107,0.3143323177,1e-10,0.4938888889,1e-10,0.3143323177,0.8082212065,1499.9658908549,1.0,4.7092430556,0.95,0.7865293873,0.0892262842,1e-10,0.535695,1e-10,1767.793865,540.8245366667
2022-08-10T17:00:00Z,360.13947,37.57284,1e-10,1e-10,1.65473,11.41168,2309.6839366667,1.0,1.0,180.971305719,108.228095489,10.8228095489,0.2310666553,1e-10,0.4938888889,1e-10,0.2310666553,0.7249555441,1499.9658908549,1.0,4.7092430556,0.95,0.5287715522,0.0613020559,1e-10,0.36013947,1e-10,1768.8594,540.8245366667
2022-08-10T18:00:00Z,177.67427,38.47006,1e-10,1e-10,1.5977,9.5614,2310.7868558333,1.0,0.9608283333,91.0586709631,53.3941693741,5.3394169374,0.1742316965,1e-10,0.4938888889,1e-10,0.1742316965,0.6681205853,1499.9658908549,1.0,4.8724583333,0.95,0.250649996,0.0308451316,1e-10,0.17767427,1e-10,1769.9623191667,540.8245366667
2022-08-10T19:00:00Z,89.17709,36.41174,1e-10,1e-10,1.79129,11.9823,2311.8040116667,1.0,1.0,46.5988705423,26.7992470027,2.6799247003,0.1409123477,1e-10,0.4938888889,1e-10,0.1409123477,0.6348012365,1499.9658908549,1.0,4.8724583333,0.95,0.1309334639,0.0157848591,1e-10,0.08917709,1e-10,1770.979475,540.8245366667
2022-08-10T20:00:00Z,4.66441,36.04288,1e-10,1e-10,0.90505,11.82819,2312.8057983333,1.0,1.0,2.4665744647,1.4017353079,0.1401735308,0.0664497688,1e-10,0.4938888889,1e-10,0.0664497688,0.5603386576,1499.9658908549,1.0,4.8724583333,0.95,0.0068484782,0.0008355252,1e-10,0.00466441,1e-10,1771.9812616667,540.8245366667
2022-08-10T21:00:00Z,1e-10,33.01962,1e-10,1e-10,1.70478,12.79959,2313.6816158333,1.0,1.0,1e-10,1e-10,1e-10,0.093619231,1e-10,0.4938888889,1e-10,0.093619231,0.5875081198,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1772.8570791667,540.8245366667
2022-08-10T22:00:00Z,1e-10,32.27997,1e-10,1e-10,2.39718,15.5737,2314.5266145833,1.0,1.0,1e-10,1e-10,1e-10,0.1040223331,1e-10,0.4938888889,1e-10,0.1040223331,0.5979112219,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1773.7020779167,540.8245366667
2022-08-10T23:00:00Z,1e-10,31.49283,1e-10,1e-10,1.7699,14.68915,2315.3388158333,1.0,1.0,1e-10,1e-10,1e-10,0.0843693558,1e-10,0.4938888889,1e-10,0.0843693558,0.5782582446,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1774.5142791667,540.8245366667
2022-08-11T00:00:00Z,1e-10,31.99966,1e-10,1e-10,2.02283,12.89346,2316.172135,1.0,1.0,1e-10,1e-10,1e-10,0.1004536492,1e-10,0.4938888889,1e-10,0.1004536492,0.594342538,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1775.3475983333,540.8245366667
2022-08-11T01:00:00Z,1e-10,31.4726,1e-10,0.00476,3.08778,13.44052,2316.9834933333,1.0,1.0,1e-10,1e-10,1e-10,0.1246242609,0.00476,0.4939756625,1e-10,0.1246242609,0.6138399234,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1776.1589566667,540.8245366667
2022-08-11T02:00:00Z,1e-10,31.18594,1e-10,1e-10,3.18079,12.87076,2317.7829075,1.0,1.0,1e-10,1e-10,1e-10,0.1270473039,1e-10,0.4938888889,1e-10,0.1270473039,0.6209361926,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1776.9583708333,540.8245366667
2022-08-11T03:00:00Z,1e-10,30.71964,1e-10,1e-10,3.23473,9.74957,2318.5628925,1.0,1.0,1e-10,1e-10,1e-10,0.136781745,1e-10,0.4938888889,1e-10,0.136781745,0.6306706338,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1777.7383558333,540.8245366667
2022-08-11T04:00:00Z,1e-10,30.88919,1e-10,1e-10,3.85385,9.54569,2319.3499420833,1.0,1.0,1e-10,1e-10,1e-10,0.1517729672,1e-10,0.4938888889,1e-10,0.1517729672,0.645661856,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1778.5254054167,540.8245366667
2022-08-11T05:00:00Z,1e-10,30.45767,1e-10,1e-10,4.27896,9.84607,2320.1190116667,1.0,1.0,1e-10,1e-10,1e-10,0.1549280863,1e-10,0.4938888889,1e-10,0.1549280863,0.6488169751,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1779.294475,540.8245366667
2022-08-11T06:00:00Z,1e-10,29.88632,1e-10,1e-10,4.06369,9.96088,2320.864275,1.0,1.0,1e-10,1e-10,1e-10,0.1462303069,1e-10,0.4938888889,1e-10,0.1462303069,0.6401191957,1499.9658908549,1.0,4.8724583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1780.0397383333,540.8245366667
2022-08-11T07:00:00Z,47.87733,30.45767,1e-10,1e-10,3.74625,10.42325,2321.6333445833,1.0,1.0,25.7398617498,14.3879598729,1.4387959873,0.1535882179,1e-10,0.4938888889,1e-10,0.1535882179,0.6474771067,1499.9658908549,1.0,4.8724583333,0.95,0.0702954611,0.0087190974,1e-10,0.04787733,1e-10,1780.8088079167,540.8245366667
2022-08-11T08:00:00Z,230.05794,33.84348,1e-10,1e-10,3.36498,8.76636,2322.5434895833,1.0,1.0,119.3369209934,69.1363618054,6.9136361805,0.2211804746,1e-10,0.4938888889,1e-10,0.2211804746,0.7150693634,1499.9658908549,1.0,4.8724583333,0.95,0.3377805105,0.0404240803,1e-10,0.23005794,1e-10,1781.7189529167,540.8245366667
2022-08-11T09:00:00Z,448.84222,37.93475,1e-10,1e-10,3.4796,8.51663,2323.6241041667,1.0,1.0,222.6172240531,134.8847951757,13.4884795176,0.3144720207,1e-10,0.4938888889,1e-10,0.3144720207,0.8083609095,1499.9658908549,1.0,4.8724583333,0.95,0.6590085707,0.0754091565,1e-10,0.44884222,1e-10,1782.7995675,540.8245366667
2022-08-11T10:00:00Z,643.4349,42.04062,1e-10,1e-10,3.65694,7.07806,2324.8757966667,1.0,0.6632816667,305.4897367477,193.3632372984,19.3363237298,0.4122452309,1e-10,0.4938888889,1e-10,0.4122452309,0.9061341197,1499.9658908549,1.0,6.2754513889,0.95,0.6266138184,0.1034813162,1e-10,0.6434349,1e-10,1784.05126,540.8245366667
2022-08-11T11:00:00Z,823.11725,44.10586,1e-10,1e-10,4.04055,5.11124,2326.2135408333,1.0,0.4911783333,377.6420001945,247.3608691977,24.7360869198,0.4956383949,1e-10,0.4938888889,1e-10,0.4956383949,0.9895272837,1499.9658908549,1.0,8.3955416667,0.95,0.5936059774,0.1279221085,1e-10,0.82311725,1e-10,1785.3890041667,540.8245366667
2022-08-11T12:00:00Z,925.25977,46.52295,1e-10,1e-10,4.24238,0.79773,2327.6519970833,1.0,0.2897541667,413.7031497736,278.0564505736,27.8056450574,0.5621343421,1e-10,0.4938888889,1e-10,0.5621343421,1.0560232309,1499.9658908549,1.0,11.3548993056,0.95,0.3936323025,0.1401374296,1e-10,0.92525977,1e-10,1786.8274604167,540.8245366667
2022-08-11T13:00:00Z,982.3711,48.08389,1e-10,1e-10,3.78682,1e-10,2329.1554925,1.0,0.1596758333,432.3984088121,295.2193860239,29.5219386024,0.5843507606,1e-10,0.4938888889,1e-10,0.5843507606,1.0782396494,1499.9658908549,1.0,14.85625,0.95,0.2303096472,0.1464702447,1e-10,0.9823711,1e-10,1788.3309558333,540.8245366667
2022-08-11T14:00:00Z,848.6054,45.39539,1e-10,1e-10,2.53901,2.43405,2330.5469670833,1.0,0.3837175,385.6515625421,255.0204959863,25.5020495986,0.4799640565,1e-10,0.4938888889,1e-10,0.4799640565,0.9738529453,1499.9658908549,1.0,17.42409375,0.95,0.4780956127,0.1306352604,1e-10,0.8486054,1e-10,1789.7224304167,540.8245366667
2022-08-11T15:00:00Z,696.59326,44.34189,1e-10,1e-10,1.33784,5.14093,2331.8945458333,1.0,0.4715091667,324.9835127,209.3382373785,20.9338237379,0.3744425647,1e-10,0.4938888889,1e-10,0.3744425647,0.8683314535,1499.9658908549,1.0,19.6261388889,0.95,0.4822439295,0.1100846202,1e-10,0.69659326,1e-10,1791.0700091667,540.8245366667
2022-08-11T16:00:00Z,603.43164,42.63538,1e-10,1e-10,0.87923,6.2215,2333.17102,1.0,0.6137183333,287.3200453724,181.3415706836,18.1341570684,0.3123735409,1e-10,0.4938888889,1e-10,0.3123735409,0.8062624297,1499.9658908549,1.0,21.2356458333,0.95,0.543744073,0.0973265315,1e-10,0.60343164,1e-10,1792.3464833333,540.8245366667
2022-08-11T17:00:00Z,435.02295,41.92545,1e-10,1e-10,1.30348,5.47318,2334.41791375,1.0,0.6728791667,212.540977751,130.7318672193,13.0731867219,0.2679739367,1e-10,0.4938888889,1e-10,0.2679739367,0.7618628254,1499.9658908549,1.0,22.5986493056,0.95,0.4297804065,0.071995938,1e-10,0.43502295,1e-10,1793.5933770833,540.8245366667
2022-08-11T18:00:00Z,238.72266,41.57681,1e-10,1e-10,2.43342,7.47711,2335.6502808333,1.0,0.7019325,119.8547616655,71.7402589665,7.1740258966,0.2485882355,1e-10,0.4938888889,1e-10,0.2485882355,0.7424771243,1499.9658908549,1.0,23.8405972222,0.95,0.2460290316,0.0405994932,1e-10,0.23872266,1e-10,1794.8257441667,540.8245366667
2022-08-11T19:00:00Z,88.05448,38.97687,1e-10,1e-10,2.58865,10.38568,2336.7743170833,1.0,0.9185941667,45.5485932198,26.4618834189,2.6461883419,0.188730811,1e-10,0.4938888889,1e-10,0.188730811,0.6826196998,1499.9658908549,1.0,24.1797881944,0.95,0.1187606323,0.0154290891,1e-10,0.08805448,1e-10,1795.9497804167,540.8245366667
2022-08-11T20:00:00Z,4.19004,37.71329,1e-10,1e-10,1.79062,11.41605,2337.8457041667,1.0,1.0,2.2012865329,1.2591789765,0.1259178976,0.1193700597,1e-10,0.4938888889,1e-10,0.1193700597,0.6132589485,1499.9658908549,1.0,24.1797881944,0.95,0.0061519887,0.0007456618,1e-10,0.00419004,1e-10,1797.0211675,540.8245366667
2022-08-11T21:00:00Z,1e-10,38.77441,1e-10,1e-10,0.31935,11.80374,2338.9613045833,1.0,0.9354658333,1e-10,1e-10,1e-10,0.0269785571,1e-10,0.4938888889,1e-10,0.0269785571,0.5208674459,1499.9658908549,1.0,24.4486805556,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1798.1367679167,540.8245366667
2022-08-11T22:00:00Z,1e-10,37.71457,1e-10,1e-10,1.98679,10.60443,2340.032745,1.0,1.0,1e-10,1e-10,1e-10,0.1291374066,1e-10,0.4938888889,1e-10,0.1291374066,0.6230262954,1499.9658908549,1.0,24.4486805556,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1799.2082083333,540.8245366667
2022-08-11T23:00:00Z,1e-10,38.38528,1e-10,1e-10,2.64636,8.2608,2341.1321316667,1.0,0.9678933333,1e-10,1e-10,1e-10,0.1666423804,1e-10,0.4938888889,1e-10,0.1666423804,0.6605312692,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1800.307595,540.8245366667
2022-08-12T00:00:00Z,1e-10,36.56552,1e-10,1e-10,2.85916,7.57013,2342.155695,1.0,1.0,1e-10,1e-10,1e-10,0.1672225131,1e-10,0.4938888889,1e-10,0.1672225131,0.6611114019,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1801.3311583333,540.8245366667
2022-08-12T01:00:00Z,1e-10,34.34775,1e-10,1e-10,3.2302,8.33765,2343.08685125,1.0,1.0,1e-10,1e-10,1e-10,0.1645847549,1e-10,0.4938888889,1e-10,0.1645847549,0.6584736436,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1802.2623145833,540.8245366667
2022-08-12T02:00:00Z,1e-10,33.56317,1e-10,1e-10,3.55649,8.33939,2343.9853166667,1.0,1.0,1e-10,1e-10,1e-10,0.168465995,1e-10,0.4938888889,1e-10,0.168465995,0.6623548838,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1803.16078,540.8245366667
2022-08-12T03:00:00Z,1e-10,32.48624,1e-10,1e-10,3.82472,7.7356,2344.83891,1.0,1.0,1e-10,1e-10,1e-10,0.1692535015,1e-10,0.4938888889,1e-10,0.1692535015,0.6631423903,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1804.0143733333,540.8245366667
2022-08-12T04:00:00Z,1e-10,31.80289,1e-10,1e-10,4.0602,7.32825,2345.6640304167,1.0,1.0,1e-10,1e-10,1e-10,0.1705987805,1e-10,0.4938888889,1e-10,0.1705987805,0.6644876693,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1804.83949375,540.8245366667
2022-08-12T05:00:00Z,1e-10,31.56244,1e-10,1e-10,4.00189,7.82596,2346.4791320833,1.0,1.0,1e-10,1e-10,1e-10,0.1659178702,1e-10,0.4938888889,1e-10,0.1659178702,0.6598067589,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1805.6545954167,540.8245366667
2022-08-12T06:00:00Z,1e-10,30.76138,1e-10,1e-10,3.9098,8.08792,2347.26085625,1.0,1.0,1e-10,1e-10,1e-10,0.1571244169,1e-10,0.4938888889,1e-10,0.1571244169,0.6510133057,1499.9658908549,1.0,24.5824583333,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1806.4363195833,540.8245366667
2022-08-12T07:00:00Z,39.90833,30.92526,1e-10,1e-10,3.85881,8.48956,2348.04940875,1.0,1.0,21.4374060645,11.9931385195,1.1993138519,0.1646558691,1e-10,0.4938888889,1e-10,0.1646558691,0.6585447579,1499.9658908549,1.0,24.5824583333,0.95,0.0585950482,0.0072616875,1e-10,0.03990833,1e-10,1807.2248720833,540.8245366667
2022-08-12T08:00:00Z,206.70427,33.93015,1e-10,1e-10,3.43321,8.53717,2348.963165,1.0,1.0,107.4994543054,62.1181829127,6.2118182913,0.2181565296,1e-10,0.4938888889,1e-10,0.2181565296,0.7120454184,1499.9658908549,1.0,24.5824583333,0.95,0.3034916937,0.0364142676,1e-10,0.20670427,1e-10,1808.1386283333,540.8245366667
2022-08-12T09:00:00Z,416.28625,38.29669,1e-10,1e-10,3.0724,8.25208,2350.0588604167,1.0,0.9752758333,207.0379459946,125.1011670999,12.51011671,0.3001423306,1e-10,0.4938888889,1e-10,0.3001423306,0.7940312194,1499.9658908549,1.0,24.6854756944,0.95,0.596096937,0.070131846,1e-10,0.41628625,1e-10,1809.23432375,540.8245366667
2022-08-12T10:00:00Z,617.42487,42.34811,1e-10,1e-10,2.87947,4.04681,2351.323365,1.0,0.6376575,293.7900546831,185.5467766074,18.5546776607,0.3928546459,1e-10,0.4938888889,1e-10,0.3928546459,0.8867435347,1499.9658908549,1.0,26.1952361111,0.95,0.5780547207,0.0995181766,1e-10,0.61742487,1e-10,1810.4988283333,540.8245366667
2022-08-12T11:00:00Z,782.52905,43.4592,1e-10,1e-10,1.88134,2.87067,2352.634165,1.0,0.5450666667,362.1392509195,235.1634180677,23.5163418068,0.4239431023,1e-10,0.4938888889,1e-10,0.4239431023,0.9178319911,1499.9658908549,1.0,28.0907916667,0.95,0.6262495888,0.1226707213,1e-10,0.78252905,1e-10,1811.8096283333,540.8245366667
2022-08-12T12:00:00Z,782.0231,45.93005,1e-10,1e-10,0.27805,1.32336,2354.0479170833,1.0,0.3391625,357.9093209141,235.0113714039,23.5011371404,0.3605074755,1e-10,0.4938888889,1e-10,0.3605074755,0.8543963643,1499.9658908549,1.0,30.84428125,0.95,0.3894258448,0.1212378786,1e-10,0.7820231,1e-10,1813.2233804167,540.8245366667
2022-08-12T13:00:00Z,861.7607,43.77432,1e-10,1e-10,2.33076,3.36401,2355.3718470833,1.0,0.5188066667,393.8001559623,258.9738895551,25.8973889555,0.4657811329,1e-10,0.4938888889,1e-10,0.4657811329,0.9596700217,1499.9658908549,1.0,32.8492534722,0.95,0.6564317728,0.1333955075,1e-10,0.8617607,1e-10,1814.5473104167,540.8245366667
2022-08-12T14:00:00Z,883.92847,43.43326,1e-10,1e-10,4.06775,5.76831,2356.68156625,1.0,0.5472283333,403.2832145573,265.6356851321,26.5635685132,0.5044742137,1e-10,0.4938888889,1e-10,0.5044742137,0.9983631024,1499.9658908549,1.0,34.7358020833,0.95,0.7102039093,0.1366077902,1e-10,0.88392847,1e-10,1815.8570295833,540.8245366667
2022-08-12T15:00:00Z,667.0574,42.021,1e-10,1e-10,5.21427,7.50812,2357.93244125,1.0,0.6649166667,315.7075983841,200.4622042228,20.0462204223,0.4470160648,1e-10,0.4938888889,1e-10,0.4470160648,0.9409049536,1499.9658908549,1.0,36.1319826389,0.95,0.6512200848,0.1069425054,1e-10,0.6670574,1e-10,1817.1079045833,540.8245366667
2022-08-12T16:00:00Z,580.1413,41.18387,1e-10,1e-10,6.15349,7.58017,2359.1484358333,1.0,0.7346775,278.8618700643,174.3424235435,17.4342423544,0.4301895501,1e-10,0.4938888889,1e-10,0.4301895501,0.9240784389,1499.9658908549,1.0,37.2374930556,0.95,0.6257889415,0.0944614168,1e-10,0.5801413,1e-10,1818.3238991667,540.8245366667
2022-08-12T17:00:00Z,405.18655,40.67642,1e-10,1e-10,5.4389,6.78906,2360.3432866667,1.0,0.776965,199.8032607107,121.7655166323,12.1765516632,0.3748648956,1e-10,0.4938888889,1e-10,0.3748648956,0.8687537844,1499.9658908549,1.0,38.1668055556,0.95,0.4622254323,0.0676811752,1e-10,0.40518655,1e-10,1819.51875,540.8245366667
2022-08-12T18:00:00Z,229.36223,39.42865,1e-10,1e-10,3.6385,8.1774,2361.4861470833,1.0,0.8809458333,116.3202791899,68.9272890028,6.8927289003,0.272951315,1e-10,0.4938888889,1e-10,0.272951315,0.7668402038,1499.9658908549,1.0,38.6628645833,0.95,0.2966664736,0.0394022258,1e-10,0.22936223,1e-10,1820.6616104167,540.8245366667
2022-08-12T19:00:00Z,86.96347,38.04993,1e-10,1e-10,2.06153,8.88599,2362.5715608333,1.0,0.9958391667,45.1581785653,26.1340161777,2.6134016178,0.1650744287,1e-10,0.4938888889,1e-10,0.1650744287,0.6589633174,1499.9658908549,1.0,38.6802013889,0.95,0.1271520671,0.0152968404,1e-10,0.08696347,1e-10,1821.7470241667,540.8245366667
2022-08-12T20:00:00Z,3.38365,37.91263,1e-10,1e-10,1.14494,9.07199,2363.65125375,1.0,1.0,1.7764137779,1.0168449332,0.1016844933,0.0878077599,1e-10,0.4938888889,1e-10,0.0878077599,0.5816966487,1499.9658908549,1.0,38.6802013889,0.95,0.0049680138,0.0006017408,1e-10,0.00338365,1e-10,1822.8267170833,540.8245366667
2022-08-12T21:00:00Z,1e-10,38.32516,1e-10,1e-10,1.68504,8.14948,2364.7481354167,1.0,0.9729033333,1e-10,1e-10,1e-10,0.1203968203,1e-10,0.4938888889,1e-10,0.1203968203,0.6142857091,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1823.92359875,540.8245366667
2022-08-12T22:00:00Z,1e-10,34.35977,1e-10,1e-10,1.97324,12.19885,2365.6797925,1.0,1.0,1e-10,1e-10,1e-10,0.1111396949,1e-10,0.4938888889,1e-10,0.1111396949,0.6050285836,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1824.8552558333,540.8245366667
2022-08-12T23:00:00Z,1e-10,33.39612,1e-10,1e-10,2.15227,12.24295,2366.5712975,1.0,1.0,1e-10,1e-10,1e-10,0.1133191019,1e-10,0.4938888889,1e-10,0.1133191019,0.6072079907,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1825.7467608333,540.8245366667
2022-08-13T00:00:00Z,1e-10,33.09872,1e-10,1e-10,1.58918,11.3916,2367.4504108333,1.0,1.0,1e-10,1e-10,1e-10,0.0925614332,1e-10,0.4938888889,1e-10,0.0925614332,0.586450322,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1826.6258741667,540.8245366667
2022-08-13T01:00:00Z,1e-10,32.86334,1e-10,1e-10,1.34685,10.35251,2368.3197166667,1.0,1.0,1e-10,1e-10,1e-10,0.0831566089,1e-10,0.4938888889,1e-10,0.0831566089,0.5770454977,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1827.49518,540.8245366667
2022-08-13T02:00:00Z,1e-10,30.74558,1e-10,1e-10,2.82863,9.77795,2369.1007825,1.0,1.0,1e-10,1e-10,1e-10,0.1270360211,1e-10,0.4938888889,1e-10,0.1270360211,0.6209249099,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1828.2762458333,540.8245366667
2022-08-13T03:00:00Z,1e-10,29.92554,1e-10,1e-10,3.50307,9.62952,2369.84768,1.0,1.0,1e-10,1e-10,1e-10,0.1374865711,1e-10,0.4938888889,1e-10,0.1374865711,0.6313754599,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1829.0231433333,540.8245366667
2022-08-13T04:00:00Z,1e-10,29.9964,1e-10,1e-10,3.84735,9.02527,2370.59753,1.0,1.0,1e-10,1e-10,1e-10,0.146845337,1e-10,0.4938888889,1e-10,0.146845337,0.6407342258,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1829.7729933333,540.8245366667
2022-08-13T05:00:00Z,1e-10,30.23685,1e-10,1e-10,3.92314,7.70239,2371.35739875,1.0,1.0,1e-10,1e-10,1e-10,0.1547741971,1e-10,0.4938888889,1e-10,0.1547741971,0.6486630859,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1830.5328620833,540.8245366667
2022-08-13T06:00:00Z,1e-10,29.31876,1e-10,1e-10,3.65866,7.61771,2372.07901375,1.0,1.0,1e-10,1e-10,1e-10,0.1432981034,1e-10,0.4938888889,1e-10,0.1432981034,0.6371869922,1499.9658908549,1.0,38.7931041667,0.95,1e-10,1e-10,1e-10,1e-10,1e-10,1831.2544770833,540.8245366667
2022-08-13T07:00:00Z,44.73084,30.25519,1e-10,1e-10,3.23654,7.76614,2372.8396466667,1.0,1.0,24.0762464276,13.4423855925,1.3442385593,0.1507488097,1e-10,0.4938888889,1e-10,0.1507488097,0.6446376985,1499.9658908549,1.0,38.7931041667,0.95,0.0656756553,0.0081555659,1e-10,0.04473084,1e-10,1832.01511,540.8245366667
2022-08-13T08:00:00Z,212.03278,33.04559,1e-10,1e-10,2.5849,7.12653,2373.71654625,1.0,1.0,110.5874886335,63.7194916753,6.3719491675,0.1977921359,1e-10,0.4938888889,1e-10,0.1977921359,0.6916810246,1499.9658908549,1.0,38.7931041667,0.95,0.3113152308,0.0374603056,1e-10,0.21203278,1e-10,1832.8920095833,540.8245366667
2022-08-13T09:00:00Z,435.62378,37.17548,1e-10,1e-10,2.17119,6.70218,2374.7655245833,1.0,1.0,217.124026981,130.9124269525,13.0912426953,0.2779573362,1e-10,0.4938888889,1e-10,0.2779573362,0.771846225,1499.9658908549,1.0,38.7931041667,0.95,0.6396007145,0.0735483959,1e-10,0.43562378,1e-10,1833.9409879167,540.8245366667
2022-08-13T10:00:00Z,599.0677,41.08075,1e-10,1e-10,3.18822,4.86761,2375.9772225,1.0,0.7432708333,287.3505427783,180.0301317707,18.0030131771,0.3844766124,1e-10,0.4938888889,1e-10,0.3844766124,0.8783655012,1499.9658908549,1.0,39.8628090278,0.95,0.6537630279,0.0973368621,1e-10,0.5990677,1e-10,1835.1526858333,540.8245366667
2022-08-13T11:00:00Z,727.20447,42.66196,1e-10,1e-10,1.3536,6.88773,2377.2548041667,1.0,0.6115033333,340.3593975598,218.5374316765,21.8537431677,0.3780971318,1e-10,0.4938888889,1e-10,0.3780971318,0.8719860206,1499.9658908549,1.0,41.4815451389,0.95,0.6529091119,0.1152930335,1e-10,0.72720447,1e-10,1836.4302675,540.8245366667
2022-08-13T12:00:00Z,865.4606,41.30536,1e-10,1e-10,1.52486,9.7308,2378.4758608333,1.0,0.7245533333,399.7298316097,260.0857730443,26.0085773044,0.4228670921,1e-10,0.4938888889,1e-10,0.4228670921,0.9167559809,1499.9658908549,1.0,42.6292395833,0.95,0.9206933818,0.1354041205,1e-10,0.8654606,1e-10,1837.6513241667,540.8245366667
2022-08-13T13:00:00Z,831.56055,41.07568,1e-10,1e-10,3.58428,8.22806,2379.6873475,1.0,0.7436933333,386.303384732,249.8982258464,24.9898225846,0.4512173279,1e-10,0.4938888889,1e-10,0.4512173279,0.9451062167,1499.9658908549,1.0,43.6971840278,0.95,0.9079984921,0.130856058,1e-10,0.83156055,1e-10,1838.8628108333,540.8245366667
2022-08-13T14:00:00Z,678.47327,39.81021,1e-10,0.0801,4.98794,8.64807,2380.84610625,1.0,0.8491491667,323.7285916894,203.892869205,20.3892869205,0.4157508638,0.0801,0.4953498377,1e-10,0.4157508638,0.8310007015,1499.9658908549,1.0,44.3257291667,0.95,0.8458903902,0.1096595294,1e-10,0.67847327,1e-10,1840.0215695833,540.8245366667
2022-08-13T15:00:00Z,686.79016,39.06735,1e-10,0.00764,5.54038,10.89694,2381.9739125,1.0,0.9110541667,328.3872656514,206.3922374778,20.6392237478,0.4063108482,0.00764,0.4940281669,1e-10,0.4063108482,0.8926990151,1499.9658908549,1.0,44.6963368056,0.95,0.9186828816,0.1112376044,1e-10,0.68679016,1e-10,1841.1493758333,540.8245366667
