timeindex,time,pev,vwc_rzd,ghi,pv_profile,t_air,e,tp,windspeed,wind_turbine,ac-discharge,river-flow,cf_aware,river-water-source
2022-07-05T11:00:00Z,2022-07-05T11:00:00Z,-0.00000206,0.21955708,0,0.006,24.941345,-0.06078476,0.001065826,1.9169894,0.084,0.0033,1.195832359,0.1,2.00
2022-07-05T12:00:00Z,2022-07-05T12:00:00Z,-0.00000423,0.21946648,0.02,0.048,24.907898,-0.06813597,0.000772374,2.9083138,0.072,0.0033,1.004250058,0.1,2.00
2022-07-05T13:00:00Z,2022-07-05T13:00:00Z,-0.0000142,0.21930845,0.07,0.108,24.654205,-0.08138007,0.00033868,3.5679162,0.073,0.0033,0.721109734,0.1,2.00
2022-07-05T14:00:00Z,2022-07-05T14:00:00Z,-0.0000245,0.2190744,0.12,0.163,25.014069,-0.09094316,0.000484881,3.499975,0.08,0.0033,0.816558134,0.1,2.00
2022-07-05T15:00:00Z,2022-07-05T15:00:00Z,-0.0000489,0.21888274,0.19,0.227,25.336884,-0.11619531,0.000378299,3.2152512,0.088,0.0033,0.74697529,0.1,2.00
2022-07-05T16:00:00Z,2022-07-05T16:00:00Z,-0.0000988,0.21871595,0.32,0.263,26.017517,-0.16320293,0.000362872,3.3385432,0.078,0.0033,0.736903659,0.1,2.00
2022-07-05T17:00:00Z,2022-07-05T17:00:00Z,-0.000130693,0.21851648,0.39,0.341,26.409882,-0.19763869,0.000691385,3.4139328,0.069,0.0033,0.951375792,0.1,2.00
2022-07-05T18:00:00Z,2022-07-05T18:00:00Z,-0.000180854,0.21834402,0.56,0.36,26.860565,-0.23644395,0.000586204,3.6753914,0.063,0.0033,0.882707601,0.1,2.00
2022-07-05T19:00:00Z,2022-07-05T19:00:00Z,-0.000115211,0.21816555,0.44,0.229,26.569733,-0.19908614,0.000578842,3.8603134,0.056,0.0033,0.877901266,0.1,2.00
2022-07-05T20:00:00Z,2022-07-05T20:00:00Z,-0.000125995,0.21810827,0.45,0.153,27.133026,-0.2164016,0.000195635,4.166419,0.046,0.0033,0.627721751,0.1,2.00
2022-07-05T21:00:00Z,2022-07-05T21:00:00Z,-0.000064,0.21831569,0.24,0.085,27.311218,-0.16775136,0.000652468,4.376845,0.039,0.0033,0.925968542,0.1,2.00
2022-07-05T22:00:00Z,2022-07-05T22:00:00Z,-0.0000493,0.21833271,0.19,0.022,26.838318,-0.15003473,5.33E-05,3.2139218,0.041,0.0033,0.534797298,0.1,2.00
2022-07-05T23:00:00Z,2022-07-05T23:00:00Z,-0.0000257,0.21848857,0.1,0,26.525269,-0.11764821,0.000719433,2.5162132,0.04,0.0033,0.969687136,0.1,2.00
2022-07-06T00:00:00Z,2022-07-06T00:00:00Z,-0.00000374,0.21861847,0.01,0,26.4711,-0.08044762,0.000241213,2.00916,0.03,0.0033,0.657477685,0.1,2.00
2022-07-06T01:00:00Z,2022-07-06T01:00:00Z,-0.0000012,0.21892262,0,0,26.260895,-0.0640863,0.000679815,1.7889168,0.015,0.0033,0.943822233,0.1,2.00
2022-07-06T02:00:00Z,2022-07-06T02:00:00Z,-0.00000153,0.21908396,0,0,25.88153,-0.057212163,0.001382769,1.2721267,0.004,0.0033,1.402750932,0.1,2.00
2022-07-06T03:00:00Z,2022-07-06T03:00:00Z,-0.00000184,0.21928322,0,0,25.132202,-0.057195894,0.001598389,0.61386186,0.001,0.0033,1.543520038,0.1,2.00
2022-07-06T04:00:00Z,2022-07-06T04:00:00Z,-0.0000025,0.21913478,0,0,25.360504,-0.06931781,0.000236656,1.3255503,0.001,0.0033,0.654502614,0.1,2.00
2022-07-06T05:00:00Z,2022-07-06T05:00:00Z,-0.000000822,0.21894333,0,0,25.28778,-0.0683203,6.14E-05,1.6956108,0.002,0.0033,0.540085442,0.1,2.00
2022-07-06T06:00:00Z,2022-07-06T06:00:00Z,1.87E-08,0.21887892,0,0,25.151001,-0.06658008,0.000405295,2.0407531,0.001,0.0033,0.764599828,0.1,2.00
2022-07-06T07:00:00Z,2022-07-06T07:00:00Z,-0.00000333,0.2196075,0,0,24.942047,-0.06981656,0.000201595,2.3200388,0,0.0033,0.631612781,0.1,2.00
2022-07-06T08:00:00Z,2022-07-06T08:00:00Z,-0.00000303,0.22002608,0,0,24.579987,-0.07489627,0.000658428,2.5748258,0,0.0033,0.929859572,0.1,2.00
2022-07-06T09:00:00Z,2022-07-06T09:00:00Z,-0.00000282,0.22009248,0,0,24.790192,-0.08362989,0.000928041,2.3435466,0,0.0033,1.105878406,0.1,2.00
2022-07-06T10:00:00Z,2022-07-06T10:00:00Z,-0.00000312,0.22139034,0,0,24.97702,-0.08124454,0.000694891,2.1675324,0,0.0033,0.95366471,0.1,2.00
2022-07-06T11:00:00Z,2022-07-06T11:00:00Z,-0.00000177,0.22125785,0,0.014,25.253326,-0.072754875,0.000172145,2.5410423,0,0.0033,0.612386132,0.1,2.00
2022-07-06T12:00:00Z,2022-07-06T12:00:00Z,-0.0000064,0.22109541,0.02,0.089,25.252808,-0.076994285,0.000248576,2.6267383,0,0.0033,0.662284673,0.1,2.00
2022-07-06T13:00:00Z,2022-07-06T13:00:00Z,-0.0000215,0.22093129,0.09,0.174,25.05194,-0.08623751,0.000418266,2.5551302,0,0.0033,0.773068041,0.1,2.00
2022-07-06T14:00:00Z,2022-07-06T14:00:00Z,-0.0000632,0.22074553,0.23,0.224,26.23648,-0.13136938,9.71E-05,2.8965318,0,0.0033,0.563392451,0.1,2.00
2022-07-06T15:00:00Z,2022-07-06T15:00:00Z,-0.0000981,0.22056535,0.37,0.327,26.449402,-0.16165788,0.000079236,2.8658886,0,0.0033,0.551729807,0.1,2.00
2022-07-06T16:00:00Z,2022-07-06T16:00:00Z,-0.000136215,0.22038963,0.48,0.407,26.92572,-0.1847849,0.000149706,2.8173604,0.001,0.0033,0.597736665,0.1,2.00
2022-07-06T17:00:00Z,2022-07-06T17:00:00Z,-0.000165975,0.22020794,0.55,0.447,27.817078,-0.1998885,9.26E-05,2.6092079,0.005,0.0033,0.560454592,0.1,2.00
2022-07-06T18:00:00Z,2022-07-06T18:00:00Z,-0.000127659,0.22002132,0.43,0.451,27.62735,-0.16469377,3.16E-05,2.8975334,0.012,0.0033,0.520630293,0.1,2.00
2022-07-06T19:00:00Z,2022-07-06T19:00:00Z,-0.000239793,0.21981741,0.66,0.393,27.744781,-0.27864835,0.000187922,3.6861753,0.022,0.0033,0.622686263,0.1,2.00
2022-07-06T20:00:00Z,2022-07-06T20:00:00Z,-0.000182792,0.21962172,0.51,0.321,27.9599,-0.23068659,0.00011079,3.21504,0.03,0.0033,0.572330068,0.1,2.00
2022-07-06T21:00:00Z,2022-07-06T21:00:00Z,-0.0000952,0.21947491,0.29,0.189,27.828491,-0.14096498,2.77E-05,2.1631005,0.03,0.0033,0.518084149,0.1,2.00
2022-07-06T22:00:00Z,2022-07-06T22:00:00Z,-0.0000712,0.21926725,0.19,0.061,27.610474,-0.10798755,5.61E-06,2.3531551,0.026,0.0033,0.50366253,0.1,2.00
2022-07-06T23:00:00Z,2022-07-06T23:00:00Z,-0.0000381,0.21908309,0.09,0,27.291199,-0.07767737,1.96E-05,2.278995,0.021,0.0033,0.512796004,0.1,2.00
2022-07-07T00:00:00Z,2022-07-07T00:00:00Z,-0.00000592,0.21889454,0.01,0,27.153748,-0.04859238,2.91E-05,2.2240248,0.016,0.0033,0.518998149,0.1,2.00
2022-07-07T01:00:00Z,2022-07-07T01:00:00Z,-0.00000174,0.21871874,0,0,26.827087,-0.045139052,3.47E-05,1.9826353,0.01,0.0033,0.522654151,0.1,2.00
2022-07-07T02:00:00Z,2022-07-07T02:00:00Z,-0.000000214,0.21854183,0,0,26.49945,-0.04150682,3.19E-05,1.9955322,0.008,0.0033,0.52082615,0.1,2.00
2022-07-07T03:00:00Z,2022-07-07T03:00:00Z,-9.72E-09,0.21837692,0,0,26.184052,-0.038113125,3.75E-05,1.9073907,0.008,0.0033,0.524482151,0.1,2.00
2022-07-07T04:00:00Z,2022-07-07T04:00:00Z,7.55E-08,0.21821722,0,0,26.655457,-0.036492173,0.000144798,1.3969408,0.012,0.0033,0.594532441,0.1,2.00
2022-07-07T05:00:00Z,2022-07-07T05:00:00Z,1.49E-07,0.21804386,0,0,26.60785,-0.029184332,0.000119555,1.3309453,0.017,0.0033,0.578052363,0.1,2.00
2022-07-07T06:00:00Z,2022-07-07T06:00:00Z,6.98E-08,0.21788624,0,0,26.484528,-0.027178466,0.000218074,1.4589739,0.021,0.0033,0.642371218,0.1,2.00
2022-07-07T07:00:00Z,2022-07-07T07:00:00Z,-0.000000919,0.21771953,0,0,26.423492,-0.045984764,0.001201158,1.3296583,0.023,0.0033,1.284184852,0.1,2.00
2022-07-07T08:00:00Z,2022-07-07T08:00:00Z,-0.00000349,0.21758462,0,0,25.241669,-0.05144939,0.000965204,1.3418921,0.028,0.0033,1.130140545,0.1,2.00
2022-07-07T09:00:00Z,2022-07-07T09:00:00Z,-0.0000027,0.21752737,0,0,24.683014,-0.051411435,0.000410203,1.5134004,0.032,0.0033,0.767804052,0.1,2.00
2022-07-07T10:00:00Z,2022-07-07T10:00:00Z,-0.00000145,0.21846135,0,0,24.871246,-0.048744187,0.000505917,2.0149333,0.036,0.0033,0.830291642,0.1,2.00
2022-07-07T11:00:00Z,2022-07-07T11:00:00Z,-0.000000919,0.21830457,0,0.016,25.048767,-0.04811531,0.000443861,1.8736972,0.035,0.0033,0.789777925,0.1,2.00
2022-07-07T12:00:00Z,2022-07-07T12:00:00Z,-0.00000553,0.21816684,0.03,0.11,25.36322,-0.056594145,0.000698046,2.5282068,0.033,0.0033,0.955724475,0.1,2.00
2022-07-07T13:00:00Z,2022-07-07T13:00:00Z,-0.0000307,0.21807939,0.12,0.23,25.202576,-0.0820252,0.001113859,2.9733543,0.032,0.0033,1.227191057,0.1,2.00
2022-07-07T14:00:00Z,2022-07-07T14:00:00Z,-0.000035,0.2181101,0.15,0.357,25.27707,-0.093426086,0.00143536,3.2665465,0.036,0.0033,1.437085354,0.1,2.00
2022-07-07T15:00:00Z,2022-07-07T15:00:00Z,-0.0000933,0.21816728,0.35,0.433,25.736511,-0.15161774,0.001060568,3.115399,0.046,0.0033,1.192399635,0.1,2.00
2022-07-07T16:00:00Z,2022-07-07T16:00:00Z,-0.0000771,0.21840534,0.35,0.491,25.825134,-0.12493978,0.00054273,2.6548247,0.066,0.0033,0.85432528,0.1,2.00
2022-07-07T17:00:00Z,2022-07-07T17:00:00Z,-0.000110297,0.2183321,0.42,0.527,26.49356,-0.15730461,0.000231396,2.0017405,0.084,0.0033,0.651068584,0.1,2.00
2022-07-07T18:00:00Z,2022-07-07T18:00:00Z,-0.00011595,0.21821629,0.43,0.513,26.700348,-0.15463737,0.000348497,1.9619906,0.1,0.0033,0.727518835,0.1,2.00
2022-07-07T19:00:00Z,2022-07-07T19:00:00Z,-0.000135795,0.21829835,0.47,0.406,26.893494,-0.18160807,0.000154614,1.8972791,0.153,0.0033,0.600940889,0.1,2.00
2022-07-07T20:00:00Z,2022-07-07T20:00:00Z,-0.000131716,0.21848111,0.42,0.256,27.49945,-0.169703,0.000124463,1.8407892,0.162,0.0033,0.581256587,0.1,2.00
2022-07-07T21:00:00Z,2022-07-07T21:00:00Z,-0.000107627,0.21834415,0.33,0.137,27.54065,-0.14746507,0.000118854,2.140414,0.131,0.0033,0.57759471,0.1,2.00
2022-07-07T22:00:00Z,2022-07-07T22:00:00Z,-0.0000499,0.21822843,0.17,0.04,27.338562,-0.10173685,0.000650715,1.9338217,0.119,0.0033,0.924824083,0.1,2.00
2022-07-07T23:00:00Z,2022-07-07T23:00:00Z,-0.000019,0.21830417,0.06,0,26.891571,-0.0725326,0.000827769,2.4060922,0.099,0.0033,1.040415092,0.1,2.00
2022-07-08T00:00:00Z,2022-07-08T00:00:00Z,-0.00000541,0.21859348,0,0,26.817505,-0.054805133,9.89E-05,2.4310508,0.069,0.0033,0.564567594,0.1,2.00
2022-07-08T01:00:00Z,2022-07-08T01:00:00Z,-0.00000342,0.21850686,0,0,26.612244,-0.04735634,0.000890176,2.6764336,0.052,0.0033,1.081157962,0.1,2.00
2022-07-08T02:00:00Z,2022-07-08T02:00:00Z,-0.00000162,0.21889934,0,0,26.256256,-0.03975033,0.000529408,2.0135252,0.05,0.0033,0.845627914,0.1,2.00
2022-07-08T03:00:00Z,2022-07-08T03:00:00Z,-0.000000402,0.2190032,0,0,25.848083,-0.03372191,0.000454729,2.1549265,0.067,0.0033,0.796873179,0.1,2.00
2022-07-08T04:00:00Z,2022-07-08T04:00:00Z,-0.00000181,0.21885602,0,0,25.968414,-0.03862272,1.16E-05,2.2529936,0.078,0.0033,0.507573145,0.1,2.00
2022-07-08T05:00:00Z,2022-07-08T05:00:00Z,-0.0000024,0.21871422,0,0,25.90393,-0.044434287,5.26E-06,2.638963,0.09,0.0033,0.50343403,0.1,2.00
2022-07-08T06:00:00Z,2022-07-08T06:00:00Z,-0.000000595,0.21857601,0,0,25.911316,-0.045209527,1.54E-05,2.2250676,0.118,0.0033,0.510054003,0.1,2.00
2022-07-08T07:00:00Z,2022-07-08T07:00:00Z,-0.00000451,0.21842855,0,0,25.687164,-0.06898711,0.000143396,2.4745271,0.214,0.0033,0.593617135,0.1,2.00
2022-07-08T08:00:00Z,2022-07-08T08:00:00Z,-0.00000385,0.21828796,0,0,25.583435,-0.06684029,0.000113945,1.9723744,0.348,0.0033,0.574389833,0.1,2.00
2022-07-08T09:00:00Z,2022-07-08T09:00:00Z,-0.00000366,0.21815363,0,0,25.765076,-0.06699751,0.000658077,1.5898867,0.429,0.0033,0.929630419,0.1,2.00
2022-07-08T10:00:00Z,2022-07-08T10:00:00Z,-0.00000319,0.21846628,0,0,25.285828,-0.06073597,0.000637393,2.0202882,0.449,0.0033,0.916126717,0.1,2.00
2022-07-08T11:00:00Z,2022-07-08T11:00:00Z,-0.00000266,0.21833165,0,0.005,25.4487,-0.058838546,5.61E-05,2.0937583,0.417,0.0033,0.536625298,0.1,2.00
2022-07-08T12:00:00Z,2022-07-08T12:00:00Z,-0.00000686,0.21819293,0.02,0.033,25.284332,-0.06609216,2.52E-05,2.4617891,0.304,0.0033,0.516452006,0.1,2.00
2022-07-08T13:00:00Z,2022-07-08T13:00:00Z,-0.0000203,0.21807212,0.06,0.072,25.415497,-0.083993115,4.66E-05,3.070815,0.212,0.0033,0.530423153,0.1,2.00
2022-07-08T14:00:00Z,2022-07-08T14:00:00Z,-0.000041,0.21796684,0.14,0.115,26.153046,-0.10762432,0.000165133,3.8083928,0.187,0.0033,0.607808296,0.1,2.00
2022-07-08T15:00:00Z,2022-07-08T15:00:00Z,-0.0000418,0.21785349,0.16,0.165,26.212341,-0.10971692,0.00016338,3.6641898,0.163,0.0033,0.606663837,0.1,2.00
2022-07-08T16:00:00Z,2022-07-08T16:00:00Z,-0.0000539,0.21769175,0.2,0.222,26.300415,-0.13153201,2.35E-05,3.1811397,0.111,0.0033,0.515342148,0.1,2.00
2022-07-08T17:00:00Z,2022-07-08T17:00:00Z,-0.000104996,0.21753252,0.32,0.253,26.8544,-0.17951004,0.000107635,3.1380868,0.067,0.0033,0.570270303,0.1,2.00
2022-07-08T18:00:00Z,2022-07-08T18:00:00Z,-0.000141948,0.21736684,0.41,0.288,27.216736,-0.21131648,0.000334824,3.4883213,0.047,0.0033,0.718592316,0.1,2.00
2022-07-08T19:00:00Z,2022-07-08T19:00:00Z,-0.000150703,0.21727742,0.52,0.295,26.84903,-0.21530652,0.000200193,3.6319501,0.041,0.0033,0.630697475,0.1,2.00
2022-07-08T20:00:00Z,2022-07-08T20:00:00Z,-0.0000952,0.2179384,0.32,0.246,26.731873,-0.1747285,0.001138751,3.5633178,0.039,0.0033,1.243441982,0.1,2.00
2022-07-08T21:00:00Z,2022-07-08T21:00:00Z,-0.0000514,0.21783961,0.17,0.159,26.857117,-0.13344029,0.00182067,3.433723,0.039,0.0033,1.688637827,0.1,2.00
2022-07-08T22:00:00Z,2022-07-08T22:00:00Z,-0.0000306,0.21878454,0.09,0.053,27.097351,-0.108041756,0.000139188,4.7871656,0.035,0.0033,0.590869912,0.1,2.00
2022-07-08T23:00:00Z,2022-07-08T23:00:00Z,-0.0000182,0.21877274,0.05,0,27.120972,-0.0888885,8.69E-05,4.570201,0.026,0.0033,0.556733305,0.1,2.00
2022-07-09T00:00:00Z,2022-07-09T00:00:00Z,-0.00000444,0.21935424,0,0,26.815582,-0.06367429,0.000465247,3.7962637,0.017,0.0033,0.803739933,0.1,2.00
2022-07-09T01:00:00Z,2022-07-09T01:00:00Z,-0.00000165,0.2200141,0,0,26.54364,-0.04681964,0.000918224,3.4436662,0.008,0.0033,1.099469305,0.1,2.00
2022-07-09T02:00:00Z,2022-07-09T02:00:00Z,-0.00000128,0.21991977,0,0,26.463257,-0.041956782,0.00009361,3.292926,0.002,0.0033,0.561113978,0.1,2.00
2022-07-09T03:00:00Z,2022-07-09T03:00:00Z,-0.00000102,0.21990775,0,0,26.13028,-0.04336088,0.000483128,3.198244,0.001,0.0033,0.815413675,0.1,2.00
2022-07-09T04:00:00Z,2022-07-09T04:00:00Z,-0.00000018,0.21981499,0,0,26.118774,-0.04115986,0.000105881,2.716173,0.006,0.0033,0.569125191,0.1,2.00
2022-07-09T05:00:00Z,2022-07-09T05:00:00Z,-0.00000104,0.21990106,0,0,26.269958,-0.04228206,0.000177754,2.4625716,0.015,0.0033,0.616048009,0.1,2.00
2022-07-09T06:00:00Z,2022-07-09T06:00:00Z,-0.00000205,0.21981078,0,0,26.130035,-0.046911795,0.000191779,2.9289844,0.022,0.0033,0.625204333,0.1,2.00
2022-07-09T07:00:00Z,2022-07-09T07:00:00Z,-0.00000252,0.21975811,0,0,26.153992,-0.065604255,0.000722238,3.2346067,0.024,0.0033,0.971518401,0.1,2.00
2022-07-09T08:00:00Z,2022-07-09T08:00:00Z,-0.00000206,0.21974704,0,0,25.618286,-0.060237218,0.001214832,2.7602525,0.03,0.0033,1.293112024,0.1,2.00
2022-07-09T09:00:00Z,2022-07-09T09:00:00Z,-0.00000234,0.21968858,0,0,25.519653,-0.056539923,0.000662285,2.6667066,0.032,0.0033,0.932377643,0.1,2.00
2022-07-09T10:00:00Z,2022-07-09T10:00:00Z,-0.000002,0.22069871,0,0,25.508942,-0.05363957,0.000808836,2.184509,0.031,0.0033,1.028054543,0.1,2.00
2022-07-09T11:00:00Z,2022-07-09T11:00:00Z,-0.0000011,0.22111282,0,0.007,26.053162,-0.05028381,0.000982734,2.2381546,0.028,0.0033,1.141585134,0.1,2.00
2022-07-09T12:00:00Z,2022-07-09T12:00:00Z,-0.00000245,0.22195145,0.01,0.055,25.699097,-0.046201617,0.001369447,2.3271866,0.022,0.0033,1.394053566,0.1,2.00
2022-07-09T13:00:00Z,2022-07-09T13:00:00Z,-0.00000596,0.22213626,0.05,0.135,25.529938,-0.051102426,0.001894998,2.494497,0.012,0.0033,1.73716341,0.1,2.00
2022-07-09T14:00:00Z,2022-07-09T14:00:00Z,-0.0000173,0.2226676,0.08,0.26,26.136444,-0.07220733,0.0020717,3.2609162,0.005,0.0033,1.852524613,0.1,2.00
2022-07-09T15:00:00Z,2022-07-09T15:00:00Z,-0.0000408,0.22292376,0.16,0.431,26.091736,-0.115181535,0.001170306,4.2774196,0.002,0.0033,1.264042897,0.1,2.00
2022-07-09T16:00:00Z,2022-07-09T16:00:00Z,-0.0000717,0.22292921,0.27,0.576,26.274078,-0.15557525,0.000576037,4.8423586,0,0.0033,0.876070001,0.1,2.00
2022-07-09T17:00:00Z,2022-07-09T17:00:00Z,-0.00016189,0.22281343,0.5,0.596,26.968414,-0.2368126,0.000169341,5.089336,0.001,0.0033,0.61055552,0.1,2.00
2022-07-09T18:00:00Z,2022-07-09T18:00:00Z,-0.00017302,0.22270116,0.53,0.555,26.998444,-0.2311203,0.000209659,4.674324,0.002,0.0033,0.636877423,0.1,2.00
2022-07-09T19:00:00Z,2022-07-09T19:00:00Z,-0.00012958,0.22255519,0.46,0.475,27.2052,-0.22844762,0.000341485,4.765823,0.009,0.0033,0.722940999,0.1,2.00
2022-07-09T20:00:00Z,2022-07-09T20:00:00Z,-0.0000731,0.22294405,0.29,0.35,27.036041,-0.16582139,5.61E-05,4.65886,0.018,0.0033,0.536625298,0.1,2.00
2022-07-09T21:00:00Z,2022-07-09T21:00:00Z,-0.000100792,0.22319569,0.33,0.202,27.384216,-0.17951545,0.000120256,4.6437354,0.024,0.0033,0.578510016,0.1,2.00
2022-07-09T22:00:00Z,2022-07-09T22:00:00Z,-0.0000617,0.22260274,0.18,0.062,27.26651,-0.1485493,0.000708564,4.397882,0.025,0.0033,0.962591229,0.1,2.00
2022-07-09T23:00:00Z,2022-07-09T23:00:00Z,-0.0000243,0.22276846,0.06,0,26.9758,-0.102745205,0.000267157,3.8524468,0.02,0.0033,0.674415416,0.1,2.00
2022-07-10T00:00:00Z,2022-07-10T00:00:00Z,-0.00000471,0.22283381,0,0,26.695496,-0.07152967,0.000808836,3.0375292,0.015,0.0033,1.028054543,0.1,2.00
2022-07-10T01:00:00Z,2022-07-10T01:00:00Z,-0.00000288,0.22351585,0,0,25.995544,-0.059662562,0.003762297,2.4971473,0.013,0.0033,2.956243323,0.1,2.00
2022-07-10T02:00:00Z,2022-07-10T02:00:00Z,-0.00000216,0.22397617,0,0,26.015747,-0.05889275,0.002081867,2.4832559,0.013,0.0033,1.859162213,0.1,2.00
2022-07-10T03:00:00Z,2022-07-10T03:00:00Z,-0.00000269,0.22442551,0,0,25.575073,-0.060573336,0.000289947,2.779458,0.015,0.0033,0.689294036,0.1,2.00
2022-07-10T04:00:00Z,2022-07-10T04:00:00Z,-0.00000255,0.22441459,0,0,25.552673,-0.056848947,0.00092208,2.8727837,0.019,0.0033,1.101986723,0.1,2.00
2022-07-10T05:00:00Z,2022-07-10T05:00:00Z,-0.00000197,0.22470096,0,0,25.616882,-0.05324924,0.000746079,3.1396604,0.026,0.0033,0.987083173,0.1,2.00
2022-07-10T06:00:00Z,2022-07-10T06:00:00Z,-0.0000022,0.22527485,0,0,25.423737,-0.05582975,0.00130704,3.1855683,0.034,0.0033,1.353310696,0.1,2.00
2022-07-10T07:00:00Z,2022-07-10T07:00:00Z,-0.00000357,0.22584307,0,0,25.635437,-0.08066448,0.005805599,2.3692775,0.04,0.0033,4.290228092,0.1,2.00
2022-07-10T08:00:00Z,2022-07-10T08:00:00Z,-0.00000318,0.22643492,0,0,25.59906,-0.07195795,0.00629679,1.4086094,0.045,0.0033,4.610905756,0.1,2.00
2022-07-10T09:00:00Z,2022-07-10T09:00:00Z,-0.00000321,0.22703245,0,0,25.09024,-0.06312132,0.005886938,1.411001,0.059,0.0033,4.343330857,0.1,2.00
2022-07-10T10:00:00Z,2022-07-10T10:00:00Z,-0.00000317,0.22556072,0,0,25.207672,-0.068981685,0.004083798,3.8690548,0.08,0.0033,3.16613762,0.1,2.00
2022-07-10T11:00:00Z,2022-07-10T11:00:00Z,-0.00000317,0.2255171,0,0.006,25.202576,-0.08451356,0.001973181,4.447758,0.106,0.0033,1.788205757,0.1,2.00
2022-07-10T12:00:00Z,2022-07-10T12:00:00Z,-0.00000844,0.22529736,0.03,0.044,24.924225,-0.094429016,0.001947237,4.445548,0.133,0.0033,1.771268026,0.1,2.00
2022-07-10T13:00:00Z,2022-07-10T13:00:00Z,-0.0000308,0.22522585,0.11,0.115,25.088287,-0.1193559,0.00206574,4.4407187,0.172,0.0033,1.848633583,0.1,2.00
2022-07-10T14:00:00Z,2022-07-10T14:00:00Z,-0.0000343,0.22390386,0.13,0.156,25.722107,-0.1164989,0.002807962,4.2633862,0.196,0.0033,2.333198685,0.1,2.00
2022-07-10T15:00:00Z,2022-07-10T15:00:00Z,-0.0000341,0.2219753,0.14,0.233,25.689087,-0.1218063,0.003109479,4.360923,0.21,0.0033,2.530046281,0.1,2.00
2022-07-10T16:00:00Z,2022-07-10T16:00:00Z,-0.000051,0.22247142,0.17,0.3,25.688385,-0.14756264,0.003186261,4.541908,0.201,0.0033,2.580173975,0.1,2.00
2022-07-10T17:00:00Z,2022-07-10T17:00:00Z,-0.0000831,0.2234158,0.25,0.396,26.228912,-0.18167853,0.003782281,4.8704023,0.176,0.0033,2.969290025,0.1,2.00
2022-07-10T18:00:00Z,2022-07-10T18:00:00Z,-0.0000698,0.22463953,0.22,0.4,26.414001,-0.17019092,0.00572496,5.106657,0.147,0.0033,4.237582326,0.1,2.00
2022-07-10T19:00:00Z,2022-07-10T19:00:00Z,-0.0000853,0.22452019,0.3,0.377,26.425934,-0.19659238,0.000621966,5.312132,0.119,0.0033,0.906055087,0.1,2.00
2022-07-10T20:00:00Z,2022-07-10T20:00:00Z,-0.000125222,0.22474657,0.42,0.307,26.798706,-0.2363518,0.000578842,5.093203,0.093,0.0033,0.877901266,0.1,2.00
2022-07-10T21:00:00Z,2022-07-10T21:00:00Z,-0.0000733,0.2247737,0.26,0.188,26.997742,-0.18755516,0.00051363,4.553041,0.077,0.0033,0.835327131,0.1,2.00
2022-07-10T22:00:00Z,2022-07-10T22:00:00Z,-0.0000454,0.22528774,0.14,0.063,26.544617,-0.16321377,0.000933299,4.0353775,0.071,0.0033,1.10931113,0.1,2.00
2022-07-10T23:00:00Z,2022-07-10T23:00:00Z,-0.0000171,0.2259779,0.05,0,26.160767,-0.13155371,0.001139803,3.6721656,0.061,0.0033,1.244128788,0.1,2.00
2022-07-11T00:00:00Z,2022-07-11T00:00:00Z,-0.00000454,0.22606546,0,0,26.002563,-0.112817876,0.000572531,3.1148753,0.046,0.0033,0.873781083,0.1,2.00
2022-07-11T01:00:00Z,2022-07-11T01:00:00Z,-0.00000277,0.22591405,0,0,25.828583,-0.10870315,0.000190376,3.0778222,0.031,0.0033,0.624288375,0.1,2.00
2022-07-11T02:00:00Z,2022-07-11T02:00:00Z,-0.00000258,0.2257522,0,0,25.825317,-0.11023194,0.000218074,3.3802984,0.02,0.0033,0.642371218,0.1,2.00
2022-07-11T03:00:00Z,2022-07-11T03:00:00Z,-0.00000246,0.22562906,0,0,25.711151,-0.11351722,0.000206854,3.7223759,0.012,0.0033,0.635046158,0.1,2.00
2022-07-11T04:00:00Z,2022-07-11T04:00:00Z,-0.00000263,0.22546525,0,0,25.58316,-0.11635795,0.000309931,3.2054138,0.004,0.0033,0.702340737,0.1,2.00
2022-07-11T05:00:00Z,2022-07-11T05:00:00Z,-0.0000021,0.22529757,0,0,25.34198,-0.11505685,0.000321851,3.2016768,0.001,0.0033,0.710122797,0.1,2.00
2022-07-11T06:00:00Z,2022-07-11T06:00:00Z,-0.00000203,0.22512946,0,0,24.887146,-0.11078491,0.000899291,3.5084307,0,0.0033,1.087108757,0.1,2.00
2022-07-11T07:00:00Z,2022-07-11T07:00:00Z,-0.00000367,0.2252009,0,0,24.835144,-0.09342066,0.001855379,3.9549966,0.001,0.0033,1.711297853,0.1,2.00
2022-07-11T08:00:00Z,2022-07-11T08:00:00Z,-0.00000291,0.22560018,0,0,24.786316,-0.1026422,0.001679027,4.100119,0.002,0.0033,1.596165151,0.1,2.00
2022-07-11T09:00:00Z,2022-07-11T09:00:00Z,-0.000003,0.22637975,0,0,24.777527,-0.1075918,0.002627051,4.3044577,0.005,0.0033,2.215089606,0.1,2.00
2022-07-11T10:00:00Z,2022-07-11T10:00:00Z,-0.00000287,0.22807169,0,0,24.38272,-0.108925425,0.003494088,4.4013515,0.007,0.0033,2.781141101,0.1,2.00
2022-07-11T11:00:00Z,2022-07-11T11:00:00Z,-0.00000225,0.22937405,0,0.009,24.443054,-0.11021026,0.005064078,3.6226704,0.008,0.0033,3.806120642,0.1,2.00
