timeindex;drinking-water;electricity;service-water
2022-02-16T05:00:00Z;0.0;0.210100617;0.0
2022-02-16T06:00:00Z;0.0;0.24159715;0.0
2022-02-16T07:00:00Z;0.00048;0.066337783;0.394488
2022-02-16T08:00:00Z;0.00048;0.99200325;0.470412
2022-02-16T09:00:00Z;0.00048;0.4500047;0.474408
2022-02-16T10:00:00Z;0.050479;1.500006383;0.0
2022-02-16T11:00:00Z;0.00048;1.500007;0.0
2022-02-16T12:00:00Z;0.050479;0.425007717;0.0
2022-02-16T13:00:00Z;0.050479;8e-06;0.0
2022-02-16T14:00:00Z;0.050479;2.7000062;0.210672
2022-02-16T15:00:00Z;0.050479;4.100005267;0.350532
2022-02-16T16:00:00Z;0.00048;3.400005733;0.514368
2022-02-16T17:00:00Z;0.050479;3.67500555;0.378504
2022-02-16T18:00:00Z;0.050479;1.3500071;0.0
2022-02-16T19:00:00Z;0.00048;1.6856747;0.0
2022-02-16T20:00:00Z;0.00048;1.809431667;0.0
2022-02-16T21:00:00Z;0.00048;1.57226285;0.0
2022-02-16T22:00:00Z;0.00048;0.124260667;0.0
2022-02-16T23:00:00Z;0.050479;0.014834917;0.0
2022-02-17T00:00:00Z;0.0;0.05750535;0.0
2022-02-17T01:00:00Z;0.0;0.141004717;0.0
2022-02-17T02:00:00Z;0.0;0.10500625;0.0
2022-02-17T03:00:00Z;0.0;0.0615063;0.0
2022-02-17T04:00:00Z;0.0;0.007008317;0.0
2022-02-17T05:00:00Z;0.0;0.162348483;0.0
2022-02-17T06:00:00Z;0.0;0.275594767;0.0
2022-02-17T07:00:00Z;0.00048;0.076422367;0.32256
2022-02-17T08:00:00Z;0.050479;0.0300017;0.546336
2022-02-17T09:00:00Z;0.050479;2e-06;0.298584
2022-02-17T10:00:00Z;0.00048;0.52500715;0.0
2022-02-17T11:00:00Z;0.100478;0.850007433;0.0
2022-02-17T12:00:00Z;0.00048;0.9000074;0.0
2022-02-17T13:00:00Z;0.00048;1.375007083;0.0
2022-02-17T14:00:00Z;0.00048;3.175005883;0.238644
2022-02-17T15:00:00Z;0.00048;5.300004467;0.498384
2022-02-17T16:00:00Z;0.00048;2.075006617;0.670212
2022-02-17T17:00:00Z;0.050479;1.475007017;0.32256
2022-02-17T18:00:00Z;0.00048;3.125005917;0.0
2022-02-17T19:00:00Z;0.050479;1.759007733;0.0
2022-02-17T20:00:00Z;0.050479;1.212017583;0.0
2022-02-17T21:00:00Z;0.050479;1.6765112;0.0
2022-02-17T22:00:00Z;0.00048;0.172176967;0.0
2022-02-17T23:00:00Z;0.00048;0.00666785;0.0
2022-02-18T00:00:00Z;0.0;0.053504483;0.0
2022-02-18T01:00:00Z;0.0;0.093505567;0.0
2022-02-18T02:00:00Z;0.0;0.03150695;0.0
2022-02-18T03:00:00Z;0.0;0.083505733;0.0
2022-02-18T04:00:00Z;0.0;0.0930068;0.0
2022-02-18T05:00:00Z;0.0;0.217681417;0.0
2022-02-18T06:00:00Z;0.0;0.23359835;0.0
2022-02-18T07:00:00Z;0.050479;0.124338433;0.430452
2022-02-18T08:00:00Z;0.100478;0.701002117;0.454428
2022-02-18T09:00:00Z;0.00048;1.500003433;0.310572
2022-02-18T10:00:00Z;0.00048;2.60000595;0.0
2022-02-18T11:00:00Z;0.00048;1.975006683;0.0
2022-02-18T12:00:00Z;0.00048;1.0500073;0.0
2022-02-18T13:00:00Z;0.00048;2.450006367;0.0
2022-02-18T14:00:00Z;0.050479;0.800007467;0.146736
2022-02-18T15:00:00Z;0.050479;1.500007;0.74214
2022-02-18T16:00:00Z;0.00048;4.375005083;0.458424
2022-02-18T17:00:00Z;0.00048;5.600004267;0.374508
2022-02-18T18:00:00Z;0.050479;1.150007233;0.0
2022-02-18T19:00:00Z;0.00048;1.064508433;0.0
2022-02-18T20:00:00Z;0.00048;0.152850117;0.0
2022-02-18T21:00:00Z;0.050479;0.3663458;0.0
2022-02-18T22:00:00Z;0.00048;0.1705919;0.0
2022-02-18T23:00:00Z;0.050479;0.005334367;0.0
2022-02-19T00:00:00Z;0.0;0.0120058;0.0
2022-02-19T01:00:00Z;0.0;0.160505067;0.0
2022-02-19T02:00:00Z;0.0;0.200504283;0.0
2022-02-19T03:00:00Z;0.0;0.072505817;0.0
2022-02-19T04:00:00Z;0.0;0.084506617;0.0
2022-02-19T05:00:00Z;0.0;0.1877661;0.0
2022-02-19T06:00:00Z;0.0;0.2478472;0.0
2022-02-19T07:00:00Z;0.100478;0.02800605;0.254628
2022-02-19T08:00:00Z;0.00048;4.03333e-06;0.346536
2022-02-19T09:00:00Z;0.00048;0.550004167;0.110772
2022-02-19T10:00:00Z;0.00048;1.025006883;0.0
2022-02-19T11:00:00Z;0.00048;1.450007033;0.0
2022-02-19T12:00:00Z;0.00048;0.100007933;0.0
2022-02-19T13:00:00Z;0.100478;1.750006833;0.0
2022-02-19T14:00:00Z;0.00048;2.5500063;0.626256
2022-02-19T15:00:00Z;0.00048;1.925006717;0.514368
2022-02-19T16:00:00Z;0.00048;1.450007033;0.674208
2022-02-19T17:00:00Z;0.050479;8e-06;0.398484
2022-02-19T18:00:00Z;0.00048;1.175007217;0.0
2022-02-19T19:00:00Z;0.00048;3.56125715;0.0
2022-02-19T20:00:00Z;0.100478;5.506094633;0.0
2022-02-19T21:00:00Z;0.00048;3.263426833;0.0
2022-02-19T22:00:00Z;0.00048;0.228509817;0.0
2022-02-19T23:00:00Z;0.050479;0.010584117;0.0
2022-02-20T00:00:00Z;0.0;0.051504683;0.0
2022-02-20T01:00:00Z;0.0;0.078006067;0.0
2022-02-20T02:00:00Z;0.0;0.111504833;0.0
2022-02-20T03:00:00Z;0.0;0.07150635;0.0
2022-02-20T04:00:00Z;0.0;0.09550705;0.0
2022-02-20T05:00:00Z;0.0;0.232681983;0.0
2022-02-20T06:00:00Z;0.0;0.303596917;0.0
2022-02-20T07:00:00Z;0.050479;0.091007017;0.138744
2022-02-20T08:00:00Z;0.050479;5.01667e-06;0.2826
2022-02-20T09:00:00Z;0.050479;4.8e-06;0.44244
2022-02-20T10:00:00Z;0.050479;0.275007817;0.0
2022-02-20T11:00:00Z;0.00048;1.72500685;0.0
2022-02-20T12:00:00Z;0.00048;5.975004017;0.0
2022-02-20T13:00:00Z;0.00048;5.300004467;0.0
2022-02-20T14:00:00Z;0.00048;3.37500575;0.346536
2022-02-20T15:00:00Z;0.050479;1.175007217;0.646236
2022-02-20T16:00:00Z;0.00048;0.250007833;0.838044
2022-02-20T17:00:00Z;0.00048;0.82500745;0.26262
2022-02-20T18:00:00Z;0.050479;0.9000074;0.0
2022-02-20T19:00:00Z;0.00048;2.8306738;0.0
2022-02-20T20:00:00Z;0.00048;0.705516983;0.0
2022-02-20T21:00:00Z;0.00048;0.467763633;0.0
2022-02-20T22:00:00Z;0.050479;0.278259017;0.0
2022-02-20T23:00:00Z;0.050479;0.001834717;0.0
2022-02-21T00:00:00Z;0.0;0.087005567;0.0
2022-02-21T01:00:00Z;0.0;0.112505383;0.0
2022-02-21T02:00:00Z;0.0;0.159004183;0.0
2022-02-21T03:00:00Z;0.0;0.082506;0.0
2022-02-21T04:00:00Z;0.0;0.044175117;0.0
2022-02-21T05:00:00Z;0.0;0.195182417;0.0
2022-02-21T06:00:00Z;0.0;0.132433783;0.0
2022-02-21T07:00:00Z;0.00048;0.073840033;0.206676
2022-02-21T08:00:00Z;0.050479;0.2365031;0.630252
2022-02-21T09:00:00Z;0.00048;4.1e-06;0.4824
2022-02-21T10:00:00Z;0.050479;0.275007683;0.0
2022-02-21T11:00:00Z;0.00048;0.725007517;0.0
2022-02-21T12:00:00Z;0.00048;1.525006983;0.0
2022-02-21T13:00:00Z;0.00048;3.9000054;0.0
2022-02-21T14:00:00Z;0.00048;3.925005383;0.478404
2022-02-21T15:00:00Z;0.050479;2.7000062;0.666216
2022-02-21T16:00:00Z;0.050479;3.6000056;0.146736
2022-02-21T17:00:00Z;0.050479;2.7000062;0.270612
2022-02-21T18:00:00Z;0.050479;0.325007783;0.0
2022-02-21T19:00:00Z;0.00048;0.990008783;0.0
2022-02-21T20:00:00Z;0.00048;0.645016117;0.0
2022-02-21T21:00:00Z;0.050479;0.254179967;0.0
2022-02-21T22:00:00Z;0.050479;0.82443;0.0
2022-02-21T23:00:00Z;0.00048;0.009834783;0.0
2022-02-22T00:00:00Z;0.0;0.040005967;0.0
2022-02-22T01:00:00Z;0.0;0.10050465;0.0
2022-02-22T02:00:00Z;0.0;0.108005467;0.0
2022-02-22T03:00:00Z;0.0;0.06000675;0.0
2022-02-22T04:00:00Z;0.0;0.023008317;0.0
2022-02-22T05:00:00Z;0.0;0.180348617;0.0
2022-02-22T06:00:00Z;0.0;0.34551155;0.0
2022-02-22T07:00:00Z;0.00048;0.115755383;0.606276
2022-02-22T08:00:00Z;0.050479;0.282006067;0.34254
2022-02-22T09:00:00Z;0.00048;0.475006917;0.534348
2022-02-22T10:00:00Z;0.00048;2.750006167;0.0
2022-02-22T11:00:00Z;0.050479;1.57500695;0.0
2022-02-22T12:00:00Z;0.00048;0.625007583;0.0
2022-02-22T13:00:00Z;0.050479;1.450007033;0.0
2022-02-22T14:00:00Z;0.050479;1.750006833;0.270612
2022-02-22T15:00:00Z;0.00048;2.575006283;0.366516
2022-02-22T16:00:00Z;0.00048;1.225007183;0.434448
2022-02-22T17:00:00Z;0.100478;1.975006683;0.434448
2022-02-22T18:00:00Z;0.00048;3.350005767;0.0
2022-02-22T19:00:00Z;0.00048;3.025840683;0.0
2022-02-22T20:00:00Z;0.050479;1.7295993;0.0
2022-02-22T21:00:00Z;0.00048;0.832265617;0.0
2022-02-22T22:00:00Z;0.00048;0.406763067;0.0
2022-02-22T23:00:00Z;0.050479;0.008501317;0.0
2022-02-23T00:00:00Z;0.0;0.072505083;0.0
2022-02-23T01:00:00Z;0.0;0.125505217;0.0
2022-02-23T02:00:00Z;0.0;0.169504867;0.0
2022-02-23T03:00:00Z;0.0;0.06000665;0.0
2022-02-23T04:00:00Z;0.0;0.002008383;0.0
2022-02-23T05:00:00Z;0.0;0.269014567;0.0
2022-02-23T06:00:00Z;0.0;0.2384292;0.0
2022-02-23T07:00:00Z;0.00048;0.037507233;0.670212
2022-02-23T08:00:00Z;0.00048;4.53333e-06;0.594288
2022-02-23T09:00:00Z;0.00048;0.80000525;0.318564
2022-02-23T10:00:00Z;0.050479;2.725005917;0.0
2022-02-23T11:00:00Z;0.050479;1.475007017;0.0
2022-02-23T12:00:00Z;0.00048;1.400007067;0.0
2022-02-23T13:00:00Z;0.00048;0.07500795;0.0
2022-02-23T14:00:00Z;0.00048;8e-06;0.358524
2022-02-23T15:00:00Z;0.00048;2.450006367;0.386496
2022-02-23T16:00:00Z;0.050479;3.800005467;0.354528
2022-02-23T17:00:00Z;0.00048;2.950006033;0.198684
2022-02-23T18:00:00Z;0.00048;1.975006683;0.0
2022-02-23T19:00:00Z;0.00048;1.100008117;0.0
2022-02-23T20:00:00Z;0.050479;3.312180217;0.0
2022-02-23T21:00:00Z;0.00048;1.399096317;0.0
2022-02-23T22:00:00Z;0.100478;0.149509417;0.0
2022-02-23T23:00:00Z;0.100478;0.01325155;0.0
2022-02-24T00:00:00Z;0.0;0.015005367;0.0
2022-02-24T01:00:00Z;0.0;0.044006533;0.0
2022-02-24T02:00:00Z;0.0;0.06150595;0.0
2022-02-24T03:00:00Z;0.0;0.131503617;0.0
2022-02-24T04:00:00Z;0.0;0.057507617;0.0
2022-02-24T05:00:00Z;0.0;0.166348567;0.0
2022-02-24T06:00:00Z;0.0;0.245179267;0.0
2022-02-24T07:00:00Z;0.050479;0.093089117;0.350532
2022-02-24T08:00:00Z;0.00048;0.0550057;0.458424
2022-02-24T09:00:00Z;0.00048;0.650006383;0.334548
2022-02-24T10:00:00Z;0.00048;3.4500057;0.0
2022-02-24T11:00:00Z;0.00048;2.275006483;0.0
2022-02-24T12:00:00Z;0.00048;1.150007233;0.0
2022-02-24T13:00:00Z;0.00048;1.400007067;0.0
2022-02-24T14:00:00Z;0.050479;0.250007833;0.178704
2022-02-24T15:00:00Z;0.00048;3.07500595;0.294588
2022-02-24T16:00:00Z;0.050479;1.3500071;0.530352
2022-02-24T17:00:00Z;0.050479;3.37500575;0.590292
2022-02-24T18:00:00Z;0.050479;1.550006967;0.0
2022-02-24T19:00:00Z;0.00048;2.5283413;0.0
2022-02-24T20:00:00Z;0.050479;1.0506844;0.0
2022-02-24T21:00:00Z;0.050479;1.859679217;0.0
2022-02-24T22:00:00Z;0.050479;0.087348033;0.0
2022-02-24T23:00:00Z;0.00048;0.00850245;0.0
2022-02-25T00:00:00Z;0.0;6.98333e-06;0.0
2022-02-25T01:00:00Z;0.0;0.0550066;0.0
2022-02-25T02:00:00Z;0.0;0.13650495;0.0
2022-02-25T03:00:00Z;0.0;0.164504267;0.0
2022-02-25T04:00:00Z;0.0;0.101255833;0.0
2022-02-25T05:00:00Z;0.0;0.1069345;0.0
2022-02-25T06:00:00Z;0.0;0.2751809;0.0
2022-02-25T07:00:00Z;0.050479;0.0715078;0.278604
2022-02-25T08:00:00Z;0.00048;0.234006267;0.454428
2022-02-25T09:00:00Z;0.050479;1.42500505;0.478404
2022-02-25T10:00:00Z;0.050479;0.475007383;0.0
2022-02-25T11:00:00Z;0.100478;2.525006317;0.0
2022-02-25T12:00:00Z;0.00048;3.82500545;0.0
2022-02-25T13:00:00Z;0.00048;3.37500575;0.0
2022-02-25T14:00:00Z;0.00048;1.475007017;0.6822
2022-02-25T15:00:00Z;0.050479;4.000005333;0.546336
2022-02-25T16:00:00Z;0.00048;1.72500685;0.106776
2022-02-25T17:00:00Z;0.00048;0.575007617;0.370512
2022-02-25T18:00:00Z;0.050479;1.625006917;0.0
2022-02-25T19:00:00Z;0.00048;0.711009517;0.0
2022-02-25T20:00:00Z;0.00048;0.307267383;0.0
2022-02-25T21:00:00Z;0.050479;0.440763783;0.0
2022-02-25T22:00:00Z;0.00048;0.701842817;0.0
2022-02-25T23:00:00Z;0.00048;0.0876698;0.0
2022-02-26T00:00:00Z;0.0;0.0500049;0.0
2022-02-26T01:00:00Z;0.0;0.062506733;0.0
2022-02-26T02:00:00Z;0.0;0.079005367;0.0
2022-02-26T03:00:00Z;0.0;0.093506083;0.0
2022-02-26T04:00:00Z;0.0;0.139339033;0.0
2022-02-26T05:00:00Z;0.0;0.1501009;0.0
2022-02-26T06:00:00Z;0.0;0.18501515;0.0
2022-02-26T07:00:00Z;0.00048;0.05400555;0.80208
2022-02-26T08:00:00Z;0.150477;0.700005383;0.178704
2022-02-26T09:00:00Z;0.00048;0.40000555;0.486396
2022-02-26T10:00:00Z;0.00048;0.9500072;0.0
2022-02-26T11:00:00Z;0.050479;3.950005367;0.0
2022-02-26T12:00:00Z;0.00048;1.625006917;0.0
2022-02-26T13:00:00Z;0.050479;3.025005983;0.0
2022-02-26T14:00:00Z;0.050479;1.525006983;0.378504
2022-02-26T15:00:00Z;0.050479;1.3500071;0.038844
2022-02-26T16:00:00Z;0.00048;2.350006433;0.594288
2022-02-26T17:00:00Z;0.00048;0.82500745;0.398484
2022-02-26T18:00:00Z;0.00048;2.225006517;0.0
2022-02-26T19:00:00Z;0.050479;2.284592733;0.0
2022-02-26T20:00:00Z;0.00048;2.332764383;0.0
2022-02-26T21:00:00Z;0.00048;0.19718125;0.0
2022-02-26T22:00:00Z;0.00048;0.415344133;0.0
2022-02-26T23:00:00Z;0.00048;0.009002733;0.0
2022-02-27T00:00:00Z;0.0;0.011504367;0.0
2022-02-27T01:00:00Z;0.0;0.079006683;0.0
2022-02-27T02:00:00Z;0.0;0.079006567;0.0
2022-02-27T03:00:00Z;0.0;0.037007033;0.0
2022-02-27T04:00:00Z;0.0;0.139172333;0.0
2022-02-27T05:00:00Z;0.0;0.296180433;0.0
2022-02-27T06:00:00Z;0.0;0.199931317;0.0
2022-02-27T07:00:00Z;0.00048;0.031506317;0.230652
2022-02-27T08:00:00Z;0.00048;0.015502917;0.418464
2022-02-27T09:00:00Z;0.00048;0.350005683;0.2826
2022-02-27T10:00:00Z;0.100478;2.400006283;0.0
2022-02-27T11:00:00Z;0.00048;1.400007067;0.0
2022-02-27T12:00:00Z;0.050479;0.950007367;0.0
2022-02-27T13:00:00Z;0.050479;2.975006017;0.0
2022-02-27T14:00:00Z;0.00048;2.17500655;0.558324
2022-02-27T15:00:00Z;0.00048;3.000006;0.526356
2022-02-27T16:00:00Z;0.050479;3.1500059;0.214668
2022-02-27T17:00:00Z;0.050479;3.650005567;0.634248
2022-02-27T18:00:00Z;0.050479;2.125006583;0.0
2022-02-27T19:00:00Z;0.00048;0.4765092;0.0
2022-02-27T20:00:00Z;0.00048;0.59226445;0.0
2022-02-27T21:00:00Z;0.00048;0.209513517;0.0
2022-02-27T22:00:00Z;0.00048;0.15501;0.0
2022-02-27T23:00:00Z;0.050479;0.0035005;0.0
2022-02-28T00:00:00Z;0.0;0.021005767;0.0
2022-02-28T01:00:00Z;0.0;0.121505217;0.0
2022-02-28T02:00:00Z;0.0;0.1010051;0.0
2022-02-28T03:00:00Z;0.0;0.0530067;0.0
2022-02-28T04:00:00Z;0.0;0.083006817;0.0
2022-02-28T05:00:00Z;0.0;0.17726535;0.0
2022-02-28T06:00:00Z;0.0;0.266180867;0.0
2022-02-28T07:00:00Z;0.050479;0.021673133;0.550332
2022-02-28T08:00:00Z;0.00048;0.5250025;0.670212
2022-02-28T09:00:00Z;0.00048;5.08333e-06;0.14274
2022-02-28T10:00:00Z;0.00048;2.675006033;0.0
2022-02-28T11:00:00Z;0.00048;3.7500055;0.0
2022-02-28T12:00:00Z;0.00048;3.7500055;0.0
2022-02-28T13:00:00Z;0.00048;3.175005883;0.0
2022-02-28T14:00:00Z;0.00048;2.650006233;0.250632
2022-02-28T15:00:00Z;0.050479;1.12500725;0.218664
2022-02-28T16:00:00Z;0.100478;0.6000076;0.22266
2022-02-28T17:00:00Z;0.00048;2.050006633;0.870012
2022-02-28T18:00:00Z;0.00048;0.7500075;0.0
2022-02-28T19:00:00Z;0.050479;1.107675983;0.0
2022-02-28T20:00:00Z;0.050479;2.946681633;0.0
2022-02-28T21:00:00Z;0.050479;0.527345583;0.0
2022-02-28T22:00:00Z;0.050479;0.1311768;0.0
2022-02-28T23:00:00Z;0.00048;0.005584267;0.0
2022-03-01T00:00:00Z;0.0;3.18333e-06;0.0
2022-03-01T01:00:00Z;0.0;0.033502883;0.0
2022-03-01T02:00:00Z;0.0;0.052002267;0.0
2022-03-01T03:00:00Z;0.0;0.02550315;0.0
2022-03-01T04:00:00Z;0.0;0.0880025;0.0
2022-03-01T05:00:00Z;0.0;0.070092083;0.0
2022-03-01T06:00:00Z;0.0;0.0931745;0.0
2022-03-01T07:00:00Z;0.00048;0.057002483;0.266616
2022-03-01T08:00:00Z;0.050479;0.02400135;0.430452
2022-03-01T09:00:00Z;0.050479;0.42500275;0.36252
2022-03-01T10:00:00Z;0.00048;2.350002433;0.0
2022-03-01T11:00:00Z;0.00048;1.525002983;0.0
2022-03-01T12:00:00Z;0.00048;4e-06;0.0
2022-03-01T13:00:00Z;0.050479;4e-06;0.0
2022-03-01T14:00:00Z;0.050479;0.4500037;0.386496
2022-03-01T15:00:00Z;0.050479;1.925002717;0.70218
2022-03-01T16:00:00Z;0.00048;0.9000034;0.314568
2022-03-01T17:00:00Z;0.00048;0.37500375;0.330552
2022-03-01T18:00:00Z;0.050479;0.800003467;0.0
2022-03-01T19:00:00Z;0.00048;2.328669817;0.0
2022-03-01T20:00:00Z;0.00048;0.913507567;0.0
2022-03-01T21:00:00Z;0.00048;0.1199223;0.0
2022-03-01T22:00:00Z;0.100478;0.048505533;0.0
2022-03-01T23:00:00Z;0.00048;0.0098343;0.0
2022-03-02T00:00:00Z;0.0;0.015002783;0.0
2022-03-02T01:00:00Z;0.0;0.0270031;0.0
2022-03-02T02:00:00Z;0.0;0.033502883;0.0
2022-03-02T03:00:00Z;0.0;0.060002;0.0
2022-03-02T04:00:00Z;0.0;0.0361698;0.0
2022-03-02T05:00:00Z;0.0;0.112672883;0.0
2022-03-02T06:00:00Z;0.0;0.07400915;0.0
2022-03-02T07:00:00Z;0.00048;0.037837617;0.394488
2022-03-02T08:00:00Z;0.00048;2.18333e-06;0.466416
2022-03-02T09:00:00Z;0.100478;1.5e-06;0.36252
2022-03-02T10:00:00Z;0.00048;0.650003417;0.0
2022-03-02T11:00:00Z;0.00048;0.800003467;0.0
2022-03-02T12:00:00Z;0.00048;0.350003767;0.0
2022-03-02T13:00:00Z;0.050479;4e-06;0.0
2022-03-02T14:00:00Z;0.100478;1.525002983;0.234648
2022-03-02T15:00:00Z;0.00048;1.27500315;0.40248
2022-03-02T16:00:00Z;0.100478;0.925003383;0.46242
2022-03-02T17:00:00Z;0.00048;0.925003383;0.534348
2022-03-02T18:00:00Z;0.00048;0.800003467;0.0
2022-03-02T19:00:00Z;0.00048;1.275003967;0.0
2022-03-02T20:00:00Z;0.050479;1.6585083;0.0
2022-03-02T21:00:00Z;0.00048;0.083255783;0.0
2022-03-02T22:00:00Z;0.00048;0.0988366;0.0
2022-03-02T23:00:00Z;0.00048;0.0015006;0.0
2022-03-03T00:00:00Z;0.0;0.0165033;0.0
2022-03-03T01:00:00Z;0.0;0.067502133;0.0
2022-03-03T02:00:00Z;0.0;0.0725024;0.0
2022-03-03T03:00:00Z;0.0;4e-06;0.0
2022-03-03T04:00:00Z;0.0;0.023003417;0.0
2022-03-03T05:00:00Z;0.0;0.1382554;0.0
2022-03-03T06:00:00Z;0.0;0.1778384;0.0
2022-03-03T07:00:00Z;0.00048;0.0041699;0.466416
2022-03-03T08:00:00Z;0.00048;2.66667e-06;0.606276
2022-03-03T09:00:00Z;0.00048;0.275003183;0.134748
2022-03-03T10:00:00Z;0.150477;0.200003867;0.0
2022-03-03T11:00:00Z;0.00048;4e-06;0.0
2022-03-03T12:00:00Z;0.00048;4e-06;0.0
2022-03-03T13:00:00Z;0.050479;0.875003417;0.0
2022-03-03T14:00:00Z;0.050479;3.875001417;0.56232
2022-03-03T15:00:00Z;0.050479;2.275002483;0.358524
2022-03-03T16:00:00Z;0.00048;4e-06;0.358524
2022-03-03T17:00:00Z;0.050479;2.2500025;0.350532
2022-03-03T18:00:00Z;0.00048;0.575003617;0.0
2022-03-03T19:00:00Z;0.00048;0.8585039;0.0
2022-03-03T20:00:00Z;0.050479;0.58117525;0.0
2022-03-03T21:00:00Z;0.00048;0.178924483;0.0
2022-03-03T22:00:00Z;0.00048;0.0526722;0.0
2022-03-03T23:00:00Z;0.00048;0.003667367;0.0
2022-03-04T00:00:00Z;0.0;0.050001533;0.0
2022-03-04T01:00:00Z;0.0;0.1320013;0.0
2022-03-04T02:00:00Z;0.0;0.0355033;0.0
2022-03-04T03:00:00Z;0.0;4e-06;0.0
2022-03-04T04:00:00Z;0.0;0.02117035;0.0
2022-03-04T05:00:00Z;0.0;0.116757433;0.0
2022-03-04T06:00:00Z;0.0;0.122924;0.0
2022-03-04T07:00:00Z;0.00048;0.028586433;0.290592
2022-03-04T08:00:00Z;0.050479;1.75e-06;0.40248
2022-03-04T09:00:00Z;0.050479;0.32500225;0.286596
2022-03-04T10:00:00Z;0.00048;2.575002067;0.0
2022-03-04T11:00:00Z;0.100478;4.625000917;0.0
2022-03-04T12:00:00Z;0.00048;0.625003583;0.0
2022-03-04T13:00:00Z;0.00048;4e-06;0.0
2022-03-04T14:00:00Z;0.100478;1.42500305;0.354528
2022-03-04T15:00:00Z;0.00048;0.725003517;0.426456
2022-03-04T16:00:00Z;0.00048;4e-06;0.534348
2022-03-04T17:00:00Z;0.00048;4e-06;0.426456
2022-03-04T18:00:00Z;0.00048;4e-06;0.0
2022-03-04T19:00:00Z;0.00048;0.580004833;0.0
2022-03-04T20:00:00Z;0.050479;0.52009135;0.0
2022-03-04T21:00:00Z;0.00048;0.07325785;0.0
2022-03-04T22:00:00Z;0.00048;0.066923083;0.0
2022-03-04T23:00:00Z;0.050479;0.000668267;0.0
2022-03-05T00:00:00Z;0.0;0.023506533;0.0
2022-03-05T01:00:00Z;0.0;0.0455072;0.0
2022-03-05T02:00:00Z;0.0;0.12400475;0.0
2022-03-05T03:00:00Z;0.0;0.104505533;0.0
2022-03-05T04:00:00Z;0.0;0.078008417;0.0
2022-03-05T05:00:00Z;0.0;0.12851765;0.0
2022-03-05T06:00:00Z;0.0;0.179100617;0.0
2022-03-05T07:00:00Z;0.00048;0.076006183;0.314568
2022-03-05T08:00:00Z;0.050479;0.350502683;0.606276
2022-03-05T09:00:00Z;0.00048;2.1250036;0.454428
2022-03-05T10:00:00Z;0.00048;3.000005983;0.0
2022-03-05T11:00:00Z;0.00048;1.375007083;0.0
2022-03-05T12:00:00Z;0.00048;0.475007683;0.0
2022-03-05T13:00:00Z;0.050479;1.42500705;0.0
2022-03-05T14:00:00Z;0.00048;2.375006417;0.610272
2022-03-05T15:00:00Z;0.050479;3.050005967;0.386496
2022-03-05T16:00:00Z;0.050479;1.3500071;0.16272
2022-03-05T17:00:00Z;0.050479;0.350007767;0.234648
2022-03-05T18:00:00Z;0.050479;2.975006017;0.0
2022-03-05T19:00:00Z;0.00048;1.425008733;0.0
2022-03-05T20:00:00Z;0.050479;2.461514267;0.0
2022-03-05T21:00:00Z;0.00048;1.254844683;0.0
2022-03-05T22:00:00Z;0.050479;0.1520127;0.0
2022-03-05T23:00:00Z;0.00048;0.0135018;0.0
2022-03-06T00:00:00Z;0.0;0.040504433;0.0
2022-03-06T01:00:00Z;0.0;0.13350495;0.0
2022-03-06T02:00:00Z;0.0;0.069006383;0.0
2022-03-06T03:00:00Z;0.0;0.0660058;0.0
2022-03-06T04:00:00Z;0.0;0.06925735;0.0
2022-03-06T05:00:00Z;0.0;0.183182283;0.0
2022-03-06T06:00:00Z;0.0;0.248597783;0.0
2022-03-06T07:00:00Z;0.00048;0.088839583;0.20268
2022-03-06T08:00:00Z;0.00048;0.034501833;0.490392
2022-03-06T09:00:00Z;0.00048;0.87500265;0.786096
2022-03-06T10:00:00Z;0.00048;1.4250068;0.0
2022-03-06T11:00:00Z;0.00048;1.225007183;0.0
2022-03-06T12:00:00Z;0.00048;2.950006033;0.0
2022-03-06T13:00:00Z;0.00048;1.400007067;0.0
2022-03-06T14:00:00Z;0.150477;1.925006717;0.246636
2022-03-06T15:00:00Z;0.050479;1.975006683;0.418464
2022-03-06T16:00:00Z;0.050479;1.450007033;0.314568
2022-03-06T17:00:00Z;0.00048;3.650005567;0.52236
2022-03-06T18:00:00Z;0.050479;1.625006917;0.0
2022-03-06T19:00:00Z;0.050479;2.5912578;0.0
2022-03-06T20:00:00Z;0.00048;2.098514167;0.0
2022-03-06T21:00:00Z;0.050479;0.980097517;0.0
2022-03-06T22:00:00Z;0.00048;0.502343283;0.0
2022-03-06T23:00:00Z;0.00048;0.008001683;0.0
2022-03-07T00:00:00Z;0.0;0.031005333;0.0
2022-03-07T01:00:00Z;0.0;0.025007333;0.0
2022-03-07T02:00:00Z;0.0;0.112505867;0.0
2022-03-07T03:00:00Z;0.0;0.127004967;0.0
2022-03-07T04:00:00Z;0.0;0.0948396;0.0
2022-03-07T05:00:00Z;0.0;0.142099167;0.0
2022-03-07T06:00:00Z;0.0;0.210931117;0.0
2022-03-07T07:00:00Z;0.00048;0.126172633;0.410472
2022-03-07T08:00:00Z;0.00048;0.538507783;0.470412
2022-03-07T09:00:00Z;0.050479;2.1500048;0.24264
2022-03-07T10:00:00Z;0.050479;1.7250067;0.0
2022-03-07T11:00:00Z;0.00048;2.450006367;0.0
2022-03-07T12:00:00Z;0.00048;0.700007533;0.0
2022-03-07T13:00:00Z;0.00048;2.32500645;0.0
2022-03-07T14:00:00Z;0.00048;3.800005467;0.166716
