source,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,biogas,biogas-bus,biomass-cogeneration,dc-elec-bus,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-storage,drinking-water-storage,grid,hydro-power,inverter,pv-panel,wind-turbine
2022-08-01 10:00:00,243.83917,36.50068333333333,63.891147,0.0,1121.1985,1121.1985,280.29962,70.990164,39.672886,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,110.66305,0.040234232
2022-08-01 11:00:00,214.26714,66.16698333333333,166.19028,0.0,1121.1985,1121.1985,280.29962,113.6657,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,113.6657,0.13449954
2022-08-01 12:00:00,0.0,362.00108333333327,185.18791,0.0,1121.1985,1121.1985,280.29962,21.108476,0.0,85.175203,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,80.06469,106.28368,0.1367732
2022-08-01 13:00:00,0.0,551.1678666666667,0.0,166.66912,1121.1985,1121.1985,280.29962,0.0,0.0,286.40681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,269.2224,119.73769,0.14584834
2022-08-01 14:00:00,212.60502,67.83438333333334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,81.136616,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,81.136616,0.13978804
2022-08-01 15:00:00,243.40052,37.00163333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,68.990678,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,68.990678,0.10253273
2022-08-01 16:00:00,189.04506,91.3345,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,44.646016,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,44.646016,0.079935629
2022-08-01 17:00:00,238.59277,41.76791666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,32.963726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.963726,0.061067357
2022-08-01 18:00:00,213.38398,66.95041666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,16.149447,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,16.149447,0.034774238
2022-08-01 19:00:00,223.89347,56.43388333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,3.4362926,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3.4362926,0.027729293
2022-08-01 20:00:00,187.24269,93.08338333333332,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.026454294
2022-08-01 21:00:00,194.80258,85.51681666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019780407
2022-08-01 22:00:00,197.11089,83.20123333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01250015
2022-08-01 23:00:00,241.56299,38.75111666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.014484729
2022-08-02 00:00:00,256.14899,24.150633333333328,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 01:00:00,245.76599,34.533633333333334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 02:00:00,245.53277,34.76685,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 03:00:00,252.99952,27.3001,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 04:00:00,250.8994,29.400216666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,1.0769675,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0769675,0.0
2022-08-02 05:00:00,248.09919,32.200433333333336,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,15.011858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.011858,0.0
2022-08-02 06:00:00,253.03114,27.26848333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,37.908503,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,37.908503,0.0
2022-08-02 07:00:00,267.64802,12.6516,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,42.837974,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,42.837974,0.0
2022-08-02 08:00:00,270.29862,10.001,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,92.357177,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,92.357177,0.0
2022-08-02 09:00:00,265.2987,15.000916666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,99.015941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.015941,0.0
2022-08-02 10:00:00,210.29962,70.0,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,118.39448,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,118.39448,0.0
2022-08-02 11:00:00,0.0,336.66700000000003,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,77.928482,58.369554,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,54.86738,136.29804,0.0
2022-08-02 12:00:00,210.29862,70.001,25.044484,0.0,1121.1985,1121.1985,280.29962,27.827204,120.02177,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,147.84897,0.0
2022-08-02 13:00:00,210.29862,70.001,156.26642,0.0,1121.1985,1121.1985,280.29962,145.80216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.80216,0.0
2022-08-02 14:00:00,210.29862,70.001,278.58887,0.0,1121.1985,1121.1985,280.29962,135.91382,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,135.91382,0.0
2022-08-02 15:00:00,0.0,803.3336,0.0,250.72998,1121.1985,1121.1985,280.29962,0.0,0.0,364.05319,0.0,0.0,0.0,0.0,-0.0,0.0,179.32398,1.5,342.21,113.32321,0.0
2022-08-02 16:00:00,259.2978,21.001816666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,86.739879,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,86.739879,0.0
2022-08-02 17:00:00,213.26522,67.0344,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,56.74464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74464,0.0
2022-08-02 18:00:00,202.98224,77.31738333333334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,27.040613,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,27.040613,0.0
2022-08-02 19:00:00,208.64854,71.65108333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,4.6724618,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.6724618,0.0
2022-08-02 20:00:00,232.99804,47.301583333333326,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 21:00:00,256.94794,23.35168333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 22:00:00,214.31166,66.05216666666668,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.064209178
2022-08-02 23:00:00,222.10567,58.25261666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.058665597
2022-08-03 00:00:00,248.98015,31.383516666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.064047641
2022-08-03 01:00:00,250.03989,30.3336,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073868412
2022-08-03 02:00:00,247.48731,32.90006666666667,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.087756002
2022-08-03 03:00:00,244.66503,35.700199999999995,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.065610691
2022-08-03 04:00:00,243.73498,36.633466666666656,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.89070832,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.89070832,0.06882942
2022-08-03 05:00:00,251.77095,28.5836,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,13.987934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.987934,0.054926023
2022-08-03 06:00:00,267.48116,12.834533333333331,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,41.571164,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,41.571164,0.01607855
2022-08-03 07:00:00,280.29862,0.001,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,66.817259,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.817259,0.0
2022-08-03 08:00:00,275.63184,4.6677833333333325,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,90.073812,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,90.073812,0.0
2022-08-03 09:00:00,219.29947,61.00015,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,114.09247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09247,0.0
2022-08-03 10:00:00,254.4652,25.834416666666662,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,136.01282,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.01282,0.0
2022-08-03 11:00:00,271.46517,8.834449999999999,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,145.0783,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,145.0783,0.0
2022-08-03 12:00:00,246.4651,33.834516666666666,29.657978,0.0,1121.1985,1121.1985,280.29962,32.953309,115.3476,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,148.30091,0.0
2022-08-03 13:00:00,94.29867,186.00095,155.76501,0.0,1121.1985,1121.1985,280.29962,140.11893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.11893,0.0
2022-08-03 14:00:00,146.29842,134.0012,266.41911,0.0,1121.1985,1121.1985,280.29962,122.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,122.949,0.0
2022-08-03 15:00:00,0.0,603.3338,0.0,239.7772,1121.1985,1121.1985,280.29962,0.0,0.0,342.05764,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,321.53418,102.28044,0.0
2022-08-03 16:00:00,0.0,320.00075000000004,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,36.955968,40.6395,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,38.20113,77.595468,0.0
2022-08-03 17:00:00,208.24857,72.05105,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,43.198498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.198498,0.0
2022-08-03 18:00:00,198.74885,81.55076666666668,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,19.770478,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,19.770478,0.0
2022-08-03 19:00:00,194.53245,85.76716666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,4.0476521,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0476521,0.0
2022-08-03 20:00:00,197.866,82.43361666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 21:00:00,200.46587,79.83374999999998,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 22:00:00,245.24769,35.05193333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 23:00:00,259.76417,20.53545,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 00:00:00,255.33298,24.9672,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.00055860922
2022-08-04 01:00:00,257.32153,22.984316666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062294364
2022-08-04 02:00:00,249.27717,31.03355,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.011104651
2022-08-04 03:00:00,249.61993,30.683566666666668,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0038740017
2022-08-04 04:00:00,246.69947,33.60015,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.8512173,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8512173,0.0
2022-08-04 05:00:00,245.76625,34.533366666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,15.373059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.373059,0.0
2022-08-04 06:00:00,246.93257,33.36705,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,40.675013,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,40.675013,0.0
2022-08-04 07:00:00,238.03205,42.26756666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,71.1332,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,71.1332,0.0
2022-08-04 08:00:00,223.2994,57.00021666666667,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,97.791331,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,97.791331,0.0
2022-08-04 09:00:00,216.13237,64.16725,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,119.75346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.75346,0.0
2022-08-04 10:00:00,221.31261,59.00085,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,134.25273,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,134.25273,0.013845323
2022-08-04 11:00:00,224.33786,56.00141666666666,116.7737,0.0,1121.1985,1121.1985,280.29962,129.74855,11.920783,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,141.66934,0.039657952
2022-08-04 12:00:00,220.35043,60.002,248.07955,0.0,1121.1985,1121.1985,280.29962,145.89539,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,145.89539,0.052807955
2022-08-04 13:00:00,0.0,651.3346833333334,0.0,223.2716,1121.1985,1121.1985,280.29962,0.0,0.0,364.05319,0.0,0.0,0.0,0.0,0.0,0.0,27.244673,1.5,342.21,140.7816,0.080390794
2022-08-04 14:00:00,227.37735,53.001283333333326,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,124.709,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,124.709,0.079011254
2022-08-04 15:00:00,217.35484,63.00111666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,98.593097,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,98.593097,0.056341287
2022-08-04 16:00:00,229.3439,51.00131666666665,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,70.144328,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,70.144328,0.045593255
2022-08-04 17:00:00,208.33579,71.98463333333333,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,39.566531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.566531,0.020803008
2022-08-04 18:00:00,223.88109,56.418533333333336,9.8789261,0.0,1121.1985,1121.1985,280.29962,10.976585,7.3901097,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,18.366694,0.0
2022-08-04 19:00:00,229.36464,50.93498333333333,9.8789261,0.0,1121.1985,1121.1985,280.29962,0.0,2.4310928,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.4310928,0.0
2022-08-04 20:00:00,211.53661,68.83376666666666,9.8789261,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.070757144
2022-08-04 21:00:00,210.18029,70.28426666666667,9.8789261,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16493932
2022-08-04 22:00:00,0.0,290.43515,0.0,8.8910335,1121.1985,1121.1985,280.29962,0.0,0.0,8.8910335,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5,8.3575715,0.0,0.2779589
2022-08-04 23:00:00,229.4235,51.03536666666666,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.15924702
2022-08-05 00:00:00,0.019093862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.019093862
2022-08-05 01:00:00,0.018953021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018953021
2022-08-05 02:00:00,0.026466591,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.026466591
2022-08-05 03:00:00,0.013642065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.013642065
2022-08-05 04:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66518073,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.66518073,0.0
2022-08-05 05:00:00,0.016933604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.961369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.961369,0.016933604
2022-08-05 06:00:00,0.13456453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.639549,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,37.639549,0.13456453
2022-08-05 07:00:00,0.1137484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.494204,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,49.494204,0.1137484
2022-08-05 08:00:00,0.020532745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.100751,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,69.100751,0.020532745
2022-08-05 09:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.913121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.913121,0.0
2022-08-05 10:00:00,0.039088998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.314207,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,65.314207,0.039088998
2022-08-05 11:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.877339,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,45.877339,0.0
2022-08-05 12:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.32846,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,69.32846,0.0
2022-08-05 13:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.667497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.667497,0.0
2022-08-05 14:00:00,0.12736932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.646739,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,86.646739,0.12736932
2022-08-05 15:00:00,0.38180283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.672716,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,70.672716,0.38180283
2022-08-05 16:00:00,0.22472764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.912066,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,46.912066,0.22472764
2022-08-05 17:00:00,0.34366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.148203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.148203,0.34366238
2022-08-05 18:00:00,0.19860004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.600246,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,12.600246,0.19860004
2022-08-05 19:00:00,0.15402178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98675656,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.98675656,0.15402178
2022-08-05 20:00:00,0.14274976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.14274976
2022-08-05 21:00:00,0.11868096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11868096
2022-08-05 22:00:00,0.14465572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.14465572
2022-08-05 23:00:00,0.32127702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.32127702
2022-08-06 00:00:00,250.24519,30.333566666666663,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.27914055
2022-08-06 01:00:00,245.14989,35.350183333333334,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20044918
2022-08-06 02:00:00,247.25554,33.2503,-0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.20621602
2022-08-06 03:00:00,246.30214,34.18345,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.18596958
2022-08-06 04:00:00,244.7515,35.70035,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,0.69392721,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.69392721,0.15223014
2022-08-06 05:00:00,242.14688,38.283783333333325,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,15.486889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.486889,0.13104602
2022-08-06 06:00:00,202.48785,77.9671,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,44.31184,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,44.31184,0.15532633
2022-08-06 07:00:00,273.17394,7.234483333333332,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,66.071579,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.071579,0.10880831
2022-08-06 08:00:00,274.72001,5.6677833333333325,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,99.097718,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,99.097718,0.088178397
2022-08-06 09:00:00,270.35153,10.001,70.27307,0.0,1121.1985,1121.1985,280.29962,78.081188,38.793232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.87442,0.052911992
2022-08-06 10:00:00,272.1645,8.167849999999998,187.37594,0.0,1121.1985,1121.1985,280.29962,130.1143,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,130.1143,0.032727231
2022-08-06 11:00:00,228.16392,52.168183333333324,296.67486,0.0,1121.1985,1121.1985,280.29962,121.44325,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,121.44325,0.032485313
2022-08-06 12:00:00,0.0,932.0006,0.0,267.00738,1121.1985,1121.1985,280.29962,0.0,0.0,364.05319,0.0,0.0,0.0,0.0,-0.0,0.0,307.9622,1.5,342.21,97.045812,0.028777781
2022-08-06 13:00:00,0.0,280.66805,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,95.876498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29767179,0.0,95.876498,0.070758562
2022-08-06 14:00:00,211.8551,68.50115,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,98.648581,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,98.648581,0.056632375
2022-08-06 15:00:00,213.85842,66.50135,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,79.083449,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,79.083449,0.0601458
2022-08-06 16:00:00,211.20499,69.16775,0.0,0.0,1121.1985,1121.1985,280.29962,0.0,65.056827,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,65.056827,0.073120968
