timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW,cum_temp_base_year,cum_temp_extension,cum_temp_cache
2022-01-04T09:00:00Z,123.93087,12.11771,1e-10,1e-10,2.86162,2.49692,13.5778316667,0.007356875,1,70.7452763975,37.243354727,3.7243354727,0.0628860349,1e-10,0.4938888889,1e-10,0.0628860349,0.5567749237,1500.0,1.0,1e-10,0.0016331648,1e-10,0.0239641907,1e-10,0.12393087,0,13.5778316667,0
2022-01-04T10:00:00Z,304.59354,16.99234,1e-10,1e-10,2.01321,2.07651,13.7858458333,0.31202125,1,167.2063843998,91.5355896215,9.1535589622,0.1258010087,1e-10,0.4938888889,1e-10,0.1258010087,0.6196898975,1500.0,1.0,1e-10,0.0016365596,0.0002403867,0.0566393389,1e-10,0.30459354,0,13.7858458333,0
2022-01-04T11:00:00Z,465.33368,20.1788,1e-10,1e-10,1.02243,1.02081,14.1266291667,0.511175,1,247.4937699324,139.8407621171,13.9840762117,0.1912620097,1e-10,0.4938888889,1e-10,0.1912620097,0.6851508985,1500.0,1.0,1e-10,0.0016421366,0.0006036944,0.0838358151,1e-10,0.46533368,0,14.1266291667,0
2022-01-04T12:00:00Z,572.53595,21.72018,1e-10,1e-10,0.62799,2.01364,14.5316366667,0.60751125,1,298.6820853225,172.0568852602,17.205688526,0.2366066348,1e-10,0.4938888889,1e-10,0.2366066348,0.7304955236,1500.0,1.0,1e-10,0.0016487893,0.0008863311,0.1011752986,1e-10,0.57253595,0,14.5316366667,0
2022-01-04T13:00:00Z,595.0832,22.59271,1e-10,1e-10,1.71707,2.34805,14.9729995833,0.662044375,1,308.491290883,178.8327210941,17.8832721094,0.2327377347,1e-10,0.4938888889,1e-10,0.2327377347,0.7266266234,1500.0,1.0,1e-10,0.0016560698,0.0010083637,0.10449806,1e-10,0.5950832,0,14.9729995833,0
2022-01-04T14:00:00Z,575.72986,22.82492,1e-10,1e-10,3.19334,3.58273,15.4240379167,0.6765575,1,298.9049558988,173.0167100649,17.3016710065,0.2168193544,1e-10,0.4938888889,1e-10,0.2168193544,0.7107082432,1500.0,1.0,1e-10,0.0016635431,0.0010014546,0.1012507936,1e-10,0.57572986,0,15.4240379167,0
2022-01-04T15:00:00Z,496.08713,22.1384,1e-10,1e-10,4.41236,5.22519,15.84647125,0.63365,1,260.8348805166,149.0827019779,14.9082701978,0.1862719421,1e-10,0.4938888889,1e-10,0.1862719421,0.6801608308,1500.0,1.0,1e-10,0.0016705729,0.0008116085,0.0883549708,1e-10,0.49608713,0,15.84647125,0
2022-01-04T16:00:00Z,333.33893,21.02795,1e-10,1e-10,4.75793,6.06476,16.2226358333,0.564246875,1,179.5631906689,100.1740729674,10.0174072967,0.1473271597,1e-10,0.4938888889,1e-10,0.1473271597,0.6412160485,1500.0,1.0,1e-10,0.0016768578,0.0004874445,0.0608250723,1e-10,0.33333893,0,16.2226358333,0
2022-01-04T17:00:00Z,177.53198,20.02759,1e-10,1e-10,3.65883,7.52908,16.55711875,0.501724375,1,97.8016691527,53.3514087856,5.3351408786,0.1072123756,1e-10,0.4938888889,1e-10,0.1072123756,0.6011012644,1500.0,1.0,1e-10,0.001682466,0.0002316124,0.0331292487,1e-10,0.17753198,0,16.55711875,0
2022-01-04T18:00:00Z,33.20423,18.42233,1e-10,1e-10,1.96804,9.52298,16.8247158333,0.401395625,1,18.7146993921,9.9784413385,0.9978441339,0.0518058511,1e-10,0.4938888889,1e-10,0.0518058511,0.5456947399,1500.0,1.0,1e-10,0.0016869663,3.47493e-05,0.0063394003,1e-10,0.03320423,0,16.8247158333,0
2022-01-04T19:00:00Z,1e-10,16.70572,1e-10,1e-10,1.17192,10.15256,17.0207875,0.2941075,1,1e-10,1e-10,1e-10,0.0251498939,1e-10,0.4938888889,1e-10,0.0251498939,0.5190387827,1500.0,1.0,1e-10,0.0016902713,1e-10,1e-10,1e-10,1e-10,0,17.0207875,0
2022-01-04T20:00:00Z,1e-10,15.42505,1e-10,1e-10,1.86714,10.16476,17.1634979167,0.214065625,1,1e-10,1e-10,1e-10,0.0260977633,1e-10,0.4938888889,1e-10,0.0260977633,0.5199866521,1500.0,1.0,1e-10,0.0016926809,1e-10,1e-10,1e-10,1e-10,0,17.1634979167,0
2022-01-04T21:00:00Z,1e-10,14.57718,1e-10,1e-10,2.22871,9.79541,17.2708804167,0.16107375,1,1e-10,1e-10,1e-10,0.0253816489,1e-10,0.4938888889,1e-10,0.0253816489,0.5192705377,1500.0,1.0,1e-10,0.0016944963,1e-10,1e-10,1e-10,1e-10,0,17.2708804167,0
2022-01-04T22:00:00Z,1e-10,14.26016,1e-10,1e-10,2.16614,8.90915,17.36505375,0.14126,1,1e-10,1e-10,1e-10,0.0273589717,1e-10,0.4938888889,1e-10,0.0273589717,0.5212478605,1500.0,1.0,1e-10,0.0016960899,1e-10,1e-10,1e-10,1e-10,0,17.36505375,0
2022-01-04T23:00:00Z,1e-10,13.38004,1e-10,1e-10,2.21549,7.48062,17.4225554167,0.0862525,1,1e-10,1e-10,1e-10,0.0291666728,1e-10,0.4938888889,1e-10,0.0291666728,0.5230555616,1500.0,1.0,1e-10,0.0016970638,1e-10,1e-10,1e-10,1e-10,0,17.4225554167,0
2022-01-05T00:00:00Z,1e-10,12.80359,1e-10,1e-10,2.33394,5.78619,17.4560383333,0.050224375,1,1e-10,1e-10,1e-10,0.0336812552,1e-10,0.4938888889,1e-10,0.0336812552,0.527570144,1500.0,1.0,1e-10,0.0016976311,1e-10,1e-10,1e-10,1e-10,0,17.4560383333,0
2022-01-05T01:00:00Z,1e-10,12.55875,1e-10,1e-10,2.55623,4.25989,17.4793195833,0.034921875,1,1e-10,1e-10,1e-10,0.0394220772,1e-10,0.4938888889,1e-10,0.0394220772,0.533310966,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T02:00:00Z,1e-10,11.98483,1e-10,1e-10,2.77887,2.57553,17.4793195833,1e-10,1,1e-10,1e-10,1e-10,0.0436888982,1e-10,0.4938888889,1e-10,0.0436888982,0.537577787,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T03:00:00Z,1e-10,10.8497,1e-10,1e-10,2.92633,0.97803,17.4793195833,1e-10,1,1e-10,1e-10,1e-10,0.0440429867,1e-10,0.4938888889,1e-10,0.0440429867,0.5379318755,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T04:00:00Z,1e-10,10.47324,1e-10,1e-10,3.01521,1e-10,17.4793195833,1e-10,1,1e-10,1e-10,1e-10,0.0456773262,1e-10,0.4938888889,1e-10,0.0456773262,0.539566215,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T05:00:00Z,1e-10,9.90375,1e-10,1e-10,3.10596,1e-10,17.4793195833,1e-10,1,1e-10,1e-10,1e-10,0.0432482694,1e-10,0.4938888889,1e-10,0.0432482694,0.5371371582,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T06:00:00Z,1e-10,9.29126,1e-10,1e-10,3.18188,1e-10,17.4793195833,1e-10,1,1e-10,1e-10,1e-10,0.0405109753,1e-10,0.4938888889,1e-10,0.0405109753,0.5343998641,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T07:00:00Z,1e-10,9.24445,1e-10,1e-10,3.20151,1e-10,17.4793195833,1e-10,1,1e-10,1e-10,1e-10,0.0403477587,1e-10,0.4938888889,1e-10,0.0403477587,0.5342366475,1500.0,1.0,1e-10,0.0016980256,1e-10,1e-10,1e-10,1e-10,0,17.4793195833,0
2022-01-05T08:00:00Z,6.67247,9.02994,1e-10,1e-10,3.09622,1e-10,17.4793195833,1e-10,1,3.9027107962,2.0051918228,0.2005191823,0.0397420131,1e-10,0.4938888889,1e-10,0.0397420131,0.5336309019,1500.0,1.0,1e-10,0.0016980256,1e-10,0.0013220007,1e-10,0.00667247,0,17.4793195833,0
2022-01-05T09:00:00Z,131.2358,11.2515,1e-10,1e-10,2.53208,0.36636,17.4793195833,1e-10,1,75.0894976947,39.4386116411,3.9438611641,0.0655502241,1e-10,0.4938888889,1e-10,0.0655502241,0.5594391129,1500.0,1.0,1e-10,0.0016980256,1e-10,0.0254357483,1e-10,0.1312358,0,17.4793195833,0
2022-01-05T10:00:00Z,320.80035,16.27356,1e-10,1e-10,1.5919,0.992,17.6573845833,0.2670975,1,176.2448569219,96.4060143496,9.640601435,0.1289057137,1e-10,0.4938888889,1e-10,0.1289057137,0.6227946025,1500.0,1.0,1e-10,0.0017010465,0.0002252655,0.0597010229,1e-10,0.32080035,0,17.6573845833,0
2022-01-05T11:00:00Z,485.30365,19.25186,1e-10,1e-10,0.4873,1.01776,17.9595454167,0.45324125,1,258.4209770087,145.8420810508,14.5842081051,0.2014325978,1e-10,0.4938888889,1e-10,0.2014325978,0.6953214866,1500.0,1.0,1e-10,0.0017061849,0.0005800198,0.0875372873,1e-10,0.48530365,0,17.9595454167,0
2022-01-05T12:00:00Z,598.46686,20.75903,1e-10,1e-10,1.28035,0.13892,18.324505,0.547439375,1,312.397633397,179.8495690324,17.9849569032,0.2310284464,1e-10,0.4938888889,1e-10,0.2310284464,0.7249173352,1500.0,1.0,1e-10,0.0017124119,0.0008670779,0.1058212909,1e-10,0.59846686,0,18.324505,0
2022-01-05T13:00:00Z,647.48267,21.43988,1e-10,1e-10,2.74523,1.58926,18.7178333333,0.5899925,1,335.0020841844,194.5796616966,19.4579661697,0.2268665271,1e-10,0.4938888889,1e-10,0.2268665271,0.7207554159,1500.0,1.0,1e-10,0.0017191484,0.00101499,0.113478302,1e-10,0.64748267,0,18.7178333333,0
2022-01-05T14:00:00Z,627.51263,21.60376,1e-10,1e-10,3.76154,3.23215,19.11799,0.600235,1,325.2707584417,188.5783217268,18.8578321727,0.2119841141,1e-10,0.4938888889,1e-10,0.2119841141,0.7058730029,1500.0,1.0,1e-10,0.0017260289,0.0010047676,0.1101819216,1e-10,0.62751263,0,19.11799,0
2022-01-05T15:00:00Z,539.9641,21.3671,1e-10,1e-10,4.31425,4.21973,19.5082858333,0.58544375,1,283.2305898686,162.2684849717,16.2268484972,0.189249774,1e-10,0.4938888889,1e-10,0.189249774,0.6831386628,1500.0,1.0,1e-10,0.0017327664,0.0008465719,0.095941273,1e-10,0.5399641,0,19.5082858333,0
2022-01-05T16:00:00Z,396.30048,20.45532,1e-10,1e-10,4.63011,5.22955,19.8605908333,0.5284575,1,212.3288223899,119.0950999949,11.9095099995,0.1543312011,1e-10,0.4938888889,1e-10,0.1543312011,0.6482200899,1500.0,1.0,1e-10,0.0017388706,0.000562828,0.0719240726,1e-10,0.39630048,0,19.8605908333,0
2022-01-05T17:00:00Z,213.58229,19.4151,1e-10,1e-10,4.15415,7.7273,20.1695533333,0.46344375,1,117.4331242071,64.1851460404,6.418514604,0.1079403044,1e-10,0.4938888889,1e-10,0.1079403044,0.6018291932,1500.0,1.0,1e-10,0.0017442415,0.0002668349,0.0397791899,1e-10,0.21358229,0,20.1695533333,0
2022-01-05T18:00:00Z,41.45785,17.5675,1e-10,1e-10,2.09003,9.97748,20.4015325,0.34796875,1,23.4181407156,12.4587958897,1.245879589,0.0482015563,1e-10,0.4938888889,1e-10,0.0482015563,0.5420904451,1500.0,1.0,1e-10,0.001748285,3.89792e-05,0.0079326397,1e-10,0.04145785,0,20.4015325,0
2022-01-05T19:00:00Z,1e-10,16.414,1e-10,1e-10,0.77324,10.42368,20.5854491667,0.275875,1,1e-10,1e-10,1e-10,0.0177074771,1e-10,0.4938888889,1e-10,0.0177074771,0.5115963659,1500.0,1.0,1e-10,0.0017514974,1e-10,1e-10,1e-10,1e-10,0,20.5854491667,0
2022-01-05T20:00:00Z,1e-10,15.18143,1e-10,1e-10,1.46664,10.32849,20.71800875,0.198839375,1,1e-10,1e-10,1e-10,0.0214341898,1e-10,0.4938888889,1e-10,0.0214341898,0.5153230786,1500.0,1.0,1e-10,0.0017538165,1e-10,1e-10,1e-10,1e-10,0,20.71800875,0
2022-01-05T21:00:00Z,1e-10,14.10388,1e-10,1e-10,1.97354,9.73297,20.8056704167,0.1314925,1,1e-10,1e-10,1e-10,0.0219592646,1e-10,0.4938888889,1e-10,0.0219592646,0.5158481534,1500.0,1.0,1e-10,0.0017553517,1e-10,1e-10,1e-10,1e-10,0,20.8056704167,0
2022-01-05T22:00:00Z,1e-10,13.09784,1e-10,1e-10,1.97512,9.97528,20.85141375,0.068615,1,1e-10,1e-10,1e-10,0.0157747102,1e-10,0.4938888889,1e-10,0.0157747102,0.5096635989,1500.0,1.0,1e-10,0.0017561534,1e-10,1e-10,1e-10,1e-10,0,20.85141375,0
2022-01-05T23:00:00Z,1e-10,12.41952,1e-10,1e-10,2.03514,8.72708,20.86889375,0.02622,1,1e-10,1e-10,1e-10,0.0182020934,1e-10,0.4938888889,1e-10,0.0182020934,0.5120909822,1500.0,1.0,1e-10,0.0017564598,1e-10,1e-10,1e-10,1e-10,0,20.86889375,0
2022-01-06T00:00:00Z,1e-10,12.14429,1e-10,1e-10,2.09511,7.50681,20.8749058333,0.009018125,1,1e-10,1e-10,1e-10,0.022322399,1e-10,0.4938888889,1e-10,0.022322399,0.5162112878,1500.0,1.0,1e-10,0.0017565652,1e-10,1e-10,1e-10,1e-10,0,20.8749058333,0
2022-01-06T01:00:00Z,1e-10,12.14554,1e-10,1e-10,2.18466,6.45068,20.88097,0.00909625,1,1e-10,1e-10,1e-10,0.0270489958,1e-10,0.4938888889,1e-10,0.0270489958,0.5209378846,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T02:00:00Z,1e-10,11.69568,1e-10,1e-10,2.35289,4.96674,20.88097,1e-10,1,1e-10,1e-10,1e-10,0.0314399302,1e-10,0.4938888889,1e-10,0.0314399302,0.525328819,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T03:00:00Z,1e-10,10.73834,1e-10,1e-10,2.61071,2.8497,20.88097,1e-10,1,1e-10,1e-10,1e-10,0.0357252362,1e-10,0.4938888889,1e-10,0.0357252362,0.529614125,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T04:00:00Z,1e-10,10.03854,1e-10,1e-10,2.78184,1.37839,20.88097,1e-10,1,1e-10,1e-10,1e-10,0.0381180497,1e-10,0.4938888889,1e-10,0.0381180497,0.5320069385,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T05:00:00Z,1e-10,9.96576,1e-10,1e-10,2.85262,0.27905,20.88097,1e-10,1,1e-10,1e-10,1e-10,0.0416205,1e-10,0.4938888889,1e-10,0.0416205,0.5355093888,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T06:00:00Z,1e-10,9.56461,1e-10,1e-10,2.89179,1e-10,20.88097,1e-10,1,1e-10,1e-10,1e-10,0.0407406295,1e-10,0.4938888889,1e-10,0.0407406295,0.5346295183,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T07:00:00Z,1e-10,9.57092,1e-10,1e-10,2.88013,1e-10,20.88097,1e-10,1,1e-10,1e-10,1e-10,0.0407223953,1e-10,0.4938888889,1e-10,0.0407223953,0.5346112841,1500.0,1.0,1e-10,0.0017566715,1e-10,1e-10,1e-10,1e-10,0,20.88097,0
2022-01-06T08:00:00Z,6.62504,9.54498,1e-10,1e-10,2.78387,1e-10,20.88097,1e-10,1,3.867887987,1.9909382933,0.1990938293,0.0410665446,1e-10,0.4938888889,1e-10,0.0410665446,0.5349554334,1500.0,1.0,1e-10,0.0017566715,1e-10,0.0013102049,1e-10,0.00662504,0,20.88097,0
2022-01-06T09:00:00Z,131.6627,11.91586,1e-10,1e-10,2.23499,1e-10,20.88097,1e-10,1,75.1480525216,39.5669024224,3.9566902422,0.0697190678,1e-10,0.4938888889,1e-10,0.0697190678,0.5636079566,1500.0,1.0,1e-10,0.0017566715,1e-10,0.0254555831,1e-10,0.1316627,0,20.88097,0
2022-01-06T10:00:00Z,322.38153,15.67752,1e-10,1e-10,1.41556,0.44931,21.0342,0.229845,1,177.4803068662,96.8811860936,9.6881186094,0.1279968921,1e-10,0.4938888889,1e-10,0.1279968921,0.6218857809,1500.0,1.0,1e-10,0.0017593604,0.0002014808,0.0601195181,1e-10,0.32238153,0,21.0342,0
2022-01-06T11:00:00Z,487.21683,18.1648,1e-10,1e-10,0.15909,1.35089,21.2910666667,0.3853,1,260.4814082005,146.4170244963,14.6417024496,0.208261612,1e-10,0.4938888889,1e-10,0.208261612,0.7021505008,1500.0,1.0,1e-10,0.001763877,0.0005117565,0.0882352359,1e-10,0.48721683,0,21.2910666667,0
2022-01-06T12:00:00Z,600.4907,20.10794,1e-10,1e-10,0.84106,1e-10,21.6288975,0.50674625,1,314.1887426771,180.4577677082,18.0457767708,0.236758392,1e-10,0.4938888889,1e-10,0.236758392,0.7306472808,1500.0,1.0,1e-10,0.0017698349,0.0008323449,0.1064280096,1e-10,0.6004907,0,21.6288975,0
2022-01-06T13:00:00Z,648.5262,20.95203,1e-10,1e-10,2.00753,1e-10,22.00189875,0.559501875,1,336.156455386,194.8932603824,19.4893260382,0.2348567907,1e-10,0.4938888889,1e-10,0.2348567907,0.7287456795,1500.0,1.0,1e-10,0.0017764363,0.0009962136,0.1138693327,1e-10,0.6485262,0,22.00189875,0
2022-01-06T14:00:00Z,629.3468,21.30066,1e-10,1e-10,2.92403,0.91516,22.38942625,0.58129125,1,326.543431651,189.1295213104,18.912952131,0.222091517,1e-10,0.4938888889,1e-10,0.222091517,0.7159804058,1500.0,1.0,1e-10,0.0017833209,0.0010082937,0.1106130258,1e-10,0.6293468,0,22.38942625,0
2022-01-06T15:00:00Z,543.3636,21.29752,1e-10,1e-10,3.45619,2.91956,22.7768229167,0.581095,1,284.9722983448,163.290093102,16.3290093102,0.1971648651,1e-10,0.4938888889,1e-10,0.1971648651,0.6910537539,1500.0,1.0,1e-10,0.0017902298,0.0008736153,0.0965312578,1e-10,0.5433636,0,22.7768229167,0
2022-01-06T16:00:00Z,399.7474,20.51987,1e-10,1e-10,3.5517,4.02719,23.1318175,0.532491875,1,214.0322829768,120.1309586496,12.013095865,0.1614556942,1e-10,0.4938888889,1e-10,0.1614556942,0.655344583,1500.0,1.0,1e-10,0.0017965843,0.0005910442,0.0725011013,1e-10,0.3997474,0,23.1318175,0
2022-01-06T17:00:00Z,216.77621,19.41952,1e-10,1e-10,3.06833,5.75259,23.4409641667,0.46372,1,119.1421999054,65.1449738503,6.514497385,0.1146605227,1e-10,0.4938888889,1e-10,0.1146605227,0.6085494115,1500.0,1.0,1e-10,0.0018021364,0.0002799812,0.0403581207,1e-10,0.21677621,0,23.4409641667,0
2022-01-06T18:00:00Z,43.13389,17.70609,1e-10,1e-10,1.78063,7.86087,23.6787179167,0.356630625,1,24.3477356634,12.9624746927,1.2962474693,0.0545855546,1e-10,0.4938888889,1e-10,0.0545855546,0.5484744434,1500.0,1.0,1e-10,0.001806418,4.29466e-05,0.0082475299,1e-10,0.04313389,0,23.6787179167,0
2022-01-06T19:00:00Z,1e-10,16.77594,1e-10,1e-10,1.21215,8.01892,23.8777154167,0.29849625,1,1e-10,1e-10,1e-10,0.0323715805,1e-10,0.4938888889,1e-10,0.0323715805,0.5262604693,1500.0,1.0,1e-10,0.0018100094,1e-10,1e-10,1e-10,1e-10,0,23.8777154167,0
2022-01-06T20:00:00Z,1e-10,15.91287,1e-10,1e-10,0.58908,8.11191,24.0407516667,0.244554375,1,1e-10,1e-10,1e-10,0.0179188604,1e-10,0.4938888889,1e-10,0.0179188604,0.5118077492,1500.0,1.0,1e-10,0.0018129572,1e-10,1e-10,1e-10,1e-10,0,24.0407516667,0
2022-01-06T21:00:00Z,1e-10,15.00998,1e-10,1e-10,0.87334,8.19488,24.1661675,0.18812375,1,1e-10,1e-10,1e-10,0.0209018591,1e-10,0.4938888889,1e-10,0.0209018591,0.5147907479,1500.0,1.0,1e-10,0.001815228,1e-10,1e-10,1e-10,1e-10,0,24.1661675,0
2022-01-06T22:00:00Z,1e-10,13.58694,1e-10,1e-10,1.17551,7.73907,24.23229,0.09918375,1,1e-10,1e-10,1e-10,0.0214443629,1e-10,0.4938888889,1e-10,0.0214443629,0.5153332517,1500.0,1.0,1e-10,0.0018164263,1e-10,1e-10,1e-10,1e-10,0,24.23229,0
2022-01-06T23:00:00Z,1e-10,12.87509,1e-10,1e-10,1.18189,7.20599,24.2687520833,0.054693125,1,1e-10,1e-10,1e-10,0.0206120664,1e-10,0.4938888889,1e-10,0.0206120664,0.5145009552,1500.0,1.0,1e-10,0.0018170875,1e-10,1e-10,1e-10,1e-10,0,24.2687520833,0
2022-01-07T00:00:00Z,1e-10,12.53723,1e-10,1e-10,1.29714,6.72357,24.2911366667,0.033576875,1,1e-10,1e-10,1e-10,0.0219494808,1e-10,0.4938888889,1e-10,0.0219494808,0.5158383696,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T01:00:00Z,1e-10,11.70328,1e-10,1e-10,1.70693,6.42102,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0225881957,1e-10,0.4938888889,1e-10,0.0225881957,0.5164770845,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T02:00:00Z,1e-10,11.24454,1e-10,1e-10,2.09149,5.84384,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0246795627,1e-10,0.4938888889,1e-10,0.0246795627,0.5185684515,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T03:00:00Z,1e-10,10.52954,1e-10,1e-10,2.34403,4.28259,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0283510325,1e-10,0.4938888889,1e-10,0.0283510325,0.5222399213,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T04:00:00Z,1e-10,10.05435,1e-10,1e-10,2.52082,3.69495,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0289771281,1e-10,0.4938888889,1e-10,0.0289771281,0.5228660169,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T05:00:00Z,1e-10,9.5975,1e-10,1e-10,2.70904,2.9859,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0300709745,1e-10,0.4938888889,1e-10,0.0300709745,0.5239598633,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T06:00:00Z,1e-10,9.3501,1e-10,1e-10,2.78159,2.10532,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0323024601,1e-10,0.4938888889,1e-10,0.0323024601,0.5261913489,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T07:00:00Z,1e-10,8.90909,1e-10,1e-10,2.81099,1.42596,24.2911366667,1e-10,1,1e-10,1e-10,1e-10,0.0326578498,1e-10,0.4938888889,1e-10,0.0326578498,0.5265467386,1500.0,1.0,1e-10,0.0018174935,1e-10,1e-10,1e-10,1e-10,0,24.2911366667,0
2022-01-07T08:00:00Z,6.54597,9.00464,1e-10,1e-10,2.67631,1.14438,24.2911366667,1e-10,1,3.8291198054,1.9671764004,0.19671764,0.034443319,1e-10,0.4938888889,1e-10,0.034443319,0.5283322078,1500.0,1.0,1e-10,0.0018174935,1e-10,0.0012970726,1e-10,0.00654597,0,24.2911366667,0
2022-01-07T09:00:00Z,130.79306,11.47549,1e-10,1e-10,2.03628,1.64383,24.2911366667,1e-10,1,74.7789673384,39.3055606679,3.9305560668,0.0623867013,1e-10,0.4938888889,1e-10,0.0623867013,0.5562755901,1500.0,1.0,1e-10,0.0018174935,1e-10,0.0253305595,1e-10,0.13079306,0,24.2911366667,0
2022-01-07T10:00:00Z,320.29437,15.37631,1e-10,1e-10,1.14326,2.56024,24.43181625,0.211019375,1,176.5755346165,96.2539586703,9.625395867,0.123544082,1e-10,0.4938888889,1e-10,0.123544082,0.6174329708,1500.0,1.0,1e-10,0.0018200473,0.0001901201,0.0598130364,1e-10,0.32029437,0,24.43181625,0
2022-01-07T11:00:00Z,484.73444,17.89841,1e-10,1e-10,0.33031,2.48383,24.6775833333,0.368650625,1,259.501254596,145.6710236706,14.5671023671,0.2004847421,1e-10,0.4938888889,1e-10,0.2004847421,0.6943736309,1500.0,1.0,1e-10,0.0018245172,0.0005038956,0.0879032195,1e-10,0.48473444,0,24.6775833333,0
2022-01-07T12:00:00Z,598.00836,19.34613,1e-10,1e-10,1.69462,2.43582,24.9836720833,0.459133125,1,313.9346330977,179.7117819085,17.9711781908,0.2101573043,1e-10,0.4938888889,1e-10,0.2101573043,0.704046193,1500.0,1.0,1e-10,0.0018300997,0.0007765946,0.1063419328,1e-10,0.59800836,0,24.9836720833,0
2022-01-07T13:00:00Z,647.2929,20.22626,1e-10,1e-10,3.04264,3.59103,25.3264329167,0.51414125,1,336.546850559,194.5226325527,19.4522632553,0.2068098337,1e-10,0.4938888889,1e-10,0.2068098337,0.7006987225,1500.0,1.0,1e-10,0.0018363711,0.0009445338,0.1140015748,1e-10,0.6472929,0,25.3264329167,0
2022-01-07T14:00:00Z,627.4336,20.27817,1e-10,1e-10,3.78109,5.0488,25.6713566667,0.517385625,1,326.964034963,188.5545718546,18.8554571855,0.1920774044,1e-10,0.4938888889,1e-10,0.1920774044,0.6859662932,1500.0,1.0,1e-10,0.0018427039,0.0009245096,0.1107555005,1e-10,0.6274336,0,25.6713566667,0
2022-01-07T15:00:00Z,541.0235,20.19778,1e-10,1e-10,3.79183,5.10599,26.0129308333,0.51236125,1,285.0656658139,162.586852865,16.2586852865,0.1770677995,1e-10,0.4938888889,1e-10,0.1770677995,0.6709566883,1500.0,1.0,1e-10,0.0018489965,0.0007921406,0.096562885,1e-10,0.5410235,0,26.0129308333,0
2022-01-07T16:00:00Z,399.6367,19.83777,1e-10,1e-10,2.69108,5.85431,26.3395045833,0.489860625,1,214.5432219288,120.0976913985,12.0097691399,0.1517812843,1e-10,0.4938888889,1e-10,0.1517812843,0.6456701731,1500.0,1.0,1e-10,0.0018550329,0.0005612589,0.0726741763,1e-10,0.3996367,0,26.3395045833,0
2022-01-07T17:00:00Z,218.56296,19.23602,1e-10,1e-10,1.69154,5.96347,26.6410054167,0.45225125,1,120.1822865079,65.6819229096,6.568192291,0.1087158591,1e-10,0.4938888889,1e-10,0.1087158591,0.6026047479,1500.0,1.0,1e-10,0.0018606234,0.0002842422,0.0407104387,1e-10,0.21856296,0,26.6410054167,0
2022-01-07T18:00:00Z,44.7941,17.48651,1e-10,1e-10,1.74098,8.31888,26.86961,0.342906875,1,25.3005065735,13.4613963089,1.3461396309,0.0519614362,1e-10,0.4938888889,1e-10,0.0519614362,0.545850325,1500.0,1.0,1e-10,0.0018648733,4.42711e-05,0.0085702706,1e-10,0.0447941,0,26.86961,0
